"fromId","mean_score","lat","lon","pop","amn_density","trafficScore","need","efficiency"
"59152976002",0.25,49.2601,-122.802,0.19,0.37,0.64,0.3,-0.0833333333333334
"59152978001",0.34,49.2651,-122.8105,0.55,0.39,0.71,0.56,-0.260416666666667
"59152978002",0.31,49.2641,-122.8094,0.59,0.39,0.71,0.59,-0.322916666666667
"59152978003",0.26,49.2621,-122.8073,0.35,0.39,0.71,0.43,-0.208333333333333
"59152978004",0.27,49.2638,-122.8065,0.71,0.39,0.71,0.66,-0.4375
"59152978005",0.3,49.2627,-122.8034,0.38,0.37,0.64,0.4,-0.135416666666667
"59152979001",0.42,49.2696,-122.8058,0.67,0.37,0.64,0.59,-0.208333333333333
"59152979002",0.4,49.2691,-122.8039,0.6,0.37,0.64,0.53,-0.166666666666667
"59152979003",0.32,49.2663,-122.804,0.57,0.37,0.64,0.51,-0.229166666666667
"59152979004",0.28,49.2648,-122.806,0.35,0.39,0.64,0.39,-0.145833333333333
"59152980001",0.4,49.2679,-122.8101,0.76,0.39,0.71,0.69,-0.333333333333333
"59152980002",0.27,49.2673,-122.8068,0.57,0.37,0.71,0.56,-0.333333333333333
"59152981001",0.41,49.27,-122.8133,0.6,0.39,0.79,0.65,-0.28125
"59152981002",0.38,49.2698,-122.8108,0.6,0.39,0.79,0.65,-0.3125
"59152981003",0.38,49.2702,-122.8086,0.73,0.37,0.71,0.66,-0.322916666666667
"59152982001",0.42,49.2713,-122.8114,0.43,0.37,0.79,0.52,-0.135416666666667
"59152982003",0.5,49.2713,-122.8026,0.18,0.35,0.64,0.28,0.197916666666667
"59152982006",0.43,49.2719,-122.808,0.91,0.37,0.71,0.76,-0.375
"59152983001",0.29,49.274,-122.8129,0.94,0.37,0.79,0.82,-0.583333333333333
"59152983002",0.42,49.2742,-122.8074,0.54,0.35,0.71,0.52,-0.135416666666667
"59152983004",0.36,49.2755,-122.8072,0.75,0.35,0.71,0.66,-0.34375
"59152983005",0.47,49.2741,-122.8045,0.57,0.35,0.64,0.5,-0.0625000000000001
"59152984004",0.56,49.2721,-122.8007,0.94,0.35,0.5,0.65,-0.125
"59152985001",0.53,49.2707,-122.7959,0.58,0.35,0.5,0.42,0.0833333333333335
"59152985002",0.46,49.269,-122.7955,0.36,0.35,0.5,0.3,0.135416666666667
"59152985003",0.47,49.2699,-122.7954,0.9,0.35,0.5,0.63,-0.197916666666667
"59152986002",0.36,49.2661,-122.7958,0.53,0.37,0.5,0.4,-0.0729166666666667
"59152986005",0.37,49.2654,-122.7989,0.17,0.37,0.5,0.23,0.114583333333333
"59152986006",0.32,49.2657,-122.7969,0.88,0.37,0.5,0.63,-0.354166666666667
"59152987001",0.36,49.2665,-122.793,0.96,0.37,0.5,0.68,-0.364583333333333
"59152987002",0.36,49.2643,-122.7933,0.77,0.37,0.5,0.55,-0.229166666666667
"59152987006",0.29,49.2618,-122.8004,0.6,0.37,0.5,0.44,-0.1875
"59152987007",0.34,49.2633,-122.8,0.34,0.37,0.5,0.3,0.0104166666666667
"59152987008",0.26,49.2614,-122.7991,0.59,0.37,0.5,0.44,-0.21875
"59152987009",0.19,49.2623,-122.794,0.97,0.35,0.5,0.67,-0.53125
"59152988001",0.4,49.2668,-122.7882,0.15,0.35,0.5,0.21,0.166666666666667
"59152988002",0.48,49.2657,-122.7841,0.17,0.35,0.5,0.22,0.239583333333333
"59152988004",0.45,49.2636,-122.7866,0.92,0.35,0.5,0.64,-0.229166666666667
"59152988006",0.37,49.2645,-122.7903,0.51,0.35,0.5,0.38,-0.0416666666666667
"59152988007",0.35,49.2642,-122.7891,0.79,0.35,0.5,0.55,-0.239583333333333
"59152988008",0.4,49.2646,-122.7879,0.75,0.35,0.5,0.52,-0.15625
"59152988009",0.4,49.265,-122.7869,0.43,0.35,0.5,0.34,0.03125
"59152989001",0.57,49.2649,-122.7807,0.13,0.35,0.5,0.2,0.354166666666667
"59152989002",0.6,49.2643,-122.7808,0.33,0.31,0.5,0.27,0.3125
"59152989003",0.71,49.2634,-122.7787,0.19,0.31,0.5,0.21,0.489583333333333
"59152989004",0.76,49.2626,-122.7794,0.17,0.31,0.5,0.2,0.552083333333333
"59152989006",0.64,49.2629,-122.7827,0.86,0.31,0.5,0.57,0.0416666666666667
"59152989007",0.63,49.2622,-122.7835,0.84,0.31,0.5,0.56,0.0416666666666665
"59152989009",0.65,49.2614,-122.7842,0.84,0.31,0.5,0.56,0.0625
"59152989012",0.67,49.2637,-122.7818,0.84,0.31,0.5,0.56,0.0833333333333335
"59152989013",0.51,49.2621,-122.7862,0.52,0.31,0.5,0.37,0.114583333333333
"59152989014",0.74,49.2617,-122.7812,0.13,0.31,0.5,0.18,0.552083333333333
"59152990001",0.4,49.269,-122.7854,0.69,0.35,0.5,0.49,-0.125
"59152990002",0.46,49.269,-122.7839,0.79,0.35,0.5,0.55,-0.125
"59152990003",0.52,49.269,-122.7827,0.46,0.35,0.5,0.36,0.135416666666667
"59152990009",0.47,49.2673,-122.7812,0.93,0.35,0.5,0.65,-0.21875
"59152991002",0.41,49.2738,-122.7867,0.3,0.35,0.5,0.28,0.104166666666667
"59152991003",0.45,49.2724,-122.7867,0.2,0.35,0.5,0.23,0.197916666666667
"59152991005",0.43,49.2706,-122.7868,0.32,0.35,0.5,0.28,0.125
"59152991010",0.52,49.2714,-122.7906,0.13,0.35,0.5,0.2,0.302083333333333
"59152991012",0.49,49.2739,-122.7889,0.13,0.35,0.5,0.2,0.270833333333333
"59152991014",0.41,49.2706,-122.7879,0.95,0.35,0.5,0.66,-0.291666666666667
"59152992001",0.31,49.2772,-122.7827,0.27,0.35,0.5,0.26,0.0208333333333333
"59152992004",0.4,49.2738,-122.7853,0.35,0.35,0.5,0.3,0.0729166666666667
"59152992006",0.47,49.2721,-122.7852,0.27,0.35,0.5,0.26,0.1875
"59152992008",0.39,49.2742,-122.7841,0.95,0.35,0.5,0.66,-0.3125
"59152993001",0.54,49.2771,-122.7897,0.4,0.35,0.5,0.32,0.197916666666667
"59152993002",0.48,49.2755,-122.7884,0.83,0.35,0.5,0.59,-0.145833333333333
"59152993005",0.47,49.2775,-122.7859,0.87,0.35,0.5,0.61,-0.177083333333333
"59152993006",0.52,49.2785,-122.7849,0.13,0.35,0.5,0.2,0.302083333333333
"59152993008",0.58,49.2785,-122.787,0.15,0.35,0.5,0.21,0.354166666666667
"59152994001",0.3,49.2758,-122.7808,0.55,0.35,0.5,0.4,-0.135416666666667
"59152994002",0.3,49.2753,-122.7799,0.28,0.35,0.5,0.27,0
"59152994003",0.28,49.2758,-122.779,0.88,0.35,0.5,0.62,-0.385416666666667
"59152995001",0.91,49.2835,-122.7973,0.98,0.35,0.5,0.68,0.208333333333333
"59152995014",0.9,49.2817,-122.7947,1,0.35,0.5,0.69,0.1875
"59152995016",0.95,49.2834,-122.7947,1,0.35,0.5,0.69,0.239583333333333
"59152995018",0.78,49.2753,-122.7987,0.13,0.35,0.5,0.2,0.572916666666667
"59152995019",0.86,49.2812,-122.7966,0.13,0.35,0.5,0.2,0.65625
"59152995020",0.84,49.2822,-122.7975,1,0.35,0.5,0.69,0.125
"59152995022",0.61,49.2793,-122.7984,0.15,0.35,0.5,0.21,0.385416666666667
"59152995023",0.77,49.2821,-122.8005,0.13,0.35,0.5,0.2,0.5625
"59152995025",0.96,49.2846,-122.7953,0.72,0.35,0.5,0.51,0.4375
"59152995026",0.77,49.2757,-122.7999,0.13,0.35,0.5,0.2,0.5625
"59152998001",0.59,49.26,-122.7854,1,0.29,0.5,0.65,-0.0937500000000001
"59152999001",0.75,49.2613,-122.7795,0.79,0.29,0.5,0.51,0.21875
"59152999006",0.79,49.2595,-122.7807,0.89,0.29,0.5,0.59,0.177083333333333
"59152999007",0.8,49.2604,-122.7806,0.79,0.29,0.5,0.51,0.270833333333333
"59153000001",0.53,49.2577,-122.784,0.77,0.29,0.5,0.5,0
"59153000002",0.59,49.2575,-122.7817,0.7,0.29,0.5,0.45,0.114583333333333
"59153000005",0.69,49.2575,-122.7796,0.6,0.21,0.5,0.36,0.3125
"59153000006",0.75,49.2585,-122.7806,0.89,0.29,0.5,0.59,0.135416666666667
"59153001001",0.55,49.2565,-122.7816,0.45,0.26,0.5,0.3,0.229166666666667
"59153001002",0.6,49.2566,-122.7796,0.48,0.21,0.5,0.29,0.291666666666667
"59153001003",0.37,49.2553,-122.7805,0.87,0.26,0.5,0.55,-0.21875
"59153001004",0.45,49.2546,-122.7769,0.61,0.21,0.5,0.36,0.0625
"59153002002",0.33,49.2546,-122.7868,0.13,0.26,0.5,0.16,0.145833333333333
"59153002003",0.4,49.256,-122.7853,1,0.26,0.5,0.64,-0.28125
"59153003002",0.18,49.2531,-122.7909,0.43,0.26,0.5,0.29,-0.145833333333333
"59153003005",0.59,49.2586,-122.784,0.77,0.29,0.5,0.5,0.0625
"59153003006",0.28,49.2544,-122.7886,0.13,0.26,0.5,0.16,0.09375
"59153003008",0.44,49.2577,-122.7867,0.86,0.26,0.5,0.54,-0.135416666666667
"59153003009",0.47,49.2586,-122.7867,0.83,0.29,0.5,0.54,-0.104166666666667
"59153003011",0.15,49.2565,-122.793,0.88,0.26,0.5,0.55,-0.447916666666667
"59153004001",0.09,49.2516,-122.7955,0.13,0.26,0.5,0.16,-0.104166666666667
"59153004002",0.05,49.2474,-122.7928,0.13,0.26,0.48,0.16,-0.145833333333333
"59153005001",0.05,49.2443,-122.7931,1,0.1,0.48,0.51,-0.510416666666667
"59153005002",0.08,49.247,-122.7848,0.82,0.1,0.48,0.4,-0.364583333333333
"59153006001",0.19,49.2461,-122.7827,0.6,0.13,0.48,0.3,-0.145833333333333
"59153006003",0.09,49.2409,-122.7866,0.21,0.1,0.46,0.12,-0.0625000000000001
"59153006005",0.1,49.2415,-122.7844,0.33,0.1,0.46,0.16,-0.0937500000000001
"59153006006",0.09,49.2406,-122.7861,0.48,0.1,0.46,0.23,-0.177083333333333
"59153006007",0.1,49.2395,-122.7851,0.47,0.1,0.46,0.22,-0.15625
"59153006010",0.09,49.2422,-122.7859,0.86,0.1,0.46,0.42,-0.375
"59153007001",0.1,49.2434,-122.7828,0.69,0.1,0.48,0.33,-0.270833333333333
"59153007002",0.15,49.2439,-122.7801,0.68,0.1,0.48,0.33,-0.21875
"59153008001",0.12,49.2415,-122.7821,0.74,0.1,0.46,0.35,-0.270833333333333
"59153008006",0.11,49.2402,-122.7807,0.35,0.1,0.46,0.17,-0.0937500000000001
"59153008007",0.13,49.2401,-122.7775,0.9,0.1,0.46,0.44,-0.354166666666667
"59153008008",0.11,49.2396,-122.7802,0.42,0.1,0.46,0.2,-0.125
"59153010001",0.09,49.2373,-122.7862,0.58,0.1,0.46,0.27,-0.21875
"59153010002",0.08,49.2364,-122.7862,0.96,0.1,0.46,0.47,-0.4375
"59153010003",0.08,49.2338,-122.7866,0.75,0.1,0.46,0.36,-0.322916666666667
"59153011001",0.08,49.2374,-122.788,0.77,0.1,0.46,0.37,-0.333333333333333
"59153011002",0.09,49.235,-122.7892,0.69,0.1,0.46,0.32,-0.270833333333333
"59153013001",0.11,49.2342,-122.7835,0.92,0.1,0.46,0.45,-0.385416666666667
"59153014003",0.19,49.2355,-122.7789,0.47,0.1,0.46,0.22,-0.0625000000000001
"59153014004",0.16,49.237,-122.7797,0.96,0.1,0.46,0.47,-0.354166666666667
"59153016001",0.21,49.2426,-122.7752,0.79,0.1,0.46,0.38,-0.208333333333333
"59153016003",0.17,49.2401,-122.7778,0.55,0.1,0.46,0.26,-0.125
"59153017001",0.21,49.2434,-122.7726,0.54,0.1,0.48,0.26,-0.0833333333333334
"59153017002",0.17,49.2422,-122.77,0.46,0.1,0.46,0.22,-0.0833333333333334
"59153017003",0.15,49.2411,-122.7699,0.73,0.1,0.46,0.34,-0.229166666666667
"59153017004",0.22,49.2412,-122.7728,0.5,0.1,0.46,0.24,-0.0520833333333334
"59153018001",0.17,49.2466,-122.7718,0.81,0.1,0.48,0.4,-0.270833333333333
"59153018002",0.16,49.2464,-122.7699,0.49,0.1,0.48,0.24,-0.114583333333333
"59153018003",0.13,49.2454,-122.7708,0.53,0.1,0.48,0.26,-0.166666666666667
"59153018004",0.17,49.2458,-122.7683,0.6,0.1,0.43,0.27,-0.135416666666667
"59153019001",0.21,49.2458,-122.7745,0.83,0.1,0.48,0.41,-0.239583333333333
"59153019002",0.19,49.2436,-122.7773,0.55,0.1,0.48,0.27,-0.114583333333333
"59153019003",0.14,49.2417,-122.7789,0.78,0.1,0.46,0.37,-0.270833333333333
"59153020001",0.18,49.2478,-122.7773,0.66,0.1,0.48,0.32,-0.177083333333333
"59153020002",0.17,49.2468,-122.7785,0.74,0.1,0.48,0.36,-0.229166666666667
"59153020003",0.16,49.2453,-122.7787,0.63,0.1,0.48,0.3,-0.177083333333333
"59153021001",0.27,49.2513,-122.7736,0.71,0.13,0.5,0.37,-0.135416666666667
"59153021002",0.25,49.2493,-122.7731,0.62,0.13,0.5,0.32,-0.104166666666667
"59153021003",0.22,49.2495,-122.7755,0.49,0.13,0.5,0.26,-0.0729166666666667
"59153021004",0.2,49.2478,-122.7746,0.44,0.13,0.48,0.23,-0.0625000000000001
"59153022002",0.27,49.2501,-122.7786,0.41,0.13,0.5,0.23,0.0104166666666667
"59153022003",0.25,49.2518,-122.7765,0.84,0.13,0.5,0.44,-0.229166666666667
"59153022004",0.25,49.2488,-122.7801,0.23,0.13,0.5,0.15,0.0729166666666667
"59153022005",0.26,49.2505,-122.7797,0.85,0.13,0.5,0.45,-0.229166666666667
"59153023001",0.44,49.2544,-122.7817,0.18,0.26,0.5,0.18,0.239583333333333
"59153023002",0.39,49.2538,-122.7806,0.47,0.26,0.5,0.31,0.0520833333333335
"59153023003",0.25,49.2512,-122.7813,0.82,0.21,0.5,0.48,-0.270833333333333
"59153024001",0.32,49.2525,-122.7713,0.75,0.13,0.5,0.39,-0.104166666666667
"59153024002",0.3,49.251,-122.7704,0.79,0.13,0.5,0.41,-0.145833333333333
"59153024003",0.21,49.2522,-122.7679,0.62,0.1,0.44,0.28,-0.104166666666667
"59153025003",0.19,49.2514,-122.7647,0.25,0.1,0.44,0.13,0.03125
"59153025006",0.21,49.2497,-122.7679,0.46,0.1,0.44,0.21,-0.03125
"59153025007",0.23,49.2507,-122.7679,0.37,0.13,0.44,0.19,0.0104166666666667
"59153025008",0.26,49.2497,-122.7706,0.6,0.13,0.5,0.31,-0.0833333333333334
"59153025009",0.25,49.2487,-122.7705,0.36,0.13,0.5,0.2,0.0208333333333333
"59153025010",0.18,49.2497,-122.7645,0.55,0.1,0.44,0.25,-0.104166666666667
"59153025011",0.18,49.2517,-122.7646,0.71,0.1,0.44,0.32,-0.177083333333333
"59153026001",0.7,49.2618,-122.7768,0.13,0.29,0.5,0.18,0.510416666666667
"59153026002",0.78,49.26,-122.777,0.13,0.29,0.5,0.18,0.59375
"59153026005",0.56,49.2566,-122.7769,0.49,0.21,0.5,0.3,0.239583333333333
"59153026006",0.52,49.2556,-122.7769,0.48,0.21,0.5,0.29,0.208333333333333
"59153026007",0.27,49.255,-122.7713,0.13,0.13,0.5,0.12,0.125
"59153026009",0.17,49.2511,-122.7606,0.13,0.17,0.65,0.19,-0.0520833333333334
"59153026010",0.07,49.2479,-122.7592,0.13,0.1,0.56,0.13,-0.0937500000000001
"59153026011",0.1,49.247,-122.7535,0.13,0.13,0.69,0.19,-0.125
"59153026012",0.12,49.2443,-122.7508,0.15,0.17,0.67,0.2,-0.114583333333333
"59153026013",0.16,49.2426,-122.7472,0.13,0.17,0.61,0.17,-0.0416666666666667
"59153026019",0.69,49.258,-122.777,0.8,0.21,0.5,0.47,0.197916666666667
"59153026021",0.7,49.2609,-122.7743,0.13,0.26,0.5,0.16,0.53125
"59153026022",0.7,49.2617,-122.7748,0.13,0.29,0.5,0.18,0.510416666666667
"59153026024",0.7,49.2615,-122.7752,0.13,0.29,0.5,0.18,0.510416666666667
"59153026026",0.1,49.2438,-122.7597,0.13,0.1,0.55,0.13,-0.0625000000000001
"59153026027",0.09,49.2415,-122.7581,0.13,0.13,0.51,0.12,-0.0625000000000001
"59153026028",0.11,49.2507,-122.752,0.59,0.17,0.95,0.6,-0.541666666666667
"59153026029",0.08,49.2575,-122.7681,0.13,0.13,0.44,0.1,-0.0520833333333334
"59153027001",0.16,49.2486,-122.7628,0.18,0.1,0.44,0.11,0.0208333333333333
"59153027005",0.05,49.2353,-122.7645,0.24,0.03,0.42,0.1,-0.0833333333333334
"59153027006",0.11,49.2429,-122.7665,0.97,0.1,0.47,0.49,-0.427083333333333
"59153028001",0.1,49.237,-122.7694,0.83,0.1,0.46,0.4,-0.34375
"59153028004",0.1,49.2381,-122.7685,0.76,0.1,0.46,0.36,-0.302083333333333
"59153030001",0.05,49.2309,-122.8036,0.3,0.21,0.56,0.24,-0.229166666666667
"59153032001",0.18,49.2306,-122.7891,0.86,0.03,0.46,0.38,-0.239583333333333
"59153032002",0.18,49.2305,-122.7855,0.7,0.03,0.46,0.29,-0.145833333333333
"59153033009",0.2,49.1933,-122.7517,0.73,0.1,0.51,0.37,-0.208333333333333
"59153033010",0.24,49.1928,-122.7541,0.92,0.1,0.48,0.46,-0.260416666666667
"59153033011",0.05,49.192,-122.7421,0.13,0.1,0.48,0.1,-0.0833333333333334
"59153033012",0.05,49.2047,-122.7444,0.13,0.01,0.53,0.09,-0.0729166666666667
"59153033013",0.18,49.1958,-122.7501,0.94,0.1,0.51,0.5,-0.364583333333333
"59153034001",0.23,49.1911,-122.7533,0.66,0.1,0.48,0.32,-0.125
"59153034002",0.17,49.1886,-122.753,0.78,0.1,0.48,0.38,-0.25
"59153034003",0.14,49.1907,-122.7474,0.57,0.1,0.51,0.29,-0.1875
"59153034004",0.13,49.1889,-122.7478,0.81,0.1,0.51,0.42,-0.333333333333333
"59153035001",0.24,49.1967,-122.7594,0.76,0.07,0.43,0.33,-0.125
"59153035002",0.22,49.1946,-122.7605,0.81,0.07,0.43,0.36,-0.177083333333333
"59153035005",0.2,49.1925,-122.7588,0.79,0.07,0.43,0.34,-0.177083333333333
"59153036002",0.26,49.1981,-122.7666,0.67,0.1,0.28,0.23,0
"59153036004",0.17,49.1927,-122.7648,0.89,0.1,0.28,0.33,-0.197916666666667
"59153036005",0.24,49.1958,-122.7644,0.92,0.1,0.28,0.36,-0.15625
"59153038002",0.17,49.2625,-122.7443,0.56,0.17,0.94,0.57,-0.447916666666667
"59153038004",0.3,49.2595,-122.7473,0.53,0.17,0.95,0.56,-0.302083333333333
"59153038020",0.24,49.2624,-122.7465,0.94,0.21,0.95,0.82,-0.635416666666667
"59153038021",0.05,49.2488,-122.7348,0.13,0.17,0.94,0.32,-0.3125
"59153038022",0.34,49.2574,-122.7492,0.15,0.21,0.95,0.36,-0.0520833333333334
"59153038023",0.32,49.2594,-122.7434,0.86,0.17,0.94,0.75,-0.479166666666667
"59153038028",0.4,49.2533,-122.7425,0.13,0.17,0.94,0.32,0.0520833333333335
"59153038034",0.38,49.2594,-122.7548,0.59,0.21,0.93,0.62,-0.28125
"59153038035",0.22,49.2505,-122.7362,0.13,0.17,0.94,0.32,-0.135416666666667
"59153038036",0.25,49.2508,-122.7373,0.13,0.17,0.94,0.32,-0.104166666666667
"59153038037",0.44,49.2532,-122.7473,0.13,0.17,0.95,0.32,0.0937499999999998
"59153038038",0.08,49.2479,-122.7349,0.15,0.17,0.69,0.21,-0.166666666666667
"59153038039",0.22,49.2521,-122.7367,0.13,0.17,0.94,0.32,-0.135416666666667
"59153038040",0.22,49.2545,-122.7362,0.13,0.17,0.94,0.32,-0.135416666666667
"59153038041",0.27,49.2563,-122.7408,0.15,0.17,0.94,0.33,-0.0937500000000001
"59153039001",0.35,49.2615,-122.7552,0.76,0.17,0.93,0.69,-0.385416666666667
"59153039002",0.19,49.2605,-122.7515,0.98,0.17,0.95,0.82,-0.6875
"59153040001",0.12,49.2718,-122.7344,0.41,0.1,0.94,0.43,-0.354166666666667
"59153040002",0.11,49.269,-122.7349,0.87,0.1,0.94,0.72,-0.666666666666667
"59153040003",0.08,49.2649,-122.7311,0.19,0.17,0.94,0.35,-0.3125
"59153040007",0.1,49.263,-122.738,1,0.1,0.94,0.79,-0.75
"59153041002",0.1,49.2742,-122.7343,0.4,0.1,0.94,0.43,-0.375
"59153041005",0.08,49.2754,-122.7321,0.19,0.1,0.94,0.31,-0.270833333333333
"59153041006",0.17,49.2548,-122.7331,0.13,0.17,0.94,0.32,-0.1875
"59153041007",0.09,49.2569,-122.7314,0.16,0.17,0.94,0.33,-0.28125
"59153041008",0.1,49.255,-122.7299,0.76,0.17,0.94,0.7,-0.65625
"59153041009",0.1,49.2573,-122.7281,0.13,0.17,0.94,0.32,-0.260416666666667
"59153041010",0.05,49.2668,-122.7209,0.97,0.03,0.94,0.73,-0.739583333333333
"59153042001",0.12,49.2697,-122.7365,0.87,0.1,0.94,0.72,-0.65625
"59153045002",0.76,49.2798,-122.8258,0.27,0.37,0.92,0.5,0.239583333333333
"59153045003",0.74,49.2795,-122.8245,0.36,0.39,0.92,0.57,0.145833333333333
"59153045005",0.74,49.278,-122.8247,0.18,0.42,0.92,0.47,0.25
"59153045008",0.74,49.2788,-122.8264,0.32,0.39,0.92,0.55,0.166666666666667
"59153045009",0.78,49.277,-122.828,0.13,0.42,0.92,0.44,0.322916666666667
"59153045010",0.62,49.2753,-122.8264,0.91,0.42,0.92,0.9,-0.322916666666667
"59153045011",0.67,49.2758,-122.8284,0.13,0.42,0.92,0.44,0.208333333333333
"59153045012",0.76,49.2766,-122.8259,0.28,0.42,0.92,0.54,0.197916666666667
"59153045013",0.76,49.2775,-122.8256,0.13,0.42,0.92,0.44,0.302083333333333
"59153049001",0.14,49.3005,-122.8629,0.61,0.31,0.57,0.45,-0.354166666666667
"59153049004",0.16,49.2928,-122.8516,0.19,0.35,0.86,0.4,-0.28125
"59153049005",0.16,49.2969,-122.8604,0.68,0.33,0.95,0.74,-0.635416666666667
"59153049006",0.17,49.2921,-122.8521,0.23,0.35,0.86,0.43,-0.302083333333333
"59153049007",0.16,49.2961,-122.8604,0.51,0.35,0.95,0.66,-0.552083333333333
"59153049008",0.16,49.2942,-122.8578,0.77,0.35,0.86,0.76,-0.65625
"59153049009",0.24,49.2881,-122.8423,0.65,0.37,0.92,0.73,-0.541666666666667
"59153051002",0.2,49.2478,-122.8225,0.63,0.45,0.92,0.77,-0.625
"59153051003",0.2,49.2467,-122.822,0.39,0.47,0.92,0.65,-0.5
"59153051005",0.3,49.2476,-122.8231,0.83,0.47,0.92,0.88,-0.635416666666667
"59153052001",0.22,49.2431,-122.8199,0.49,0.47,0.92,0.71,-0.541666666666667
"59153052002",0.2,49.2418,-122.8206,0.68,0.49,0.92,0.81,-0.666666666666667
"59153052003",0.16,49.2416,-122.8187,0.59,0.49,0.79,0.7,-0.59375
"59153053002",0.15,49.2398,-122.8184,0.86,0.42,0.79,0.8,-0.708333333333333
"59153053003",0.22,49.2392,-122.8215,0.35,0.48,0.92,0.63,-0.458333333333333
"59153053004",0.2,49.2381,-122.82,0.13,0.45,0.92,0.46,-0.302083333333333
"59153054001",0.05,49.2366,-122.8261,0.35,0.5,0.92,0.64,-0.645833333333333
"59153054002",0.05,49.2348,-122.827,0.96,0.49,0.92,0.95,-0.96875
"59153055001",0.27,49.2342,-122.8319,0.99,0.55,0.92,0.97,-0.760416666666667
"59153057001",0.22,49.3061,-122.7864,0.49,0.21,0.48,0.29,-0.104166666666667
"59153057003",0.22,49.3033,-122.7867,0.96,0.21,0.12,0.34,-0.15625
"59153058001",0.71,49.2486,-122.8486,0.33,0.58,0.92,0.68,-1.11022302462516e-16
"59153058002",0.76,49.2481,-122.847,0.69,0.58,0.92,0.87,-0.145833333333333
"59153058003",0.61,49.2477,-122.8451,0.2,0.57,0.92,0.59,-0.0104166666666666
"59153058004",0.48,49.2465,-122.847,0.72,0.58,0.92,0.89,-0.458333333333333
"59153058005",0.5,49.2456,-122.8451,0.25,0.58,0.92,0.63,-0.166666666666667
"59153059001",0.68,49.2486,-122.8512,0.31,0.58,0.92,0.66,-0.0104166666666666
"59153059002",0.61,49.2477,-122.8513,0.25,0.59,0.92,0.63,-0.0520833333333334
"59153059003",0.57,49.2461,-122.8512,0.21,0.61,0.92,0.63,-0.0937500000000001
"59153059004",0.56,49.2456,-122.8488,0.34,0.59,0.92,0.69,-0.166666666666667
"59153059005",0.49,49.2441,-122.8475,0.78,0.61,0.92,0.93,-0.489583333333333
"59153059006",0.53,49.2434,-122.8453,0.26,0.59,0.92,0.64,-0.145833333333333
"59153059007",0.53,49.2432,-122.8512,0.92,0.63,0.92,0.98,-0.5
"59153060001",0.44,49.2413,-122.8481,0.93,0.57,0.92,0.96,-0.572916666666667
"59153060002",0.47,49.2417,-122.8459,0.46,0.58,0.92,0.74,-0.3125
"59153061003",0.61,49.2392,-122.8494,0.93,0.65,0.92,0.98,-0.416666666666667
"59153062002",0.62,49.24,-122.8447,0.22,0.63,0.92,0.64,-0.0520833333333334
"59153062005",0.43,49.2426,-122.8419,0.98,0.57,0.92,0.98,-0.604166666666667
"59153063001",0.43,49.2459,-122.8358,0.86,0.55,0.92,0.93,-0.552083333333333
"59153063002",0.38,49.2431,-122.8366,0.56,0.56,0.92,0.79,-0.458333333333333
"59153063003",0.33,49.242,-122.8366,0.63,0.55,0.92,0.82,-0.541666666666667
"59153064001",0.5,49.2478,-122.8386,0.47,0.55,0.92,0.74,-0.28125
"59153064002",0.5,49.2478,-122.8374,0.28,0.55,0.92,0.63,-0.166666666666667
"59153064003",0.47,49.2474,-122.8362,0.23,0.54,0.92,0.59,-0.15625
"59153064004",0.43,49.2457,-122.8362,0.45,0.55,0.92,0.72,-0.333333333333333
"59153064005",0.44,49.2457,-122.8374,0.27,0.56,0.92,0.63,-0.229166666666667
"59153064006",0.45,49.2457,-122.8386,0.34,0.57,0.92,0.68,-0.270833333333333
"59153064007",0.45,49.2457,-122.8398,0.25,0.57,0.92,0.62,-0.208333333333333
"59153065001",0.36,49.2592,-122.8806,0.3,0.61,0.86,0.64,-0.322916666666667
"59153065002",0.36,49.2574,-122.8806,0.29,0.62,0.86,0.64,-0.322916666666667
"59153065003",0.31,49.2561,-122.8814,0.42,0.62,0.86,0.71,-0.447916666666667
"59153065004",0.3,49.2551,-122.8814,0.31,0.63,0.75,0.59,-0.333333333333333
"59153065005",0.24,49.2542,-122.8813,0.27,0.63,0.75,0.56,-0.364583333333333
"59153065006",0.22,49.2532,-122.8813,0.31,0.64,0.75,0.6,-0.427083333333333
"59153066002",0.4,49.2575,-122.8846,0.63,0.62,0.86,0.82,-0.46875
"59153066003",0.46,49.2561,-122.8875,0.92,0.66,0.86,0.97,-0.5625
"59153066004",0.37,49.2575,-122.8822,0.28,0.62,0.86,0.64,-0.3125
"59153066005",0.39,49.2593,-122.8821,0.29,0.61,0.86,0.63,-0.28125
"59153067001",0.46,49.2582,-122.8877,0.98,0.63,0.86,0.98,-0.572916666666667
"59153069001",0.63,49.2566,-122.8977,0.53,0.66,0.99,0.86,-0.270833333333333
"59153069002",0.66,49.2557,-122.8983,0.45,0.66,0.99,0.82,-0.197916666666667
"59153069004",0.64,49.2541,-122.9037,0.81,0.67,0.98,0.97,-0.375
