,Player,Season,Stage,Blocks/Steals,per_game
481,Eric Williams,2000,Regular_Season,Blocks,0.16
482,Kenny Thomas,2000,Regular_Season,Blocks,0.58
483,Ben Wallace,2000,Regular_Season,Blocks,2.33
484,Jason Caffey,2000,Regular_Season,Blocks,0.36
485,Scot Pollard,2000,Regular_Season,Blocks,1.26
486,Jacque Vaughn,2000,Regular_Season,Blocks,0.04
487,Eddie Robinson,2000,Regular_Season,Blocks,0.48
488,Eric Snow,2000,Regular_Season,Blocks,0.14
489,Michael Doleac,2000,Regular_Season,Blocks,0.53
490,Robert Pack,2000,Regular_Season,Blocks,0.01
491,Desmond Mason,2000,Regular_Season,Blocks,0.26
492,Damon Jones,2000,Regular_Season,Blocks,0.01
493,Anthony Carter,2000,Regular_Season,Blocks,0.14
494,Keyon Dooling,2000,Regular_Season,Blocks,0.14
495,Danny Ferry,2000,Regular_Season,Blocks,0.26
496,Sean Rooks,2000,Regular_Season,Blocks,0.78
497,Malik Rose,2000,Regular_Season,Blocks,0.7
498,Olden Polynice,2000,Regular_Season,Blocks,0.95
499,Dell Curry,2000,Regular_Season,Blocks,0.11
500,Mateen Cleaves,2000,Regular_Season,Blocks,0.01
501,Brian Shaw,2000,Regular_Season,Blocks,0.34
502,Monty Williams,2000,Regular_Season,Blocks,0.2
503,Robert Horry,2000,Regular_Season,Blocks,0.68
504,Scott Williams,2000,Regular_Season,Blocks,0.48
505,Robert Traylor,2000,Regular_Season,Blocks,1.09
506,DerMarr Johnson,2000,Regular_Season,Blocks,0.38
507,Stromile Swift,2000,Regular_Season,Blocks,1.02
508,Hedo Turkoglu,2000,Regular_Season,Blocks,0.32
509,Jerome Williams,2000,Regular_Season,Blocks,0.34
510,A.C. Green,2000,Regular_Season,Blocks,0.1
511,Greg Ostertag,2000,Regular_Season,Blocks,1.75
512,Chris Childs,2000,Regular_Season,Blocks,0.19
513,Mikki Moore,2000,Regular_Season,Blocks,0.75
514,Troy Hudson,2000,Regular_Season,Blocks,0.04
515,Jamaal Magloire,2000,Regular_Season,Blocks,1.05
516,Rasho Nesterovic,2000,Regular_Season,Blocks,0.86
517,Samaki Walker,2000,Regular_Season,Blocks,0.67
518,Hanno Mottola,2000,Regular_Season,Blocks,0.12
519,Jelani McCoy,2000,Regular_Season,Blocks,0.7
520,Jumaine Jones,2000,Regular_Season,Blocks,0.23
521,Michael Smith,2000,Regular_Season,Blocks,0.47
522,Mario Elie,2000,Regular_Season,Blocks,0.18
523,Sam Mitchell,2000,Regular_Season,Blocks,0.12
524,Ervin Johnson,2000,Regular_Season,Blocks,1.18
525,Andrew DeClercq,2000,Regular_Season,Blocks,0.49
526,Todd MacCulloch,2000,Regular_Season,Blocks,0.3
527,Evan Eschmeyer,2000,Regular_Season,Blocks,0.78
528,Jeff Foster,2000,Regular_Season,Blocks,0.39
529,Kevin Ollie,2000,Regular_Season,Blocks,0.01
530,Dean Garrett,2000,Regular_Season,Blocks,0.7
531,Derrick McKey,2000,Regular_Season,Blocks,0.2
532,Mark Madsen,2000,Regular_Season,Blocks,0.11
533,Allen Iverson,2000,Playoffs,Blocks,0.32
534,Shaquille O'Neal,2000,Playoffs,Blocks,2.38
535,Kobe Bryant,2000,Playoffs,Blocks,0.75
536,Ray Allen,2000,Playoffs,Blocks,0.56
537,Glenn Robinson,2000,Playoffs,Blocks,1.33
538,Aaron McKie,2000,Playoffs,Blocks,0.13
539,Vince Carter,2000,Playoffs,Blocks,1.67
540,Dikembe Mutombo,2000,Playoffs,Blocks,3.13
541,Tim Duncan,2000,Playoffs,Blocks,2.69
542,Sam Cassell,2000,Playoffs,Blocks,0.17
543,Jamal Mashburn,2000,Playoffs,Blocks,0.3
544,Dirk Nowitzki,2000,Playoffs,Blocks,0.8
545,David Robinson,2000,Playoffs,Blocks,2.38
546,Derek Fisher,2000,Playoffs,Blocks,0.06
547,Eric Snow,2000,Playoffs,Blocks,0.09
548,Tim Thomas,2000,Playoffs,Blocks,0.56
549,Antonio Davis,2000,Playoffs,Blocks,1.83
550,Michael Finley,2000,Playoffs,Blocks,0.2
551,Chris Webber,2000,Playoffs,Blocks,1.0
552,Baron Davis,2000,Playoffs,Blocks,0.5
553,Antonio Daniels,2000,Playoffs,Blocks,0.08
554,Peja Stojakovic,2000,Playoffs,Blocks,0.38
555,David Wesley,2000,Playoffs,Blocks,0.1
556,Tyrone Hill,2000,Playoffs,Blocks,0.52
557,Alvin Williams,2000,Playoffs,Blocks,0.67
558,Rick Fox,2000,Playoffs,Blocks,0.44
559,Karl Malone,2000,Playoffs,Blocks,0.8
560,Steve Nash,2000,Playoffs,Blocks,0.1
561,Tracy McGrady,2000,Playoffs,Blocks,1.25
562,Scott Williams,2000,Playoffs,Blocks,1.41
563,Juwan Howard,2000,Playoffs,Blocks,0.5
564,Jumaine Jones,2000,Playoffs,Blocks,0.48
565,Reggie Miller,2000,Playoffs,Blocks,0.5
566,Elden Campbell,2000,Playoffs,Blocks,1.1
567,Charles Oakley,2000,Playoffs,Blocks,0.58
568,Chris Childs,2000,Playoffs,Blocks,0.25
569,Terry Porter,2000,Playoffs,Blocks,0.0
570,Allan Houston,2000,Playoffs,Blocks,0.2
571,Ervin Johnson,2000,Playoffs,Blocks,2.06
572,Horace Grant,2000,Playoffs,Blocks,0.81
573,Robert Horry,2000,Playoffs,Blocks,1.0
574,Latrell Sprewell,2000,Playoffs,Blocks,0.2
575,Vlade Divac,2000,Playoffs,Blocks,1.5
576,Kevin Garnett,2000,Playoffs,Blocks,1.5
577,P.J. Brown,2000,Playoffs,Blocks,1.4
578,Doug Christie,2000,Playoffs,Blocks,1.12
579,Dell Curry,2000,Playoffs,Blocks,0.08
580,Avery Johnson,2000,Playoffs,Blocks,0.08
581,Danny Ferry,2000,Playoffs,Blocks,0.08
582,Kurt Thomas,2000,Playoffs,Blocks,1.0
583,Jalen Rose,2000,Playoffs,Blocks,0.25
584,Bryon Russell,2000,Playoffs,Blocks,0.2
585,Brian Shaw,2000,Playoffs,Blocks,0.06
586,Jason Williams,2000,Playoffs,Blocks,0.0
587,Eddie Robinson,2000,Playoffs,Blocks,0.4
588,Jason Caffey,2000,Playoffs,Blocks,0.28
589,Shawn Bradley,2000,Playoffs,Blocks,3.0
590,Lindsey Hunter,2000,Playoffs,Blocks,0.17
591,Malik Rose,2000,Playoffs,Blocks,0.08
592,Terrell Brandon,2000,Playoffs,Blocks,0.5
593,Glen Rice,2000,Playoffs,Blocks,0.2
594,Hedo Turkoglu,2000,Playoffs,Blocks,0.12
595,Cliff Robinson,2000,Playoffs,Blocks,0.5
596,Shawn Marion,2000,Playoffs,Blocks,1.5
597,Jason Kidd,2000,Playoffs,Blocks,0.0
598,George Lynch,2000,Playoffs,Blocks,0.2
599,Sean Elliott,2000,Playoffs,Blocks,0.5
600,Eddie Jones,2000,Playoffs,Blocks,0.33
601,Bobby Jackson,2000,Playoffs,Blocks,0.0
602,Todd MacCulloch,2000,Playoffs,Blocks,0.17
603,Wally Szczerbiak,2000,Playoffs,Blocks,0.75
604,Derek Anderson,2000,Playoffs,Blocks,0.0
605,Darrell Armstrong,2000,Playoffs,Blocks,0.5
606,Damon Stoudamire,2000,Playoffs,Blocks,0.33
607,Donyell Marshall,2000,Playoffs,Blocks,1.0
608,Howard Eisley,2000,Playoffs,Blocks,0.11
609,Steve Smith,2000,Playoffs,Blocks,0.33
610,Rasheed Wallace,2000,Playoffs,Blocks,1.0
611,John Stockton,2000,Playoffs,Blocks,0.6
612,Danny Manning,2000,Playoffs,Blocks,0.8
613,Scot Pollard,2000,Playoffs,Blocks,0.88
614,Mike Miller,2000,Playoffs,Blocks,0.75
615,Pat Garrity,2000,Playoffs,Blocks,0.25
616,Tony Delk,2000,Playoffs,Blocks,0.0
617,Mark Jackson,2000,Playoffs,Blocks,0.0
618,Morris Peterson,2000,Playoffs,Blocks,0.0
619,Austin Croshere,2000,Playoffs,Blocks,0.5
620,Scottie Pippen,2000,Playoffs,Blocks,0.67
621,Travis Best,2000,Playoffs,Blocks,0.0
622,Jermaine O'Neal,2000,Playoffs,Blocks,2.5
623,Jamaal Magloire,2000,Playoffs,Blocks,0.6
624,Olden Polynice,2000,Playoffs,Blocks,0.4
625,Calvin Booth,2000,Playoffs,Blocks,0.6
626,Matt Geiger,2000,Playoffs,Blocks,0.0
627,Eddie House,2000,Playoffs,Blocks,0.33
628,Mario Elie,2000,Playoffs,Blocks,0.25
629,Jerome Williams,2000,Playoffs,Blocks,0.55
630,Keon Clark,2000,Playoffs,Blocks,0.27
631,Alonzo Mourning,2000,Playoffs,Blocks,1.67
632,Rodney Rogers,2000,Playoffs,Blocks,0.75
633,Bo Outlaw,2000,Playoffs,Blocks,1.5
634,Arvydas Sabonis,2000,Playoffs,Blocks,2.33
635,Raja Bell,2000,Playoffs,Blocks,0.0
636,Anthony Peeler,2000,Playoffs,Blocks,0.25
637,Kevin Ollie,2000,Playoffs,Blocks,0.0
638,Greg Buckner,2000,Playoffs,Blocks,0.0
639,Steve Kerr,2000,Playoffs,Blocks,0.11
640,Brian Grant,2000,Playoffs,Blocks,1.67
641,Tyronn Lue,2000,Playoffs,Blocks,0.07
642,Darvin Ham,2000,Playoffs,Blocks,0.5
643,Derrick Coleman,2000,Playoffs,Blocks,0.4
644,Marcus Camby,2000,Playoffs,Blocks,2.25
645,Charlie Ward,2000,Playoffs,Blocks,0.0
646,LaPhonso Ellis,2000,Playoffs,Blocks,0.75
647,Tom Gugliotta,2000,Playoffs,Blocks,0.25
648,David Benoit,2000,Playoffs,Blocks,0.5
649,Rodney Buford,2000,Playoffs,Blocks,0.07
650,Othella Harrington,2000,Playoffs,Blocks,0.4
651,Anthony Carter,2000,Playoffs,Blocks,0.33
652,Dan Majerle,2000,Playoffs,Blocks,0.0
653,Anthony Mason,2000,Playoffs,Blocks,0.0
654,Samaki Walker,2000,Playoffs,Blocks,0.08
655,Jake Tsakalidis,2000,Playoffs,Blocks,1.75
656,Greg Ostertag,2000,Playoffs,Blocks,0.4
657,Paul Pierce,2001,Regular_Season,Blocks,1.05
658,Tim Duncan,2001,Regular_Season,Blocks,2.48
659,Kobe Bryant,2001,Regular_Season,Blocks,0.44
660,Tracy McGrady,2001,Regular_Season,Blocks,0.96
661,Allen Iverson,2001,Regular_Season,Blocks,0.22
662,Shaquille O'Neal,2001,Regular_Season,Blocks,2.04
663,Gary Payton,2001,Regular_Season,Blocks,0.32
664,Antoine Walker,2001,Regular_Season,Blocks,0.47
665,Karl Malone,2001,Regular_Season,Blocks,0.74
666,Dirk Nowitzki,2001,Regular_Season,Blocks,1.01
667,Kevin Garnett,2001,Regular_Season,Blocks,1.56
668,Jalen Rose,2001,Regular_Season,Blocks,0.53
669,Stephon Marbury,2001,Regular_Season,Blocks,0.16
670,Shareef Abdur-Rahim,2001,Regular_Season,Blocks,1.06
671,Jerry Stackhouse,2001,Regular_Season,Blocks,0.49
672,Antawn Jamison,2001,Regular_Season,Blocks,0.55
673,Cuttino Mobley,2001,Regular_Season,Blocks,0.5
674,Latrell Sprewell,2001,Regular_Season,Blocks,0.17
675,Allan Houston,2001,Regular_Season,Blocks,0.13
676,Shawn Marion,2001,Regular_Season,Blocks,1.09
677,Wally Szczerbiak,2001,Regular_Season,Blocks,0.26
678,Rasheed Wallace,2001,Regular_Season,Blocks,1.28
679,Peja Stojakovic,2001,Regular_Season,Blocks,0.2
680,Jason Terry,2001,Regular_Season,Blocks,0.17
681,Ray Allen,2001,Regular_Season,Blocks,0.26
682,Baron Davis,2001,Regular_Season,Blocks,0.57
683,Vince Carter,2001,Regular_Season,Blocks,0.72
684,Eddie Jones,2001,Regular_Season,Blocks,0.95
685,Steve Nash,2001,Regular_Season,Blocks,0.05
686,Sam Cassell,2001,Regular_Season,Blocks,0.16
687,Elton Brand,2001,Regular_Season,Blocks,2.04
688,Pau Gasol,2001,Regular_Season,Blocks,2.06
689,Michael Finley,2001,Regular_Season,Blocks,0.36
690,Jermaine O'Neal,2001,Regular_Season,Blocks,2.31
691,Andre Miller,2001,Regular_Season,Blocks,0.42
692,Chris Webber,2001,Regular_Season,Blocks,1.41
693,Nick Van Exel,2001,Regular_Season,Blocks,0.15
694,Reggie Miller,2001,Regular_Season,Blocks,0.13
695,Bonzi Wells,2001,Regular_Season,Blocks,0.34
696,Jason Kidd,2001,Regular_Season,Blocks,0.24
697,Keith Van Horn,2001,Regular_Season,Blocks,0.52
698,Rashard Lewis,2001,Regular_Season,Blocks,0.56
699,Juwan Howard,2001,Regular_Season,Blocks,0.58
700,Jeff McInnis,2001,Regular_Season,Blocks,0.07
701,Alonzo Mourning,2001,Regular_Season,Blocks,2.48
702,Wesley Person,2001,Regular_Season,Blocks,0.47
703,Lamond Murray,2001,Regular_Season,Blocks,0.61
704,Cliff Robinson,2001,Regular_Season,Blocks,1.19
705,Brent Barry,2001,Regular_Season,Blocks,0.46
706,Jason Richardson,2001,Regular_Season,Blocks,0.39
707,Kurt Thomas,2001,Regular_Season,Blocks,0.96
708,Shane Battier,2001,Regular_Season,Blocks,1.04
709,Antonio Davis,2001,Regular_Season,Blocks,1.08
710,John Stockton,2001,Regular_Season,Blocks,0.29
711,Kerry Kittles,2001,Regular_Season,Blocks,0.38
712,Mike Bibby,2001,Regular_Season,Blocks,0.19
713,Kenyon Martin,2001,Regular_Season,Blocks,1.66
714,Quentin Richardson,2001,Regular_Season,Blocks,0.26
715,Elden Campbell,2001,Regular_Season,Blocks,1.78
716,Corliss Williamson,2001,Regular_Season,Blocks,0.33
717,Raef LaFrentz,2001,Regular_Season,Blocks,2.73
718,Brad Miller,2001,Regular_Season,Blocks,0.54
719,Chauncey Billups,2001,Regular_Season,Blocks,0.21
720,Damon Stoudamire,2001,Regular_Season,Blocks,0.09
721,Darrell Armstrong,2001,Regular_Season,Blocks,0.17
722,Kenny Thomas,2001,Regular_Season,Blocks,0.92
723,Doug Christie,2001,Regular_Season,Blocks,0.3
724,Alvin Williams,2001,Regular_Season,Blocks,0.32
725,Penny Hardaway,2001,Regular_Season,Blocks,0.4
726,Ricky Davis,2001,Regular_Season,Blocks,0.28
727,Matt Harpring,2001,Regular_Season,Blocks,0.06
728,Chucky Atkins,2001,Regular_Season,Blocks,0.14
729,David Robinson,2001,Regular_Season,Blocks,1.79
730,David Wesley,2001,Regular_Season,Blocks,0.22
731,Troy Hudson,2001,Regular_Season,Blocks,0.07
732,Marcus Fizer,2001,Regular_Season,Blocks,0.32
733,Desmond Mason,2001,Regular_Season,Blocks,0.36
734,Dikembe Mutombo,2001,Regular_Season,Blocks,2.38
735,Rodney Rogers,2001,Regular_Season,Blocks,0.38
736,Keon Clark,2001,Regular_Season,Blocks,1.51
737,Bobby Jackson,2001,Regular_Season,Blocks,0.14
738,Larry Hughes,2001,Regular_Season,Blocks,0.32
739,Steve Smith,2001,Regular_Season,Blocks,0.19
740,Vlade Divac,2001,Regular_Season,Blocks,1.18
741,Michael Olowokandi,2001,Regular_Season,Blocks,1.81
742,Pat Garrity,2001,Regular_Season,Blocks,0.35
743,Andrei Kirilenko,2001,Regular_Season,Blocks,1.93
744,Tim Thomas,2001,Regular_Season,Blocks,0.43
745,Danny Fortson,2001,Regular_Season,Blocks,0.26
746,Lee Nailon,2001,Regular_Season,Blocks,0.22
747,Ruben Patterson,2001,Regular_Season,Blocks,0.49
748,Chris Whitney,2001,Regular_Season,Blocks,0.07
749,Voshon Lenard,2001,Regular_Season,Blocks,0.35
750,Hedo Turkoglu,2001,Regular_Season,Blocks,0.39
751,Nazr Mohammed,2001,Regular_Season,Blocks,0.74
752,Rod Strickland,2001,Regular_Season,Blocks,0.14
753,Anthony Mason,2001,Regular_Season,Blocks,0.27
754,Derek Fisher,2001,Regular_Season,Blocks,0.13
755,James Posey,2001,Regular_Season,Blocks,0.53
756,Darius Miles,2001,Regular_Season,Blocks,1.26
757,Bob Sura,2001,Regular_Season,Blocks,0.22
758,Malik Rose,2001,Regular_Season,Blocks,0.51
759,Joe Smith,2001,Regular_Season,Blocks,0.82
760,Derek Anderson,2001,Regular_Season,Blocks,0.11
761,Antonio Daniels,2001,Regular_Season,Blocks,0.15
762,Jamaal Tinsley,2001,Regular_Season,Blocks,0.5
763,Richard Jefferson,2001,Regular_Season,Blocks,0.61
764,Dale Davis,2001,Regular_Season,Blocks,1.06
765,Jon Barry,2001,Regular_Season,Blocks,0.24
766,Anthony Peeler,2001,Regular_Season,Blocks,0.13
767,Kenny Anderson,2001,Regular_Season,Blocks,0.13
768,Tony Parker,2001,Regular_Season,Blocks,0.09
769,Jamaal Magloire,2001,Regular_Season,Blocks,1.05
770,Rasho Nesterovic,2001,Regular_Season,Blocks,1.33
771,Mark Jackson,2001,Regular_Season,Blocks,0.01
772,Trenton Hassell,2001,Regular_Season,Blocks,0.56
773,Lucious Harris,2001,Regular_Season,Blocks,0.09
774,Brian Grant,2001,Regular_Season,Blocks,0.43
775,Jumaine Jones,2001,Regular_Season,Blocks,0.57
776,P.J. Brown,2001,Regular_Season,Blocks,0.98
777,Moochie Norris,2001,Regular_Season,Blocks,0.05
778,Rick Fox,2001,Regular_Season,Blocks,0.26
779,Eddie Griffin,2001,Regular_Season,Blocks,1.84
780,Bryon Russell,2001,Regular_Season,Blocks,0.29
781,Eric Piatkowski,2001,Regular_Season,Blocks,0.17
782,Ben Wallace,2001,Regular_Season,Blocks,3.46
783,Horace Grant,2001,Regular_Season,Blocks,0.64
784,Erick Strickland,2001,Regular_Season,Blocks,0.01
785,Todd MacCulloch,2001,Regular_Season,Blocks,1.44
786,DerMarr Johnson,2001,Regular_Season,Blocks,0.78
787,Tony Delk,2001,Regular_Season,Blocks,0.16
788,Othella Harrington,2001,Regular_Season,Blocks,0.47
789,Aaron Williams,2001,Regular_Season,Blocks,0.91
790,Travis Best,2001,Regular_Season,Blocks,0.09
791,Joe Johnson,2001,Regular_Season,Blocks,0.26
792,Devean George,2001,Regular_Season,Blocks,0.51
793,Jonathan Bender,2001,Regular_Season,Blocks,0.63
794,Chris Mihm,2001,Regular_Season,Blocks,1.2
795,Tyronn Lue,2001,Regular_Season,Blocks,0.0
796,Popeye Jones,2001,Regular_Season,Blocks,0.24
797,Erick Dampier,2001,Regular_Season,Blocks,2.29
798,Robert Horry,2001,Regular_Season,Blocks,1.1
799,Jacque Vaughn,2001,Regular_Season,Blocks,0.02
800,Jerome Williams,2001,Regular_Season,Blocks,0.37
801,Austin Croshere,2001,Regular_Season,Blocks,0.38
802,Zeljko Rebraca,2001,Regular_Season,Blocks,0.99
803,Tony Battie,2001,Regular_Season,Blocks,0.91
804,Scot Pollard,2001,Regular_Season,Blocks,0.95
805,Scott Padgett,2001,Regular_Season,Blocks,0.17
806,Kelvin Cato,2001,Regular_Season,Blocks,1.27
807,Monty Williams,2001,Regular_Season,Blocks,0.25
808,Eddy Curry,2001,Regular_Season,Blocks,0.74
809,Speedy Claxton,2001,Regular_Season,Blocks,0.09
810,Troy Murphy,2001,Regular_Season,Blocks,0.26
811,Lindsey Hunter,2001,Regular_Season,Blocks,0.23
812,Eric Williams,2001,Regular_Season,Blocks,0.11
813,Jeff Foster,2001,Regular_Season,Blocks,0.46
814,Kevin Ollie,2001,Regular_Season,Blocks,0.02
815,Samaki Walker,2001,Regular_Season,Blocks,1.28
816,Shawn Kemp,2001,Regular_Season,Blocks,0.44
817,Jarron Collins,2001,Regular_Season,Blocks,0.31
818,Tyrone Nesby,2001,Regular_Season,Blocks,0.31
819,Tyson Chandler,2001,Regular_Season,Blocks,1.31
820,Shandon Anderson,2001,Regular_Season,Blocks,0.18
821,Tony Massenburg,2001,Regular_Season,Blocks,0.42
822,Eduardo Najera,2001,Regular_Season,Blocks,0.48
823,Terry Porter,2001,Regular_Season,Blocks,0.22
824,Hanno Mottola,2001,Regular_Season,Blocks,0.23
825,Jahidi White,2001,Regular_Season,Blocks,1.06
826,Adonal Foyle,2001,Regular_Season,Blocks,2.09
827,Bo Outlaw,2001,Regular_Season,Blocks,1.11
828,Ryan Bowen,2001,Regular_Season,Blocks,0.55
829,Vitaly Potapenko,2001,Regular_Season,Blocks,0.23
830,Stacey Augmon,2001,Regular_Season,Blocks,0.16
831,Jason Collins,2001,Regular_Season,Blocks,0.61
832,Fred Hoiberg,2001,Regular_Season,Blocks,0.06
833,Damon Jones,2001,Regular_Season,Blocks,0.01
834,Slava Medvedenko,2001,Regular_Season,Blocks,0.15
835,Michael Curry,2001,Regular_Season,Blocks,0.12
836,Darvin Ham,2001,Regular_Season,Blocks,0.53
837,Chris Childs,2001,Regular_Season,Blocks,0.07
838,Corie Blount,2001,Regular_Season,Blocks,0.36
839,Raja Bell,2001,Regular_Season,Blocks,0.05
840,Greg Ostertag,2001,Regular_Season,Blocks,1.47
841,Sam Mitchell,2001,Regular_Season,Blocks,0.05
842,Don Reid,2001,Regular_Season,Blocks,0.65
843,Walter McCarty,2001,Regular_Season,Blocks,0.12
844,Ervin Johnson,2001,Regular_Season,Blocks,1.01
845,Joel Przybilla,2001,Regular_Season,Blocks,1.66
846,Brian Shaw,2001,Regular_Season,Blocks,0.05
847,Felipe Lopez,2001,Regular_Season,Blocks,0.01
848,Shaquille O'Neal,2001,Playoffs,Blocks,2.53
849,Kobe Bryant,2001,Playoffs,Blocks,0.89
850,Paul Pierce,2001,Playoffs,Blocks,1.25
851,Jason Kidd,2001,Playoffs,Blocks,0.4
852,Chris Webber,2001,Playoffs,Blocks,1.56
853,Antoine Walker,2001,Playoffs,Blocks,0.38
854,Kenyon Martin,2001,Playoffs,Blocks,1.25
855,Mike Bibby,2001,Playoffs,Blocks,0.19
856,Keith Van Horn,2001,Playoffs,Blocks,0.45
857,Tim Duncan,2001,Playoffs,Blocks,4.33
858,Kerry Kittles,2001,Playoffs,Blocks,0.45
859,Dirk Nowitzki,2001,Playoffs,Blocks,0.75
860,Vlade Divac,2001,Playoffs,Blocks,1.25
861,Baron Davis,2001,Playoffs,Blocks,0.56
862,Michael Finley,2001,Playoffs,Blocks,0.5
863,Derek Fisher,2001,Playoffs,Blocks,0.05
864,Kenny Anderson,2001,Playoffs,Blocks,0.0
865,Rick Fox,2001,Playoffs,Blocks,0.32
866,Doug Christie,2001,Playoffs,Blocks,0.56
867,Lucious Harris,2001,Playoffs,Blocks,0.0
868,Robert Horry,2001,Playoffs,Blocks,0.84
869,Jerry Stackhouse,2001,Playoffs,Blocks,0.6
870,Bobby Jackson,2001,Playoffs,Blocks,0.19
871,Steve Nash,2001,Playoffs,Blocks,0.0
872,Tony Parker,2001,Playoffs,Blocks,0.1
873,Allen Iverson,2001,Playoffs,Blocks,0.0
874,Peja Stojakovic,2001,Playoffs,Blocks,0.0
875,Rodney Rogers,2001,Playoffs,Blocks,0.38
876,David Wesley,2001,Playoffs,Blocks,0.22
877,Richard Jefferson,2001,Playoffs,Blocks,0.45
878,Hedo Turkoglu,2001,Playoffs,Blocks,0.56
879,Corliss Williamson,2001,Playoffs,Blocks,0.2
880,Cliff Robinson,2001,Playoffs,Blocks,1.9
881,Aaron Williams,2001,Playoffs,Blocks,0.8
882,Malik Rose,2001,Playoffs,Blocks,0.5
883,Eric Williams,2001,Playoffs,Blocks,0.25
884,Todd MacCulloch,2001,Playoffs,Blocks,1.35
885,Tracy McGrady,2001,Playoffs,Blocks,1.75
886,Elden Campbell,2001,Playoffs,Blocks,2.56
887,Reggie Miller,2001,Playoffs,Blocks,0.2
888,Chucky Atkins,2001,Playoffs,Blocks,0.1
889,Gary Payton,2001,Playoffs,Blocks,0.4
890,Steve Smith,2001,Playoffs,Blocks,0.1
891,Jamaal Magloire,2001,Playoffs,Blocks,1.88
892,Tony Battie,2001,Playoffs,Blocks,1.88
893,Antonio Daniels,2001,Playoffs,Blocks,0.3
894,Devean George,2001,Playoffs,Blocks,0.53
895,P.J. Brown,2001,Playoffs,Blocks,1.33
896,Raef LaFrentz,2001,Playoffs,Blocks,2.75
897,Nick Van Exel,2001,Playoffs,Blocks,0.0
898,Jermaine O'Neal,2001,Playoffs,Blocks,1.6
899,Antonio Davis,2001,Playoffs,Blocks,1.0
900,Jon Barry,2001,Playoffs,Blocks,0.1
901,Karl Malone,2001,Playoffs,Blocks,0.75
902,Rasheed Wallace,2001,Playoffs,Blocks,0.67
903,Ben Wallace,2001,Playoffs,Blocks,2.6
904,Kevin Garnett,2001,Playoffs,Blocks,1.67
905,George Lynch,2001,Playoffs,Blocks,0.67
906,Lee Nailon,2001,Playoffs,Blocks,0.0
907,Bruce Bowen,2001,Playoffs,Blocks,0.7
908,Keon Clark,2001,Playoffs,Blocks,1.6
909,Tony Delk,2001,Playoffs,Blocks,0.36
910,Vin Baker,2001,Playoffs,Blocks,1.2
911,Chauncey Billups,2001,Playoffs,Blocks,0.33
912,Derrick Coleman,2001,Playoffs,Blocks,1.4
913,Samaki Walker,2001,Playoffs,Blocks,0.32
914,Darrell Armstrong,2001,Playoffs,Blocks,0.0
915,Alvin Williams,2001,Playoffs,Blocks,0.4
916,Wally Szczerbiak,2001,Playoffs,Blocks,0.0
917,Metta World Peace,2001,Playoffs,Blocks,0.6
918,Chris Childs,2001,Playoffs,Blocks,0.0
919,Desmond Mason,2001,Playoffs,Blocks,0.4
920,Donyell Marshall,2001,Playoffs,Blocks,1.5
921,Michael Curry,2001,Playoffs,Blocks,0.0
922,Brad Miller,2001,Playoffs,Blocks,0.4
923,Brian Shaw,2001,Playoffs,Blocks,0.32
924,Eric Snow,2001,Playoffs,Blocks,0.0
925,Aaron McKie,2001,Playoffs,Blocks,0.0
926,Matt Harpring,2001,Playoffs,Blocks,0.0
927,Troy Hudson,2001,Playoffs,Blocks,0.0
928,John Stockton,2001,Playoffs,Blocks,0.25
929,Scot Pollard,2001,Playoffs,Blocks,0.33
930,Anthony Johnson,2001,Playoffs,Blocks,0.0
931,Scottie Pippen,2001,Playoffs,Blocks,0.67
932,Jason Collins,2001,Playoffs,Blocks,0.35
933,Stacey Augmon,2001,Playoffs,Blocks,0.11
934,Morris Peterson,2001,Playoffs,Blocks,0.6
935,Dikembe Mutombo,2001,Playoffs,Blocks,1.8
936,Walter McCarty,2001,Playoffs,Blocks,0.0
937,Derek Anderson,2001,Playoffs,Blocks,0.0
938,Damon Jones,2001,Playoffs,Blocks,0.0
939,Brent Barry,2001,Playoffs,Blocks,0.8
940,Ron Mercer,2001,Playoffs,Blocks,0.2
941,Vladimir Radmanovic,2001,Playoffs,Blocks,0.2
942,Rashard Lewis,2001,Playoffs,Blocks,0.0
943,Eduardo Najera,2001,Playoffs,Blocks,0.0
944,Bonzi Wells,2001,Playoffs,Blocks,0.33
945,Jerome Williams,2001,Playoffs,Blocks,0.2
946,Lindsey Hunter,2001,Playoffs,Blocks,0.0
947,Andrei Kirilenko,2001,Playoffs,Blocks,2.5
948,Erick Strickland,2001,Playoffs,Blocks,0.08
949,Pat Garrity,2001,Playoffs,Blocks,0.25
950,Monty Williams,2001,Playoffs,Blocks,0.0
951,Rasho Nesterovic,2001,Playoffs,Blocks,0.0
952,Terry Porter,2001,Playoffs,Blocks,0.0
953,Kevin Ollie,2001,Playoffs,Blocks,0.0
954,Hakeem Olajuwon,2001,Playoffs,Blocks,0.8
