,Player,Season,Stage,2PT_3PT_eFG,per_game
462,Anthony Tolliver,2014,Regular_Season,2PT_%,53.4
463,Anthony Tolliver,2015,Regular_Season,2PT_%,50.0
464,Anthony Tolliver,2016,Regular_Season,2PT_%,53.72
465,Anthony Tolliver,2017,Regular_Season,2PT_%,56.07
466,Anthony Tolliver,2018,Regular_Season,2PT_%,40.91
467,Anthony Tolliver,2019,Regular_Season,2PT_%,43.24
468,Antoine Walker,1999,Regular_Season,2PT_%,47.09
469,Antoine Walker,2000,Regular_Season,2PT_%,43.87
470,Antoine Walker,2001,Playoffs,2PT_%,42.38
471,Antoine Walker,2001,Regular_Season,2PT_%,42.53
472,Antoine Walker,2002,Playoffs,2PT_%,43.51
473,Antoine Walker,2002,Regular_Season,2PT_%,42.7
474,Antoine Walker,2003,Playoffs,2PT_%,41.18
475,Antoine Walker,2003,Regular_Season,2PT_%,48.67
476,Antoine Walker,2004,Playoffs,2PT_%,42.35
477,Antoine Walker,2004,Regular_Season,2PT_%,45.46
478,Antoine Walker,2005,Playoffs,2PT_%,48.89
479,Antoine Walker,2005,Regular_Season,2PT_%,49.32
480,Antoine Walker,2006,Playoffs,2PT_%,33.33
481,Antoine Walker,2006,Regular_Season,2PT_%,49.86
482,Antoine Wright,2006,Playoffs,2PT_%,46.67
483,Antoine Wright,2006,Regular_Season,2PT_%,47.4
484,Antoine Wright,2008,Playoffs,2PT_%,59.09
485,Antoine Wright,2008,Regular_Season,2PT_%,47.52
486,Antonio Daniels,1999,Playoffs,2PT_%,46.67
487,Antonio Daniels,1999,Regular_Season,2PT_%,50.72
488,Antonio Daniels,2000,Playoffs,2PT_%,54.12
489,Antonio Daniels,2000,Regular_Season,2PT_%,49.63
490,Antonio Daniels,2001,Playoffs,2PT_%,47.54
491,Antonio Daniels,2001,Regular_Season,2PT_%,50.96
492,Antonio Daniels,2002,Playoffs,2PT_%,42.86
493,Antonio Daniels,2002,Regular_Season,2PT_%,51.97
494,Antonio Daniels,2003,Regular_Season,2PT_%,51.42
495,Antonio Daniels,2004,Playoffs,2PT_%,50.0
496,Antonio Daniels,2004,Regular_Season,2PT_%,48.91
497,Antonio Daniels,2005,Playoffs,2PT_%,60.98
498,Antonio Daniels,2005,Regular_Season,2PT_%,46.1
499,Antonio Daniels,2006,Playoffs,2PT_%,48.48
500,Antonio Daniels,2006,Regular_Season,2PT_%,46.93
501,Antonio Daniels,2007,Playoffs,2PT_%,48.15
502,Antonio Daniels,2007,Regular_Season,2PT_%,50.4
503,Antonio Daniels,2008,Playoffs,2PT_%,11.11
504,Antonio Daniels,2008,Regular_Season,2PT_%,43.75
505,Antonio Davis,1999,Playoffs,2PT_%,58.33
506,Antonio Davis,1999,Regular_Season,2PT_%,43.96
507,Antonio Davis,2000,Playoffs,2PT_%,50.0
508,Antonio Davis,2000,Regular_Season,2PT_%,43.35
509,Antonio Davis,2001,Playoffs,2PT_%,45.33
510,Antonio Davis,2001,Regular_Season,2PT_%,42.62
511,Antonio Davis,2003,Regular_Season,2PT_%,40.3
512,Antonio Davis,2004,Playoffs,2PT_%,43.48
513,Antonio Davis,2004,Regular_Season,2PT_%,46.06
514,Antonio McDyess,1999,Regular_Season,2PT_%,50.79
515,Antonio McDyess,2000,Regular_Season,2PT_%,49.53
516,Antonio McDyess,2004,Playoffs,2PT_%,48.62
517,Antonio McDyess,2004,Regular_Season,2PT_%,51.42
518,Antonio McDyess,2005,Playoffs,2PT_%,56.44
519,Antonio McDyess,2005,Regular_Season,2PT_%,51.08
520,Antonio McDyess,2006,Playoffs,2PT_%,35.58
521,Antonio McDyess,2006,Regular_Season,2PT_%,52.59
522,Antonio McDyess,2007,Playoffs,2PT_%,53.78
523,Antonio McDyess,2007,Regular_Season,2PT_%,49.0
524,Antonio McDyess,2008,Playoffs,2PT_%,52.27
525,Antonio McDyess,2009,Playoffs,2PT_%,53.23
526,Antonio McDyess,2009,Regular_Season,2PT_%,48.12
527,Antonio McDyess,2010,Playoffs,2PT_%,41.67
528,Antonio McDyess,2010,Regular_Season,2PT_%,49.27
529,Armen Gilliam,1999,Playoffs,2PT_%,32.61
530,Aron Baynes,2013,Playoffs,2PT_%,52.17
531,Aron Baynes,2014,Regular_Season,2PT_%,56.97
532,Aron Baynes,2015,Regular_Season,2PT_%,50.79
533,Aron Baynes,2016,Regular_Season,2PT_%,51.25
534,Aron Baynes,2017,Playoffs,2PT_%,51.52
535,Aron Baynes,2017,Regular_Season,2PT_%,48.71
536,Aron Baynes,2018,Playoffs,2PT_%,75.0
537,Arron Afflalo,2007,Playoffs,2PT_%,43.75
538,Arron Afflalo,2007,Regular_Season,2PT_%,46.11
539,Arron Afflalo,2008,Playoffs,2PT_%,72.73
540,Arron Afflalo,2008,Regular_Season,2PT_%,45.6
541,Arron Afflalo,2009,Playoffs,2PT_%,77.78
542,Arron Afflalo,2009,Regular_Season,2PT_%,48.81
543,Arron Afflalo,2010,Playoffs,2PT_%,40.91
544,Arron Afflalo,2010,Regular_Season,2PT_%,54.62
545,Arron Afflalo,2011,Playoffs,2PT_%,48.15
546,Arron Afflalo,2011,Regular_Season,2PT_%,50.42
547,Arron Afflalo,2013,Regular_Season,2PT_%,47.26
548,Arron Afflalo,2014,Regular_Season,2PT_%,46.64
549,Arron Afflalo,2015,Regular_Season,2PT_%,46.88
550,Arron Afflalo,2016,Regular_Season,2PT_%,45.72
551,Arvydas Sabonis,1999,Playoffs,2PT_%,48.06
552,Arvydas Sabonis,1999,Regular_Season,2PT_%,50.95
553,Arvydas Sabonis,2000,Playoffs,2PT_%,51.85
554,Arvydas Sabonis,2002,Playoffs,2PT_%,66.67
555,Arvydas Sabonis,2002,Regular_Season,2PT_%,47.61
556,Austin Croshere,1999,Playoffs,2PT_%,42.24
557,Austin Croshere,1999,Regular_Season,2PT_%,46.97
558,Austin Croshere,2000,Playoffs,2PT_%,48.0
559,Austin Croshere,2000,Regular_Season,2PT_%,41.7
560,Austin Croshere,2001,Regular_Season,2PT_%,44.88
561,Austin Croshere,2003,Playoffs,2PT_%,35.48
562,Austin Croshere,2003,Regular_Season,2PT_%,38.65
563,Austin Croshere,2004,Playoffs,2PT_%,33.33
564,Austin Croshere,2004,Regular_Season,2PT_%,44.27
565,Austin Croshere,2005,Playoffs,2PT_%,20.0
566,Austin Daye,2010,Regular_Season,2PT_%,41.47
567,Austin Rivers,2012,Regular_Season,2PT_%,38.49
568,Austin Rivers,2014,Playoffs,2PT_%,47.14
569,Austin Rivers,2014,Regular_Season,2PT_%,44.93
570,Austin Rivers,2015,Playoffs,2PT_%,50.0
571,Austin Rivers,2016,Playoffs,2PT_%,38.46
572,Austin Rivers,2016,Regular_Season,2PT_%,49.07
573,Austin Rivers,2017,Regular_Season,2PT_%,46.07
574,Austin Rivers,2018,Playoffs,2PT_%,40.74
575,Austin Rivers,2018,Regular_Season,2PT_%,52.24
576,Austin Rivers,2019,Playoffs,2PT_%,38.46
577,Austin Rivers,2019,Regular_Season,2PT_%,49.78
578,Avery Bradley,2011,Playoffs,2PT_%,43.48
579,Avery Bradley,2011,Regular_Season,2PT_%,51.15
580,Avery Bradley,2012,Playoffs,2PT_%,44.12
581,Avery Bradley,2014,Playoffs,2PT_%,45.16
582,Avery Bradley,2014,Regular_Season,2PT_%,46.97
583,Avery Bradley,2015,Regular_Season,2PT_%,50.49
584,Avery Bradley,2016,Playoffs,2PT_%,50.63
585,Avery Bradley,2016,Regular_Season,2PT_%,50.4
586,Avery Bradley,2018,Regular_Season,2PT_%,44.63
587,Avery Bradley,2019,Regular_Season,2PT_%,50.95
588,Avery Johnson,1999,Playoffs,2PT_%,45.24
589,Avery Johnson,1999,Regular_Season,2PT_%,47.68
590,Avery Johnson,2000,Playoffs,2PT_%,39.08
591,Bam Adebayo,2017,Playoffs,2PT_%,50.0
592,Bam Adebayo,2017,Regular_Season,2PT_%,52.25
593,Bam Adebayo,2018,Regular_Season,2PT_%,58.81
594,Bam Adebayo,2019,Playoffs,2PT_%,56.62
595,Bam Adebayo,2019,Regular_Season,2PT_%,56.44
596,Baron Davis,1999,Regular_Season,2PT_%,48.76
597,Baron Davis,2000,Playoffs,2PT_%,53.42
598,Baron Davis,2000,Regular_Season,2PT_%,47.44
599,Baron Davis,2001,Playoffs,2PT_%,39.68
600,Baron Davis,2001,Regular_Season,2PT_%,45.08
601,Baron Davis,2002,Playoffs,2PT_%,52.08
602,Baron Davis,2003,Playoffs,2PT_%,41.54
603,Baron Davis,2003,Regular_Season,2PT_%,44.76
604,Baron Davis,2006,Playoffs,2PT_%,58.87
605,Baron Davis,2006,Regular_Season,2PT_%,48.93
606,Baron Davis,2007,Regular_Season,2PT_%,47.65
607,Baron Davis,2009,Regular_Season,2PT_%,45.9
608,Baron Davis,2011,Playoffs,2PT_%,77.78
609,Ben Gordon,2004,Playoffs,2PT_%,44.23
610,Ben Gordon,2004,Regular_Season,2PT_%,41.38
611,Ben Gordon,2005,Playoffs,2PT_%,43.08
612,Ben Gordon,2005,Regular_Season,2PT_%,41.56
613,Ben Gordon,2006,Playoffs,2PT_%,40.22
614,Ben Gordon,2006,Regular_Season,2PT_%,47.14
615,Ben Gordon,2007,Regular_Season,2PT_%,44.54
616,Ben Gordon,2008,Playoffs,2PT_%,39.77
617,Ben Gordon,2008,Regular_Season,2PT_%,47.59
618,Ben Gordon,2010,Regular_Season,2PT_%,46.03
619,Ben Gordon,2012,Regular_Season,2PT_%,42.09
620,Ben McLemore,2013,Regular_Season,2PT_%,41.88
621,Ben McLemore,2014,Regular_Season,2PT_%,50.68
622,Ben McLemore,2016,Regular_Season,2PT_%,46.18
623,Ben McLemore,2019,Playoffs,2PT_%,25.0
624,Ben McLemore,2019,Regular_Season,2PT_%,65.59
625,Ben Simmons,2017,Playoffs,2PT_%,49.19
626,Ben Simmons,2017,Regular_Season,2PT_%,55.12
627,Ben Simmons,2018,Playoffs,2PT_%,62.07
628,Ben Simmons,2018,Regular_Season,2PT_%,56.6
629,Ben Simmons,2019,Regular_Season,2PT_%,58.28
630,Ben Wallace,1999,Regular_Season,2PT_%,50.3
631,Ben Wallace,2000,Regular_Season,2PT_%,49.2
632,Ben Wallace,2001,Playoffs,2PT_%,47.46
633,Ben Wallace,2001,Regular_Season,2PT_%,53.46
634,Ben Wallace,2002,Playoffs,2PT_%,49.07
635,Ben Wallace,2002,Regular_Season,2PT_%,48.49
636,Ben Wallace,2003,Playoffs,2PT_%,46.04
637,Ben Wallace,2003,Regular_Season,2PT_%,42.43
638,Ben Wallace,2004,Playoffs,2PT_%,49.04
639,Ben Wallace,2004,Regular_Season,2PT_%,45.79
640,Ben Wallace,2005,Playoffs,2PT_%,47.14
641,Ben Wallace,2005,Regular_Season,2PT_%,51.41
642,Ben Wallace,2006,Playoffs,2PT_%,57.69
643,Ben Wallace,2006,Regular_Season,2PT_%,45.58
644,Ben Wallace,2007,Playoffs,2PT_%,51.52
645,Ben Wallace,2007,Regular_Season,2PT_%,39.66
646,Ben Wallace,2008,Playoffs,2PT_%,61.54
647,Ben Wallace,2008,Regular_Season,2PT_%,44.52
648,Ben Wallace,2011,Regular_Season,2PT_%,40.24
649,Beno Udrih,2004,Playoffs,2PT_%,43.9
650,Beno Udrih,2004,Regular_Season,2PT_%,46.37
651,Beno Udrih,2006,Regular_Season,2PT_%,41.05
652,Beno Udrih,2008,Regular_Season,2PT_%,49.06
653,Beno Udrih,2009,Regular_Season,2PT_%,52.96
654,Beno Udrih,2010,Regular_Season,2PT_%,54.05
655,Beno Udrih,2011,Regular_Season,2PT_%,47.25
656,Beno Udrih,2012,Regular_Season,2PT_%,47.06
657,Beno Udrih,2013,Playoffs,2PT_%,51.52
658,Beno Udrih,2014,Playoffs,2PT_%,47.37
659,Beno Udrih,2014,Regular_Season,2PT_%,53.92
660,Bimbo Coles,1999,Regular_Season,2PT_%,47.18
661,Bismack Biyombo,2011,Regular_Season,2PT_%,46.4
662,Bismack Biyombo,2012,Regular_Season,2PT_%,45.09
663,Bismack Biyombo,2013,Regular_Season,2PT_%,61.11
664,Bismack Biyombo,2015,Playoffs,2PT_%,57.97
665,Bismack Biyombo,2015,Regular_Season,2PT_%,54.36
666,Bismack Biyombo,2016,Regular_Season,2PT_%,52.8
667,Bismack Biyombo,2017,Regular_Season,2PT_%,52.14
668,Bismack Biyombo,2019,Regular_Season,2PT_%,54.32
669,Blake Griffin,2010,Regular_Season,2PT_%,50.96
670,Blake Griffin,2011,Playoffs,2PT_%,50.3
671,Blake Griffin,2011,Regular_Season,2PT_%,55.57
672,Blake Griffin,2012,Playoffs,2PT_%,45.31
673,Blake Griffin,2012,Regular_Season,2PT_%,54.79
674,Blake Griffin,2013,Playoffs,2PT_%,51.1
675,Blake Griffin,2013,Regular_Season,2PT_%,53.69
676,Blake Griffin,2014,Playoffs,2PT_%,52.06
677,Blake Griffin,2014,Regular_Season,2PT_%,50.4
678,Blake Griffin,2015,Playoffs,2PT_%,37.25
679,Blake Griffin,2016,Playoffs,2PT_%,46.67
680,Blake Griffin,2016,Regular_Season,2PT_%,51.4
681,Blake Griffin,2017,Regular_Season,2PT_%,48.22
682,Blake Griffin,2018,Regular_Season,2PT_%,52.5
683,Bo Outlaw,1999,Regular_Season,2PT_%,60.71
684,Bo Outlaw,2000,Playoffs,2PT_%,61.54
685,Bo Outlaw,2000,Regular_Season,2PT_%,61.48
686,Bo Outlaw,2001,Regular_Season,2PT_%,55.56
687,Bo Outlaw,2002,Playoffs,2PT_%,10.0
688,Bo Outlaw,2002,Regular_Season,2PT_%,55.43
689,Bo Outlaw,2003,Playoffs,2PT_%,0.0
690,Bo Outlaw,2003,Regular_Season,2PT_%,51.62
691,Bob Sura,1999,Regular_Season,2PT_%,48.45
692,Bob Sura,2001,Regular_Season,2PT_%,45.51
693,Bob Sura,2003,Regular_Season,2PT_%,44.58
694,Bob Sura,2004,Playoffs,2PT_%,39.39
695,Boban Marjanovic,2018,Playoffs,2PT_%,64.86
696,Boban Marjanovic,2018,Regular_Season,2PT_%,62.4
697,Boban Marjanovic,2019,Playoffs,2PT_%,58.62
698,Bobby Jackson,1999,Regular_Season,2PT_%,42.33
699,Bobby Jackson,2000,Playoffs,2PT_%,50.0
700,Bobby Jackson,2000,Regular_Season,2PT_%,45.5
701,Bobby Jackson,2001,Playoffs,2PT_%,52.43
702,Bobby Jackson,2001,Regular_Season,2PT_%,47.66
703,Bobby Jackson,2002,Playoffs,2PT_%,50.53
704,Bobby Jackson,2002,Regular_Season,2PT_%,50.5
705,Bobby Jackson,2004,Playoffs,2PT_%,36.84
706,Bobby Jackson,2005,Playoffs,2PT_%,44.44
707,Bobby Jackson,2005,Regular_Season,2PT_%,37.74
708,Bobby Jackson,2007,Playoffs,2PT_%,32.61
709,Bobby Jackson,2007,Regular_Season,2PT_%,43.93
710,Bobby Jackson,2008,Regular_Season,2PT_%,46.18
711,Bobby Portis,2016,Playoffs,2PT_%,55.0
712,Bobby Portis,2016,Regular_Season,2PT_%,54.12
713,Bobby Portis,2017,Regular_Season,2PT_%,51.36
714,Bobby Portis,2019,Regular_Season,2PT_%,49.25
715,Bobby Simmons,2004,Regular_Season,2PT_%,47.01
716,Bobby Simmons,2005,Playoffs,2PT_%,30.0
717,Bobby Simmons,2005,Regular_Season,2PT_%,46.77
718,Bobby Simmons,2007,Regular_Season,2PT_%,45.85
719,Bobby Simmons,2008,Regular_Season,2PT_%,45.25
720,Bogdan Bogdanovic,2017,Regular_Season,2PT_%,48.53
721,Bogdan Bogdanovic,2018,Regular_Season,2PT_%,46.23
722,Bogdan Bogdanovic,2019,Regular_Season,2PT_%,53.23
723,Bojan Bogdanovic,2014,Playoffs,2PT_%,46.15
724,Bojan Bogdanovic,2014,Regular_Season,2PT_%,53.12
725,Bojan Bogdanovic,2015,Regular_Season,2PT_%,47.45
726,Bojan Bogdanovic,2016,Playoffs,2PT_%,47.62
727,Bojan Bogdanovic,2016,Regular_Season,2PT_%,51.21
728,Bojan Bogdanovic,2017,Playoffs,2PT_%,41.67
729,Bojan Bogdanovic,2017,Regular_Season,2PT_%,53.43
730,Bojan Bogdanovic,2018,Playoffs,2PT_%,43.9
731,Bojan Bogdanovic,2018,Regular_Season,2PT_%,53.83
732,Bojan Bogdanovic,2019,Regular_Season,2PT_%,47.91
733,Bonzi Wells,1999,Playoffs,2PT_%,47.95
734,Bonzi Wells,1999,Regular_Season,2PT_%,50.59
735,Bonzi Wells,2000,Regular_Season,2PT_%,54.73
736,Bonzi Wells,2001,Playoffs,2PT_%,45.16
737,Bonzi Wells,2001,Regular_Season,2PT_%,48.56
738,Bonzi Wells,2002,Playoffs,2PT_%,42.55
739,Bonzi Wells,2002,Regular_Season,2PT_%,46.4
740,Bonzi Wells,2003,Playoffs,2PT_%,52.78
741,Bonzi Wells,2003,Regular_Season,2PT_%,43.66
742,Bonzi Wells,2004,Regular_Season,2PT_%,46.0
743,Bonzi Wells,2005,Playoffs,2PT_%,60.76
744,Bonzi Wells,2007,Playoffs,2PT_%,40.0
745,Bonzi Wells,2007,Regular_Season,2PT_%,46.24
746,Boris Diaw,2003,Regular_Season,2PT_%,46.69
747,Boris Diaw,2005,Playoffs,2PT_%,52.84
748,Boris Diaw,2005,Regular_Season,2PT_%,53.58
749,Boris Diaw,2006,Playoffs,2PT_%,52.83
750,Boris Diaw,2006,Regular_Season,2PT_%,55.53
751,Boris Diaw,2007,Playoffs,2PT_%,61.4
752,Boris Diaw,2007,Regular_Season,2PT_%,48.76
753,Boris Diaw,2008,Regular_Season,2PT_%,53.06
754,Boris Diaw,2009,Playoffs,2PT_%,68.42
755,Boris Diaw,2009,Regular_Season,2PT_%,54.14
756,Boris Diaw,2010,Regular_Season,2PT_%,55.29
757,Boris Diaw,2011,Playoffs,2PT_%,51.92
758,Boris Diaw,2011,Regular_Season,2PT_%,49.6
759,Boris Diaw,2012,Playoffs,2PT_%,46.34
760,Boris Diaw,2012,Regular_Season,2PT_%,58.66
761,Boris Diaw,2013,Playoffs,2PT_%,53.91
762,Boris Diaw,2013,Regular_Season,2PT_%,54.91
763,Boris Diaw,2014,Playoffs,2PT_%,56.6
764,Boris Diaw,2014,Regular_Season,2PT_%,51.19
765,Boris Diaw,2015,Playoffs,2PT_%,47.5
766,Boris Diaw,2015,Regular_Season,2PT_%,56.37
767,Boris Diaw,2016,Playoffs,2PT_%,52.94
768,Boris Diaw,2016,Regular_Season,2PT_%,51.22
769,Bostjan Nachbar,2004,Regular_Season,2PT_%,40.0
770,Bostjan Nachbar,2006,Playoffs,2PT_%,46.81
771,Bostjan Nachbar,2006,Regular_Season,2PT_%,49.57
772,Bostjan Nachbar,2007,Regular_Season,2PT_%,43.52
773,Brad Miller,1999,Playoffs,2PT_%,52.94
774,Brad Miller,2001,Playoffs,2PT_%,45.45
775,Brad Miller,2001,Regular_Season,2PT_%,50.0
776,Brad Miller,2002,Playoffs,2PT_%,45.0
777,Brad Miller,2002,Regular_Season,2PT_%,49.77
778,Brad Miller,2003,Playoffs,2PT_%,55.95
779,Brad Miller,2003,Regular_Season,2PT_%,52.09
780,Brad Miller,2004,Playoffs,2PT_%,60.53
781,Brad Miller,2005,Playoffs,2PT_%,44.44
782,Brad Miller,2005,Regular_Season,2PT_%,50.7
783,Brad Miller,2007,Regular_Season,2PT_%,48.43
784,Brad Miller,2008,Playoffs,2PT_%,43.18
785,Brad Miller,2008,Regular_Season,2PT_%,48.21
786,Brad Miller,2009,Playoffs,2PT_%,43.48
787,Brad Miller,2009,Regular_Season,2PT_%,47.44
788,Brad Wanamaker,2019,Playoffs,2PT_%,51.52
789,Brad Wanamaker,2019,Regular_Season,2PT_%,48.08
790,Bradley Beal,2013,Playoffs,2PT_%,42.74
791,Bradley Beal,2013,Regular_Season,2PT_%,42.56
792,Bradley Beal,2014,Playoffs,2PT_%,42.34
793,Bradley Beal,2014,Regular_Season,2PT_%,43.41
794,Bradley Beal,2016,Playoffs,2PT_%,58.86
795,Bradley Beal,2016,Regular_Season,2PT_%,53.77
796,Bradley Beal,2017,Playoffs,2PT_%,44.44
797,Bradley Beal,2017,Regular_Season,2PT_%,50.73
798,Bradley Beal,2018,Regular_Season,2PT_%,54.79
799,Bradley Beal,2019,Regular_Season,2PT_%,51.46
800,Brandan Wright,2013,Playoffs,2PT_%,83.33
801,Brandan Wright,2014,Regular_Season,2PT_%,64.72
802,Brandon Bass,2007,Playoffs,2PT_%,48.57
803,Brandon Bass,2007,Regular_Season,2PT_%,50.31
804,Brandon Bass,2008,Playoffs,2PT_%,55.0
805,Brandon Bass,2008,Regular_Season,2PT_%,50.2
806,Brandon Bass,2010,Playoffs,2PT_%,42.11
807,Brandon Bass,2010,Regular_Season,2PT_%,51.63
808,Brandon Bass,2011,Playoffs,2PT_%,46.29
809,Brandon Bass,2011,Regular_Season,2PT_%,47.94
810,Brandon Bass,2012,Playoffs,2PT_%,48.28
811,Brandon Bass,2012,Regular_Season,2PT_%,48.72
812,Brandon Bass,2013,Regular_Season,2PT_%,48.68
813,Brandon Bass,2014,Playoffs,2PT_%,35.0
814,Brandon Bass,2014,Regular_Season,2PT_%,51.46
815,Brandon Clarke,2019,Regular_Season,2PT_%,65.78
816,Brandon Ingram,2016,Regular_Season,2PT_%,44.29
817,Brandon Ingram,2017,Regular_Season,2PT_%,48.32
818,Brandon Ingram,2018,Regular_Season,2PT_%,52.13
819,Brandon Ingram,2019,Regular_Season,2PT_%,50.14
820,Brandon Jennings,2009,Playoffs,2PT_%,46.84
821,Brandon Jennings,2009,Regular_Season,2PT_%,36.96
822,Brandon Jennings,2011,Regular_Season,2PT_%,46.38
823,Brandon Jennings,2012,Playoffs,2PT_%,37.93
824,Brandon Jennings,2012,Regular_Season,2PT_%,41.22
825,Brandon Jennings,2013,Regular_Season,2PT_%,39.68
826,Brandon Jennings,2016,Playoffs,2PT_%,52.17
827,Brandon Jennings,2016,Regular_Season,2PT_%,39.93
828,Brandon Knight,2011,Regular_Season,2PT_%,43.41
829,Brandon Knight,2012,Regular_Season,2PT_%,43.01
830,Brandon Knight,2013,Regular_Season,2PT_%,46.55
831,Brandon Paul,2017,Regular_Season,2PT_%,54.79
832,Brandon Roy,2007,Regular_Season,2PT_%,47.96
833,Brandon Roy,2008,Playoffs,2PT_%,45.71
834,Brandon Roy,2008,Regular_Season,2PT_%,50.09
835,Brandon Roy,2009,Playoffs,2PT_%,38.1
836,Brandon Roy,2009,Regular_Season,2PT_%,51.16
837,Brandon Roy,2010,Playoffs,2PT_%,60.0
838,Brandon Rush,2008,Regular_Season,2PT_%,45.08
839,Brandon Rush,2009,Regular_Season,2PT_%,43.25
840,Brandon Rush,2010,Regular_Season,2PT_%,42.47
841,Brandon Rush,2011,Regular_Season,2PT_%,54.4
842,Brandon Rush,2015,Playoffs,2PT_%,62.5
843,Brandon Rush,2015,Regular_Season,2PT_%,44.66
844,Brendan Haywood,2002,Regular_Season,2PT_%,51.03
845,Brendan Haywood,2003,Regular_Season,2PT_%,51.68
846,Brendan Haywood,2004,Playoffs,2PT_%,54.17
847,Brendan Haywood,2004,Regular_Season,2PT_%,55.97
848,Brendan Haywood,2005,Playoffs,2PT_%,68.18
849,Brendan Haywood,2005,Regular_Season,2PT_%,51.39
850,Brendan Haywood,2006,Regular_Season,2PT_%,55.77
851,Brendan Haywood,2007,Playoffs,2PT_%,59.09
852,Brendan Haywood,2007,Regular_Season,2PT_%,52.75
853,Brendan Haywood,2009,Playoffs,2PT_%,57.14
854,Brendan Haywood,2009,Regular_Season,2PT_%,56.33
855,Brendan Haywood,2010,Playoffs,2PT_%,58.06
856,Brendan Haywood,2010,Regular_Season,2PT_%,57.66
857,Brendan Haywood,2011,Playoffs,2PT_%,28.57
858,Brendan Haywood,2011,Regular_Season,2PT_%,51.75
859,Brent Barry,1999,Playoffs,2PT_%,30.77
860,Brent Barry,1999,Regular_Season,2PT_%,52.92
861,Brent Barry,2001,Playoffs,2PT_%,41.18
862,Brent Barry,2001,Regular_Season,2PT_%,58.81
863,Brent Barry,2002,Regular_Season,2PT_%,51.41
864,Brent Barry,2004,Playoffs,2PT_%,51.28
865,Brent Barry,2004,Regular_Season,2PT_%,52.51
866,Brent Barry,2005,Playoffs,2PT_%,62.96
867,Brent Barry,2005,Regular_Season,2PT_%,53.15
868,Brent Barry,2006,Playoffs,2PT_%,54.55
869,Brent Barry,2006,Regular_Season,2PT_%,53.62
870,Brent Barry,2007,Playoffs,2PT_%,58.33
871,Brevin Knight,2003,Playoffs,2PT_%,26.09
872,Brevin Knight,2007,Regular_Season,2PT_%,41.07
873,Brevin Knight,2008,Regular_Season,2PT_%,36.07
874,Brian Cardinal,2003,Regular_Season,2PT_%,48.25
875,Brian Cardinal,2004,Playoffs,2PT_%,47.37
876,Brian Cook,2004,Regular_Season,2PT_%,43.95
877,Brian Cook,2005,Playoffs,2PT_%,40.0
878,Brian Cook,2005,Regular_Season,2PT_%,52.69
879,Brian Cook,2006,Regular_Season,2PT_%,47.44
880,Brian Grant,1999,Playoffs,2PT_%,44.62
881,Brian Grant,1999,Regular_Season,2PT_%,49.14
882,Brian Grant,2000,Playoffs,2PT_%,41.67
883,Brian Grant,2000,Regular_Season,2PT_%,47.97
884,Brian Grant,2001,Regular_Season,2PT_%,47.04
885,Brian Grant,2002,Regular_Season,2PT_%,50.89
886,Brian Grant,2003,Playoffs,2PT_%,43.3
887,Brian Grant,2003,Regular_Season,2PT_%,47.22
888,Brian Roberts,2012,Regular_Season,2PT_%,43.02
889,Brian Roberts,2013,Regular_Season,2PT_%,44.67
890,Brian Roberts,2014,Regular_Season,2PT_%,44.02
891,Brian Scalabrine,2003,Playoffs,2PT_%,54.55
892,Brian Scalabrine,2003,Regular_Season,2PT_%,42.94
893,Brian Scalabrine,2004,Playoffs,2PT_%,14.29
894,Brian Scalabrine,2005,Regular_Season,2PT_%,40.57
895,Brian Scalabrine,2008,Playoffs,2PT_%,39.13
896,Brian Shaw,1999,Playoffs,2PT_%,49.15
897,Brian Shaw,1999,Regular_Season,2PT_%,39.77
898,Brian Shaw,2000,Playoffs,2PT_%,39.53
899,Brian Shaw,2000,Regular_Season,2PT_%,44.2
900,Brian Shaw,2001,Playoffs,2PT_%,38.71
901,Brian Shaw,2001,Regular_Season,2PT_%,37.65
902,Brian Shaw,2002,Playoffs,2PT_%,39.13
903,Brian Shaw,2002,Regular_Season,2PT_%,41.45
904,Brian Skinner,2002,Regular_Season,2PT_%,54.98
905,Brian Skinner,2003,Playoffs,2PT_%,52.38
906,Brian Skinner,2007,Regular_Season,2PT_%,46.15
907,Brook Lopez,2008,Regular_Season,2PT_%,53.21
908,Brook Lopez,2009,Regular_Season,2PT_%,49.96
909,Brook Lopez,2010,Regular_Season,2PT_%,49.24
910,Brook Lopez,2012,Playoffs,2PT_%,46.72
911,Brook Lopez,2012,Regular_Season,2PT_%,52.15
912,Brook Lopez,2014,Playoffs,2PT_%,49.43
913,Brook Lopez,2014,Regular_Season,2PT_%,51.69
914,Brook Lopez,2015,Regular_Season,2PT_%,51.53
915,Brook Lopez,2016,Regular_Season,2PT_%,53.63
916,Brook Lopez,2017,Regular_Season,2PT_%,54.91
917,Brook Lopez,2018,Playoffs,2PT_%,66.1
918,Brook Lopez,2018,Regular_Season,2PT_%,61.31
919,Brook Lopez,2019,Playoffs,2PT_%,65.57
920,Brook Lopez,2019,Regular_Season,2PT_%,54.91
921,Bruce Bowen,1999,Playoffs,2PT_%,100.0
922,Bruce Bowen,1999,Regular_Season,2PT_%,33.09
923,Bruce Bowen,2000,Regular_Season,2PT_%,39.42
924,Bruce Bowen,2001,Playoffs,2PT_%,38.89
925,Bruce Bowen,2002,Playoffs,2PT_%,29.23
926,Bruce Bowen,2002,Regular_Season,2PT_%,48.8
