,Player,Season,Stage,Assists_per_game
6753,Chauncey Billups,2006,Playoffs,5.69
6754,Baron Davis,2006,Playoffs,6.55
6755,Vince Carter,2006,Playoffs,5.33
6756,Amar'e Stoudemire,2006,Playoffs,0.6
6757,Zydrunas Ilgauskas,2006,Playoffs,0.85
6758,Richard Jefferson,2006,Playoffs,2.25
6759,Rasheed Wallace,2006,Playoffs,1.75
6760,Drew Gooden,2006,Playoffs,1.0
6761,Tayshaun Prince,2006,Playoffs,3.75
6762,Michael Finley,2006,Playoffs,1.1
6763,Luol Deng,2006,Playoffs,2.4
6764,Stephen Jackson,2006,Playoffs,3.64
6765,Jason Richardson,2006,Playoffs,2.0
6766,Steve Nash,2006,Playoffs,13.27
6767,Larry Hughes,2006,Playoffs,2.44
6768,Ben Gordon,2006,Playoffs,3.8
6769,Mehmet Okur,2006,Playoffs,1.76
6770,Shawn Marion,2006,Playoffs,1.18
6771,Sasha Pavlovic,2006,Playoffs,1.6
6772,Tracy McGrady,2006,Playoffs,7.29
6773,Yao Ming,2006,Playoffs,0.86
6774,Jason Kidd,2006,Playoffs,10.92
6775,Leandro Barbosa,2006,Playoffs,2.18
6776,Daniel Gibson,2006,Playoffs,1.05
6777,Andrei Kirilenko,2006,Playoffs,2.59
6778,Kobe Bryant,2006,Playoffs,4.4
6779,Chris Webber,2006,Playoffs,1.5
6780,Matt Harpring,2006,Playoffs,1.35
6781,Derek Fisher,2006,Playoffs,2.62
6782,Mikki Moore,2006,Playoffs,1.17
6783,Carmelo Anthony,2006,Playoffs,1.2
6784,Bruce Bowen,2006,Playoffs,1.3
6785,Josh Howard,2006,Playoffs,2.83
6786,Antawn Jamison,2006,Playoffs,1.25
6787,Matt Barnes,2006,Playoffs,2.36
6788,Kirk Hinrich,2006,Playoffs,7.5
6789,Anderson Varejao,2006,Playoffs,0.55
6790,Bostjan Nachbar,2006,Playoffs,1.5
6791,Dirk Nowitzki,2006,Playoffs,2.33
6792,Allen Iverson,2006,Playoffs,5.8
6793,Fabricio Oberto,2006,Playoffs,0.7
6794,Raja Bell,2006,Playoffs,1.82
6795,Al Harrington,2006,Playoffs,0.55
6796,Chris Bosh,2006,Playoffs,2.5
6797,Gordan Giricek,2006,Playoffs,1.0
6798,Jason Terry,2006,Playoffs,3.67
6799,Paul Millsap,2006,Playoffs,0.47
6800,Lamar Odom,2006,Playoffs,2.2
6801,T.J. Ford,2006,Playoffs,4.0
6802,Dwyane Wade,2006,Playoffs,6.25
6803,Antonio McDyess,2006,Playoffs,1.12
6804,Anthony Parker,2006,Playoffs,1.0
6805,Andres Nocioni,2006,Playoffs,0.8
6806,Monta Ellis,2006,Playoffs,0.91
6807,Ben Wallace,2006,Playoffs,1.4
6808,Jerry Stackhouse,2006,Playoffs,2.5
6809,Kurt Thomas,2006,Playoffs,1.0
6810,P.J. Brown,2006,Playoffs,1.2
6811,Devin Harris,2006,Playoffs,5.0
6812,Jose Calderon,2006,Playoffs,5.33
6813,Robert Horry,2006,Playoffs,1.61
6814,Rafer Alston,2006,Playoffs,5.0
6815,Maybyner Nene,2006,Playoffs,2.4
6816,Shaquille O'Neal,2006,Playoffs,1.25
6817,Shane Battier,2006,Playoffs,2.14
6818,Andris Biedrins,2006,Playoffs,0.45
6819,Donyell Marshall,2006,Playoffs,0.26
6820,Boris Diaw,2006,Playoffs,3.0
6821,Francisco Elson,2006,Playoffs,0.1
6822,Mickael Pietrus,2006,Playoffs,0.55
6823,Andrea Bargnani,2006,Playoffs,1.0
6824,Dwight Howard,2006,Playoffs,1.75
6825,Grant Hill,2006,Playoffs,3.75
6826,Brent Barry,2006,Playoffs,1.11
6827,Jameer Nelson,2006,Playoffs,3.25
6828,Jason Maxiell,2006,Playoffs,0.14
6829,James Jones,2006,Playoffs,0.27
6830,Hedo Turkoglu,2006,Playoffs,3.5
6831,Antonio Daniels,2006,Playoffs,11.75
6832,Tyrus Thomas,2006,Playoffs,0.6
6833,Darko Milicic,2006,Playoffs,1.0
6834,Antoine Walker,2006,Playoffs,1.5
6835,Antoine Wright,2006,Playoffs,0.08
6836,Kwame Brown,2006,Playoffs,0.2
6837,Jacque Vaughn,2006,Playoffs,1.4
6838,Jarvis Hayes,2006,Playoffs,1.0
6839,Darius Songaila,2006,Playoffs,1.0
6840,Morris Peterson,2006,Playoffs,0.33
6841,Marcus Camby,2006,Playoffs,2.0
6842,Carlos Delfino,2006,Playoffs,0.5
6843,Steve Blake,2006,Playoffs,4.6
6844,Luke Walton,2006,Playoffs,2.6
6845,Josh Boone,2006,Playoffs,0.25
6846,Juwan Howard,2006,Playoffs,1.0
6847,Eric Snow,2006,Playoffs,1.53
6848,Chris Duhon,2006,Playoffs,2.33
6849,Jordan Farmar,2006,Playoffs,1.6
6850,Luther Head,2006,Playoffs,1.14
6851,James Posey,2006,Playoffs,1.5
6852,Udonis Haslem,2006,Playoffs,1.0
6853,Thabo Sefolosha,2006,Playoffs,0.78
6854,Flip Murray,2006,Playoffs,1.17
6855,Keyon Dooling,2006,Playoffs,1.25
6856,Marcus D. Williams,2006,Playoffs,1.08
6857,Chuck Hayes,2006,Playoffs,0.43
6858,Damon Jones,2006,Playoffs,1.0
6859,Maurice Evans,2006,Playoffs,0.6
6860,DeShawn Stevenson,2006,Playoffs,1.75
6861,Jason Williams,2006,Playoffs,3.5
6862,Lindsey Hunter,2006,Playoffs,1.23
6863,Jason Collins,2006,Playoffs,0.18
6864,DeSagana Diop,2006,Playoffs,0.33
6865,Devean George,2006,Playoffs,0.67
6866,Etan Thomas,2006,Playoffs,0.25
6867,Jason Kapono,2006,Playoffs,0.5
6868,Shammond Williams,2006,Playoffs,1.75
6869,Juan Dixon,2006,Playoffs,0.5
6870,Rasho Nesterovic,2006,Playoffs,0.6
6871,Joey Graham,2006,Playoffs,0.33
6872,Jarron Collins,2006,Playoffs,0.38
6873,Tony Battie,2006,Playoffs,0.25
6874,Eddie Jones,2006,Playoffs,1.67
6875,Eduardo Najera,2006,Playoffs,0.4
6876,Kris Humphries,2006,Playoffs,0.17
6877,Linas Kleiza,2006,Playoffs,0.4
7940,Kobe Bryant,2007,Regular_Season,5.38
7941,LeBron James,2007,Regular_Season,7.19
7942,Allen Iverson,2007,Regular_Season,7.15
7943,Amar'e Stoudemire,2007,Regular_Season,1.49
7944,Carmelo Anthony,2007,Regular_Season,3.36
7945,Richard Jefferson,2007,Regular_Season,3.07
7946,Dirk Nowitzki,2007,Regular_Season,3.45
7947,Baron Davis,2007,Regular_Season,7.6
7948,Jason Richardson,2007,Regular_Season,3.15
7949,Joe Johnson,2007,Regular_Season,5.78
7950,Al Jefferson,2007,Regular_Season,1.43
7951,Carlos Boozer,2007,Regular_Season,2.88
7952,Dwight Howard,2007,Regular_Season,1.34
7953,Antawn Jamison,2007,Regular_Season,1.52
7954,Chris Paul,2007,Regular_Season,11.56
7955,Jamal Crawford,2007,Regular_Season,4.97
7956,Monta Ellis,2007,Regular_Season,3.89
7957,Rudy Gay,2007,Regular_Season,1.95
7958,Michael Redd,2007,Regular_Season,3.43
7959,Andre Iguodala,2007,Regular_Season,4.77
7960,Kevin Durant,2007,Regular_Season,2.4
7961,Vince Carter,2007,Regular_Season,5.12
7962,Hedo Turkoglu,2007,Regular_Season,4.99
7963,Paul Pierce,2007,Regular_Season,4.54
7964,Danny Granger,2007,Regular_Season,2.08
7965,Mike Dunleavy,2007,Regular_Season,3.51
7966,David West,2007,Regular_Season,2.33
7967,Corey Maggette,2007,Regular_Season,2.7
7968,Deron Williams,2007,Regular_Season,10.51
7969,Josh Howard,2007,Regular_Season,2.16
7970,Tim Duncan,2007,Regular_Season,2.79
7971,Chris Bosh,2007,Regular_Season,2.55
7972,Rashard Lewis,2007,Regular_Season,2.42
7973,Stephen Jackson,2007,Regular_Season,4.11
7974,Kevin Martin,2007,Regular_Season,2.11
7975,Manu Ginobili,2007,Regular_Season,4.49
7976,Tracy McGrady,2007,Regular_Season,5.86
7977,Brandon Roy,2007,Regular_Season,5.81
7978,Andre Miller,2007,Regular_Season,6.89
7979,Josh Smith,2007,Regular_Season,3.36
7980,Steve Nash,2007,Regular_Season,11.09
7981,LaMarcus Aldridge,2007,Regular_Season,1.61
7982,Kevin Garnett,2007,Regular_Season,3.44
7983,Ben Gordon,2007,Regular_Season,2.96
7984,Chauncey Billups,2007,Regular_Season,6.78
7985,Tony Parker,2007,Regular_Season,5.96
7986,Leandro Barbosa,2007,Regular_Season,2.63
7987,Ray Allen,2007,Regular_Season,3.08
7988,Jason Terry,2007,Regular_Season,3.22
7989,Peja Stojakovic,2007,Regular_Season,1.25
7990,Pau Gasol,2007,Regular_Season,3.2
7991,Richard Hamilton,2007,Regular_Season,4.15
7992,Marvin Williams,2007,Regular_Season,1.71
7993,Mike Miller,2007,Regular_Season,3.43
7994,Raymond Felton,2007,Regular_Season,7.38
7995,Emeka Okafor,2007,Regular_Season,0.85
7996,Ricky Davis,2007,Regular_Season,3.37
7997,Andrew Bogut,2007,Regular_Season,2.55
7998,Rashad McCants,2007,Regular_Season,2.16
7999,Al Harrington,2007,Regular_Season,1.63
8000,Lamar Odom,2007,Regular_Season,3.55
8001,Travis Outlaw,2007,Regular_Season,1.29
8002,Tayshaun Prince,2007,Regular_Season,3.27
8003,Andres Nocioni,2007,Regular_Season,1.16
8004,Mehmet Okur,2007,Regular_Season,2.01
8005,Ryan Gomes,2007,Regular_Season,1.77
8006,Zydrunas Ilgauskas,2007,Regular_Season,1.42
8007,Anthony Parker,2007,Regular_Season,2.23
8008,John Salmons,2007,Regular_Season,2.57
8009,Al Thornton,2007,Regular_Season,1.24
8010,Cuttino Mobley,2007,Regular_Season,2.62
8011,Rasheed Wallace,2007,Regular_Season,1.78
8012,Francisco Garcia,2007,Regular_Season,1.62
8013,Rafer Alston,2007,Regular_Season,5.3
8014,Brad Miller,2007,Regular_Season,3.67
8015,Derek Fisher,2007,Regular_Season,2.91
8016,Tyson Chandler,2007,Regular_Season,1.03
8017,Jose Calderon,2007,Regular_Season,8.27
8018,Willie Green,2007,Regular_Season,2.04
8019,Lou Williams,2007,Regular_Season,3.16
8020,Grant Hill,2007,Regular_Season,2.9
8021,DeShawn Stevenson,2007,Regular_Season,3.07
8022,Troy Murphy,2007,Regular_Season,2.2
8023,Ronnie Brewer,2007,Regular_Season,1.76
8024,Nate Robinson,2007,Regular_Season,2.94
8025,J.R. Smith,2007,Regular_Season,1.73
8026,Josh Childress,2007,Regular_Season,1.54
8027,Juan Carlos Navarro,2007,Regular_Season,2.16
8028,Raja Bell,2007,Regular_Season,2.24
8029,Charlie Villanueva,2007,Regular_Season,1.03
8030,Linas Kleiza,2007,Regular_Season,1.2
8031,Kenyon Martin,2007,Regular_Season,1.27
8032,David Lee,2007,Regular_Season,1.17
8033,Jason Kidd,2007,Regular_Season,10.07
8034,Samuel Dalembert,2007,Regular_Season,0.55
8035,Kirk Hinrich,2007,Regular_Season,6.03
8036,Wally Szczerbiak,2007,Regular_Season,1.39
8037,Hakim Warrick,2007,Regular_Season,0.71
8038,Brendan Haywood,2007,Regular_Season,0.89
8039,Luis Scola,2007,Regular_Season,1.29
8040,Earl Watson,2007,Regular_Season,6.81
8041,Jeff Green,2007,Regular_Season,1.49
8042,Michael Finley,2007,Regular_Season,1.39
8043,Al Horford,2007,Regular_Season,1.53
8044,Rajon Rondo,2007,Regular_Season,5.1
8045,Jarrett Jack,2007,Regular_Season,3.82
8046,Martell Webster,2007,Regular_Season,1.2
8047,Andris Biedrins,2007,Regular_Season,0.99
8048,Andrei Kirilenko,2007,Regular_Season,3.96
8049,Andrea Bargnani,2007,Regular_Season,1.14
8050,Kyle Lowry,2007,Regular_Season,3.61
8051,Joe Smith,2007,Regular_Season,0.86
8052,Nick Collison,2007,Regular_Season,1.45
8053,Jameer Nelson,2007,Regular_Season,5.55
8054,Jordan Farmar,2007,Regular_Season,2.74
8055,Shane Battier,2007,Regular_Season,1.94
8056,Kyle Korver,2007,Regular_Season,1.35
8057,Carlos Delfino,2007,Regular_Season,1.77
8058,Bostjan Nachbar,2007,Regular_Season,1.17
8059,Craig Smith,2007,Regular_Season,0.78
8060,Boris Diaw,2007,Regular_Season,3.87
8061,Roger Mason,2007,Regular_Season,1.68
8062,Marcus Camby,2007,Regular_Season,3.28
8063,Matt Carroll,2007,Regular_Season,0.91
8064,Keith Bogans,2007,Regular_Season,1.27
8065,Mikki Moore,2007,Regular_Season,1.02
8066,Damien Wilkins,2007,Regular_Season,1.97
8067,Steve Blake,2007,Regular_Season,5.1
8068,Kelenna Azubuike,2007,Regular_Season,0.93
8069,Antonio McDyess,2007,Regular_Season,1.14
8070,Maurice Evans,2007,Regular_Season,1.08
8071,Bonzi Wells,2007,Regular_Season,1.33
8072,Jamario Moon,2007,Regular_Season,1.15
8073,Paul Millsap,2007,Regular_Season,0.99
8074,Brandon Bass,2007,Regular_Season,0.73
8075,Jason Maxiell,2007,Regular_Season,0.56
8076,Jannero Pargo,2007,Regular_Season,2.4
8077,Nazr Mohammed,2007,Regular_Season,0.88
8078,Sasha Vujacic,2007,Regular_Season,1.0
8079,Matt Harpring,2007,Regular_Season,1.08
8080,Marko Jaric,2007,Regular_Season,4.15
8081,Andray Blatche,2007,Regular_Season,1.12
8082,Sam Cassell,2007,Regular_Season,3.89
8083,Thaddeus Young,2007,Regular_Season,0.78
8084,Morris Peterson,2007,Regular_Season,0.88
8085,Marquis Daniels,2007,Regular_Season,1.85
8086,Antonio Daniels,2007,Regular_Season,4.79
8087,Kareem Rush,2007,Regular_Season,1.25
8088,Devin Brown,2007,Regular_Season,2.24
8089,Eddie House,2007,Regular_Season,1.95
8090,Keyon Dooling,2007,Regular_Season,1.85
8091,Jason Kapono,2007,Regular_Season,0.8
8092,Josh Boone,2007,Regular_Season,0.79
8093,Nick Young,2007,Regular_Season,0.84
8094,Luther Head,2007,Regular_Season,1.89
8095,Bobby Jackson,2007,Regular_Season,1.93
8096,Rasho Nesterovic,2007,Regular_Season,1.15
8097,Jarvis Hayes,2007,Regular_Season,0.76
8098,Anthony Carter,2007,Regular_Season,5.54
8099,James Posey,2007,Regular_Season,1.54
8100,Vladimir Radmanovic,2007,Regular_Season,1.89
8101,Kendrick Perkins,2007,Regular_Season,1.08
8102,Luke Walton,2007,Regular_Season,2.95
8103,Fred Jones,2007,Regular_Season,2.37
8104,Bobby Simmons,2007,Regular_Season,1.14
8105,Channing Frye,2007,Regular_Season,0.73
8106,Ronny Turiaf,2007,Regular_Season,1.64
8107,Delonte West,2007,Regular_Season,3.75
8108,Darko Milicic,2007,Regular_Season,0.83
8109,Tyrus Thomas,2007,Regular_Season,1.22
8110,Jeff Foster,2007,Regular_Season,1.68
8111,Darius Songaila,2007,Regular_Season,1.69
8112,Tony Allen,2007,Regular_Season,1.52
8113,Joakim Noah,2007,Regular_Season,1.14
8114,Matt Barnes,2007,Regular_Season,1.9
8115,Bruce Bowen,2007,Regular_Season,1.12
8116,Eduardo Najera,2007,Regular_Season,1.22
8117,Corey Brewer,2007,Regular_Season,1.41
8118,Leon Powe,2007,Regular_Season,0.27
8119,Kurt Thomas,2007,Regular_Season,0.96
8120,Erick Dampier,2007,Regular_Season,0.88
8121,Damon Jones,2007,Regular_Season,1.88
8122,Rodney Stuckey,2007,Regular_Season,2.81
8123,Johan Petro,2007,Regular_Season,0.44
8124,Reggie Evans,2007,Regular_Season,0.8
8125,Ime Udoka,2007,Regular_Season,0.86
8126,Jared Dudley,2007,Regular_Season,1.11
8127,Royal Ivey,2007,Regular_Season,2.13
8128,Sean Williams,2007,Regular_Season,0.38
8129,Rodney Carney,2007,Regular_Season,0.46
8130,Fabricio Oberto,2007,Regular_Season,1.16
8131,Kris Humphries,2007,Regular_Season,0.4
8132,Joel Przybilla,2007,Regular_Season,0.35
8133,Quincy Douby,2007,Regular_Season,0.72
8134,Ben Wallace,2007,Regular_Season,1.46
8135,Jason Smith,2007,Regular_Season,0.26
8136,Brevin Knight,2007,Regular_Season,4.43
8137,Malik Allen,2007,Regular_Season,0.6
8138,Spencer Hawes,2007,Regular_Season,0.62
8139,Matt Bonner,2007,Regular_Season,0.47
8140,Glen Davis,2007,Regular_Season,0.41
8141,Quinton Ross,2007,Regular_Season,1.16
8142,Jacque Vaughn,2007,Regular_Season,2.15
8143,Arron Afflalo,2007,Regular_Season,0.69
8144,Jared Jeffries,2007,Regular_Season,0.9
8145,Chuck Hayes,2007,Regular_Season,1.15
8146,Ronnie Price,2007,Regular_Season,1.28
8147,DeSagana Diop,2007,Regular_Season,0.51
8148,Amir Johnson,2007,Regular_Season,0.47
8149,Brian Skinner,2007,Regular_Season,0.23
8150,Sergio Rodriguez,2007,Regular_Season,1.71
8151,Hilton Armstrong,2007,Regular_Season,0.35
8152,Adonal Foyle,2007,Regular_Season,0.22
8153,Jason Collins,2007,Regular_Season,0.34
8154,Jarron Collins,2007,Regular_Season,0.53
8155,Dominic McGuire,2007,Regular_Season,0.57
8156,Mario West,2007,Regular_Season,0.2
8157,Kobe Bryant,2007,Playoffs,5.57
8158,Kevin Garnett,2007,Playoffs,3.35
8159,Paul Pierce,2007,Playoffs,4.58
8160,Ray Allen,2007,Playoffs,2.73
8161,Tony Parker,2007,Playoffs,6.06
8162,Richard Hamilton,2007,Playoffs,3.94
8163,LeBron James,2007,Playoffs,7.62
8164,Pau Gasol,2007,Playoffs,3.95
8165,Tim Duncan,2007,Playoffs,3.29
8166,Manu Ginobili,2007,Playoffs,3.94
8167,Lamar Odom,2007,Playoffs,2.95
8168,Chris Paul,2007,Playoffs,11.25
8169,Rajon Rondo,2007,Playoffs,6.62
8170,Deron Williams,2007,Playoffs,10.0
8171,David West,2007,Playoffs,2.83
8172,Chauncey Billups,2007,Playoffs,5.53
8173,Tayshaun Prince,2007,Playoffs,3.24
8174,Rasheed Wallace,2007,Playoffs,1.65
8175,Derek Fisher,2007,Playoffs,2.48
8176,Rashard Lewis,2007,Playoffs,3.4
8177,Carlos Boozer,2007,Playoffs,2.83
8178,Dwight Howard,2007,Playoffs,0.9
8179,Mehmet Okur,2007,Playoffs,1.92
8180,Hedo Turkoglu,2007,Playoffs,5.5
8181,James Posey,2007,Playoffs,1.08
8182,Sasha Vujacic,2007,Playoffs,0.76
8183,Zydrunas Ilgauskas,2007,Playoffs,1.62
8184,Peja Stojakovic,2007,Playoffs,0.5
8185,Vladimir Radmanovic,2007,Playoffs,1.48
8186,Kendrick Perkins,2007,Playoffs,0.52
8187,Jameer Nelson,2007,Playoffs,4.7
8188,Tracy McGrady,2007,Playoffs,6.83
8189,Antonio McDyess,2007,Playoffs,0.94
8190,Delonte West,2007,Playoffs,4.15
8191,Joe Johnson,2007,Playoffs,4.0
8192,Wally Szczerbiak,2007,Playoffs,1.46
8193,Rodney Stuckey,2007,Playoffs,3.41
8194,Dirk Nowitzki,2007,Playoffs,4.0
8195,Andrei Kirilenko,2007,Playoffs,2.5
8196,Luke Walton,2007,Playoffs,1.95
8197,Ronnie Brewer,2007,Playoffs,1.58
8198,Jannero Pargo,2007,Playoffs,2.25
8199,Chris Bosh,2007,Playoffs,3.6
8200,Jordan Farmar,2007,Playoffs,1.29
8201,Amar'e Stoudemire,2007,Playoffs,0.4
8202,Leon Powe,2007,Playoffs,0.17
8203,Michael Finley,2007,Playoffs,1.0
8204,Caron Butler,2007,Playoffs,3.83
8205,Josh Smith,2007,Playoffs,2.86
8206,Bruce Bowen,2007,Playoffs,1.35
8207,Antawn Jamison,2007,Playoffs,1.0
8208,Daniel Gibson,2007,Playoffs,2.45
8209,Allen Iverson,2007,Playoffs,4.5
8210,Tyson Chandler,2007,Playoffs,0.42
8211,Jason Maxiell,2007,Playoffs,0.94
8212,Kyle Korver,2007,Playoffs,0.58
8213,Sam Cassell,2007,Playoffs,1.19
8214,Andre Miller,2007,Playoffs,3.33
8215,Maurice Evans,2007,Playoffs,0.7
8216,Carmelo Anthony,2007,Playoffs,2.0
8217,Al Horford,2007,Playoffs,3.57
8218,Ime Udoka,2007,Playoffs,1.06
8219,Joe Smith,2007,Playoffs,0.46
8220,Morris Peterson,2007,Playoffs,0.58
8221,Luis Scola,2007,Playoffs,1.33
8222,Brent Barry,2007,Playoffs,1.06
8223,Steve Nash,2007,Playoffs,7.8
8224,Marvin Williams,2007,Playoffs,0.71
8225,Jason Terry,2007,Playoffs,4.8
8226,Andre Iguodala,2007,Playoffs,5.0
8227,Matt Harpring,2007,Playoffs,0.67
8228,Jason Kapono,2007,Playoffs,0.8
8229,Paul Millsap,2007,Playoffs,0.33
8230,Shaquille O'Neal,2007,Playoffs,1.0
8231,DeShawn Stevenson,2007,Playoffs,3.0
8232,P.J. Brown,2007,Playoffs,0.48
8233,Boris Diaw,2007,Playoffs,4.6
8234,Keith Bogans,2007,Playoffs,1.1
8235,J.R. Smith,2007,Playoffs,1.75
8236,Brendan Haywood,2007,Playoffs,0.83
8237,Mike Bibby,2007,Playoffs,3.14
8238,Lou Williams,2007,Playoffs,2.0
8239,Kurt Thomas,2007,Playoffs,0.35
8240,Raja Bell,2007,Playoffs,2.2
8241,Keyon Dooling,2007,Playoffs,0.7
8242,Fabricio Oberto,2007,Playoffs,1.18
8243,Josh Howard,2007,Playoffs,1.4
8244,Thaddeus Young,2007,Playoffs,0.67
8245,Shane Battier,2007,Playoffs,0.5
8246,Jose Calderon,2007,Playoffs,7.0
8247,Brandon Bass,2007,Playoffs,0.4
8248,T.J. Ford,2007,Playoffs,6.6
8249,Anthony Parker,2007,Playoffs,2.0
8250,Rafer Alston,2007,Playoffs,4.5
8251,Linas Kleiza,2007,Playoffs,0.75
8252,Samuel Dalembert,2007,Playoffs,0.5
8253,Willie Green,2007,Playoffs,2.0
8254,Anderson Varejao,2007,Playoffs,0.69
8255,Eddie House,2007,Playoffs,0.86
8256,Leandro Barbosa,2007,Playoffs,1.8
8257,Bobby Jackson,2007,Playoffs,1.5
8258,Josh Childress,2007,Playoffs,1.57
8259,Roger Mason,2007,Playoffs,1.0
8260,Julian Wright,2007,Playoffs,0.45
8261,Antonio Daniels,2007,Playoffs,3.0
8262,Bonzi Wells,2007,Playoffs,0.67
8263,Jason Kidd,2007,Playoffs,6.8
8264,Carlos Delfino,2007,Playoffs,2.2
8265,Gilbert Arenas,2007,Playoffs,2.75
8266,Ben Wallace,2007,Playoffs,1.15
8267,Reggie Evans,2007,Playoffs,0.5
8268,Glen Davis,2007,Playoffs,0.41
8269,Ronny Turiaf,2007,Playoffs,0.26
8270,Kenyon Martin,2007,Playoffs,1.25
8271,Carl Landry,2007,Playoffs,0.0
8272,Ronnie Price,2007,Playoffs,0.92
8273,Devin Brown,2007,Playoffs,1.12
8274,Andrea Bargnani,2007,Playoffs,0.4
8275,Jerry Stackhouse,2007,Playoffs,1.2
8276,Rodney Carney,2007,Playoffs,0.83
8277,Devean George,2007,Playoffs,0.0
8278,Darius Songaila,2007,Playoffs,0.8
8279,Zaza Pachulia,2007,Playoffs,0.29
8280,Sasha Pavlovic,2007,Playoffs,0.12
8281,Jamario Moon,2007,Playoffs,0.8
8282,Dikembe Mutombo,2007,Playoffs,0.33
8283,Robert Horry,2007,Playoffs,0.53
8284,Jarvis Hayes,2007,Playoffs,0.36
8285,Rasho Nesterovic,2007,Playoffs,0.6
8286,Andray Blatche,2007,Playoffs,0.17
8287,Hilton Armstrong,2007,Playoffs,0.0
8288,Lindsey Hunter,2007,Playoffs,1.27
8289,Acie Law,2007,Playoffs,1.14
8290,Jason Smith,2007,Playoffs,0.5
8291,Tony Allen,2007,Playoffs,0.2
8292,Erick Dampier,2007,Playoffs,0.0
8293,Gordan Giricek,2007,Playoffs,0.4
8294,Theo Ratliff,2007,Playoffs,0.08
8295,Eduardo Najera,2007,Playoffs,1.5
8296,Chuck Hayes,2007,Playoffs,0.83
8297,Arron Afflalo,2007,Playoffs,0.5
8298,Marcus Camby,2007,Playoffs,3.0
8299,Jacque Vaughn,2007,Playoffs,0.57
8300,Grant Hill,2007,Playoffs,1.0
8301,Anthony Carter,2007,Playoffs,3.5
9255,Dwyane Wade,2008,Regular_Season,7.46
9256,LeBron James,2008,Regular_Season,7.25
9257,Kobe Bryant,2008,Regular_Season,4.87
9258,Dirk Nowitzki,2008,Regular_Season,2.43
9259,Kevin Durant,2008,Regular_Season,2.77
9260,Antawn Jamison,2008,Regular_Season,1.89
9261,Chris Paul,2008,Regular_Season,11.04
9262,Brandon Roy,2008,Regular_Season,5.13
9263,Chris Bosh,2008,Regular_Season,2.48
9264,Danny Granger,2008,Regular_Season,2.73
9265,Ben Gordon,2008,Regular_Season,3.4
9266,Joe Johnson,2008,Regular_Season,5.76
9267,Vince Carter,2008,Regular_Season,4.7
9268,Paul Pierce,2008,Regular_Season,3.63
9269,Dwight Howard,2008,Regular_Season,1.42
9270,Richard Jefferson,2008,Regular_Season,2.43
9271,David West,2008,Regular_Season,2.28
9272,Tony Parker,2008,Regular_Season,6.89
9273,Andre Iguodala,2008,Regular_Season,5.29
9274,Pau Gasol,2008,Regular_Season,3.51
9275,O.J. Mayo,2008,Regular_Season,3.2
9276,Yao Ming,2008,Regular_Season,1.78
9277,Carmelo Anthony,2008,Regular_Season,3.36
9278,Rudy Gay,2008,Regular_Season,1.71
9279,LaMarcus Aldridge,2008,Regular_Season,1.94
9280,Devin Harris,2008,Regular_Season,6.9
9281,Al Harrington,2008,Regular_Season,1.4
9282,Tim Duncan,2008,Regular_Season,3.52
9283,Jason Terry,2008,Regular_Season,3.39
9284,John Salmons,2008,Regular_Season,3.15
9285,Mo Williams,2008,Regular_Season,4.06
9286,Ray Allen,2008,Regular_Season,2.76
9287,Rashard Lewis,2008,Regular_Season,2.59
9288,Chauncey Billups,2008,Regular_Season,6.41
9289,Derrick Rose,2008,Regular_Season,6.32
9290,Andre Miller,2008,Regular_Season,6.51
9291,Shaquille O'Neal,2008,Regular_Season,1.68
9292,Deron Williams,2008,Regular_Season,10.66
9293,Hedo Turkoglu,2008,Regular_Season,4.87
9294,David Lee,2008,Regular_Season,2.15
9295,Jeff Green,2008,Regular_Season,1.99
9296,Nate Robinson,2008,Regular_Season,4.07
9297,Charlie Villanueva,2008,Regular_Season,1.76
9298,Russell Westbrook,2008,Regular_Season,5.3
9299,Eric Gordon,2008,Regular_Season,2.76
9300,J.R. Smith,2008,Regular_Season,2.8
9301,Mehmet Okur,2008,Regular_Season,1.67
9302,Richard Hamilton,2008,Regular_Season,4.43
9303,Jason Richardson,2008,Regular_Season,2.03
9304,Andrea Bargnani,2008,Regular_Season,1.21
9305,Al Thornton,2008,Regular_Season,1.45
