id,lat,lon
59151658003,49.2876,-122.7755
59151659001,49.2895,-122.7779
59151659002,49.2896,-122.7754
59151659003,49.2889,-122.7754
59151660001,49.2885,-122.7811
59151660002,49.2881,-122.7797
59151660003,49.2868,-122.7807
59151661001,49.2905,-122.7804
59151662001,49.297,-122.7782
59151662004,49.2882,-122.7743
59151662005,49.2869,-122.7744
59151662006,49.2915,-122.7752
59151662007,49.2982,-122.7736
59151663001,49.2919,-122.7759
59151663002,49.2907,-122.7756
59151663003,49.2903,-122.7763
59151664001,49.2911,-122.7701
59151664002,49.2905,-122.7704
59151664003,49.2898,-122.7691
59151664004,49.2905,-122.7689
59151664005,49.2841,-122.7724
59151664006,49.2865,-122.7695
59151664007,49.2881,-122.7678
59151664008,49.282,-122.7693
59151665001,49.2923,-122.771
59151665002,49.2925,-122.7705
59151665003,49.2927,-122.7699
59151665004,49.2925,-122.7691
59151665005,49.2923,-122.7684
59151665006,49.2917,-122.7692
59151665007,49.2914,-122.7696
59151665008,49.2905,-122.7679
59151665009,49.2901,-122.7682
59151665010,49.2911,-122.7677
59151665011,49.292,-122.7676
59151666001,49.2933,-122.7694
59151666002,49.2921,-122.766
59151666003,49.2919,-122.7666
59151666004,49.2908,-122.7662
59151666005,49.29,-122.7659
59151666006,49.2905,-122.7669
59151667006,49.2884,-122.7573
59151667007,49.2872,-122.7592
59151667008,49.2909,-122.7584
59151667009,49.2912,-122.7598
59151668001,49.2883,-122.7655
59151668002,49.2867,-122.764
59151668003,49.2848,-122.7639
59151668004,49.2838,-122.7647
59151668005,49.283,-122.7644
59151668006,49.283,-122.7625
59151669001,49.2851,-122.7609
59151669002,49.285,-122.7588
59151669003,49.285,-122.7567
59151669004,49.2832,-122.7568
59151669005,49.2825,-122.7596
59151669006,49.2814,-122.7568
59151670001,49.285,-122.7548
59151670002,49.2843,-122.754
59151670003,49.283,-122.7549
59151670004,49.2801,-122.7553
59151671001,49.2818,-122.7521
59151671002,49.2811,-122.7522
59151671003,49.2807,-122.7535
59151673001,49.2796,-122.7596
59151673002,49.2796,-122.7568
59151673005,49.2775,-122.7582
59151674003,49.2742,-122.761
59151674004,49.273,-122.761
59151674005,49.273,-122.7597
59151674006,49.273,-122.7583
59151674007,49.2742,-122.7583
59151674009,49.273,-122.7569
59151674011,49.2751,-122.7569
59151674012,49.2754,-122.7596
59151675001,49.2775,-122.7645
59151675002,49.2775,-122.761
59151675003,49.2761,-122.7631
59151675004,49.2752,-122.7631
59151675005,49.2757,-122.7651
59151675006,49.2756,-122.7665
59151676001,49.2805,-122.7645
59151677001,49.2778,-122.7716
59151677002,49.2776,-122.7696
59151677003,49.2776,-122.768
59151677004,49.276,-122.768
59151677005,49.2762,-122.7709
59151677006,49.2772,-122.7726
59151678001,49.2746,-122.7711
59151678002,49.2746,-122.7696
59151678003,49.2746,-122.768
59151678004,49.2725,-122.7688
59151678005,49.2732,-122.7711
59151678006,49.2706,-122.769
59151679001,49.2755,-122.7726
59151679002,49.2745,-122.7731
59151679003,49.2732,-122.7724
59151679004,49.2732,-122.7742
59151679005,49.2718,-122.7728
59151680001,49.2707,-122.7731
59151680002,49.2697,-122.7735
59151680003,49.2696,-122.771
59151680004,49.2696,-122.7687
59151681001,49.273,-122.7813
59151681002,49.273,-122.7798
59151681006,49.2685,-122.7741
59151681008,49.2672,-122.7747
59151681010,49.272,-122.7811
59151681011,49.2715,-122.7805
59151681012,49.2725,-122.7769
59151681013,49.2677,-122.7757
59151681014,49.268,-122.7759
59151682001,49.2687,-122.7713
59151682002,49.2687,-122.7687
59151682003,49.2678,-122.7687
59151682004,49.2669,-122.7687
59151683001,49.2678,-122.7718
59151683003,49.266,-122.7687
59151683004,49.2649,-122.7684
59151683007,49.2665,-122.7719
59151684001,49.2657,-122.7664
59151684002,49.266,-122.7655
59151684006,49.2622,-122.7588
59151684012,49.2622,-122.7613
59151684013,49.2622,-122.7648
59151684014,49.2617,-122.7682
59151684015,49.2565,-122.7569
59151685001,49.2683,-122.7658
59151685002,49.2678,-122.763
59151685006,49.2664,-122.7628
59151686001,49.2645,-122.7611
59151686002,49.2633,-122.759
59151686003,49.2639,-122.7589
59151687001,49.2679,-122.7603
59151687002,49.2679,-122.7575
59151687003,49.2665,-122.7572
59151687004,49.2658,-122.7588
59151688001,49.2693,-122.763
59151688002,49.2697,-122.7603
59151688003,49.2688,-122.7603
59151688004,49.2688,-122.7575
59151688005,49.2697,-122.7575
59151689001,49.2718,-122.7597
59151689002,49.2718,-122.7583
59151689003,49.2718,-122.7569
59151689004,49.2707,-122.7575
59151689005,49.2706,-122.7603
59151690001,49.2718,-122.7644
59151690002,49.2718,-122.761
59151690003,49.2707,-122.763
59151690004,49.2702,-122.7658
59151691001,49.2742,-122.7645
59151691002,49.273,-122.7644
59151692001,49.2736,-122.7554
59151692002,49.2718,-122.7553
59151692003,49.2733,-122.7526
59151692004,49.2717,-122.7518
59151694001,49.2688,-122.7531
59151694002,49.2669,-122.7539
59151695001,49.2683,-122.7494
59151695002,49.2665,-122.7501
59151695003,49.2655,-122.7501
59151695004,49.267,-122.7456
59151695005,49.2675,-122.747
59151695006,49.2685,-122.7451
59151696001,49.2658,-122.7529
59151696004,49.2639,-122.7538
59151696007,49.2643,-122.7487
59151696008,49.265,-122.7441
59151696009,49.2666,-122.7456
59151697001,49.2701,-122.7484
59151697002,49.2699,-122.7464
59151697003,49.27,-122.7443
59151697004,49.2703,-122.7427
59151698001,49.2767,-122.7439
59151698002,49.2759,-122.7441
59151698003,49.2747,-122.743
59151698006,49.2724,-122.742
59151698007,49.2736,-122.7406
59151699001,49.2752,-122.7381
59151699002,49.2735,-122.7371
59151699003,49.2728,-122.738
59151700001,49.2739,-122.7361
59151701001,49.2791,-122.7362
59151701002,49.2795,-122.7347
59151701003,49.2776,-122.7352
59151701004,49.2776,-122.7342
59151701005,49.2776,-122.7365
59151701006,49.2775,-122.7379
59151702001,49.2792,-122.7439
59151702002,49.2779,-122.7428
59151702003,49.2769,-122.7417
59151702004,49.2769,-122.7399
59151704004,49.2826,-122.7377
59151704005,49.2813,-122.7378
59151704006,49.2813,-122.7365
59151704007,49.2796,-122.7375
59151704008,49.2813,-122.7352
59151704009,49.2812,-122.7343
59151704011,49.2834,-122.7351
59151705001,49.285,-122.7415
59151705002,49.2844,-122.7421
59151705003,49.2836,-122.7462
59151705008,49.2854,-122.7356
59151705009,49.2843,-122.7369
59151706001,49.2851,-122.7522
59151706002,49.285,-122.7481
59151706003,49.2847,-122.7492
59151707004,49.2912,-122.7252
59151707005,49.3084,-122.6832
59151707007,49.2875,-122.7363
59151707008,49.3025,-122.7125
59151708004,49.2889,-122.7517
59151708006,49.2914,-122.7527
59151708007,49.2899,-122.7516
59151708008,49.2889,-122.7546
59151708009,49.2871,-122.7491
59151708011,49.2862,-122.7489
59151708013,49.3036,-122.755
59151708015,49.2871,-122.7532
59151708016,49.2862,-122.7462
59151708017,49.3034,-122.7532
59151708018,49.2944,-122.7535
59151708019,49.2938,-122.7536
59151708020,49.2942,-122.7494
59151708021,49.2929,-122.7472
59151708022,49.2963,-122.7517
59151708023,49.298,-122.7526
59151708024,49.2989,-122.7534
59151708025,49.302,-122.7547
59151708026,49.3012,-122.7534
59151708027,49.2951,-122.7449
59151708028,49.2949,-122.7449
59151708029,49.2964,-122.746
59151708030,49.2982,-122.7358
59151709002,49.3065,-122.7629
59151709006,49.303,-122.7576
59151709008,49.3008,-122.7567
59151709009,49.2996,-122.7598
59151709010,49.2991,-122.7598
59151709015,49.2936,-122.7725
59151709016,49.3008,-122.758
59151709017,49.3008,-122.7593
59151709018,49.2998,-122.7572
59151709019,49.2989,-122.7572
59151709020,49.2949,-122.7573
59151709021,49.2989,-122.7588
59151709022,49.2987,-122.7599
59151709023,49.2989,-122.761
59151709024,49.2998,-122.7588
59151709025,49.3,-122.7598
59151709026,49.2998,-122.761
59151709027,49.3299,-122.7237
59151709028,49.2975,-122.7572
59151713001,49.299,-122.7847
59151714001,49.2972,-122.7803
59151714004,49.2952,-122.7905
59151714005,49.2969,-122.7896
59151714006,49.2964,-122.7864
59151714007,49.2959,-122.7819
59151714008,49.2934,-122.7829
59151714009,49.2934,-122.7855
59151714012,49.2935,-122.7881
59151714013,49.294,-122.7876
59151715002,49.2991,-122.7925
59151715004,49.3032,-122.7902
59151715005,49.299,-122.7943
59151715006,49.2976,-122.7916
59151716005,49.2942,-122.7955
59151717001,49.2886,-122.7933
59151717002,49.2861,-122.7932
59151717007,49.2893,-122.787
59151718001,49.2931,-122.8057
59151718002,49.2928,-122.8062
59151719002,49.2957,-122.8063
59151719005,49.2981,-122.7997
59151719007,49.2976,-122.8048
59151719009,49.2981,-122.7982
59151720002,49.3015,-122.804
59151721001,49.3018,-122.8105
59151721003,49.2995,-122.8107
59151721005,49.3031,-122.8083
59151721006,49.3018,-122.8097
59151721007,49.3055,-122.8079
59151723001,49.2958,-122.8114
59151723003,49.296,-122.8149
59151724001,49.2985,-122.821
59151724002,49.2979,-122.819
59151726001,49.2891,-122.8183
59151726002,49.2886,-122.8148
59151727001,49.288,-122.8173
59151728001,49.2923,-122.8122
59151728002,49.2908,-122.8112
59151733001,49.3847,-123.0392
59151733002,49.3552,-123.0393
59151733003,49.3459,-123.0423
59151734001,49.385,-123.0549
59151734002,49.3733,-123.0654
59151734005,49.3442,-123.071
59151734006,49.3555,-123.0609
59151735004,49.384,-123.096
59151736001,49.3678,-123.0987
59151736002,49.3667,-123.0986
59151737001,49.3625,-123.1016
59151738001,49.361,-123.0994
59151738002,49.3608,-123.0971
59151738003,49.3599,-123.0935
59151739001,49.385,-123.1469
59151739002,49.3622,-123.1203
59151739003,49.3635,-123.1202
59151741001,49.3617,-123.1249
59151741003,49.36,-123.1277
59151741004,49.3564,-123.1291
59151741005,49.3597,-123.1248
59151742001,49.3598,-123.1318
59151742002,49.3568,-123.1345
59151742003,49.3558,-123.1337
59151742004,49.3558,-123.1374
59151743001,49.3554,-123.1469
59151743002,49.354,-123.1475
59151743003,49.3529,-123.1458
59151743004,49.3533,-123.1421
59151743005,49.3525,-123.1413
59151743006,49.3544,-123.1416
59151743007,49.3553,-123.1418
59151743008,49.3572,-123.1394
59151744001,49.353,-123.1361
59151744003,49.3504,-123.1398
59151744004,49.3491,-123.1354
59151744005,49.3486,-123.1419
59151744006,49.3514,-123.1369
59151744007,49.3523,-123.1336
59151745001,49.3473,-123.1417
59151745002,49.3469,-123.1435
59151745004,49.3457,-123.1363
59151745005,49.3474,-123.1335
59151745006,49.35,-123.1313
59151745008,49.3445,-123.1353
59151745011,49.3447,-123.1402
59151746001,49.3433,-123.1357
59151746002,49.3417,-123.1359
59151746003,49.3435,-123.1318
59151746006,49.3406,-123.1265
59151746010,49.3394,-123.1318
59151746012,49.3396,-123.1289
59151747002,49.355,-123.1281
59151747003,49.3517,-123.1323
59151747004,49.3505,-123.1254
59151747005,49.3466,-123.1266
59151747006,49.3527,-123.1207
59151747007,49.3444,-123.1265
59151747008,49.3618,-123.1191
59151747009,49.36,-123.1206
59151748001,49.341,-123.1475
59151748002,49.342,-123.1429
59151748006,49.3394,-123.1408
59151749001,49.3454,-123.1524
59151749002,49.3468,-123.1487
59151749003,49.3432,-123.1492
59151749004,49.3425,-123.1514
59151749005,49.3437,-123.1541
59151750003,49.3399,-123.1526
59151750004,49.34,-123.1478
59151751001,49.3402,-123.164
59151751002,49.3398,-123.1612
59151751005,49.3409,-123.1583
59151752003,49.3427,-123.1626
59151752004,49.3457,-123.1617
59151752005,49.3437,-123.1626
59151753005,49.3481,-123.1483
59151753006,49.3484,-123.1573
59151756001,49.3459,-123.0701
59151756002,49.3459,-123.0691
59151756003,49.3455,-123.0672
59151756004,49.3469,-123.0672
59151756005,49.3446,-123.0673
59151756006,49.3442,-123.0693
59151756007,49.3428,-123.0703
59151757001,49.3419,-123.0703
59151757002,49.3408,-123.0702
59151757003,49.3408,-123.0677
59151757004,49.3425,-123.0663
59151758001,49.3397,-123.0702
59151758002,49.3388,-123.0703
59151758003,49.3388,-123.0667
59151758004,49.3379,-123.0667
59151758005,49.3397,-123.0667
59151758006,49.3406,-123.0658
59151759001,49.3379,-123.0703
59151759002,49.3368,-123.0703
59151759003,49.3359,-123.0704
59151759004,49.3359,-123.0678
59151759005,49.3368,-123.0677
59151759006,49.3361,-123.0658
59151759007,49.337,-123.0658
59151760001,49.3428,-123.0626
59151760002,49.3406,-123.0639
59151760003,49.3406,-123.0618
59151760004,49.3397,-123.0627
59151760008,49.3365,-123.064
59151760009,49.3361,-123.062
59151760011,49.338,-123.0626
59151761001,49.3353,-123.0675
59151761002,49.3345,-123.0673
59151761003,49.3348,-123.0652
59151761004,49.3344,-123.0634
59151761005,49.3347,-123.0628
59151761006,49.3352,-123.0614
59151761007,49.3347,-123.06
59151762001,49.3383,-123.0571
59151762004,49.3374,-123.0594
59151762005,49.336,-123.0594
59151762006,49.3371,-123.056
59151763001,49.3387,-123.0593
59151763002,49.3398,-123.0546
59151763003,49.3365,-123.0538
59151764002,49.3415,-123.0501
59151764003,49.3402,-123.0485
59151765001,49.3383,-123.0492
59151765002,49.337,-123.0465
59151765003,49.3388,-123.0444
59151765004,49.3373,-123.043
59151766001,49.3386,-123.0422
59151766002,49.3373,-123.0416
59151766003,49.3359,-123.0421
59151766004,49.3362,-123.0476
59151766005,49.335,-123.043
59151767005,49.3396,-123.0404
59151767006,49.3365,-123.0387
59151768002,49.3399,-123.036
59151768006,49.3395,-123.0374
59151768007,49.3375,-123.0348
59151769001,49.344,-123.0407
59151769002,49.343,-123.0418
59151769003,49.3425,-123.039
59151770001,49.3427,-123.046
59151770002,49.3421,-123.0418
59151770003,49.3414,-123.0468
59151771003,49.3448,-123.0512
59151772001,49.3433,-123.0586
59151772002,49.3425,-123.0603
59151774020,49.3043,-122.6332
59151774021,49.2986,-122.6354
59151774022,49.3027,-122.6323
59151775001,49.2527,-122.6839
59151775002,49.2541,-122.6725
59151775003,49.2496,-122.6614
59151775004,49.2516,-122.6543
59151775005,49.2669,-122.6602
59151775012,49.2281,-122.6748
59151775013,49.2245,-122.6728
59151775014,49.2243,-122.6674
59151775015,49.2241,-122.668
59151775017,49.2322,-122.6596
59151775018,49.2232,-122.6695
59151775019,49.2222,-122.6668
59151775020,49.2349,-122.6734
59151775022,49.2251,-122.6661
59151776001,49.2405,-122.6342
59151776003,49.2282,-122.6431
59151776004,49.2267,-122.6426
59151776005,49.2378,-122.6482
59151776006,49.2311,-122.6409
59151777001,49.229,-122.6547
59151777004,49.2287,-122.649
59151778001,49.2272,-122.6539
59151778002,49.2258,-122.6528
59151778003,49.2253,-122.6546
59151779001,49.2244,-122.6593
59151779002,49.2244,-122.6575
59151779003,49.223,-122.6534
59151780001,49.2244,-122.661
59151780002,49.2233,-122.6622
59151780003,49.2224,-122.659
59151781002,49.2284,-122.6588
59151781003,49.2243,-122.6639
59151781004,49.2228,-122.6638
59151781005,49.2318,-122.664
59151781006,49.2282,-122.6615
59151782001,49.2206,-122.6597
59151782003,49.2207,-122.6629
59151782004,49.2182,-122.6618
59151783003,49.218,-122.6533
59151783004,49.2158,-122.6566
59151783009,49.2198,-122.6527
59151784001,49.2165,-122.6614
59151784002,49.2157,-122.6603
59151784003,49.2142,-122.6599
59151785001,49.2138,-122.6556
59151785002,49.2145,-122.6536
59151785003,49.2122,-122.6556
59151785004,49.2111,-122.6533
59151786001,49.216,-122.6516
59151787001,49.2141,-122.6496
59151787002,49.2121,-122.6506
59151788001,49.2175,-122.6472
59151788002,49.2156,-122.6469
59151788003,49.2152,-122.6441
59151789001,49.214,-122.6437
59151789002,49.2134,-122.644
59151790001,49.2173,-122.6431
59151790002,49.2161,-122.6428
59151790003,49.2155,-122.6403
59151790004,49.2155,-122.6379
59151791001,49.2183,-122.6453
59151791003,49.2181,-122.6353
59151791004,49.2192,-122.6435
59151792001,49.2201,-122.6406
59151792002,49.2201,-122.6356
59151792003,49.2193,-122.6362
59151793001,49.2249,-122.6419
59151793002,49.222,-122.6404
59151793003,49.2234,-122.6453
59151794001,49.223,-122.649
59151794002,49.2214,-122.6478
59151795001,49.224,-122.6363
59151795002,49.2226,-122.6361
59151796001,49.2275,-122.633
59151796003,49.2257,-122.635
59151796004,49.2249,-122.6357
59151797003,49.2215,-122.6353
59151797004,49.2239,-122.6303
59151798001,49.2271,-122.6307
59151798002,49.2256,-122.6302
59151798003,49.2271,-122.6261
59151798004,49.226,-122.625
59151799001,49.2251,-122.625
59151799002,49.2242,-122.625
59151799003,49.2241,-122.6267
59151800001,49.2218,-122.6273
59151801001,49.2188,-122.6274
59151801002,49.218,-122.6253
59151802003,49.2151,-122.6258
59151802004,49.2152,-122.6247
59151802007,49.2155,-122.6285
59151802008,49.2148,-122.6241
59151803001,49.2165,-122.6354
59151803002,49.2155,-122.6327
59151803003,49.214,-122.6328
59151803004,49.2139,-122.6342
59151804001,49.2135,-122.6403
59151804002,49.2134,-122.6374
59151804003,49.2135,-122.6368
59151804004,49.2117,-122.6372
59151804005,49.2116,-122.6352
59151805002,49.2106,-122.6306
59151805003,49.2082,-122.6438
59151806001,49.2099,-122.6519
59151806002,49.2099,-122.6504
59151806003,49.2091,-122.6501
59151806004,49.2091,-122.6489
59151806005,49.2099,-122.6488
59151806006,49.2083,-122.6489
59151806007,49.2083,-122.6504
59151807001,49.2097,-122.6548
59151807002,49.2091,-122.6535
59151807003,49.2099,-122.6534
59151807004,49.2091,-122.6516
59151807005,49.2083,-122.6519
59151807006,49.2083,-122.6534
59151807009,49.2074,-122.6504
59151807010,49.2066,-122.6504
59151807011,49.207,-122.6489
59151807012,49.2075,-122.6522
59151808005,49.2063,-122.6584
59151808006,49.2056,-122.6577
59151808007,49.2049,-122.657
59151808008,49.2042,-122.6562
59151808017,49.2068,-122.6516
59151808018,49.2033,-122.6581
59151808020,49.2024,-122.6593
59151808021,49.2071,-122.6556
59151808024,49.2015,-122.6567
59151808025,49.1987,-122.6674
59151809002,49.2189,-122.6666
59151809003,49.2191,-122.6638
59151809006,49.2127,-122.6662
59151809007,49.2126,-122.6638
59151809008,49.2105,-122.6645
59151809010,49.211,-122.6563
59151809012,49.2079,-122.6593
59151809013,49.2073,-122.6586
59151809019,49.2038,-122.6595
59151809020,49.2026,-122.662
59151809026,49.2197,-122.6652
59151809027,49.2084,-122.6571
59151809031,49.2105,-122.6617
59151809032,49.2042,-122.6609
59151809034,49.2147,-122.6637
59151809035,49.2177,-122.6665
59151809039,49.2062,-122.6632
59151809041,49.2082,-122.6679
59151809044,49.2174,-122.6684
59151809049,49.2204,-122.6653
59151809050,49.2077,-122.6688
59151809051,49.2123,-122.6675
59151809052,49.2098,-122.6679
59151809053,49.2172,-122.6687
59151809054,49.22,-122.6682
59151809055,49.2209,-122.6658
59151810001,49.213,-122.6749
59151810002,49.2122,-122.6752
59151810003,49.2119,-122.6717
59151810005,49.2067,-122.6757
59151810006,49.2071,-122.6757
59151810007,49.2077,-122.6755
59151810011,49.2123,-122.6728
59151810012,49.2067,-122.6739
59151811001,49.215,-122.6755
59151811002,49.2143,-122.6763
59151811003,49.2139,-122.6722
59151816002,49.2204,-122.6868
59151816003,49.2207,-122.6882
59151817003,49.2204,-122.6951
59151817004,49.2207,-122.6916
59151818001,49.2213,-122.6984
59151818002,49.2212,-122.6975
59151818003,49.2208,-122.6953
59151819001,49.2234,-122.6948
59151820001,49.2252,-122.6991
59151820002,49.2252,-122.6963
59151820003,49.224,-122.6992
59151820004,49.223,-122.6992
59151821001,49.2279,-122.7
59151821002,49.2278,-122.6961
59151822004,49.2234,-122.6913
59151822008,49.2235,-122.6902
59151822009,49.2253,-122.6922
59151824002,49.2268,-122.6862
59151824003,49.2277,-122.689
59151824004,49.2278,-122.6838
59151825002,49.2236,-122.6782
59151827002,49.2398,-122.7005
59151827005,49.254,-122.7004
59151827006,49.2488,-122.7167
59151827010,49.2331,-122.6948
59151827011,49.2319,-122.6956
59151827012,49.2289,-122.6909
59151827013,49.2336,-122.7028
59151828016,49.2198,-122.7436
59151828022,49.2455,-122.724
59151828023,49.2305,-122.7498
59151828024,49.2685,-122.7028
59151828025,49.2301,-122.7247
59151828026,49.2217,-122.729
59151828027,49.2093,-122.7022
59151829003,49.2159,-122.6933
59151829004,49.2135,-122.6957
59151829005,49.2053,-122.6948
59151830002,49.2167,-122.6933
59151830005,49.218,-122.6921
59151831001,49.2118,-122.6803
59151831006,49.2041,-122.6793
59151831007,49.2132,-122.6885
59151831008,49.2036,-122.6799
59151831009,49.2038,-122.6793
59151831010,49.205,-122.6794
59151831011,49.205,-122.6828
59151831012,49.2056,-122.6828
59151831013,49.2056,-122.6813
59151831014,49.205,-122.6813
59151831015,49.2056,-122.6801
59151831016,49.2056,-122.6791
59151831017,49.2115,-122.6829
59151831021,49.2001,-122.6794
59151831022,49.2117,-122.6844
59151831023,49.206,-122.6846
59151831024,49.2053,-122.6807
59151831025,49.2032,-122.6806
59151831026,49.203,-122.6789
59151832001,49.2163,-122.6851
59151832002,49.2155,-122.6861
59151832003,49.2142,-122.6861
59151833001,49.2039,-122.6733
59151833003,49.2011,-122.6778
59151833004,49.2022,-122.6761
59151833005,49.201,-122.6757
59151833006,49.2007,-122.672
59151838001,49.1889,-122.7403
59151838002,49.1874,-122.7402
59151838003,49.1854,-122.7382
59151838004,49.1839,-122.74
59151838005,49.1866,-122.7476
59151838006,49.1834,-122.7454
59151838013,49.1735,-122.7381
59151838014,49.1802,-122.7473
59151839001,49.1742,-122.7499
59151839005,49.1663,-122.7294
59151839007,49.1681,-122.7464
59151840001,49.1742,-122.7692
59151840002,49.1717,-122.7692
59151840004,49.1725,-122.765
59151840005,49.1735,-122.7621
59151841001,49.1752,-122.7741
59151841002,49.1756,-122.7701
59151842001,49.175,-122.7775
59151842002,49.1717,-122.7752
59151842003,49.1715,-122.7771
59151842004,49.1718,-122.7713
59151843001,49.1765,-122.7833
59151843002,49.1756,-122.785
59151843003,49.1749,-122.7796
59151844003,49.174,-122.7838
59151844004,49.1735,-122.7881
59151845001,49.1719,-122.7862
59151845002,49.1715,-122.7817
59151845004,49.1682,-122.7805
59151845005,49.1656,-122.7818
59151845006,49.1688,-122.7832
59151846001,49.1708,-122.7877
59151846004,49.1683,-122.7873
59151847001,49.1646,-122.7894
59151847002,49.1651,-122.7869
59151848002,49.1648,-122.7909
59151848003,49.1654,-122.7923
59151848004,49.1631,-122.7926
59151849001,49.1696,-122.7929
59151849002,49.1687,-122.793
59151849003,49.1676,-122.7941
59151850001,49.1692,-122.8002
59151850003,49.1667,-122.7994
59151850005,49.1673,-122.7968
59151851001,49.1719,-122.7992
59151851002,49.1721,-122.7973
59151851003,49.1727,-122.7938
59151852001,49.1719,-122.7927
59151852002,49.1713,-122.7924
59151853001,49.1764,-122.7983
59151853002,49.1752,-122.795
59151853003,49.1765,-122.7942
59151853004,49.1742,-122.7983
59151854001,49.179,-122.793
59151854002,49.1775,-122.7913
59151855001,49.179,-122.7981
59151855002,49.1788,-122.7962
59151857002,49.1786,-122.803
59151857003,49.1787,-122.8021
59151858002,49.1823,-122.8024
59151860002,49.1834,-122.7981
59151861002,49.1896,-122.7974
59151861003,49.1879,-122.7967
59151861005,49.1866,-122.7967
59151861006,49.1852,-122.7968
59151861008,49.1858,-122.794
59151861009,49.1838,-122.7926
59151861012,49.1906,-122.7987
59151861013,49.1875,-122.7995
59151861014,49.1852,-122.7995
59151862003,49.1889,-122.8036
59151862004,49.1852,-122.8037
59151865001,49.1883,-122.8106
59151866002,49.1902,-122.8107
59151866008,49.1904,-122.8087
59151871001,49.1983,-122.8093
59151872001,49.2008,-122.806
59151872002,49.2003,-122.8046
59151872003,49.2002,-122.8024
59151872004,49.1993,-122.8047
59151873001,49.1983,-122.8021
59151874001,49.2026,-122.8018
59151874003,49.2014,-122.8003
59151880001,49.1885,-122.7922
59151881001,49.1886,-122.787
59151881002,49.1875,-122.7884
59151882001,49.1875,-122.7856
59151882002,49.1861,-122.7875
59151882003,49.185,-122.7862
59151883002,49.189,-122.7829
59151883006,49.1897,-122.7833
59151884001,49.1861,-122.781
59151884002,49.185,-122.7821
59151885001,49.1834,-122.7829
59151886001,49.1825,-122.7885
59151886002,49.1816,-122.7854
59151886003,49.1815,-122.7826
59151887001,49.1802,-122.7848
59151887002,49.1788,-122.7834
59151887003,49.1816,-122.7801
59151887004,49.1783,-122.7861
59151887005,49.1779,-122.7886
59151888003,49.1815,-122.7667
59151889008,49.1893,-122.7705
59151889009,49.1901,-122.7625
59151889010,49.1863,-122.7736
59151890001,49.1956,-122.7695
59151890002,49.1927,-122.7698
59151891001,49.1957,-122.7754
59151891002,49.1925,-122.7759
59151891003,49.1956,-122.7717
59151892002,49.1996,-122.7698
59151892003,49.1982,-122.77
59151892004,49.2016,-122.7686
59151892005,49.2011,-122.7723
59151893001,49.2016,-122.7769
59151893002,49.1997,-122.7762
59151897001,49.2052,-122.7974
59151897003,49.2029,-122.7939
59151897009,49.2038,-122.7986
59151898001,49.2066,-122.7916
59151898004,49.2047,-122.7939
59151898005,49.2038,-122.7939
59151898006,49.2039,-122.7912
59151898007,49.2045,-122.788
59151898008,49.2056,-122.7925
59151898009,49.2033,-122.7801
59151898010,49.2033,-122.7843
59151899005,49.2066,-122.7952
59151899012,49.2052,-122.7853
59151899015,49.2075,-122.7816
59151899016,49.2052,-122.7818
59151899017,49.2114,-122.7922
59151899018,49.2113,-122.7816
59151899019,49.2137,-122.8045
59151900002,49.2073,-122.8071
59151900004,49.2051,-122.8044
59151900005,49.2063,-122.808
59151900006,49.2069,-122.8098
59151900007,49.2079,-122.8063
59151901001,49.2048,-122.8064
59151901002,49.203,-122.8044
59151901003,49.2028,-122.8066
59151902001,49.2039,-122.8122
59151902002,49.2017,-122.8108
59151902003,49.1993,-122.8106
59151902004,49.2022,-122.808
59151902005,49.2031,-122.81
59151903001,49.2038,-122.8156
59151903002,49.2035,-122.8141
59151903005,49.201,-122.815
59151903006,49.2001,-122.815
59151903007,49.1992,-122.815
59151903008,49.202,-122.815
59151904001,49.2015,-122.8208
59151904002,49.2015,-122.8194
59151904003,49.2015,-122.818
59151904004,49.1997,-122.8194
59151904005,49.2005,-122.8222
59151905002,49.2052,-122.8237
59151905003,49.2041,-122.824
59151905005,49.2034,-122.8175
59151905006,49.2048,-122.8163
59151905008,49.206,-122.815
59151905010,49.2049,-122.8204
59151906001,49.1998,-122.8327
59151906002,49.1998,-122.8299
59151906003,49.1998,-122.8278
59151906004,49.1998,-122.8264
59151906005,49.2016,-122.8267
59151906006,49.2016,-122.8257
59151906007,49.2006,-122.8242
59151907001,49.203,-122.8312
59151907002,49.2016,-122.8306
59151907003,49.2016,-122.8327
59151907004,49.2016,-122.8292
59151907005,49.2016,-122.8278
59151907006,49.2031,-122.8274
59151907007,49.2042,-122.8271
59151908001,49.2091,-122.8334
59151908002,49.2081,-122.8334
59151908005,49.205,-122.8329
59151908006,49.2041,-122.8346
59151908007,49.205,-122.8358
59151908008,49.2032,-122.8337
59151908009,49.204,-122.8312
59151908010,49.2054,-122.8306
59151908011,49.2065,-122.8334
59151909001,49.2091,-122.8315
59151909004,49.2062,-122.8295
59151909006,49.2076,-122.8268
59151909009,49.2053,-122.8267
59151909010,49.2067,-122.8274
59151909011,49.2083,-122.8302
59151910003,49.2122,-122.8312
59151910004,49.2112,-122.8313
59151910008,49.2101,-122.8334
59151910012,49.2132,-122.831
59151910013,49.212,-122.8334
59151910015,49.2113,-122.8295
59151910016,49.2119,-122.8272
59151911001,49.2138,-122.8236
59151911003,49.2119,-122.8209
59151911004,49.2111,-122.8219
59151911005,49.2103,-122.8233
59151911009,49.21,-122.8269
59151911015,49.2106,-122.8164
59151911017,49.2133,-122.827
