"fromId","mean_score","pop_norm","prox_score","scoreCorrection","eff","eff_ravg","pop.y","lat.y","lon.y"
"59152627004",0.0890937746568736,0.01,0.287242418006936,0.268493935245001,0.930169215299063,NA,0,49.0208,-122.8047
"59152627008",0.0942454215610935,0.0351154529307282,0.314023383096909,0.268493935245001,0.928441546730609,NA,101,49.0208,-122.8033
"59152627009",0.0981821168407408,0.0316341030195382,0.311543229437382,0.268493935245001,0.929186906873169,NA,87,49.0212,-122.8034
"59152628001",0.111203171039616,0.0450621669626998,0.320148266400658,0.253342319583984,0.930204357508467,NA,141,49.0237,-122.7996
"59152628002",0.103600242449313,0.028898756660746,0.319002723151279,0.253342319583984,0.930806485587536,NA,76,49.0231,-122.8003
"59152628003",0.104227688263347,0.0224333925399645,0.316342575510691,0.253342319583984,0.931468374137732,NA,50,49.0225,-122.7985
"59152628004",0.127430011626733,0.01,0.310681291137653,0.253342319583984,0.935361900838143,NA,0,49.0234,-122.7977
"59152628005",0.097758572515855,0.0209413854351687,0.31706472388503,0.253342319583984,0.930850851053505,NA,44,49.0217,-122.7991
"59152628006",0.105427756794091,0.0137300177619893,0.319986621991064,0.253342319583984,0.93244670402325,NA,15,49.0222,-122.8006
"59152628010",0.0796018727791904,0.0179573712255773,0.307730444256932,0.253342319583984,0.928939374378462,NA,32,49.0219,-122.7967
"59152629001",0.0625177649381011,0.021190053285968,0.281131693201425,0.253342319583984,0.926416000812399,NA,45,49.0213,-122.7948
"59152629009",0.0510993013977327,0.0167140319715808,0.271892680614633,0.253342319583984,0.925484688997645,NA,27,49.0207,-122.793
"59152629013",0.0514011606979062,0.0169626998223801,0.27752900045897,0.253342319583984,0.925530819767203,NA,28,49.0199,-122.7936
"59152629014",0.0589990454668094,0.0274067495559503,0.291294833294418,0.253342319583984,0.925441934529218,NA,70,49.0197,-122.796
"59152629015",0.0484549254788808,0.027158081705151,0.276265194128752,0.253342319583984,0.924072353497848,NA,69,49.0191,-122.7941
"59152629016",0.0809004042513828,0.0438188277087034,0.312334342295273,0.253342319583984,0.926644271030736,NA,136,49.0206,-122.7988
"59152629017",0.0798765089775737,0.0254174067495559,0.315156548732434,0.253342319583984,0.928305598999523,NA,62,49.02,-122.7992
"59152629018",0.0697505525709486,0.0236767317939609,0.308904369229418,0.253342319583984,0.927230968102324,NA,55,49.0196,-122.7994
"59152629021",0.0650974098711804,0.0343694493783304,0.302888544228366,0.253342319583984,0.925581924287771,NA,98,49.0208,-122.7963
"59152629022",0.0549532959220824,0.0206927175843694,0.299374708963139,0.253342319583984,0.925710740211564,NA,43,49.0191,-122.7965
"59152629023",0.0559510475417827,0.0167140319715808,0.297058978638606,0.253342319583984,0.926212491705733,NA,27,49.0188,-122.7968
"59152629024",0.0453627307574103,0.0231793960923623,0.276265194128752,0.253342319583984,0.924137969185123,NA,53,49.0184,-122.7947
"59152630005",0.0409822962774612,0.0246714031971581,0.23964213873382,0.253342319583984,0.923052221023788,NA,59,49.018,-122.7908
"59152630006",0.0368495273895864,0.0226820603907638,0.233495311209555,0.253342319583984,0.922738397532126,NA,51,49.0179,-122.7895
"59152630007",0.0351087196787254,0.0321314387211368,0.233272542117204,0.253342319583984,0.921320009352989,NA,89,49.017,-122.7895
"59152630010",0.043984572742973,0.0291474245115453,0.262884518806648,0.253342319583984,0.923169532585109,NA,77,49.0185,-122.7923
"59152630012",0.0481377539311042,0.01,0.272792550793423,0.253342319583984,0.925876846154789,NA,0,49.0179,-122.7949
"59152630013",0.0335192429079448,0.0187033747779751,0.248944623750055,0.253342319583984,0.923003279680791,NA,35,49.017,-122.7911
"59152630014",0.0356433849750395,0.0179573712255773,0.248944623750055,0.253342319583984,0.923343329915411,NA,32,49.0174,-122.791
"59152630015",0.0489776809233601,0.0358614564831261,0.256571767059624,0.253342319583984,0.922895030525544,NA,104,49.0197,-122.7915
"59152630016",0.0435574389598307,0.0149733570159858,0.242822274339173,0.253342319583984,0.924589519965292,NA,20,49.019,-122.7905
"59152630017",0.0332197846996649,0.0216873889875666,0.25834222886785,0.253342319583984,0.922704505852554,NA,47,49.0179,-122.7928
"59152630018",0.0343191392697072,0.0154706927175844,0.263647544696957,0.253342319583984,0.923589152958322,NA,22,49.0176,-122.793
"59152632003",0.0254069058165802,0.0395914742451155,0.01,0.488861823861774,0.804554736845601,NA,119,49.0445,-122.8794
"59152632004",0.033220152494276,0.0450621669626998,0.172985050342974,0.41192529456004,0.915921236459299,NA,141,49.0324,-122.8746
"59152632005",0.026129035037888,0.0960390763765542,0.11901907237779,0.488861823861774,0.89878233902215,NA,346,49.043,-122.8815
"59152633001",0.0311439047960358,0.0671936056838366,0.173410739503012,0.437472534084116,0.911844614200105,NA,230,49.0377,-122.8727
"59152633002",0.0298963550022733,0.0796269982238011,0.17234525359267,0.41192529456004,0.90965897061722,NA,280,49.0366,-122.8754
"59152634001",0.0274087713745384,0.0592362344582593,0.139760495437041,0.489953757448368,0.910302659861498,NA,198,49.0404,-122.877
"59152634002",0.029611962334787,0.0773889875666074,0.148322080364614,0.456578861098791,0.90764326058072,NA,271,49.0417,-122.8724
"59152635001",0.0292641049204196,0.0408348134991119,0.146113310918371,0.451926323029356,0.914879434831177,NA,124,49.0405,-122.8744
"59152635002",0.0278436665466233,0.0497868561278863,0.172659661084289,0.451926323029356,0.914520235585206,NA,160,49.0394,-122.8717
"59152635003",0.026844001147158,0.0487921847246892,0.177227613276081,0.451926323029356,0.914843894188877,NA,156,49.0403,-122.8684
"59152636001",0.029637023681163,0.0719182948490231,0.121859518203368,0.456578861098791,0.905600898022305,NA,249,49.045,-122.8728
"59152636002",0.0302362523601612,0.0719182948490231,0.135035993320962,0.456578861098791,0.907360739433731,NA,249,49.0434,-122.8729
"59152637001",0.0288817954955231,0.0286500888099467,0.01,0.488861823861774,0.837458227612995,NA,75,49.047,-122.8774
"59152637002",0.0303928806626653,0.0475488454706927,0.01,0.456578861098791,0.781215458485308,NA,151,49.0476,-122.8729
"59152637003",0.0280530562329143,0.0987744227353463,0.122892740772754,0.456578861098791,0.899116078157917,NA,357,49.0466,-122.8714
"59152638001",0.0275857745908105,0.0214387211367673,0.01,0.402666893786974,0.859286335812705,NA,46,49.0524,-122.8747
"59152638002",0.027702803609908,0.0259147424511545,0.01,0.402666893786974,0.84592138302347,NA,64,49.0513,-122.8747
"59152638005",0.0307470014217156,0.0201953818827709,0.01,0.410322733671443,0.863193234114819,NA,41,49.0499,-122.8771
"59152638006",0.0299872545811486,0.0234280639431616,0.01,0.410322733671443,0.85347917428835,NA,54,49.0504,-122.8782
"59152638007",0.029177744825288,0.0694316163410302,0.01,0.402666893786974,0.716009359655419,NA,239,49.0495,-122.8748
"59152640001",0.0238817454194808,0.0124866785079929,0.01,0.402666893786974,0.885758765063674,NA,10,49.0534,-122.8717
"59152640002",0.0248618094646784,0.0172113676731794,0.01,0.402666893786974,0.871714870779813,NA,29,49.0539,-122.8691
"59152640003",0.0240210591124051,0.0246714031971581,0.01,0.402666893786974,0.84936309186545,NA,59,49.0526,-122.8716
"59152640004",0.0236645401696172,0.0269094138543517,0.01,0.402666893786974,0.842649819454094,NA,68,49.0515,-122.8716
"59152640005",0.0258068891995494,0.0236767317939609,0.01,0.402666893786974,0.852467521978824,NA,55,49.0502,-122.8716
"59152640006",0.0268852926201592,0.0500355239786856,0.01,0.402666893786974,0.773791681552871,NA,161,49.0516,-122.8689
"59152640007",0.0284813547749704,0.0162166962699822,0.01,0.402666893786974,0.874955364924622,NA,25,49.0504,-122.8681
"59152641001",0.0262226812000535,0.0614742451154529,0.01,0.402666893786974,0.739565443893889,NA,207,49.0489,-122.8703
"59152641002",0.0284417416442843,0.105239786856128,0.01,0.402666893786974,0.608965655325888,NA,383,49.0494,-122.8619
"59152641005",0.0193115178145869,0.0336234458259325,0.01,0.456578861098791,0.822097166066615,NA,95,49.0477,-122.8537
"59152641006",0.0162348052380244,0.0326287744227353,0.01,0.456578861098791,0.824867746014873,NA,91,49.0513,-122.8537
"59152642002",0.0151745620644241,0.0398401420959147,0.01,0.456578861098791,0.803251949626642,NA,120,49.0576,-122.8514
"59152642003",0.015010958889026,0.019449378330373,0.01,0.456578861098791,0.864165587501832,NA,38,49.0574,-122.8489
"59152642004",0.0178439839357233,0.0239253996447602,0.01,0.456578861098791,0.850977343432388,NA,56,49.0559,-122.8481
"59152642005",0.0162906890178233,0.0284014209591474,0.01,0.456578861098791,0.83750205972293,NA,74,49.054,-122.8509
"59152642006",0.023054896398025,0.0321314387211368,0.01,0.402666893786974,0.827002007192284,NA,89,49.0545,-122.8595
"59152643001",0.0113806443425857,0.0577442273534636,0.01,0.456578861098791,0.749509130662882,NA,192,49.0494,-122.8482
"59152643006",0.0113806443425857,0.0226820603907638,0.01,0.456578861098791,0.854269283192858,NA,51,49.0466,-122.8406
"59152644001",0.0137809085049927,0.0510301953818828,0.01,0.456578861098791,0.769726658066464,NA,165,49.0631,-122.839
"59152646001",0.0168972263343116,0.0418294849023091,0.01,0.456578861098791,0.797420841887929,NA,128,49.0681,-122.832
"59152646007",0.0529304889883831,0.01,0.01,0.32703492296122,0.896252315884808,NA,0,49.0677,-122.825
"59152646010",0.0485747978134354,0.0162166962699822,0.01,0.32703492296122,0.877279878262099,NA,25,49.068,-122.8232
"59152646011",0.0443079238412027,0.0316341030195382,0.01,0.456578861098791,0.8296767628306,NA,87,49.0682,-122.8273
"59152646012",0.0147205454230145,0.0644582593250444,0.01,0.456578861098791,0.729667238182932,NA,219,49.0703,-122.8307
"59152646013",0.0401189817217495,0.135328596802842,0.01,0.456578861098791,0.519580060786678,NA,504,49.0642,-122.8288
"59152646014",0.0175157225680407,0.0569982238010657,0.01,0.456578861098791,0.752139548005128,NA,189,49.0614,-122.8289
"59152649007",0.0417184184024878,0.0308880994671403,0.01,0.346545345854947,0.832603076455212,NA,84,49.0508,-122.8092
"59152649008",0.0515133021926456,0.0644582593250444,0.01,0.32703492296122,0.733410262235022,NA,219,49.0571,-122.8143
"59152649009",0.0444710956416228,0.0204440497335702,0.01,0.32703492296122,0.864274301174927,NA,42,49.0621,-122.8219
"59152649010",0.0572371048196261,0.0246714031971581,0.01,0.32703492296122,0.852809966275466,NA,59,49.0634,-122.8181
"59152649011",0.0572569012831813,0.0517761989342806,0.01,0.32703492296122,0.771826976145828,NA,168,49.0684,-122.8183
"59152649012",0.0531072016794173,0.0475488454706927,0.01,0.32703492296122,0.784078510040151,NA,151,49.065,-122.8129
"59152649013",0.0636997237321115,0.01,0.01,0.32703492296122,0.897236209359464,NA,0,49.0683,-122.8217
"59152649014",0.0680480507958432,0.01,0.01,0.346545345854947,0.897283464957551,NA,0,49.0584,-122.8094
"59152649016",0.0638631302824838,0.0487921847246892,0.01,0.346545345854947,0.781017800410045,NA,156,49.0552,-122.809
"59152649017",0.0513767309176291,0.01,0.01,0.32703492296122,0.896110362211832,NA,0,49.0546,-122.8122
"59152649018",0.0547993254661669,0.12563055062167,0.01,0.32703492296122,0.550937446187313,NA,465,49.0647,-122.815
"59152649019",0.0712046123754439,0.01,0.01,0.32703492296122,0.897921867267375,NA,0,49.0613,-122.8125
"59152649021",0.0630326976667701,0.01,0.01,0.32703492296122,0.897175268855451,NA,0,49.063,-122.8151
"59152649024",0.0542088660812136,0.0942984014209591,0.01,0.32703492296122,0.644498956382636,NA,339,49.059,-122.8127
"59152649025",0.0529461645051822,0.153232682060391,0.01,0.32703492296122,0.468297380241558,NA,576,49.0619,-122.8185
"59152649026",0.0544119947067576,0.0604795737122558,0.01,0.32703492296122,0.745562768023302,NA,203,49.0653,-122.8207
"59152650016",0.0624831146816708,0.0189520426287744,0.01,0.32703492296122,0.870377785141415,NA,36,49.0624,-122.8118
"59152650017",0.0637312477153379,0.01,0.01,0.346545345854947,0.896911279383425,NA,0,49.0577,-122.8084
"59152650019",0.0545434233454553,0.01,0.01,0.329248408648258,0.896366174923477,NA,0,49.0613,-122.8051
"59152650020",0.0647565401360871,0.0841030195381883,0.12614256361177,0.309411986513207,0.907627307101654,NA,298,49.0538,-122.8022
"59152650021",0.0715400254528574,0.01,0.120049864752409,0.309411986513207,0.925714346718592,NA,0,49.0526,-122.8023
"59152650022",0.0520910141854013,0.01,0.01,0.329248408648258,0.896143625428222,NA,0,49.0598,-122.8031
"59152650025",0.0296169756690961,0.01,0.01,0.346545345854947,0.893970019453182,NA,0,49.064,-122.8088
"59152650026",0.0592917566397206,0.130603907637655,0.01,0.329248408648258,0.536451867810417,NA,485,49.0577,-122.8048
"59152650028",0.0568164576565679,0.0836056838365897,0.131763489591833,0.309411986513207,0.907823153499944,NA,296,49.0539,-122.7994
"59152650029",0.0504180755707319,0.0547602131438721,0.01,0.309411986513207,0.762548768869904,NA,180,49.0553,-122.798
"59152650030",0.0569041224001984,0.01,0.01,0.346545345854947,0.89632265916896,NA,0,49.0605,-122.8106
"59152650031",0.0554014857062288,0.130852575488455,0.01,0.346545345854947,0.535104919715189,NA,486,49.0625,-122.8094
"59152650032",0.0505205321373613,0.0361101243339254,0.01,0.309411986513207,0.8182821479877,NA,105,49.055,-122.7985
"59152651004",0.0597203874595199,0.151740674955595,0.153493169008069,0.329248408648258,0.897177104300077,NA,570,49.0483,-122.8044
"59152651006",0.0744589407927217,0.01,0.149362156221334,0.309411986513207,0.926484644973465,NA,0,49.0502,-122.8013
"59152651007",0.0670473015963813,0.0679396092362344,0.132416314991713,0.329248408648258,0.912049384550329,NA,233,49.0515,-122.8035
"59152652002",0.05250190761296,0.0231793960923623,0.131505346289515,0.309411986513207,0.921098334343503,NA,53,49.0524,-122.7954
"59152652003",0.0507824567589806,0.0316341030195382,0.145804797474574,0.309411986513207,0.919716244063126,NA,87,49.0514,-122.7949
"59152652007",0.0506840754556744,0.128365896980462,0.184337725078845,0.309411986513207,0.905383020545753,NA,476,49.0477,-122.7986
"59152652008",0.0432515026094594,0.01,0.149799839221621,0.309411986513207,0.923476940046588,NA,0,49.0513,-122.792
"59152652010",0.0608904113311509,0.190035523978686,0.138405275391494,0.309411986513207,0.886150655199033,NA,724,49.0511,-122.7984
"59152652011",0.0438765091991486,0.0112433392539964,0.160383456893745,0.309411986513207,0.923437287411538,NA,5,49.0501,-122.7934
"59152653001",0.0482640832716631,0.0982770870337478,0.198025862352221,0.309411986513207,0.911127359514111,NA,355,49.0477,-122.7931
"59152653002",0.0355528235511303,0.0505328596802842,0.176580417275315,0.309411986513207,0.916177626524648,NA,163,49.0471,-122.7886
"59152654001",0.0512948986685031,0.01,0.206607886373011,0.309411986513207,0.924802066035606,NA,0,49.0447,-122.7913
"59152654003",0.04675392929733,0.0333747779751332,0.231467453554548,0.309411986513207,0.921501606843226,NA,94,49.0415,-122.7938
"59152654004",0.0486086637207246,0.0224333925399645,0.22623399586482,0.309411986513207,0.923026063658767,NA,50,49.0425,-122.7935
"59152654007",0.0485053878316869,0.0962877442273535,0.22822997277476,0.309411986513207,0.91337346402787,NA,347,49.0416,-122.7931
"59152655001",0.0610787172384261,0.0328774422735346,0.229214264774002,0.309411986513207,0.922907361096032,NA,92,49.0438,-122.7978
"59152655002",0.0591902760030658,0.0594849023090586,0.254439669632321,0.309411986513207,0.920025417171774,NA,199,49.0424,-122.7968
"59152655003",0.055804369423355,0.0224333925399645,0.254544587034577,0.309411986513207,0.924050436057104,NA,50,49.0397,-122.7971
"59152656001",0.0595258118948776,0.0515275310834813,0.229933101504281,0.309411986513207,0.920347337570143,NA,167,49.0434,-122.7991
"59152656003",0.0918286811624437,0.01,0.287735916177198,0.291513379743011,0.929668410565991,NA,0,49.0375,-122.8005
"59152656004",0.0813442249016878,0.187797513321492,0.269244480429111,0.291513379743011,0.908792083601232,NA,715,49.0375,-122.7978
"59152656005",0.072183766503511,0.01,0.196915661031444,0.309411986513207,0.926748022531384,NA,0,49.0456,-122.7984
"59152656006",0.0736146112149091,0.104742451154529,0.247112448994901,0.309411986513207,0.915739086946981,NA,381,49.041,-122.7997
"59152657001",0.0727387023035563,0.0492895204262877,0.263932736148546,0.309753722737528,0.922731379575626,NA,158,49.0375,-122.8038
"59152657002",0.0907954743723435,0.126873889875666,0.291349255207082,0.253342319583984,0.91899189293079,NA,470,49.0357,-122.8025
"59152658001",0.053293093883854,0.0674422735346359,0.21397721615701,0.346545345854947,0.916472520852488,NA,231,49.0412,-122.8083
"59152658002",0.0503357367255909,0.0679396092362344,0.225102825691324,0.346545345854947,0.916616972618229,NA,233,49.0394,-122.8096
"59152658003",0.069070012849716,0.172131438721137,0.23566405766608,0.329248408648258,0.905739335160838,NA,652,49.0401,-122.8037
"59152659001",0.0598506895294602,0.087335701598579,0.225312242780257,0.326806465643768,0.915185291670513,NA,311,49.0372,-122.8099
"59152659002",0.0539147799807758,0.053765541740675,0.225765011736277,0.268493935245001,0.920179136362449,NA,176,49.0344,-122.8108
"59152660004",0.0626370723911399,0.120905861456483,0.256360166419721,0.268493935245001,0.914173853869761,NA,446,49.0322,-122.8088
"59152660005",0.0779487979204137,0.01,0.298194570211672,0.268493935245001,0.928967189779947,NA,0,49.0331,-122.8065
"59152661005",0.0675866213825799,0.26190053285968,0.288006931184917,0.268493935245001,0.901645974826795,NA,1013,49.035,-122.8065
"59152661009",0.081049393297815,0.01,0.314134366064401,0.268493935245001,0.929363070889811,NA,0,49.0328,-122.803
"59152662001",0.0914059236277266,0.0803730017761989,0.304310749372823,0.253342319583984,0.924183707181594,NA,283,49.0334,-122.7984
"59152662002",0.0701578538716853,0.160195381882771,0.3114274011764,0.253342319583984,0.914199932832642,NA,604,49.032,-122.7984
"59152663001",0.0869075177171652,0.0781349911190053,0.289681528821317,0.253342319583984,0.923485492186771,NA,274,49.0357,-122.7984
"59152663002",0.103736867057497,0.106731793960924,0.30114585820674,0.253342319583984,0.922939839778403,NA,389,49.0343,-122.7984
"59152663003",0.0657348597119501,0.0326287744227353,0.260482863099692,0.253342319583984,0.92530482520731,NA,91,49.0343,-122.793
"59152663004",0.0591229681240121,0.0393428063943162,0.252438766919583,0.253342319583984,0.923611111714869,NA,118,49.0353,-122.7926
"59152663005",0.06275228451187,0.0286500888099467,0.253622995871422,0.253342319583984,0.925320554815204,NA,75,49.0361,-122.7935
"59152664001",0.061322386668955,0.0371047957371226,0.260843710038386,0.253342319583984,0.924276902551026,NA,109,49.0334,-122.7929
"59152664005",0.0399916766350887,0.0363587921847247,0.243314391455781,0.253342319583984,0.921546633228731,NA,106,49.0329,-122.7894
"59152664006",0.038838897720881,0.0348667850799289,0.241190666687622,0.253342319583984,0.921556193030605,NA,100,49.0329,-122.7879
"59152664007",0.0588637264054332,0.123889875666075,0.269176841988614,0.253342319583984,0.914485441528159,NA,458,49.032,-122.7929
"59152665001",0.0604463179400384,0.0644582593250444,0.242183951924169,0.291513379743011,0.919538039933724,NA,219,49.0375,-122.7929
"59152665003",0.0533508067347202,0.0216873889875666,0.227332143075473,0.253342319583984,0.92473654982317,NA,47,49.0351,-122.7888
"59152665004",0.0304510742821947,0.0284014209591474,0.206427206992264,0.253342319583984,0.920775374322683,NA,74,49.0357,-122.7855
"59152665006",0.0305081071146733,0.0515275310834813,0.212883549608783,0.253342319583984,0.917661003485336,NA,167,49.0365,-122.7873
"59152665007",0.0297409000170989,0.0224333925399645,0.209721699994313,0.291513379743011,0.921147159785186,NA,50,49.0378,-122.7892
"59152666001",0.0316364936997248,0.0736589698046181,0.209327124629597,0.309411986513207,0.913836143973764,NA,256,49.0398,-122.7883
"59152666003",0.0289937758437845,0.0316341030195382,0.205307184427129,0.291513379743011,0.919662881688564,NA,87,49.0375,-122.7878
"59152667004",0.0368634026763755,0.0192007104795737,0.170419653953048,0.309411986513207,0.921488310671513,NA,37,49.041,-122.7828
"59152667005",0.0366879866127695,0.019449378330373,0.161342147910395,0.309411986513207,0.921235924384946,NA,38,49.0406,-122.7812
"59152667010",0.0356019337204426,0.0336234458259325,0.15613521937983,0.309411986513207,0.918298552079575,NA,95,49.0435,-122.7838
"59152667011",0.030386149159361,0.199733570159858,0.176867362901499,0.309411986513207,0.890487934585227,NA,763,49.0417,-122.7854
"59152668001",0.0342009539221931,0.0373534635879218,0.16526822926134,0.291513379743011,0.918047272072535,NA,110,49.0376,-122.7806
"59152668002",0.0362035142569618,0.0512788632326821,0.186505616176488,0.253342319583984,0.91734970889051,NA,166,49.0364,-122.7812
"59152668003",0.0323705436849872,0.0791296625222025,0.192544575259016,0.253342319583984,0.912833522135642,NA,278,49.0353,-122.782
"59152669007",0.0361568446365966,0.250461811722913,0.01,0.253342319583984,0.17721926060321,NA,967,49.0344,-122.7756
"59152670001",0.0417616767342434,0.0279040852575488,0.01,0.253342319583984,0.84284720263447,NA,72,49.032,-122.778
"59152670004",0.0401619929690794,0.130355239786856,0.219064033462312,0.253342319583984,0.90825218400346,NA,484,49.029,-122.7761
"59152671001",0.0423318149853185,0.0343694493783304,0.230363937965288,0.253342319583984,0.92182964376197,NA,98,49.0303,-122.7818
"59152671002",0.0475920693635882,0.0284014209591474,0.226931023580214,0.253342319583984,0.92316835493908,NA,74,49.0301,-122.7799
"59152671003",0.0453769282140837,0.0343694493783304,0.224244184229833,0.253342319583984,0.92206712040044,NA,98,49.0283,-122.7799
"59152671004",0.0428210012147228,0.0301420959147424,0.23209339160648,0.253342319583984,0.922464759736899,NA,81,49.0288,-122.7827
"59152671005",0.0405574540500102,0.0351154529307282,0.230833423926049,0.253342319583984,0.921532887152645,NA,101,49.0279,-122.7827
"59152671006",0.0396777638735391,0.0388454706927176,0.2238351146279,0.253342319583984,0.920789132528407,NA,116,49.0265,-122.782
"59152672002",0.0402412586456044,0.0279040852575488,0.210960188531259,0.253342319583984,0.922088767177654,NA,72,49.0257,-122.7764
"59152672003",0.0375985391722832,0.0507815275310835,0.210834592703106,0.253342319583984,0.91853266448546,NA,164,49.0268,-122.7755
"59152672005",0.0423597605078634,0.0659502664298401,0.207954939922838,0.253342319583984,0.916815131364254,NA,225,49.0251,-122.7773
"59152673001",0.0413814102155019,0.0214387211367673,0.217525081608306,0.253342319583984,0.923230563679613,NA,46,49.0252,-122.7819
"59152673002",0.0395254708808027,0.0542628774422735,0.217408397014711,0.253342319583984,0.918499080834595,NA,178,49.0246,-122.782
"59152673003",0.0418682405156702,0.0254174067495559,0.21088212029028,0.253342319583984,0.922631505250684,NA,62,49.0229,-122.7814
"59152673004",0.0445100631419089,0.0224333925399645,0.201150722090555,0.253342319583984,0.92321208942914,NA,50,49.0229,-122.7799
"59152673005",0.0389876616109118,0.0448134991119005,0.213337265923475,0.253342319583984,0.9196167527135,NA,140,49.0229,-122.7835
"59152674001",0.0362144815116191,0.030639431616341,0.201313842154323,0.253342319583984,0.921018518505143,NA,83,49.0232,-122.7762
"59152674002",0.0366722787244883,0.0965364120781528,0.198421380286375,0.253342319583984,0.911083416262479,NA,348,49.0216,-122.7767
"59152674003",0.0342726604043527,0.0562522202486678,0.01,0.253342319583984,0.757264273641157,NA,186,49.0223,-122.7726
"59152675001",0.0342566857281172,0.0445648312611012,0.01,0.253342319583984,0.792182440481045,NA,139,49.026,-122.7704
"59152675002",0.0345914678914151,0.0388454706927176,0.01,0.253342319583984,0.809310459163174,NA,116,49.0249,-122.7721
"59152675003",0.0343803982658109,0.0465541740674956,0.01,0.253342319583984,0.786253192310058,NA,147,49.0225,-122.7699
"59152675004",0.0297732494993285,0.0378507992895204,0.01,0.253342319583984,0.81171413275056,NA,112,49.0211,-122.7693
"59152676001",0.0356784524823623,0.053765541740675,0.01,0.253342319583984,0.764859866421328,NA,176,49.0284,-122.7703
"59152676004",0.0364696198063245,0.0124866785079929,0.01,0.253342319583984,0.888287821884673,NA,10,49.0242,-122.7677
"59152676006",0.0311674404952508,0.01,0.01,0.253342319583984,0.8950922974634,NA,0,49.0234,-122.7635
"59152676007",0.0349815317883596,0.178845470692718,0.01,0.253342319583984,0.391058831766563,NA,679,49.0271,-122.7682
"59152677001",0.0422909035871444,0.0348667850799289,0.24208528199307,0.253342319583984,0.92197927343498,NA,100,49.0301,-122.786
"59152677002",0.042051183117599,0.0346181172291297,0.238286284660363,0.253342319583984,0.921913574305094,NA,99,49.03,-122.7836
"59152677003",0.0420863434674237,0.0470515097690941,0.248786475125111,0.253342319583984,0.920607716046962,NA,149,49.0283,-122.7867
"59152677004",0.0412957701125418,0.028898756660746,0.237600886308891,0.253342319583984,0.922531173517145,NA,76,49.0265,-122.7854
"59152677005",0.049735739572779,0.0259147424511545,0.244912664370571,0.253342319583984,0.923999088036436,NA,64,49.0265,-122.7868
"59152677006",0.0523363585608343,0.0229307282415631,0.249191621391194,0.253342319583984,0.924717871345222,NA,52,49.0266,-122.7881
"59152679001",0.0391180547899999,0.176358792184725,0.234000202269421,0.253342319583984,0.903389932803751,NA,669,49.033,-122.7837
"59152681001",0.0256284592387618,0.017708703374778,0.01,0.251359276471836,0.87143051900859,NA,31,49.0504,-122.759
"59152681002",0.0299748492086791,0.0157193605683837,0.01,0.303785578981252,0.877276105343652,NA,23,49.0489,-122.7604
"59152681004",0.0285967784616847,0.101509769094139,0.01,0.291513379743011,0.620930939676888,NA,368,49.042,-122.7635
"59152681005",0.0272161346224689,0.0187033747779751,0.01,0.303785578981252,0.868089018199256,NA,35,49.0411,-122.761
"59152681006",0.0307022703726229,0.0652042628774423,0.01,0.251359276471836,0.730124486523448,NA,222,49.0424,-122.7592
"59152681007",0.036600025389264,0.0316341030195382,0.01,0.291513379743011,0.830528550540994,NA,87,49.0471,-122.7672
"59152681008",0.0373030985468432,0.0112433392539964,0.01,0.291513379743011,0.891524955417656,NA,5,49.0461,-122.767
"59152681009",0.0317156881685841,0.0244227353463588,0.01,0.291513379743011,0.851574349132364,NA,58,49.0474,-122.7623
"59152682002",0.0272966734116864,0.0341207815275311,0.01,0.263431397882639,0.822443455789996,NA,97,49.0433,-122.748
"59152684005",0.0370607315499092,0.0182060390763766,0.01,0.263431397882639,0.871101603277862,NA,33,49.0449,-122.7436
"59152684007",0.0303537659531357,0.0244227353463588,0.01,0.238444718702929,0.852127167822768,NA,58,49.0421,-122.7381
"59152684008",0.0386114202900968,0.046056838365897,0.01,0.263431397882639,0.788063744291563,NA,145,49.0475,-122.7461
"59152687006",0.0214424614449621,0.0579928952042629,0.01,0.309411986513207,0.750091998069783,NA,193,49.0629,-122.7714
"59152687012",0.0288114933629368,0.0112433392539964,0.01,0.319022658464624,0.890399978492254,NA,5,49.073,-122.7983
"59152689001",0.0466981526553964,0.0868383658969804,0.173806510067198,0.346545345854947,0.910393078101129,NA,309,49.044,-122.8101
"59152689002",0.0507126005158791,0.0413321492007105,0.178805937522636,0.346545345854947,0.918760655543168,NA,126,49.0431,-122.8087
"59152689004",0.0640325972492665,0.119413854351687,0.196767985821017,0.329248408648258,0.908973195663782,NA,440,49.0438,-122.804
"59152689005",0.0784289884485952,0.01,0.193231577507372,0.309411986513207,0.927322164397672,NA,0,49.0456,-122.8024
"59152690001",0.0435715839384122,0.0468028419182949,0.143132754204594,0.346545345854947,0.915281648197133,NA,148,49.0473,-122.8088
"59152690004",0.0436254076779011,0.0711722912966252,0.14015970657434,0.346545345854947,0.909884118373552,NA,246,49.0473,-122.8103
"59152692001",0.029035700340627,0.0361101243339254,0.01,0.437472534084116,0.815386701127343,NA,105,49.0372,-122.8438
"59152692002",0.0191812301596363,0.0420781527531083,0.01,0.41192529456004,0.796963394610885,NA,129,49.0367,-122.8403
"59152692003",0.0276240075382711,0.0281527531083481,0.01,0.437472534084116,0.839065639410903,NA,73,49.0379,-122.8376
"59152692004",0.0195552951904832,0.0463055062166963,0.01,0.41192529456004,0.784359870185872,NA,146,49.0357,-122.8381
"59152695001",0.0233541748735746,0.0850976909413854,0.01,0.404972464876702,0.668759649813178,NA,302,49.0884,-123.0381
