"fromId","n_amenities"
"59153166001",185
"59153166002",185
"59153166003",185
"59153166004",186
"59153166005",186
"59153166006",185
"59153166007",185
"59153166008",186
"59153166009",186
"59153167001",186
"59153167002",186
"59153167003",185
"59153167004",185
"59153167005",186
"59153167006",186
"59153167007",185
"59153167008",185
"59153168005",180
"59153168006",180
"59153171005",178
"59153171006",179
"59153172001",180
"59153181005",177
"59153181006",177
"59153181007",177
"59153181008",179
"59153181011",175
"59153181013",175
"59153181014",175
"59153181015",175
"59153181021",174
"59153181026",175
"59153181028",174
"59153181029",175
"59153181030",173
"59153181031",175
"59153181032",173
"59153181033",175
"59153181034",175
"59153182001",177
"59153183001",176
"59153183002",177
"59153183003",177
"59153183004",177
"59153183005",175
"59153184001",179
"59153184002",179
"59153184003",177
"59153184004",178
"59153185001",175
"59153185002",178
"59153185003",178
"59153186004",178
"59153186005",178
"59153186006",178
"59153187001",175
"59153188003",176
"59153188004",177
"59153188005",177
"59153188006",177
"59153188007",178
"59153188010",177
"59153189001",175
"59153189002",175
"59153189003",175
"59153189004",177
"59153189005",177
"59153189006",177
"59153189007",177
"59153189008",177
"59153189009",177
"59153189010",177
"59153189011",177
"59153189012",175
"59153189013",175
"59153189016",175
"59153190001",175
"59153190002",176
"59153190003",176
"59153190004",177
"59153190005",177
"59153190006",177
"59153190007",177
"59153190008",174
"59153190009",174
"59153190010",174
"59153190011",173
"59153191001",174
"59153191005",177
"59153191007",176
"59153191008",176
"59153192001",174
"59153192002",174
"59153193001",174
"59153193004",174
"59153194001",174
"59153195001",172
"59153196001",173
"59153196002",174
"59153197003",171
"59153197004",173
"59153197005",174
"59153197006",172
"59153197007",172
"59153197010",172
"59153197011",170
"59153197012",170
"59153197013",167
"59153197014",167
"59153197015",167
"59153197016",168
"59153197017",168
"59153197018",171
"59153197020",172
"59153197023",173
"59153197024",173
"59153198001",165
"59153198002",165
"59153198003",156
"59153198004",150
"59153198005",156
"59153199001",158
"59153199002",152
"59153200001",166
"59153200002",167
"59153200003",167
"59153200004",160
"59153200005",160
"59153200006",158
"59153200007",158
"59153200008",155
"59153200009",154
"59153200010",161
"59153201001",138
"59153201002",138
"59153201003",145
"59153201004",137
"59153202001",150
"59153202002",139
"59153203001",151
"59153203002",143
"59153204001",149
"59153204002",138
"59153205001",130
"59153205002",133
"59153205003",135
"59153206001",134
"59153206002",136
"59153207001",130
"59153207002",130
"59153207003",131
"59153208001",132
"59153208003",156
"59153208004",143
"59153208005",129
"59153208006",130
"59153209001",129
"59153209004",130
"59153209005",130
"59153209008",129
"59153209009",129
"59153209010",130
"59153210001",128
"59153210002",128
"59153210003",128
"59153210004",130
"59153210005",129
"59153211001",126
"59153211002",128
"59153211003",128
"59153211004",128
"59153212001",124
"59153212002",124
"59153212003",126
"59153212004",129
"59153213001",124
"59153213002",123
"59153213004",124
"59153213005",125
"59153213006",125
"59153213009",123
"59153214001",123
"59153214002",123
"59153214003",123
"59153214004",124
"59153214005",123
"59153214006",123
"59153214007",121
"59153214008",121
"59153214010",122
"59153214011",122
"59153215003",105
"59153215005",122
"59153215006",121
"59153215007",123
"59153215008",124
"59153215009",123
"59153215010",124
"59153215011",125
"59153215012",127
"59153215013",127
"59153215016",103
"59153215020",118
"59153215021",102
"59153215022",121
"59153215024",113
"59153215025",102
"59153215026",121
"59153215027",120
"59153216001",129
"59153216002",129
"59153216003",128
"59153216004",130
"59153216005",125
"59153216006",125
"59153216007",125
"59153217001",130
"59153217002",130
"59153217003",129
"59153217004",130
"59153217005",131
"59153217006",131
"59153218001",130
"59153218002",130
"59153218003",130
"59153218004",130
"59153218005",131
"59153218006",131
"59153219001",135
"59153219002",135
"59153219003",131
"59153219004",131
"59153220001",129
"59153220002",131
"59153220003",130
"59153220004",129
"59153221001",130
"59153221002",131
"59153221003",130
"59153221004",130
"59153222001",145
"59153222002",152
"59153222003",152
"59153222004",141
"59153222005",141
"59153222006",130
"59153222007",130
"59153222008",138
"59153222009",138
"59153222010",143
"59153222011",153
"59153222012",145
"59153223001",167
"59153223002",167
"59153223003",169
"59153223004",170
"59153223005",159
"59153223006",166
"59153223007",164
"59153224001",132
"59153224002",131
"59153224003",131
"59153224004",130
"59153224005",129
"59153224006",131
"59153224007",130
"59153225001",129
"59153225002",130
"59153225003",130
"59153225004",129
"59153225005",130
"59153225006",130
"59153226001",130
"59153226002",130
"59153226003",129
"59153226004",131
"59153226005",132
"59153226006",130
"59153227001",128
"59153227002",128
"59153227003",129
"59153227004",127
"59153227005",125
"59153227006",126
"59153228001",128
"59153228002",127
"59153228003",129
"59153228004",124
"59153229001",126
"59153229002",126
"59153229003",124
"59153229004",124
"59153230002",118
"59153230003",121
"59153230004",122
"59153230005",123
"59153230007",113
"59153230008",118
"59153231001",176
"59153231002",176
"59153231003",174
"59153231004",174
"59153232001",177
"59153232002",177
"59153232003",177
"59153232004",177
"59153232005",176
"59153232006",176
"59153232007",177
"59153232008",177
"59153234001",20
"59153234002",19
"59153235002",21
"59153235003",21
"59153236001",21
"59153237002",21
"59153237003",21
"59153238001",21
"59153238002",21
"59153239001",21
"59153239002",21
"59153240002",22
"59153240003",22
"59153240004",22
"59153240005",22
"59153240006",21
"59153240007",21
"59153240008",21
"59153240009",22
"59153240010",21
"59153241001",25
"59153241005",24
"59153241006",23
"59153241007",24
"59153241009",24
"59153241010",24
"59153241011",24
"59153241012",24
"59153241014",23
"59153241017",20
"59153241018",22
"59153241022",23
"59153241024",24
"59153241025",23
"59153241026",24
"59153241027",24
"59153241028",23
"59153246001",181
"59153249001",184
"59153249002",183
"59153249003",183
"59153249004",183
"59153249005",182
"59153249006",182
"59153249007",183
"59153250001",178
"59153250002",174
"59153250003",177
"59153250005",177
"59153250006",177
"59153250007",177
"59153250012",180
"59153250013",177
"59153250016",182
"59153250017",181
"59153250018",182
"59153250019",177
"59153250020",180
"59153251002",184
"59153251003",184
"59153251007",184
"59153251009",184
"59153251010",183
"59153251011",183
"59153251012",184
"59153251013",184
"59153252001",184
"59153252002",184
"59153252003",184
"59153252004",184
"59153252005",184
"59153252006",183
"59153253001",180
"59153253002",180
"59153253004",183
"59153253007",175
"59153253008",175
"59153253010",175
"59153253012",175
"59153253013",177
"59153253017",180
"59153253018",175
"59153253019",175
"59153254001",175
"59153254002",175
"59153254003",175
"59153254007",174
"59153254008",174
"59153254009",174
"59153254010",175
"59153254011",175
"59153254012",175
"59153254013",177
"59153254015",175
"59153254016",175
"59153255001",174
"59153255002",174
"59153255004",174
"59153255005",174
"59153255007",174
"59153255008",174
"59153255010",174
"59153255013",174
"59153255014",174
"59153255015",174
"59153255019",174
"59153255020",174
"59153255021",174
"59153256001",175
"59153256002",175
"59153256003",174
"59153256004",175
"59153256005",175
"59153257001",180
"59153257002",177
"59153257003",177
"59153257004",177
"59153257005",176
"59153258001",180
"59153258002",179
"59153258003",183
"59153258004",183
"59153258005",181
"59153259001",181
"59153259002",181
"59153261001",142
"59153261003",146
"59153261005",110
"59153261006",132
"59153261009",148
"59153261010",131
"59153261011",63
"59153262001",94
"59153263006",82
"59153263007",65
"59153263008",61
"59153263009",58
"59153264001",72
"59153264002",72
"59153264003",68
"59153265001",70
"59153265002",65
"59153265003",62
"59153265004",58
"59153265005",60
"59153266001",76
"59153266002",79
"59153266003",75
"59153266004",78
"59153266005",77
"59153266006",77
"59153266007",72
"59153266008",68
"59153266009",69
"59153267001",75
"59153267002",84
"59153267003",84
"59153268001",72
"59153268002",75
"59153268003",70
"59153268004",68
"59153269001",75
"59153269002",75
"59153269003",72
"59153269004",71
"59153270001",68
"59153270002",67
"59153270003",66
"59153270004",66
"59153270005",67
"59153271001",77
"59153271002",73
"59153271003",73
"59153271004",73
"59153271005",69
"59153271006",70
"59153271007",67
"59153272001",69
"59153272002",73
"59153272003",73
"59153272004",68
"59153272005",67
"59153273001",66
"59153273002",65
"59153273003",65
"59153273004",65
"59153273005",63
"59153274001",61
"59153274002",58
"59153274003",46
"59153275001",46
"59153275002",45
"59153276001",59
"59153276002",48
"59153276003",60
"59153276004",61
"59153277001",47
"59153277002",47
"59153278001",47
"59153278002",47
"59153279001",60
"59153279002",56
"59153279003",56
"59153279004",53
"59153280001",98
"59153280002",90
"59153280003",85
"59153280004",74
"59153280005",77
"59153280006",81
"59153281001",108
"59153281002",98
"59153281003",92
"59153281004",88
"59153281005",94
"59153282001",63
"59153282002",61
"59153282003",64
"59153282004",59
"59153283001",58
"59153283002",58
"59153283003",58
"59153283004",58
"59153283005",58
"59153284001",60
"59153284002",59
"59153284003",59
"59153285001",60
"59153285002",58
"59153285003",57
"59153286001",61
"59153286004",65
"59153287002",65
"59153287003",62
"59153287004",60
"59153287005",61
"59153288001",66
"59153288002",66
"59153288003",65
"59153288004",65
"59153289001",64
"59153289002",64
"59153289003",63
"59153290001",75
"59153290002",67
"59153290003",70
"59153291002",88
"59153291003",92
"59153291004",85
"59153291005",92
"59153291006",96
"59153292001",88
"59153292002",72
"59153292003",75
"59153292004",71
"59153293001",103
"59153293002",96
"59153293003",91
"59153294001",85
"59153294002",71
"59153294003",68
"59153295001",64
"59153295002",61
"59153295003",60
"59153295004",61
"59153295005",60
"59153295006",61
"59153296001",113
"59153296002",109
"59153296003",97
"59153297001",115
"59153297002",102
"59153297003",113
"59153298001",129
"59153298002",121
"59153298003",118
"59153299001",127
"59153299002",117
"59153299003",113
"59153300001",147
"59153300002",132
"59153300003",131
"59153300004",122
"59153301001",117
"59153301002",113
"59153302001",135
"59153302002",125
"59153303001",162
"59153303002",154
"59153303003",137
"59153304001",164
"59153304002",164
"59153304003",149
"59153304004",150
"59153305001",173
"59153305002",171
"59153305003",171
"59153305004",172
"59153305005",169
"59153305006",164
"59153306001",171
"59153306002",159
"59153306003",164
"59153306004",146
"59153306005",157
"59153307001",171
"59153307002",171
"59153307003",170
"59153307004",170
"59153308001",166
"59153308002",158
"59153308003",160
"59153308004",159
"59153309001",92
"59153309002",83
"59153309003",91
"59153310001",88
"59153310002",90
"59153311001",78
"59153311002",80
"59153311003",86
"59153311004",75
"59153311005",79
"59153311006",86
"59153312001",73
"59153312002",77
"59153312003",72
"59153312004",72
"59153312005",75
"59153312006",78
"59153313001",72
"59153313002",72
"59153313003",72
"59153313004",70
"59153313005",68
"59153314001",25
"59153314006",26
"59153314007",26
"59153314008",27
"59153314012",25
"59153314013",27
"59153314014",26
"59153315001",24
"59153315002",22
"59153315003",22
"59153315004",24
"59153315006",24
"59153315008",24
"59153316001",18
"59153316002",18
"59153316003",21
"59153316004",23
"59153316005",18
"59153317001",25
"59153317002",25
"59153317003",25
"59153317004",25
"59153317005",24
"59153317008",24
"59153317009",23
"59153317010",22
"59153317011",24
"59153318001",17
"59153318002",17
"59153318003",21
"59153318004",22
"59153318005",21
"59153319001",17
"59153319003",15
"59153319004",17
"59153319005",21
"59153319007",17
"59153320001",13
"59153320002",13
"59153320003",13
"59153321003",17
"59153322001",24
"59153322002",22
"59153322003",22
"59153322004",24
"59153322005",24
"59153322006",25
"59153323001",25
"59153324001",12
"59153324002",13
"59153324003",13
"59153324004",13
"59153324005",13
"59153325001",15
"59153325002",15
"59153325003",13
"59153325004",16
"59153325005",16
"59153326001",24
"59153326002",27
"59153326003",25
"59153326009",13
"59153326010",15
"59153326012",24
"59153326013",18
"59153327002",21
"59153327003",21
"59153327004",21
"59153327005",21
"59153328001",19
"59153328002",18
"59153329005",15
"59153329006",18
"59153329007",12
"59153330001",15
"59153330002",15
"59153330003",18
"59153331001",12
"59153331002",14
"59153331003",14
"59153331007",15
"59153331008",15
"59153331009",14
"59153332001",12
"59153332002",12
"59153332003",12
"59153333001",8
"59153333002",8
"59153333003",9
"59153333005",8
"59153333006",8
"59153334001",8
"59153334002",8
"59153334003",8
"59153334004",8
"59153334005",8
"59153342001",14
"59153342002",15
"59153343001",14
"59153344003",10
"59153344004",10
"59153345001",13
"59153347003",10
"59153347004",10
"59153347006",10
"59153347009",8
"59153347012",10
"59153347013",10
"59153347014",10
"59153347015",10
"59153347016",10
"59153350002",15
"59153351004",12
"59153352001",11
"59153352002",11
"59153352003",11
"59153353002",81
"59153353003",78
"59153353004",77
"59153353005",75
"59153353006",74
"59153353007",76
"59153353009",75
"59153353010",77
"59153354001",74
"59153355001",74
"59153358001",15
"59153358002",15
"59153358003",15
"59153358004",15
"59153358005",15
"59153358007",16
"59153358008",15
"59153358009",16
"59153358010",15
"59153358011",16
"59153359001",15
"59153359002",22
"59153359003",23
"59153359004",22
"59153359005",17
"59153359006",15
"59153359007",22
"59153361001",6
"59153361004",6
"59153362001",6
"59153363002",81
"59153363003",85
"59153363004",86
"59153363005",85
"59153363006",86
"59153363007",89
"59153363008",85
"59153367001",10
"59153367005",10
"59153369001",69
"59153369004",65
"59153369007",66
"59153369008",65
"59153369009",70
"59153369010",70
"59153369011",62
"59153370001",180
"59153371001",180
"59153372001",173
"59153372002",176
"59153373001",176
"59153373002",172
"59153375002",10
"59153375003",10
"59153375004",9
"59153375005",10
"59153375016",10
"59153375017",9
"59153375018",9
"59153375019",9
"59153375020",9
"59153375021",9
"59153375022",9
"59153376004",6
"59153378002",74
"59153378005",55
"59153378006",56
"59153380002",12
"59153380006",12
"59153381001",69
"59153381004",79
"59153381005",79
"59153381010",79
"59153381013",79
"59153381014",77
"59153381015",79
"59153381016",80
"59153381017",72
"59153382002",53
"59153382006",49
"59153383001",38
"59153385003",89
"59153385006",88
"59153386001",64
"59153386002",39
"59153386003",44
"59153386005",48
"59153386006",56
"59153386007",61
"59153386008",40
"59153388001",22
"59153389001",6
"59153390001",7
"59153390002",7
"59153391001",6
"59153391003",6
"59153391006",7
"59153391007",6
"59153391008",7
"59153394001",170
"59153394002",170
"59153394003",170
"59153397004",16
"59153397005",16
"59153397006",16
"59153397007",16
"59153397008",16
"59153398001",13
"59153400001",178
"59153400002",179
"59153400003",179
"59153401001",3
"59153401002",3
"59153401004",3
"59153401007",3
"59153401008",3
"59153401010",3
"59153401011",3
"59153401012",3
"59153401013",3
"59153401014",3
"59153401016",3
"59153401018",3
"59153401019",3
"59153401021",3
"59153401026",3
"59153401027",4
"59153401028",3
"59153401034",3
"59153401035",3
"59153401036",3
"59153401037",3
"59153401038",4
"59153401039",3
"59153401040",3
"59153401041",3
"59153401042",3
"59153401043",3
"59153401044",3
"59153402002",26
"59153402003",26
"59153403001",24
"59153406002",22
"59153406005",19
"59153406007",20
"59153406008",25
"59153407001",24
"59153407002",25
"59153407003",22
"59153408002",13
"59153408003",13
"59153408004",13
"59153409001",13
"59153410003",13
"59153410004",13
"59153410005",13
"59153410006",13
"59153410007",13
"59153411001",13
"59153412001",13
"59153413001",21
"59153413008",21
"59153413009",16
"59153413010",21
"59153413011",20
"59153414001",20
"59153414002",20
"59153415001",12
"59153415002",12
"59153416001",12
"59153416002",12
"59153416003",12
"59153417001",7
"59153417002",7
"59153417003",7
"59153417004",7
"59153418001",7
"59153418002",7
"59153419001",3
"59153419002",3
"59153419003",3
"59153419004",3
"59153419006",3
"59153420001",4
"59153420002",3
"59153421001",3
"59153422002",4
"59153422003",4
"59153422004",4
"59153423001",7
"59153423006",6
"59153423007",7
"59153424002",8
"59153424004",8
"59153424007",8
"59153425001",7
"59153425002",7
"59153426001",7
"59153426002",7
"59153426003",7
"59153427003",6
"59153427004",6
"59153427005",6
"59153427006",6
"59153428001",6
"59153428002",5
"59153428004",5
"59153428005",5
"59153429006",6
"59153429007",5
"59153430001",3
"59153431004",3
"59153431005",3
"59153431006",3
"59153432001",14
"59153432007",14
"59153432008",14
"59153433001",14
"59153435001",14
"59153436004",26
"59153437008",26
"59153437009",24
"59153438004",10
"59153438005",16
"59153438006",13
"59153438007",23
"59153438008",20
"59153438014",13
"59153438015",15
"59153438016",12
"59153439001",20
"59153439002",18
"59153439004",18
"59153439006",18
"59153439007",18
"59153439009",20
"59153439010",17
"59153440001",6
"59153440002",6
"59153441001",6
"59153441004",6
"59153441005",6
"59153441006",6
"59153443001",5
"59153443002",5
"59153444002",6
"59153444003",6
"59153444005",6
"59153444006",6
"59153444007",6
"59153444008",6
"59153444009",6
"59153444010",6
"59153445001",6
"59153446001",4
"59153447002",4
"59153447004",2
"59153447005",2
"59153450004",15
"59153450006",14
"59153450007",15
"59153450010",15
"59153450011",15
"59153451001",10
"59153451002",9
"59153451003",10
"59153451004",10
"59153452001",10
"59153452003",10
"59153452004",10
"59153452005",10
"59153452006",10
"59153453001",10
"59153453002",10
"59153453003",10
"59153453004",10
"59153453005",10
"59153454001",9
"59153454002",9
"59153454003",9
"59153454004",9
"59153454005",9
"59153455001",10
"59153455002",10
"59153456001",5
"59153456002",4
"59153456003",4
"59153456004",4
"59153457001",4
"59153457002",4
"59153457004",4
"59153457005",4
"59153457006",4
"59153457007",4
"59153457008",3
"59153457009",4
"59153457010",4
"59153459001",2
"59153459007",2
"59153459008",2
"59153459009",2
"59153460001",2
"59153460002",2
"59153460003",2
"59153460004",2
"59153464001",181
"59153464002",181
"59153464003",181
"59153464004",181
"59153466001",177
"59153466002",179
"59153466003",179
"59153466004",175
"59153466005",175
"59153466006",178
"59153466007",177
"59153466008",177
"59153466009",177
"59153466010",179
"59153466011",178
"59153466012",177
"59153466013",179
"59153467001",181
"59153469003",182
"59153469005",183
"59153469006",181
"59153470001",181
"59153470002",182
"59153470003",182
"59153470004",182
"59153470005",182
"59153471004",182
"59153471005",181
"59153472001",181
"59153472002",181
"59153473002",181
"59153473005",181
"59153474001",181
"59153474005",181
"59153476001",174
"59153476002",173
"59153476003",174
"59153476004",174
"59153477001",173
"59153479001",176
"59153479002",175
"59153480001",174
"59153481001",174
"59153482001",174
"59153483001",180
"59153483002",178
"59153483003",178
"59153483004",176
"59153484001",10
"59153484003",10
"59153484006",10
"59153484007",10
"59153484008",10
"59153485001",10
"59153485003",10
"59153485004",10
"59153485005",10
"59153485006",10
"59153485007",10
"59153486001",12
"59153487001",13
"59153487002",12
"59153489001",10
"59153489003",1
"59153489004",5
"59153490001",19
"59153491001",19
"59153492003",19
"59153492004",17
"59153493001",46
"59153493002",44
"59153493003",46
"59153494001",49
"59153494002",49
"59153495001",50
"59153495002",56
"59153495003",63
"59153495004",56
"59153495005",56
"59153496001",50
"59153496002",50
"59153497001",49
"59153498001",68
"59153498003",63
"59153499001",61
"59153500001",63
"59153501001",9
"59153501002",10
"59153502003",10
"59153502004",10
"59153503001",9
"59153503002",9
"59153504001",9
"59153504002",9
"59153504004",9
"59153504005",9
"59153506001",7
"59153506002",7
"59153506004",7
"59153506005",7
"59153506006",6
"59153506008",7
"59153506009",7
"59153506010",7
"59153507002",6
"59153507003",8
"59153507004",7
"59153507005",7
"59153507006",7
"59153508002",6
"59153508003",6
"59153508005",6
"59153508006",8
"59153508007",9
"59153508008",9
"59153508009",9
"59153508010",6
"59153508011",9
"59153508012",6
"59153508013",6
"59153510005",11
"59153510006",12
"59153510007",12
"59153510008",12
"59153510009",12
"59153510010",12
"59153510011",12
"59153510012",12
"59153510014",12
"59153510016",12
"59153510017",12
"59153510018",12
"59153511001",12
"59153511003",11
"59153511004",12
"59153511005",12
"59153512003",11
"59153512004",11
"59153512007",11
"59153513003",6
"59153514003",6
"59153514004",6
"59153515001",13
"59153515003",13
"59153515004",12
"59153515005",13
"59153515006",13
"59153515007",13
"59153515008",13
"59153516001",11
"59153516002",11
"59153517001",11
"59153517002",11
"59153517003",11
"59153517004",11
"59153517005",11
"59153518003",11
"59153518004",11
"59153518009",14
"59153518010",16
"59153518011",13
"59153519002",16
"59153519003",15
"59153519004",15
"59153520002",7
"59153520003",7
"59153520004",7
"59153520005",7
"59153520006",8
"59153521001",8
"59153521002",8
"59153521003",8
"59153521004",8
"59153521005",7
"59153521006",7
"59153523001",71
"59153523002",71
"59153523003",73
"59153523005",73
"59153523006",73
"59153524001",74
"59153524005",71
"59153524006",73
"59153524007",71
"59153524008",68
"59153524009",69
"59153524010",69
"59153524011",71
"59153524012",68
"59153524013",73
"59153524014",65
"59153524018",63
"59153524020",67
"59153524021",64
"59153524022",62
"59153528001",11
"59153528008",12
"59153528011",11
"59153528014",13
"59153528022",11
"59153528023",11
"59153528024",12
"59153528025",11
"59153528026",13
"59153528027",13
"59153528028",11
"59153528029",12
"59153528030",12
"59153528031",13
"59153529007",13
"59153529008",14
"59153530006",13
"59153531002",6
"59153531004",6
"59153531005",6
"59153532005",6
"59153533002",13
"59153533004",11
"59153533005",13
"59153533006",15
"59153533007",15
"59153533008",15
"59153534001",15
"59153534002",15
"59153534004",15
"59153534005",15
"59153535001",12
"59153537002",1
"59153537003",2
"59153537004",1
"59153537005",1
"59153538001",1
"59153538002",1
"59153538003",1
"59153538005",1
"59153538006",1
"59153539001",25
"59153539002",25
"59153539003",23
"59153539004",25
"59153540001",27
"59153540002",27
"59153540004",26
"59153540005",26
"59153540006",27
"59153541004",24
"59153542004",23
"59153543001",23
"59153545003",19
"59153546001",19
"59153547001",14
"59153547002",14
"59153547006",14
"59153547007",14
"59153548001",7
"59153549001",7
"59153551001",15
"59153551002",15
"59153552004",41
"59153552005",41
"59153552006",47
"59153552007",42
"59153552008",38
"59153552013",40
"59153552014",41
"59153553001",44
"59153553002",42
"59153554002",4
"59153554003",7
"59153554009",7
"59153554010",6
"59153554011",6
"59153554012",6
"59153554013",6
"59153554014",6
"59153554015",3
"59153555001",46
"59153556001",59
"59153556002",52
"59153557001",6
"59153558002",6
"59153558003",6
"59153560001",5
"59153560002",5
"59153561003",4
"59153561004",5
"59153561007",4
"59153561008",4
"59153561009",4
"59153562004",181
"59153562007",181
"59153563001",18
"59153565004",7
"59153565011",7
"59153565012",7
"59153565013",7
"59153565014",7
"59153565015",7
"59153566001",5
"59153566002",5
"59153569007",22
"59153570002",20
"59153570004",23
"59153570005",20
"59153570006",20
"59153570007",22
"59153570008",8
"59153570009",4
"59153570010",20
"59153570011",22
"59153571002",20
"59153571003",20
"59153571004",20
"59153572002",20
"59153572004",23
"59153572005",20
"59153572006",21
"59153572007",20
"59153573002",23
"59153573007",23
"59153573009",23
"59153573011",23
"59153573012",23
"59153573013",23
"59153574006",23
"59153574009",23
"59153574014",23
"59153574015",25
"59153574016",23
"59153575001",24
"59153575002",25
"59153575003",25
"59153576001",25
"59153576002",23
"59153576003",28
"59153576004",30
"59153576009",25
"59153576010",25
"59153576011",24
"59153576013",28
"59153576014",25
"59153576015",31
"59153576018",29
"59153576019",31
"59153576020",31
"59153576025",36
"59153576026",31
"59153576027",36
"59153577010",40
"59153577011",25
"59153577012",22
"59153578001",173
"59153578002",178
"59153578003",178
"59153578004",178
"59153579001",178
"59153580001",179
"59153580004",179
"59153580005",179
"59153580006",179
"59153581001",179
"59153581002",179
"59153582001",179
"59153582002",179
"59153583001",179
"59153583002",179
"59153583003",179
"59153584001",178
"59153584002",178
"59153584003",178
"59153584004",178
"59153584005",179
"59153584006",178
"59153584007",179
"59153584008",178
"59153585001",179
"59153585002",179
"59153585003",179
"59153585004",179
"59153585010",179
"59153585011",179
"59153585012",180
"59153585013",179
"59153585014",180
"59153586006",172
"59153586007",171
"59153586008",171
"59153586012",175
"59153586013",175
"59153586014",175
"59153586015",167
"59153586017",159
"59153586022",168
"59153586023",168
"59153586025",161
"59153586026",173
"59153586027",169
"59153586028",162
"59153586029",159
"59153586032",168
"59153586033",157
"59153586034",165
"59153586035",149
"59153586036",156
"59153586037",168
"59153587001",175
"59153588002",174
"59153588003",174
"59153589002",172
"59153589003",173
"59153590001",172
"59153591001",171
"59153591002",171
"59153592003",4
"59153592004",4
"59153592005",4
"59153592006",4
"59153592007",4
"59153592008",3
"59153592009",7
"59153592010",1
"59153593008",1
"59153593012",2
"59153593013",2
"59153593014",3
"59153593015",2
"59153593016",2
"59153593017",1
"59153593018",1
"59153594001",1
"59153595004",12
"59153595006",4
"59153595007",10
"59153596003",12
"59153596004",12
"59153596005",12
"59153596006",12
"59153597001",12
"59153597002",13
"59153598001",10
"59153598003",13
"59153598004",13
"59153598005",13
"59153598006",10
"59153598007",13
"59153598008",13
"59153598009",13
"59153599003",10
"59153599004",10
"59153599005",10
"59153599007",10
"59153599008",10
"59153599009",10
"59153599010",10
"59153599011",10
"59153600001",12
"59153600002",13
"59153601001",13
"59153601007",14
"59153601008",13
"59153602001",18
"59153602007",11
"59153602008",11
"59153602009",11
"59153602010",11
"59153602015",17
"59153602021",17
"59153602022",17
"59153602023",17
"59153602024",17
"59153602025",17
"59153602027",20
"59153602033",17
"59153602035",17
"59153602038",17
"59153602039",17
"59153602040",17
"59153602043",21
"59153602044",17
"59153602046",12
"59153602047",14
"59153602048",17
"59153602049",17
"59153602050",17
"59153602051",17
"59153602053",4
"59153602056",17
"59153602059",17
"59153602060",14
"59153602062",17
"59153602064",17
"59153602065",11
"59153602066",11
"59153602067",12
"59153602068",21
"59153602069",20
"59153602070",20
"59153602071",3
"59153602072",11
"59153603001",3
"59153603003",3
"59153603008",4
"59153603012",1
"59153603013",4
"59153603015",3
"59153604001",3
"59153606001",3
"59153606002",4
"59153606003",3
"59153606004",4
"59153606005",4
"59153606007",4
"59153606008",4
"59153606010",4
"59153606011",4
"59153606012",4
"59153606014",4
"59153606015",4
"59153607001",3
"59153607002",4
"59153607003",4
"59153607004",1
"59153607005",4
"59153607006",4
"59153607012",1
"59153607020",3
"59153607021",3
"59153607022",3
"59153607023",3
"59153607033",3
"59153607034",3
"59153607035",1
"59153607036",3
"59153607037",2
"59153607038",1
"59153608002",67
"59153608003",60
"59153608005",54
"59153608006",16
"59153608009",54
"59153608010",19
"59153608012",10
"59153608014",6
"59153608018",7
"59153608021",3
"59153608022",4
"59153608035",3
"59153608036",3
"59153608052",1
"59153608053",8
"59153608056",3
"59153608057",3
"59153608058",3
"59153608060",3
"59153608061",71
"59153608062",56
"59153608063",58
"59153608064",59
"59153608065",61
"59153608066",71
"59153608067",3
"59153608068",7
"59153608070",1
"59153608071",3
"59153608072",6
"59153608075",8
"59153608076",2
"59153608077",13
"59153608078",54
"59153608079",17
"59153608083",8
"59153608084",2
"59153608087",12
"59153608088",3
"59153608089",3
"59153608090",3
"59153608091",7
"59153608092",7
"59153608093",3
"59153608095",28
"59153608096",1
"59153608097",41
"59153608098",3
"59153608099",1
"59153608100",1
"59153608101",4
"59153608102",2
"59153608105",3
"59153608106",3
"59153608108",3
"59153608109",3
"59153609004",3
"59153609005",3
"59153609006",3
"59153609007",3
"59153609008",3
"59153609011",3
"59153609012",3
"59153609015",3
"59153609021",3
"59153609024",3
"59153609025",3
"59153609026",3
"59153609027",3
"59153609028",3
"59153609029",3
"59153609030",3
"59153609031",3
"59153609032",3
"59153609033",3
"59153609034",3
"59153609035",3
"59153610001",3
"59153610002",3
"59153610003",3
"59153611001",3
"59153611002",3
"59153611003",3
"59153611004",3
"59153611005",3
"59153611006",3
"59153611007",3
"59153612001",3
"59153612002",3
"59153612003",3
"59153613001",3
"59153613002",3
"59153614001",3
"59153614003",3
"59153614004",3
"59153614005",3
"59153615001",3
"59153616006",2
"59153616007",4
"59153616008",7
"59153616009",7
"59153616010",9
"59153616011",9
"59153616012",11
"59153616014",11
"59153616016",1
"59153616017",2
"59153616018",2
"59153616019",2
"59153616020",9
"59153616021",4
"59153616025",1
"59153616026",1
"59153616027",11
"59153616028",9
"59153617005",9
"59153617008",4
"59153617009",10
"59153617010",10
"59153617011",9
"59153617012",11
"59153617013",10
"59153617016",9
"59153618003",12
"59153618004",16
"59153618009",11
"59153618010",11
"59153618016",4
"59153618017",7
"59153618018",7
"59153618023",4
"59153618024",9
"59153618025",4
"59153618026",9
"59153618027",15
"59153618029",10
"59153618030",10
"59153618032",5
"59153618036",1
"59153618037",5
"59153618038",3
"59153618039",3
"59153618040",3
"59153618041",2
"59153618045",11
"59153618046",16
"59153618047",10
