id,subdiv,pop,lat,lon
59153353007,Burnaby,0,49.2516,-122.9126
59153353009,Burnaby,0,49.2525,-122.913
59153353010,Burnaby,0,49.2515,-122.9133
59153354001,Burnaby,"1,043",49.2473,-122.9023
59153355001,Burnaby,"1,881",49.2491,-122.9005
59153358001,North Vancouver,40,49.3356,-123.0288
59153358002,North Vancouver,69,49.3323,-123.0323
59153358003,North Vancouver,90,49.3317,-123.0338
59153358004,North Vancouver,81,49.3299,-123.0281
59153358005,North Vancouver,100,49.3321,-123.0271
59153358007,North Vancouver,38,49.3275,-123.0328
59153358008,North Vancouver,116,49.3357,-123.0353
59153358009,North Vancouver,123,49.3343,-123.0346
59153358010,North Vancouver,45,49.3348,-123.0287
59153358011,North Vancouver,498,49.3307,-123.0306
59153359001,North Vancouver,72,49.3342,-123.0264
59153359002,North Vancouver,0,49.3213,-123.0335
59153359003,North Vancouver,103,49.3193,-123.0363
59153359004,North Vancouver,224,49.3232,-123.0327
59153359005,North Vancouver,434,49.3256,-123.0279
59153359006,North Vancouver,160,49.3351,-123.0251
59153359007,North Vancouver,96,49.3185,-123.0384
59153361001,Surrey,227,49.1943,-122.8116
59153361004,Surrey,"1,351",49.1923,-122.8094
59153362001,Surrey,"1,989",49.1956,-122.8091
59153363002,New Westminster,107,49.2177,-122.8942
59153363003,New Westminster,611,49.2149,-122.8997
59153363004,New Westminster,148,49.217,-122.9024
59153363005,New Westminster,0,49.2165,-122.9022
59153363006,New Westminster,911,49.2147,-122.9012
59153363007,New Westminster,509,49.2193,-122.9071
59153363008,New Westminster,"2,540",49.217,-122.8997
59153367001,Surrey,307,49.1561,-122.8511
59153367005,Surrey,"1,047",49.1587,-122.8514
59153369001,Coquitlam,0,49.2324,-122.8581
59153369004,Coquitlam,"1,305",49.2379,-122.857
59153369007,Coquitlam,0,49.2331,-122.8572
59153369008,Coquitlam,0,49.2353,-122.8551
59153369009,Coquitlam,0,49.2348,-122.8598
59153369010,Coquitlam,0,49.2339,-122.8574
59153369011,Coquitlam,0,49.2336,-122.8544
59153370001,Vancouver,846,49.28,-123.1339
59153371001,Vancouver,896,49.2793,-123.135
59153372001,Vancouver,685,49.2846,-123.1411
59153372002,Vancouver,287,49.2838,-123.1397
59153373001,Vancouver,512,49.2845,-123.1386
59153373002,Vancouver,601,49.2854,-123.14
59153375002,Surrey,17,49.1484,-122.8359
59153375003,Surrey,31,49.1489,-122.8359
59153375004,Surrey,101,49.1488,-122.8374
59153375005,Surrey,84,49.1493,-122.8388
59153375016,Surrey,"1,438",49.1559,-122.8401
59153375017,Surrey,0,49.1515,-122.8416
59153375018,Surrey,0,49.1516,-122.845
59153375019,Surrey,0,49.1516,-122.8437
59153375020,Surrey,0,49.1512,-122.8437
59153375021,Surrey,0,49.1523,-122.8391
59153375022,Surrey,0,49.1533,-122.8418
59153376004,Surrey,514,49.1811,-122.796
59153378002,Burnaby,625,49.2315,-122.9779
59153378005,Burnaby,557,49.2321,-122.9861
59153378006,Burnaby,341,49.2305,-122.9873
59153380002,Coquitlam,"1,400",49.2799,-122.8047
59153380006,Coquitlam,0,49.2768,-122.8047
59153381001,Burnaby,"1,215",49.253,-122.9016
59153381004,Burnaby,0,49.2488,-122.8965
59153381005,Burnaby,0,49.249,-122.8951
59153381010,Burnaby,0,49.2485,-122.8942
59153381013,Burnaby,0,49.2475,-122.8945
59153381014,Burnaby,0,49.2501,-122.9008
59153381015,Burnaby,0,49.2495,-122.8936
59153381016,Burnaby,0,49.2459,-122.8927
59153381017,Burnaby,"2,788",49.2513,-122.8974
59153382002,Burnaby,138,49.2566,-122.9005
59153382006,Burnaby,"1,284",49.2599,-122.9028
59153383001,Burnaby,"1,241",49.2322,-123.009
59153385003,Burnaby,10,49.2178,-122.9602
59153385006,Burnaby,"1,040",49.2163,-122.9589
59153386001,Surrey,93,49.1954,-122.8558
59153386002,Surrey,125,49.1924,-122.8494
59153386003,Surrey,0,49.1938,-122.8489
59153386005,Surrey,0,49.1938,-122.8502
59153386006,Surrey,"1,005",49.1939,-122.8537
59153386007,Surrey,75,49.1954,-122.8545
59153386008,Surrey,0,49.1924,-122.8467
59153388001,Surrey,"1,385",49.1746,-122.8661
59153389001,Surrey,"2,198",49.1374,-122.8726
59153390001,Surrey,259,49.1331,-122.8319
59153390002,Surrey,"1,225",49.1317,-122.8364
59153391001,Delta,113,49.1628,-122.8991
59153391003,Delta,495,49.1624,-122.8971
59153391006,Delta,679,49.1606,-122.8962
59153391007,Delta,0,49.1625,-122.8916
59153391008,Delta,0,49.1618,-122.8925
59153394001,Vancouver,214,49.2901,-123.1447
59153394002,Vancouver,0,49.2898,-123.1454
59153394003,Vancouver,"1,085",49.2912,-123.1435
59153397004,North Vancouver,32,49.3311,-123.0477
59153397005,North Vancouver,592,49.3323,-123.0447
59153397006,North Vancouver,0,49.3312,-123.0462
59153397007,North Vancouver,"1,414",49.3305,-123.0408
59153397008,North Vancouver,589,49.3328,-123.0428
59153398001,Richmond,"1,558",49.1729,-123.1288
59153400001,Vancouver,0,49.2796,-123.1386
59153400002,Vancouver,694,49.2805,-123.1368
59153400003,Vancouver,190,49.28,-123.1375
59153401001,Surrey,23,49.0559,-122.8844
59153401002,Surrey,37,49.0551,-122.8826
59153401004,Surrey,31,49.0557,-122.8819
59153401007,Surrey,20,49.0569,-122.8852
59153401008,Surrey,15,49.0511,-122.8831
59153401010,Surrey,37,49.0571,-122.8831
59153401011,Surrey,26,49.0583,-122.8835
59153401012,Surrey,5,49.0535,-122.8806
59153401013,Surrey,10,49.0521,-122.8828
59153401014,Surrey,10,49.052,-122.8835
59153401016,Surrey,17,49.0536,-122.8814
59153401018,Surrey,10,49.0514,-122.8826
59153401019,Surrey,38,49.0565,-122.8838
59153401021,Surrey,32,49.0563,-122.8812
59153401026,Surrey,21,49.0557,-122.8858
59153401027,Surrey,39,49.0483,-122.8799
59153401028,Surrey,37,49.0497,-122.8797
59153401034,Surrey,0,49.0519,-122.8812
59153401035,Surrey,159,49.0569,-122.8782
59153401036,Surrey,198,49.0492,-122.883
59153401037,Surrey,169,49.0517,-122.8791
59153401038,Surrey,131,49.0618,-122.852
59153401039,Surrey,51,49.0541,-122.8841
59153401040,Surrey,26,49.0539,-122.8829
59153401041,Surrey,31,49.0537,-122.8822
59153401042,Surrey,5,49.0523,-122.882
59153401043,Surrey,48,49.0512,-122.8838
59153401044,Surrey,42,49.0537,-122.8849
59153402002,North Vancouver,0,49.3303,-123.1226
59153402003,North Vancouver,"1,072",49.3301,-123.1217
59153403001,Langley,960,49.1642,-122.6366
59153406002,West Vancouver,581,49.3349,-123.1285
59153406005,West Vancouver,75,49.3359,-123.1222
59153406007,West Vancouver,0,49.336,-123.1273
59153406008,West Vancouver,0,49.3316,-123.1199
59153407001,West Vancouver,65,49.3321,-123.1364
59153407002,West Vancouver,388,49.3325,-123.1299
59153407003,West Vancouver,43,49.334,-123.1262
59153408002,Richmond,261,49.1711,-123.134
59153408003,Richmond,0,49.1738,-123.1341
59153408004,Richmond,"1,075",49.1729,-123.1341
59153409001,Richmond,477,49.1695,-123.1326
59153410003,Richmond,0,49.1656,-123.1351
59153410004,Richmond,0,49.1677,-123.1365
59153410005,Richmond,0,49.1702,-123.1339
59153410006,Richmond,542,49.1677,-123.1351
59153410007,Richmond,"1,076",49.1695,-123.1351
59153411001,Richmond,867,49.1677,-123.1326
59153412001,Richmond,601,49.1656,-123.1326
59153413001,Port Moody,28,49.278,-122.8683
59153413008,Port Moody,198,49.2771,-122.8681
59153413009,Port Moody,107,49.2856,-122.868
59153413010,Port Moody,0,49.2788,-122.867
59153413011,Port Moody,663,49.282,-122.8695
59153414001,Port Moody,136,49.2823,-122.8701
59153414002,Port Moody,92,49.282,-122.8693
59153415001,Port Moody,322,49.2972,-122.8451
59153415002,Port Moody,127,49.2979,-122.846
59153416001,Port Moody,125,49.2958,-122.8457
59153416002,Port Moody,991,49.293,-122.842
59153416003,Port Moody,63,49.2978,-122.8502
59153417001,Coquitlam,150,49.3029,-122.7851
59153417002,Coquitlam,192,49.3022,-122.7808
59153417003,Coquitlam,233,49.3026,-122.7828
59153417004,Coquitlam,70,49.3038,-122.7831
59153418001,Coquitlam,101,49.2999,-122.78
59153418002,Coquitlam,468,49.3007,-122.7796
59153419001,Surrey,101,49.2082,-122.7736
59153419002,Surrey,223,49.2041,-122.7648
59153419003,Surrey,101,49.2069,-122.7722
59153419004,Surrey,79,49.2032,-122.7646
59153419006,Surrey,0,49.2031,-122.7605
59153419007,Surrey,469,49.2096,-122.7661
59153420001,Surrey,463,49.2048,-122.7757
59153420002,Surrey,251,49.2044,-122.7685
59153421001,Surrey,355,49.2041,-122.771
59153422002,Surrey,179,49.2033,-122.7732
59153422003,Surrey,44,49.2029,-122.7753
59153422004,Surrey,225,49.2042,-122.7759
59153423001,Surrey,99,49.1687,-122.8033
59153423006,Surrey,610,49.1688,-122.805
59153423007,Surrey,195,49.1707,-122.8035
59153424002,Surrey,148,49.1652,-122.8049
59153424004,Surrey,89,49.1633,-122.8056
59153424007,Surrey,740,49.1653,-122.8041
59153425001,Surrey,311,49.1465,-122.8798
59153425002,Surrey,283,49.1466,-122.8812
59153426001,Surrey,238,49.1443,-122.8819
59153426002,Surrey,288,49.1466,-122.8825
59153426003,Surrey,327,49.1466,-122.8839
59153427003,Delta,99,49.1515,-122.9097
59153427004,Delta,32,49.151,-122.9086
59153427005,Delta,49,49.15,-122.9086
59153427006,Delta,114,49.1494,-122.9094
59153428001,Delta,93,49.1494,-122.9116
59153428002,Delta,80,49.1514,-122.9118
59153428004,Delta,28,49.151,-122.9109
59153428005,Delta,52,49.15,-122.9109
59153429006,Surrey,10,49.1191,-122.8705
59153429007,Surrey,"1,470",49.1165,-122.8703
59153430001,Surrey,551,49.1133,-122.8713
59153431004,Surrey,345,49.11,-122.8756
59153431005,Surrey,10,49.1099,-122.8705
59153431006,Surrey,483,49.1113,-122.8728
59153432001,Langley,236,49.0885,-122.6059
59153432007,Langley,0,49.0907,-122.6099
59153432008,Langley,144,49.0902,-122.6061
59153433001,Langley,808,49.088,-122.6119
59153435001,Langley,555,49.0904,-122.6141
59153436004,Langley,725,49.1643,-122.6501
59153437008,Langley,546,49.1609,-122.6512
59153437009,Langley,192,49.1619,-122.6484
59153438004,Langley,0,49.1738,-122.6764
59153438005,Langley,0,49.1699,-122.6652
59153438006,Langley,0,49.1718,-122.6657
59153438007,Langley,192,49.1692,-122.6595
59153438008,Langley,118,49.1704,-122.6624
59153438014,Langley,0,49.1754,-122.6664
59153438015,Langley,0,49.1732,-122.6652
59153438016,Langley,5,49.1739,-122.671
59153439001,Langley,30,49.1746,-122.662
59153439002,Langley,30,49.173,-122.6622
59153439004,Langley,29,49.1735,-122.6622
59153439006,Langley,34,49.1746,-122.6627
59153439007,Langley,27,49.174,-122.6623
59153439009,Langley,93,49.1713,-122.6596
59153439010,Langley,"1,182",49.1738,-122.6604
59153440001,Maple Ridge,589,49.2242,-122.5697
59153440002,Maple Ridge,116,49.2222,-122.5749
59153441001,Maple Ridge,121,49.221,-122.5632
59153441004,Maple Ridge,482,49.2249,-122.5617
59153441005,Maple Ridge,192,49.2238,-122.5585
59153441006,Maple Ridge,27,49.2217,-122.5592
59153443001,Maple Ridge,255,49.1936,-122.5613
59153443002,Maple Ridge,148,49.1932,-122.5583
59153444002,Surrey,148,49.1236,-122.8701
59153444003,Surrey,214,49.1255,-122.872
59153444005,Surrey,231,49.1262,-122.872
59153444006,Surrey,481,49.1258,-122.8692
59153444007,Surrey,382,49.1241,-122.8689
59153444008,Surrey,139,49.1241,-122.8745
59153444009,Surrey,262,49.1235,-122.8739
59153444010,Surrey,"1,038",49.1247,-122.8745
59153445001,Surrey,423,49.1248,-122.8782
59153446001,Port Coquitlam,690,49.2329,-122.7902
59153447002,Port Coquitlam,149,49.2375,-122.7903
59153447004,Port Coquitlam,150,49.2341,-122.792
59153447005,Port Coquitlam,182,49.2343,-122.7918
59153450004,Richmond,108,49.1706,-123.1631
59153450006,Richmond,66,49.1681,-123.1675
59153450007,Richmond,0,49.1716,-123.1623
59153450010,Richmond,0,49.1718,-123.1673
59153450011,Richmond,386,49.1687,-123.1657
59153451001,Richmond,146,49.1601,-123.1831
59153451002,Richmond,113,49.1602,-123.1876
59153451003,Richmond,367,49.1609,-123.1843
59153451004,Richmond,235,49.1623,-123.1849
59153452001,Richmond,66,49.1241,-123.1718
59153452003,Richmond,100,49.1244,-123.171
59153452004,Richmond,69,49.1248,-123.1741
59153452005,Richmond,273,49.1234,-123.1728
59153452006,Richmond,310,49.1189,-123.1732
59153453001,Richmond,336,49.1322,-123.1683
59153453002,Richmond,65,49.1328,-123.165
59153453003,Richmond,110,49.1314,-123.1667
59153453004,Richmond,50,49.1321,-123.1654
59153453005,Richmond,0,49.1321,-123.1699
59153454001,Surrey,73,49.1418,-122.8375
59153454002,Surrey,281,49.1441,-122.8366
59153454003,Surrey,120,49.145,-122.8382
59153454004,Surrey,111,49.1459,-122.8382
59153454005,Surrey,119,49.1432,-122.8384
59153455001,Surrey,141,49.1597,-122.8334
59153455002,Surrey,437,49.1568,-122.8324
59153456001,Delta,69,49.1664,-122.9147
59153456002,Delta,263,49.1609,-122.9146
59153456003,Delta,457,49.1648,-122.9143
59153456004,Delta,39,49.1608,-122.9145
59153457001,Delta,131,49.1298,-122.918
59153457002,Delta,152,49.1284,-122.9036
59153457004,Delta,57,49.1284,-122.9181
59153457005,Delta,41,49.1293,-122.916
59153457006,Delta,73,49.1309,-122.914
59153457007,Delta,85,49.1265,-122.9213
59153457008,Delta,37,49.1197,-122.9221
59153457009,Delta,"1,414",49.1305,-122.9069
59153457010,Delta,459,49.124,-122.9202
59153459001,Langley,136,49.0615,-122.4893
59153459007,Langley,184,49.0608,-122.49
59153459008,Langley,71,49.0644,-122.5021
59153459009,Langley,228,49.0597,-122.4865
59153460001,Langley,90,49.055,-122.4603
59153460002,Langley,787,49.0555,-122.4639
59153460003,Langley,38,49.0542,-122.4612
59153460004,Langley,145,49.0557,-122.4612
59153461001,West Vancouver,23,49.3508,-123.2566
59153461002,West Vancouver,15,49.3531,-123.2555
59153461003,West Vancouver,5,49.3485,-123.266
59153461004,West Vancouver,10,49.3483,-123.267
59153461006,West Vancouver,0,49.3517,-123.2544
59153461007,West Vancouver,0,49.3438,-123.2618
59153461008,West Vancouver,0,49.3508,-123.2593
59153461009,West Vancouver,0,49.356,-123.2539
59153461010,West Vancouver,"1,692",49.3501,-123.2593
59153462001,West Vancouver,10,49.3576,-123.253
59153463001,West Vancouver,46,49.3481,-123.2586
59153464001,Vancouver,101,49.2801,-123.1227
59153464002,Vancouver,378,49.2795,-123.1217
59153464003,Vancouver,"1,196",49.2788,-123.1207
59153464004,Vancouver,0,49.2807,-123.1237
59153466001,Vancouver,0,49.286,-123.1139
59153466002,Vancouver,0,49.2853,-123.1129
59153466003,Vancouver,0,49.2847,-123.1138
59153466004,Vancouver,0,49.2878,-123.1142
59153466005,Vancouver,0,49.2884,-123.1111
59153466006,Vancouver,27,49.2858,-123.111
59153466007,Vancouver,0,49.2874,-123.1145
59153466008,Vancouver,79,49.2869,-123.1154
59153466009,Vancouver,0,49.2866,-123.1169
59153466010,Vancouver,343,49.284,-123.1129
59153466011,Vancouver,0,49.2853,-123.1148
59153466012,Vancouver,155,49.2859,-123.1159
59153466013,Vancouver,0,49.2847,-123.1119
59153467001,Vancouver,932,49.2782,-123.1198
59153469003,Vancouver,281,49.2733,-123.1228
59153469005,Vancouver,0,49.2738,-123.1225
59153469006,Vancouver,782,49.2731,-123.1213
59153470001,Vancouver,61,49.2763,-123.12
59153470002,Vancouver,78,49.2752,-123.1216
59153470003,Vancouver,650,49.2753,-123.1199
59153470004,Vancouver,0,49.2766,-123.1206
59153470005,Vancouver,24,49.2756,-123.1222
59153471004,Vancouver,0,49.2743,-123.1204
59153471005,Vancouver,"1,318",49.2739,-123.1191
59153472001,Vancouver,0,49.2744,-123.1182
59153472002,Vancouver,442,49.2751,-123.1181
59153473002,Vancouver,474,49.2749,-123.1169
59153473005,Vancouver,0,49.2744,-123.1161
59153474001,Vancouver,915,49.2737,-123.1167
59153474005,Vancouver,0,49.2737,-123.1155
59153476001,Vancouver,549,49.2892,-123.1291
59153476002,Vancouver,151,49.2896,-123.1284
59153476003,Vancouver,0,49.29,-123.1303
59153476004,Vancouver,0,49.2901,-123.1297
59153477001,Vancouver,360,49.2905,-123.1295
59153479001,Vancouver,660,49.2869,-123.1272
59153479002,Vancouver,336,49.2878,-123.1287
59153480001,Vancouver,626,49.2884,-123.1279
59153481001,Vancouver,828,49.2889,-123.127
59153482001,Vancouver,605,49.2874,-123.1264
59153483001,Vancouver,366,49.2843,-123.1233
59153483002,Vancouver,328,49.2862,-123.1245
59153483003,Vancouver,0,49.2849,-123.1224
59153483004,Vancouver,58,49.2857,-123.1253
59153484001,Richmond,105,49.1644,-123.184
59153484003,Richmond,54,49.1644,-123.186
59153484006,Richmond,42,49.1664,-123.1913
59153484007,Richmond,348,49.1658,-123.1915
59153484008,Richmond,74,49.1644,-123.1851
59153485001,Richmond,77,49.1678,-123.1904
59153485003,Richmond,134,49.1685,-123.1901
59153485004,Richmond,104,49.1666,-123.1869
59153485005,Richmond,132,49.1692,-123.1896
59153485006,Richmond,89,49.1669,-123.1904
59153485007,Richmond,218,49.1671,-123.1869
59153486001,Richmond,"2,101",49.1665,-123.1829
59153487001,Richmond,90,49.1651,-123.1784
59153487002,Richmond,159,49.1639,-123.1794
59153489001,Richmond,0,49.1171,-123.1607
59153489003,Richmond,0,49.124,-123.0782
59153489004,Richmond,41,49.105,-123.1139
59153490001,Vancouver,"1,162",49.2068,-123.0523
59153491001,Vancouver,"1,025",49.2073,-123.045
59153492003,Vancouver,0,49.2065,-123.045
59153492004,Vancouver,314,49.2054,-123.0488
59153493001,Burnaby,416,49.2291,-123.0045
59153493002,Burnaby,0,49.2278,-123.006
59153493003,Burnaby,0,49.2272,-123.0067
59153494001,Burnaby,656,49.2307,-123.0031
59153494002,Burnaby,0,49.23,-123.0027
59153495001,Burnaby,94,49.2293,-123.0006
59153495002,Burnaby,386,49.2277,-122.9958
59153495003,Burnaby,253,49.2274,-122.9946
59153495004,Burnaby,169,49.2281,-122.997
59153495005,Burnaby,0,49.2285,-122.9983
59153496001,Burnaby,604,49.23,-122.9997
59153496002,Burnaby,0,49.2293,-122.998
59153497001,Burnaby,528,49.2293,-122.997
59153498001,Vancouver,229,49.2355,-123.0353
59153498003,Vancouver,538,49.2379,-123.0342
59153499001,Vancouver,"1,128",49.2374,-123.0313
59153500001,Vancouver,401,49.2364,-123.0317
59153501001,Coquitlam,646,49.3059,-122.8177
59153501002,Coquitlam,605,49.3023,-122.8197
59153502003,Coquitlam,461,49.3013,-122.8146
59153502004,Coquitlam,143,49.3001,-122.8122
59153503001,Surrey,995,49.1537,-122.7873
59153503002,Surrey,174,49.1561,-122.788
59153504001,Surrey,0,49.1545,-122.7803
59153504002,Surrey,260,49.1527,-122.7803
59153504004,Surrey,326,49.1545,-122.783
59153504005,Surrey,375,49.1527,-122.783
59153506001,Surrey,82,49.1073,-122.8103
59153506002,Surrey,236,49.1074,-122.8111
59153506004,Surrey,83,49.1114,-122.8164
59153506005,Surrey,158,49.1074,-122.814
59153506006,Surrey,114,49.1114,-122.8136
59153506008,Surrey,77,49.1106,-122.8159
59153506009,Surrey,30,49.1106,-122.8142
59153506010,Surrey,301,49.1094,-122.815
59153507002,Surrey,498,49.1068,-122.8077
59153507003,Surrey,0,49.1061,-122.8031
59153507004,Surrey,147,49.1057,-122.8098
59153507005,Surrey,255,49.1052,-122.8093
59153507006,Surrey,63,49.1054,-122.8105
59153508002,Surrey,23,49.1486,-122.7532
59153508003,Surrey,52,49.1506,-122.7532
59153508005,Surrey,91,49.1487,-122.7517
59153508006,Surrey,84,49.1516,-122.7559
59153508007,Surrey,95,49.1534,-122.7558
59153508008,Surrey,139,49.1549,-122.7533
59153508009,Surrey,90,49.1548,-122.756
59153508010,Surrey,837,49.1517,-122.7524
59153508011,Surrey,79,49.1492,-122.7554
59153508012,Surrey,55,49.1527,-122.7474
59153508013,Surrey,328,49.1516,-122.7478
59153510005,Surrey,452,49.125,-122.7182
59153510006,Surrey,333,49.1269,-122.72
59153510007,Surrey,68,49.1288,-122.7256
59153510008,Surrey,104,49.1299,-122.7227
59153510009,Surrey,90,49.13,-122.7205
59153510010,Surrey,66,49.1291,-122.7229
59153510011,Surrey,106,49.132,-122.7245
59153510012,Surrey,659,49.1278,-122.7257
59153510014,Surrey,98,49.1296,-122.7261
59153510016,Surrey,"1,154",49.1325,-122.7298
59153510017,Surrey,168,49.1306,-122.7261
59153510018,Surrey,396,49.1307,-122.7258
59153511001,Surrey,0,49.1223,-122.7342
59153511003,Surrey,140,49.1199,-122.7249
59153511004,Surrey,5,49.12,-122.7328
59153511005,Surrey,364,49.1232,-122.7292
59153512003,Surrey,87,49.1265,-122.7183
59153512004,Surrey,157,49.1269,-122.7168
59153512007,Surrey,430,49.1282,-122.7152
59153513003,Maple Ridge,343,49.2098,-122.578
59153514003,Maple Ridge,"1,925",49.2114,-122.5719
59153514004,Maple Ridge,145,49.2188,-122.5722
59153515001,Surrey,0,49.1243,-122.711
59153515003,Surrey,146,49.1243,-122.7091
59153515004,Surrey,555,49.1237,-122.7115
59153515005,Surrey,193,49.1243,-122.7105
59153515006,Surrey,294,49.1269,-122.7104
59153515007,Surrey,172,49.1228,-122.7082
59153515008,Surrey,183,49.1253,-122.7083
59153516001,Surrey,214,49.1198,-122.7144
59153516002,Surrey,409,49.1196,-122.7106
59153517001,Surrey,88,49.1202,-122.7089
59153517002,Surrey,107,49.1204,-122.708
59153517003,Surrey,26,49.1199,-122.7098
59153517004,Surrey,159,49.1209,-122.71
59153517005,Surrey,185,49.1219,-122.7105
59153518003,Surrey,351,49.1217,-122.7047
59153518004,Surrey,27,49.1203,-122.7072
59153518009,Surrey,692,49.1239,-122.7047
59153518010,Surrey,212,49.1198,-122.7028
59153518011,Surrey,148,49.1198,-122.7055
59153519002,Surrey,720,49.1206,-122.6976
59153519003,Surrey,34,49.1199,-122.7011
59153519004,Surrey,38,49.1199,-122.7001
59153520002,Surrey,143,49.136,-122.8199
59153520003,Surrey,153,49.1387,-122.8194
59153520004,Surrey,800,49.1354,-122.8217
59153520005,Surrey,310,49.1397,-122.8208
59153520006,Surrey,442,49.1391,-122.8224
59153521001,Surrey,492,49.1352,-122.8141
59153521002,Surrey,397,49.136,-122.816
59153521003,Surrey,72,49.1358,-122.8158
59153521004,Surrey,45,49.1342,-122.8185
59153521005,Surrey,138,49.136,-122.8186
59153521006,Surrey,401,49.1391,-122.8183
59153523001,New Westminster,98,49.1815,-122.9539
59153523002,New Westminster,120,49.1817,-122.9504
59153523003,New Westminster,321,49.1824,-122.9525
59153523005,New Westminster,23,49.1828,-122.9515
59153523006,New Westminster,102,49.1824,-122.9511
59153524001,New Westminster,477,49.1845,-122.9468
59153524005,New Westminster,10,49.1793,-122.9471
59153524006,New Westminster,157,49.1835,-122.9493
59153524007,New Westminster,114,49.1814,-122.9473
59153524008,New Westminster,113,49.179,-122.9533
59153524009,New Westminster,65,49.1803,-122.952
59153524010,New Westminster,137,49.1798,-122.9516
59153524011,New Westminster,157,49.1806,-122.9493
59153524012,New Westminster,85,49.1792,-122.951
59153524013,New Westminster,33,49.1825,-122.9447
59153524014,New Westminster,213,49.1784,-122.9547
59153524018,New Westminster,0,49.1759,-122.9564
59153524020,New Westminster,48,49.1776,-122.9564
59153524021,New Westminster,0,49.1767,-122.9569
59153524022,New Westminster,0,49.1762,-122.9557
59153528001,Richmond,56,49.1712,-123.1461
59153528008,Richmond,0,49.1808,-123.1435
59153528011,Richmond,503,49.173,-123.1452
59153528014,Richmond,472,49.1707,-123.1384
59153528022,Richmond,403,49.1729,-123.1434
59153528023,Richmond,0,49.1744,-123.1431
59153528024,Richmond,144,49.1788,-123.1409
59153528025,Richmond,0,49.174,-123.1412
59153528026,Richmond,0,49.1712,-123.1365
59153528027,Richmond,0,49.1729,-123.1367
59153528028,Richmond,0,49.1755,-123.1383
59153528029,Richmond,324,49.1729,-123.1385
59153528030,Richmond,"1,326",49.1711,-123.1424
59153528031,Richmond,823,49.1716,-123.1384
59153529007,Richmond,"1,491",49.1678,-123.1405
59153529008,Richmond,799,49.1665,-123.1441
59153530006,Richmond,717,49.1665,-123.1385
59153531002,Surrey,"1,726",49.196,-122.8045
59153531004,Surrey,0,49.1923,-122.8042
59153531005,Surrey,0,49.1924,-122.8014
59153532005,Surrey,648,49.1951,-122.802
59153533002,North Vancouver,21,49.3549,-123.0266
59153533004,North Vancouver,15,49.3541,-123.0232
59153533005,North Vancouver,574,49.3587,-123.032
59153533006,North Vancouver,236,49.352,-123.0264
59153533007,North Vancouver,121,49.3488,-123.0234
59153533008,North Vancouver,108,49.3512,-123.0233
59153534001,North Vancouver,0,49.3425,-123.0191
59153534002,North Vancouver,90,49.3426,-123.025
59153534004,North Vancouver,313,49.342,-123.0196
59153534005,North Vancouver,187,49.339,-123.0203
59153535001,Surrey,"1,405",49.1856,-122.8374
59153537002,Delta,54,49.0285,-123.0761
59153537003,Delta,120,49.0294,-123.0772
59153537004,Delta,918,49.0282,-123.0732
59153537005,Delta,144,49.0258,-123.0702
59153538001,Delta,335,49.029,-123.0705
59153538002,Delta,82,49.0295,-123.0728
59153538003,Delta,31,49.0304,-123.0715
59153538005,Delta,71,49.0304,-123.0702
59153538006,Delta,165,49.0311,-123.0695
59153539001,Vancouver,41,49.2113,-123.029
59153539002,Vancouver,"1,046",49.215,-123.0283
59153539003,Vancouver,33,49.2115,-123.0286
59153539004,Vancouver,79,49.2125,-123.029
59153540001,Vancouver,38,49.2171,-123.0254
59153540002,Vancouver,15,49.2155,-123.025
59153540004,Vancouver,431,49.2154,-123.0264
59153540005,Vancouver,0,49.2171,-123.0261
59153540006,Vancouver,99,49.2161,-123.0244
59153541004,Langley,"1,032",49.1606,-122.6419
59153542004,Langley,898,49.1606,-122.6359
59153543001,Langley,287,49.1589,-122.6373
59153545003,Langley,526,49.0972,-122.664
59153546001,Langley,383,49.0966,-122.6583
59153547001,Langley,0,49.0892,-122.6173
59153547002,Langley,408,49.0941,-122.6211
59153547006,Langley,0,49.0924,-122.6111
59153547007,Langley,851,49.0916,-122.6189
59153548001,Coquitlam,"2,463",49.3094,-122.7954
59153549001,Coquitlam,103,49.3043,-122.7942
59153551001,Richmond,"2,705",49.1592,-123.142
59153551002,Richmond,0,49.1627,-123.1433
59153552004,Vancouver,147,49.2053,-123.137
59153552005,Vancouver,0,49.2055,-123.1384
59153552006,Vancouver,166,49.2078,-123.1399
59153552007,Vancouver,209,49.2064,-123.1399
59153552008,Vancouver,206,49.2039,-123.1356
59153552013,Vancouver,0,49.204,-123.1373
59153552014,Vancouver,204,49.2049,-123.1386
59153552015,Vancouver,18,49.2019,-123.138
59153553001,Vancouver,305,49.2064,-123.137
59153553002,Vancouver,260,49.2064,-123.1385
59153554002,Pitt Meadows,139,49.2228,-122.6849
59153554003,Pitt Meadows,147,49.2262,-122.6841
59153554009,Pitt Meadows,198,49.2204,-122.6853
59153554010,Pitt Meadows,0,49.2253,-122.6882
59153554011,Pitt Meadows,0,49.225,-122.6889
59153554012,Pitt Meadows,674,49.2237,-122.684
59153554013,Pitt Meadows,0,49.2252,-122.6877
59153554014,Pitt Meadows,0,49.2254,-122.6885
59153554015,Pitt Meadows,490,49.2234,-122.6881
59153555001,Burnaby,"1,671",49.2243,-123.0057
59153556001,Burnaby,0,49.2222,-122.9966
59153556002,Burnaby,898,49.2232,-123.0005
59153557001,Surrey,"1,234",49.1856,-122.8108
