"DBUID","score","norm_score"
"59150410002",1.75154591550355,0.735445802753397
"59150644001",1.75147246722436,0.735414950522118
"59153466012",1.75130966962181,0.735346566764985
"59153132005",1.75051795357778,0.735014003405164
"59150397003",1.7497542886912,0.734693223041586
"59150307008",1.74877707246322,0.734282739618276
"59150302001",1.74861982788798,0.734216688431553
"59150349004",1.74850918529088,0.734170212584425
"59150415003",1.74829160730306,0.734078818116425
"59153805003",1.74788060041311,0.733906173096461
"59153686020",1.74785137011192,0.733893894796374
"59150761004",1.74588061526489,0.733066071666798
"59150630010",1.74577843740825,0.733023151466356
"59150895002",1.7456886643423,0.732985441945805
"59150887006",1.74520342484595,0.732781615234903
"59153146034",1.74470603100377,0.732572683044435
"59150039003",1.74438480609723,0.732437751290833
"59153134002",1.7439200977253,0.732242548757466
"59153255008",1.74384659811839,0.732211674965778
"59150353002",1.74345520629978,0.732047269331731
"59153839003",1.74244150566722,0.731621460494391
"59150708012",1.742131443724,0.731491217786331
"59153684002",1.74211863863748,0.731485838960644
"59150407001",1.74198123312088,0.731428121246568
"59153686019",1.74138191433272,0.73117637509175
"59154033002",1.74068837805994,0.730885052521281
"59150303007",1.73953783357468,0.73040176189894
"59150985012",1.73907367303568,0.730206789484891
"59150972003",1.73885003533282,0.730112849610354
"59153673001",1.73873474740688,0.730064422475038
"59154001001",1.73812950247941,0.729810187022682
"59150550006",1.73728075358649,0.72945366679602
"59154027003",1.73700578832666,0.729338166584382
"59150372003",1.73654232875463,0.729143488614199
"59153137002",1.73652949595533,0.729138098147649
"59151221001",1.73624927704774,0.729020391121129
"59150897003",1.73619740766048,0.728998603186139
"59153852001",1.73611427105128,0.728963681334688
"59150964003",1.73587841761175,0.728864610193128
"59150667008",1.73542430570999,0.728673858747679
"59150024012",1.73528819972184,0.728616686905513
"59150024016",1.73528819972184,0.728616686905513
"59150033009",1.73528819972184,0.728616686905513
"59150741002",1.73526442213675,0.728606699039729
"59150711005",1.73494255044123,0.728471495599939
"59150336003",1.73399539640946,0.728073639917405
"59150320006",1.73383919416845,0.728008026567173
"59150578014",1.733512259609,0.727870696451974
"59153221001",1.73326589558724,0.727767210300051
"59153215026",1.7331493164655,0.727718240792986
"59150337002",1.73295147056432,0.727635134863632
"59150604004",1.73237458588882,0.727392812243855
"59150976008",1.73227519141757,0.727351061215116
"59153689011",1.73221211396272,0.727324565288361
"59150054010",1.73214327114768,0.727295647599954
"59153089003",1.73209201790968,0.727274118480822
"59151485006",1.73202993398802,0.727248039891489
"59150024005",1.73191165191328,0.727198355052491
"59150553002",1.73167102275108,0.72709727785031
"59153686012",1.73045670980913,0.726587201043241
"59150521006",1.73038208073382,0.726555852814025
"59150461001",1.73024341723391,0.726497606679235
"59150899003",1.72950935552913,0.726189261245672
"59153251007",1.72924396235764,0.726077781826445
"59150929004",1.72914005924157,0.726034136924163
"59150519001",1.72874297905202,0.725867341868097
"59153163001",1.72751990225016,0.72535358376807
"59153956001",1.72715034323459,0.725198349086653
"59150708013",1.72675916402107,0.725034032758191
"59153221004",1.72663811084752,0.724983183908513
"59150337004",1.72628415563598,0.724834503664802
"59150543011",1.72591950169483,0.724681329378701
"59151457002",1.725591607732,0.724543596262437
"59153255021",1.72538534640386,0.724456955400723
"59150569001",1.72520845098503,0.724382649801807
"59153215011",1.72357243142293,0.723695433512077
"59150978005",1.72338328625783,0.723615982360276
"59150666010",1.7233219697669,0.723590226133168
"59153845004",1.72281249622043,0.723376219816598
"59151432003",1.72264504967197,0.723305883251907
"59151297001",1.72263276903928,0.723300724725064
"59153586006",1.72250434383839,0.723246779227034
"59150874002",1.72232555979357,0.723171680303532
"59150630004",1.72200157354198,0.723035588636352
"59150657006",1.72174509050322,0.72292785195254
"59150309004",1.72138506447062,0.722776621637167
"59150928001",1.7211552708914,0.722680095963163
"59150563003",1.71989384767547,0.722150230304884
"59150483002",1.7198891479461,0.722148256165545
"59150305007",1.71974242552119,0.722086624848412
"59150392004",1.71908128267432,0.721808909260692
"59150757008",1.71851889329375,0.721572675445122
"59150321004",1.71794728087663,0.721332567457691
"59150667002",1.71761648621738,0.721193615892772
"59153832003",1.71743563340708,0.721117647976395
"59153816003",1.71734499678351,0.721079575715156
"59153089002",1.71667133917921,0.720796603255597
"59150059002",1.7163121673728,0.720645731761212
"59150750008",1.7153485619087,0.720240965591453
"59153261001",1.71513380272552,0.72015075517315
"59150661012",1.71505184687144,0.720116329302414
"59150335006",1.71443559636384,0.719857470913928
"59153586007",1.71369669517577,0.719547092636854
"59150291001",1.71367709500113,0.719538859508347
"59150979002",1.71364696436323,0.719526203018377
"59150310001",1.71354486061758,0.71948331394854
"59150738007",1.71343388723707,0.719436699154572
"59153839004",1.713206273792,0.719341089254274
"59151472004",1.71296871391703,0.719241301317964
"59150454005",1.71211736446325,0.718883688715743
"59150670006",1.71180134901443,0.718750945214829
"59150709010",1.71070380143715,0.718289916146882
"59150670010",1.70980565084696,0.71791264454787
"59150369004",1.70963820212789,0.717842307071406
"59153253012",1.70941361615372,0.717747968871872
"59153652006",1.70934602852182,0.717719578427952
"59150874001",1.70912987323358,0.717628781570366
"59150923005",1.709098604366,0.717615646962652
"59150929001",1.70900948278892,0.7175782111025
"59153246001",1.70798792985239,0.717149103874768
"59153971003",1.70747206258893,0.716932411852861
"59153195001",1.70611237240801,0.716361268779172
"59150922004",1.70572896175098,0.716200215662653
"59150345006",1.70563640759971,0.716161337936549
"59150918007",1.70504160382485,0.715911488330377
"59153165003",1.70447543526479,0.715673667055976
"59150468002",1.70433630153522,0.715615223399419
"59153164006",1.70393751611664,0.715447712055359
"59151419002",1.70392211149522,0.715441241285066
"59153970007",1.70368312410348,0.715340853714865
"59151452002",1.70309880852486,0.715095409715738
"59153164004",1.70305822915872,0.715078364197404
"59153162002",1.70232607007161,0.714770817965689
"59150662009",1.70204789622895,0.714653969976532
"59150350004",1.70184803474836,0.714570017395322
"59152944001",1.70171089040009,0.714512409386004
"59153216007",1.70148886147839,0.714419145286162
"59150515002",1.70126551103506,0.714325326076096
"59151427002",1.70070387201971,0.714089407454312
"59150341001",1.70063244736225,0.714059405253097
"59153809004",1.70055304648766,0.714026052611295
"59150667006",1.70019238062806,0.713874553534141
"59153845023",1.70001419241906,0.713799704893755
"59150453004",1.69984623715103,0.713729154639461
"59150968007",1.69967342239123,0.713656563137019
"59150031004",1.69923342042492,0.713471738624055
"59153218003",1.69899519867658,0.713371672665299
"59150385004",1.69877076791053,0.713277399661531
"59153201002",1.69819748499516,0.713036589974901
"59150671011",1.69809847219184,0.712994999267242
"59150335001",1.6974747877658,0.712733018232813
"59150338003",1.69722528652863,0.712628214281523
"59153163002",1.69657818886096,0.712356398425179
"59150713002",1.69507054697856,0.711723107672024
"59150557004",1.69502734614038,0.711704960994309
"59150659018",1.69486684535161,0.711637542022607
"59153285001",1.69441341541569,0.711447077039527
"59150322002",1.69380834546257,0.711192915085819
"59150792004",1.69359840642408,0.711104729387771
"59154015011",1.69351505684842,0.711069718078946
"59150553006",1.69342808028082,0.711033183238247
"59151379013",1.69325925278073,0.710962266599532
"59153165002",1.69265727534034,0.710709403667653
"59150295001",1.69230642207229,0.710562026407201
"59153845021",1.69197630202669,0.710423358216332
"59151375002",1.6912681056474,0.710125877611913
"59150539002",1.69051636191226,0.709810104773704
"59154032005",1.69002344638259,0.709603053715575
"59154002004",1.69001572572611,0.709599810624219
"59153159001",1.68939577962678,0.709339399888256
"59150711006",1.68888718858288,0.709125764270277
"59154012007",1.68840882967445,0.708924827776711
"59153209005",1.68826959517498,0.708866341791371
"59153676002",1.68710882391288,0.708378755372208
