DAUID,DBPOP,lat,lon
59153667,72,49.3385,-123.3723
59153668,366,49.2871,-123.1298
59153669,513,49.2862,-123.1283
59153670,705,49.2855,-123.1293
59153671,419,49.2864,-123.1308
59153672,657,49.2857,-123.1319
59153673,669,49.2848,-123.1304
59153674,620,49.284,-123.1315
59153675,727,49.2833,-123.1326
59153676,452,49.285,-123.133
59153676,380,49.2843,-123.134
59153677,412,49.2836,-123.1351
59153678,604,49.2827,-123.1336
59153679,0,49.2828,-123.1296
59153679,417,49.2821,-123.1307
59153679,277,49.2814,-123.1317
59153680,758,49.2836,-123.1286
59153681,966,49.2843,-123.1275
59153682,404,49.2849,-123.1264
59153682,337,49.2834,-123.1244
59153683,626,49.2829,-123.1257
59153683,727,49.2822,-123.1265
59153684,753,49.2815,-123.1276
59153684,16,49.2804,-123.1291
59153685,507,49.272,-123.1412
59153686,0,49.2695,-123.1385
59153686,0,49.2716,-123.1364
59153686,0,49.2717,-123.1356
59153686,0,49.2715,-123.1349
59153686,0,49.2693,-123.1384
59153686,0,49.2719,-123.1341
59153686,0,49.2708,-123.1364
59153686,0,49.2712,-123.1364
59153686,0,49.2723,-123.1364
59153686,220,49.2703,-123.1387
59153686,63,49.2723,-123.1412
59153686,360,49.2704,-123.1403
59153686,0,49.2701,-123.1361
59153686,226,49.2694,-123.1369
59153687,0,49.2688,-123.1381
59153687,0,49.2665,-123.1355
59153687,371,49.2665,-123.1373
59153687,246,49.2676,-123.13600000000001
59153687,0,49.2673,-123.1374
59153688,239,49.2686,-123.1357
59153688,98,49.2679,-123.1342
59153688,351,49.2679,-123.1355
59153688,100,49.2676,-123.1334
59153689,0,49.2701,-123.1343
59153689,0,49.2702,-123.1333
59153689,242,49.2669,-123.1301
59153689,0,49.2663,-123.1306
59153689,85,49.266999999999996,-123.1321
59153689,0,49.2665,-123.1329
59153689,0,49.2713,-123.1345
59153689,97,49.2695,-123.1328
59153689,0,49.271,-123.1346
59153689,0,49.2714,-123.1347
59153689,0,49.2709,-123.1356
59153689,0,49.2661,-123.125
59153689,0,49.2706,-123.1353
59153689,0,49.2672,-123.1242
59153689,191,49.2676,-123.12899999999999
59153689,214,49.2669,-123.1276
59153690,94,49.2677,-123.1216
59153690,179,49.2669,-123.1217
59153690,194,49.2671,-123.1201
59153691,175,49.2682,-123.1181
59153691,288,49.2674,-123.1185
59153691,35,49.2667,-123.1172
59153691,0,49.2661,-123.1157
59153692,450,49.2673,-123.1173
59153692,311,49.2691,-123.1162
59153692,632,49.2685,-123.119
59153693,177,49.2819,-122.9508
59153693,73,49.2741,-122.9449
59153693,128,49.2809,-122.9515
59153693,0,49.2803,-122.9517
59153693,0,49.2795,-122.9366
59153693,0,49.2796,-122.9424
59153693,59,49.2761,-122.9449
59153694,103,49.2743,-122.9407
59153694,0,49.2725,-122.9384
59153694,220,49.2718,-122.9417
59153694,161,49.2717,-122.9436
59153694,0,49.275,-122.9393
59153694,0,49.2747,-122.9374
59153695,126,49.2646,-122.8953
59153695,0,49.2771,-122.9172
59153695,0,49.28,-122.913
59153695,948,49.2786,-122.9067
59153695,0,49.2898,-122.9289
59153695,0,49.2738,-122.92399999999999
59153695,0,49.2778,-122.9208
59153695,137,49.2794,-122.9095
59153695,5,49.2785,-122.9105
59153695,5,49.2789,-122.927
59153695,0,49.2795,-122.9202
59153695,0,49.2762,-122.9306
59153695,149,49.2784,-122.9117
59153695,0,49.2897,-122.9205
59153695,0,49.2862,-122.9414
59153695,0,49.2747,-122.9277
59153695,0,49.2773,-122.9069
59153695,331,49.2762,-122.9074
59153695,0,49.2749,-122.9191
59153695,0,49.2786,-122.9124
59153695,356,49.278,-122.9151
59153695,0,49.2777,-122.91
59153695,"1,442",49.2792,-122.9063
59153696,814,49.2683,-122.92399999999999
59153696,0,49.2738,-122.9312
59153696,0,49.273,-122.925
59153696,51,49.2616,-122.9114
59153696,0,49.2616,-122.9128
59153697,"1,894",49.2628,-122.9183
59153698,151,49.2634,-122.9309
59153698,0,49.2583,-122.93299999999999
59153698,0,49.2551,-122.9323
59153698,138,49.2653,-122.9216
59153698,326,49.2633,-122.9119
59153698,0,49.2572,-122.9396
59153698,0,49.2594,-122.9132
59153698,0,49.2594,-122.9219
59153698,0,49.2553,-122.9195
59153698,0,49.2551,-122.915
59153698,0,49.256,-122.9228
59153699,513,49.2648,-122.9078
59153700,73,49.2657,-122.9354
59153700,132,49.2648,-122.9345
59153700,80,49.2636,-122.9357
59153700,104,49.2624,-122.9343
59153701,"1,439",49.1675,-123.1234
59153701,198,49.1661,-123.1234
59153702,523,49.1664,-123.1207
59153702,426,49.1665,-123.1174
59153703,897,49.1679,-123.1194
59153703,348,49.1674,-123.1151
59153703,711,49.1694,-123.1167
59153703,221,49.1694,-123.1208
59153703,685,49.1693,-123.1234
59153704,226,49.1664,-123.1084
59153704,258,49.1592,-123.1083
59153704,0,49.1631,-123.1253
59153704,363,49.1643,-123.1195
59153705,839,49.161,-123.1212
59153706,691,49.1592,-123.1184
59153706,68,49.1578,-123.1212
59153706,236,49.156000000000006,-123.1212
59153707,187,49.156000000000006,-123.1155
59153707,24,49.1575,-123.1163
59153707,643,49.16,-123.1154
59153708,544,49.158,-123.1239
59153708,419,49.1562,-123.1242
59153709,301,49.162,-123.1242
59153709,336,49.1604,-123.1233
59153709,312,49.16,-123.1247
59153710,153,49.2005,-122.7935
59153710,198,49.2008,-122.7941
59153710,129,49.1997,-122.7912
59153711,195,49.2016,-122.7912
59153711,97,49.1984,-122.7883
59153711,100,49.1998,-122.7884
59153711,152,49.2016,-122.788
59153712,49,49.1982,-122.7905
59153712,95,49.1975,-122.7856
59153712,97,49.1972,-122.78299999999999
59153712,83,49.1984,-122.7829
59153712,176,49.196999999999996,-122.7884
59153713,0,49.193000000000005,-122.7786
59153713,93,49.1957,-122.7855
59153713,102,49.1959,-122.7826
59153713,0,49.2024,-122.7964
59153713,151,49.1989,-122.7936
59153713,421,49.1949,-122.7821
59153714,145,49.1979,-122.7801
59153714,361,49.201,-122.7824
59153714,170,49.2,-122.7859
59153714,67,49.1997,-122.7801
59153715,60,49.1932,-122.7905
59153715,67,49.1934,-122.7918
59153715,"1,302",49.1959,-122.7947
59153715,87,49.1928,-122.7848
59153716,0,49.1961,-122.7971
59153716,"1,237",49.1948,-122.7983
59153717,396,49.1924,-122.7967
59153717,252,49.1924,-122.7995
59153718,31,49.1758,-122.8428
59153718,651,49.1731,-122.8417
59153719,110,49.1713,-122.8386
59153719,404,49.1712,-122.8369
59153720,261,49.1759,-122.8361
59153720,250,49.1733,-122.8366
59153720,0,49.1732,-122.8294
59153720,0,49.1773,-122.8322
59153721,113,49.1994,-122.7302
59153721,0,49.1895,-122.7295
59153721,500,49.1864,-122.7298
59153721,53,49.1816,-122.7286
59153721,147,49.181999999999995,-122.7236
59153721,59,49.1795,-122.7206
59153721,15,49.181000000000004,-122.71799999999999
59153721,10,49.1862,-122.723
59153721,215,49.1827,-122.7313
59153722,53,49.1778,-122.7302
59153722,55,49.1713,-122.7281
59153722,37,49.1719,-122.7155
59153722,45,49.1728,-122.721
59153722,29,49.1763,-122.7288
59153722,10,49.1763,-122.7211
59153722,74,49.1737,-122.7301
59153722,5,49.1749,-122.7153
59153722,64,49.1787,-122.7267
59153723,0,49.1765,-122.6933
59153723,0,49.1747,-122.6933
59153723,78,49.172,-122.7052
59153723,119,49.1665,-122.709
59153723,69,49.1665,-122.7024
59153723,45,49.1671,-122.6973
59153723,5,49.1719,-122.6877
59153723,0,49.1691,-122.6831
59153723,0,49.1732,-122.6814
59153723,0,49.1753,-122.6865
59153723,0,49.1752,-122.6975
59153723,0,49.177,-122.7158
59153723,0,49.1766,-122.7137
59153723,0,49.1812,-122.6792
59153723,0,49.1791,-122.6846
59153723,0,49.1815,-122.6866
59153723,0,49.1789,-122.7009
59153723,10,49.1801,-122.6998
59153723,0,49.1813,-122.6804
59153723,0,49.181999999999995,-122.679
59153723,0,49.1819,-122.6808
59153724,0,49.1539,-122.712
59153724,193,49.1609,-122.6958
59153724,87,49.1573,-122.6961
59153724,39,49.1613,-122.7032
59153724,50,49.1593,-122.7094
59153724,50,49.1528,-122.7063
59153725,58,49.1662,-122.6863
59153725,69,49.1644,-122.6937
59153725,53,49.1505,-122.6849
59153725,102,49.1518,-122.6961
59153725,141,49.1578,-122.6849
59153726,293,49.1383,-122.6881
59153726,138,49.1362,-122.6864
59153726,140,49.1348,-122.6864
59153726,254,49.1343,-122.6894
59153726,117,49.1355,-122.6865
59153726,93,49.1348,-122.6886
59153726,224,49.1445,-122.6848
59153726,216,49.1444,-122.7016
59153726,586,49.1344,-122.6841
59153726,929,49.1378,-122.682
59153728,113,49.1242,-122.6843
59153728,584,49.1207,-122.6881
59153728,263,49.1257,-122.6898
59153728,5,49.1229,-122.6904
59153728,95,49.1229,-122.6881
59153728,118,49.1229,-122.6869
59153728,110,49.1229,-122.6859
59153728,103,49.1229,-122.6893
59153728,117,49.1243,-122.6903
59153728,96,49.1243,-122.6892
59153728,127,49.1257,-122.6881
59153728,147,49.1256,-122.6869
59153728,91,49.1256,-122.6858
59153728,109,49.125,-122.6843
59153728,0,49.1243,-122.6881
59153728,111,49.1243,-122.6869
59153728,92,49.1243,-122.6858
59153728,"1,702",49.1214,-122.6826
59153728,869,49.1252,-122.682
59153729,103,49.1282,-122.6973
59153729,96,49.131,-122.6973
59153729,82,49.1303,-122.6973
59153729,153,49.1331,-122.6974
59153729,75,49.1324,-122.6974
59153729,613,49.1318,-122.6935
59153729,343,49.1292,-122.7
59153729,79,49.1296,-122.6973
59153729,307,49.1278,-122.7001
59153729,86,49.1317,-122.6973
59153729,83,49.1275,-122.6973
59153729,83,49.1289,-122.6973
59153729,587,49.1319,-122.7002
59153729,83,49.1303,-122.6996
59153729,167,49.1266,-122.7
59153729,164,49.1267,-122.6973
59153730,10,49.1331,-122.7242
59153730,32,49.1325,-122.7205
59153730,58,49.1315,-122.715
59153730,0,49.1253,-122.7033
59153730,234,49.1389,-122.7016
59153730,667,49.1354,-122.7024
59153730,177,49.13399999999999,-122.6974
59153730,223,49.1348,-122.6923
59153730,151,49.1289,-122.7113
59153730,"1,018",49.1301,-122.7065
59153730,0,49.1341,-122.6915
59153730,98,49.13399999999999,-122.693
59153731,10,49.2002,-122.7088
59153731,22,49.1968,-122.6998
59153731,62,49.192,-122.7147
59153731,33,49.1901,-122.6961
59153731,0,49.1937,-122.6829
59153732,29,49.1885,-122.6954
59153732,20,49.1856,-122.6939
59153733,911,49.1597,-122.7635
59153733,213,49.1575,-122.7646
59153733,108,49.1563,-122.7669
59153734,209,49.1573,-122.7581
59153734,186,49.1573,-122.7604
59153734,180,49.1611,-122.7582
59153734,206,49.1574,-122.7579
59153735,107,49.1279,-122.80799999999999
59153735,260,49.1288,-122.8088
59153735,123,49.1287,-122.8056
59153735,650,49.1293,-122.8045
59153735,399,49.1333,-122.8093
59153735,258,49.131,-122.8082
59153735,122,49.1326,-122.8106
59153735,191,49.1319,-122.8019
59153735,513,49.129,-122.8021
59153735,744,49.1324,-122.8041
59153735,152,49.1273,-122.8033
59153735,84,49.1314,-122.8105
59153735,"1,184",49.1304,-122.8097
59153736,"1,821",49.1303,-122.8184
59153736,92,49.1296,-122.8135
59153736,97,49.1287,-122.8136
59153736,134,49.1273,-122.8136
59153736,104,49.1269,-122.8108
59153736,103,49.1269,-122.80799999999999
59153737,607,49.1251,-122.8096
59153737,512,49.1213,-122.8066
59153738,161,49.126000000000005,-122.8166
59153738,209,49.1254,-122.81700000000001
59153738,133,49.1253,-122.8133
59153738,950,49.1245,-122.8173
59153738,35,49.1213,-122.8182
59153739,267,49.1256,-122.8053
59153739,179,49.125,-122.8039
59153739,523,49.1246,-122.803
59153739,187,49.123999999999995,-122.8079
59153740,0,49.1144,-122.7789
59153740,132,49.1161,-122.7608
59153740,163,49.1148,-122.7603
59153740,541,49.1125,-122.7652
59153740,266,49.1135,-122.7699
59153740,194,49.1126,-122.76899999999999
59153740,145,49.1185,-122.7637
59153740,849,49.1125,-122.7595
59153740,505,49.1158,-122.7729
59153740,144,49.1161,-122.7643
59153740,79,49.1144,-122.7672
59153740,328,49.1145,-122.7638
59153741,281,49.108999999999995,-122.7587
59153741,79,49.1079,-122.7587
59153741,65,49.1093,-122.7648
59153741,40,49.1093,-122.7701
59153741,52,49.1091,-122.7689
59153741,160,49.1107,-122.7687
59153741,100,49.1108,-122.7743
59153741,51,49.1111,-122.7584
59153741,527,49.1068,-122.7693
59153741,0,49.1108,-122.7664
59153741,713,49.1103,-122.7632
59153742,316,49.1173,-122.7607
59153742,204,49.1173,-122.7637
59153742,133,49.1185,-122.7613
59153742,380,49.1178,-122.758
59153743,180,49.1149,-122.7587
59153743,322,49.1148,-122.7573
59153744,0,49.2063,-122.53399999999999
59153744,26,49.2026,-122.5327
59153744,54,49.2072,-122.5158
59153744,84,49.2082,-122.5041
59153744,24,49.1894,-122.5071
59153744,91,49.1858,-122.5237
59153744,10,49.1884,-122.5352
59153744,77,49.1909,-122.5374
59153744,65,49.1903,-122.5378
59153744,41,49.1896,-122.5383
59153744,56,49.208999999999996,-122.521
59153744,15,49.1996,-122.5313
59153744,672,49.196999999999996,-122.5215
59153744,137,49.1944,-122.5356
59153744,823,49.1885,-122.5373
59153745,86,49.1857,-122.5057
59153745,64,49.1863,-122.484
59153745,62,49.1884,-122.4986
59153745,254,49.1913,-122.48
59153746,165,49.2121,-122.4761
59153746,106,49.2079,-122.4767
59153746,167,49.1992,-122.4931
59153747,32,49.2038,-122.4653
59153747,32,49.2008,-122.4266
59153747,135,49.2098,-122.4299
59153747,254,49.2128,-122.4514
59153748,184,49.2017,-122.4544
59153748,140,49.2045,-122.4388
59153748,0,49.1823,-122.425
59153748,217,49.1884,-122.4353
59153749,44,49.1751,-122.43799999999999
59153749,55,49.1778,-122.4314
59153749,0,49.175,-122.4274
59153749,10,49.1767,-122.4249
59153749,249,49.1851,-122.4551
59153749,53,49.1947,-122.4609
59153750,0,49.1737,-122.4612
59153750,0,49.1759,-122.4604
59153751,78,49.1822,-122.5017
59153751,27,49.1749,-122.4694
59153751,5,49.1731,-122.477
59153751,75,49.1816,-122.4851
59153751,86,49.1796,-122.51700000000001
59153751,203,49.1761,-122.4958
59153751,100,49.1778,-122.4762
59153751,25,49.1712,-122.4924
59153751,0,49.1718,-122.491
59153752,0,49.1784,-122.5293
59153752,0,49.1745,-122.5286
59153754,10,49.1788,-122.575
59153754,84,49.1736,-122.5617
59153756,257,49.1704,-122.5829
59153756,28,49.17,-122.5791
59153756,0,49.1695,-122.5779
59153756,19,49.169,-122.5768
59153756,40,49.1679,-122.5796
59153756,32,49.1662,-122.5805
59153756,58,49.1674,-122.5785
59153757,230,49.1643,-122.5825
59153757,218,49.163999999999994,-122.579
59153757,235,49.1649,-122.5855
59153758,66,49.1711,-122.5885
59153758,16,49.1704,-122.5893
59153758,31,49.1686,-122.5915
59153758,36,49.1677,-122.5918
59153758,314,49.1675,-122.586
59153758,63,49.1641,-122.5908
59153758,24,49.1697,-122.5909
59153758,131,49.1676,-122.5898
59153762,38,49.1168,-122.5104
59153762,71,49.1286,-122.5489
59153762,26,49.121,-122.5076
59153762,268,49.1117,-122.5104
59153762,50,49.1285,-122.5222
59153762,77,49.1246,-122.5276
59153762,42,49.1222,-122.5121
59153762,10,49.1245,-122.5073
59153763,55,49.1086,-122.5288
59153763,62,49.1068,-122.5289
59153763,71,49.1049,-122.5289
59153763,45,49.1049,-122.5343
59153763,44,49.1068,-122.5343
59153763,163,49.1126,-122.5324
59153763,10,49.1168,-122.5315
59153764,478,49.0912,-122.5257
59153764,128,49.0985,-122.5316
59153765,44,49.1094,-122.5209
59153765,71,49.1059,-122.5206
59153765,5,49.0876,-122.4985
59153765,71,49.0926,-122.4829
59153765,0,49.1013,-122.4924
59153765,25,49.0956,-122.4816
59153765,0,49.1004,-122.4898
59153765,147,49.0964,-122.5045
59153765,60,49.1066,-122.5107
59153765,0,49.108000000000004,-122.5091
59153766,68,49.1167,-122.4992
59153766,64,49.1166,-122.4879
59153766,62,49.1129,-122.4875
59153766,37,49.1092,-122.4874
59153766,37,49.1056,-122.4874
59153766,5,49.1025,-122.4847
59153766,5,49.101000000000006,-122.4761
59153766,0,49.1054,-122.4764
59153766,0,49.1048,-122.4676
59153766,5,49.1079,-122.465
59153766,0,49.0941,-122.4613
59153766,0,49.1007,-122.4663
59153766,0,49.099,-122.4612
59153766,34,49.1091,-122.4794
59153766,37,49.1134,-122.4763
59153766,0,49.0947,-122.46600000000001
59153766,0,49.0913,-122.4612
59153766,118,49.1131,-122.5038
59153766,0,49.093999999999994,-122.4737
59153766,0,49.0983,-122.4802
59153767,27,49.1365,-122.5119
59153767,27,49.1365,-122.5076
59153767,81,49.1292,-122.4663
59153767,253,49.1327,-122.4824
59153767,106,49.1272,-122.5024
59153767,17,49.1216,-122.4971
59153768,0,49.1619,-122.5393
59153768,164,49.1558,-122.5354
59153768,38,49.1377,-122.5174
59153768,41,49.1322,-122.5186
59153768,319,49.1419,-122.5194
59153769,138,49.077,-122.5257
59153769,163,49.0706,-122.5247
59153769,63,49.082,-122.5034
59153769,144,49.0725,-122.5057
59153770,59,49.0689,-122.5432
59153770,80,49.058,-122.5314
59153770,41,49.0544,-122.5314
59153770,182,49.0525,-122.5482
59153770,126,49.0636,-122.5271
59153771,538,49.071000000000005,-122.54899999999999
59153771,0,49.0701,-122.5494
59153771,0,49.0702,-122.5514
59153771,0,49.0688,-122.551
59153771,0,49.0693,-122.5494
59153771,0,49.0651,-122.5498
59153772,87,49.0777,-122.5873
59153772,104,49.0762,-122.5745
59153772,132,49.0785,-122.5735
59153772,230,49.0705,-122.5715
59153772,0,49.0742,-122.5596
59153773,227,49.0526,-122.5706
59153773,212,49.0634,-122.5692
59153773,60,49.0483,-122.5911
59153774,0,49.0896,-122.6028
59153774,50,49.07899999999999,-122.5983
59153774,43,49.0508,-122.5985
59153774,209,49.0636,-122.5927
59153774,96,49.0844,-122.5935
59153775,211,49.0638,-122.6144
59153775,282,49.0419,-122.6144
59153776,5,49.0612,-122.6431
59153776,252,49.0677,-122.6359
59153776,193,49.0544,-122.6382
59153777,43,49.0493,-122.6307
59153777,53,49.0331,-122.6306
59153777,134,49.023999999999994,-122.6306
59153777,85,49.0185,-122.6389
59153777,196,49.0393,-122.6369
59153778,200,49.0239,-122.6745
59153778,91,49.0058,-122.6416
59153778,10,49.0218,-122.65700000000001
59153778,374,49.0084,-122.6595
59153778,61,49.0042,-122.67200000000001
59153778,51,49.004,-122.6667
59153778,48,49.0037,-122.6766
59153778,195,49.0111,-122.6747
59153779,96,49.0059,-122.6306
59153779,399,49.0166,-122.6143
59153780,222,49.0236,-122.5927
59153780,124,49.0092,-122.5924
59153780,16,49.0145,-122.57799999999999
59153780,137,49.0087,-122.5698
59153781,98,49.0343,-122.5736
59153781,74,49.0369,-122.5947
59153781,200,49.0246,-122.5725
59153781,67,49.0191,-122.5652
59153782,36,49.0417,-122.5873
59153782,124,49.0401,-122.569
59153782,141,49.0379,-122.5483
59153782,64,49.0269,-122.5568
59153782,86,49.0269,-122.5455
59153783,117,49.0513,-122.5239
59153783,42,49.0333,-122.5286
59153783,32,49.0342,-122.5334
59153783,113,49.0261,-122.5269
59153783,144,49.0391,-122.5242
59153784,97,49.0206,-122.5286
59153784,108,49.019,-122.5241
59153784,23,49.018,-122.5093
59153784,72,49.0253,-122.5092
59153784,101,49.0091,-122.5259
59153784,169,49.0128,-122.5483
59153785,218,49.0386,-122.4816
59153785,61,49.0387,-122.4652
59153785,66,49.0285,-122.4652
59153785,117,49.0382,-122.5036
59153786,44,49.0238,-122.4981
59153786,156,49.0241,-122.4816
59153786,47,49.0212,-122.4653
59153786,37,49.0055,-122.4899
59153786,15,49.0093,-122.4662
59153786,74,49.0113,-122.4824
59153786,0,49.003,-122.4848
59153786,160,49.0093,-122.5036
59153788,63,49.0847,-122.4654
59153788,36,49.0777,-122.4653
59153788,0,49.0684,-122.4716
59153788,276,49.0764,-122.4822
59153788,216,49.0651,-122.4731
59153789,94,49.0645,-122.47399999999999
59153789,348,49.0623,-122.4735
59153790,136,49.0642,-122.4804
59153790,103,49.0632,-122.4795
59153790,134,49.0624,-122.4789
59153791,216,49.0505,-122.4858
59153792,236,49.0499,-122.4782
59153792,300,49.0508,-122.4769
59153794,41,49.1258,-123.1911
59153794,0,49.1258,-123.1865
59153794,5,49.1247,-123.185
59153794,5,49.1246,-123.1835
59153794,19,49.1245,-123.182
59153794,0,49.1226,-123.189
59153794,150,49.1201,-123.1803
59153794,796,49.1266,-123.1951
59153795,452,49.1244,-123.1799
59153795,333,49.1242,-123.1771
59153796,801,49.1235,-123.1617
59153797,"1,288",49.1205,-123.161
59153798,107,49.1223,-123.1422
59153798,105,49.1263,-123.1256
59153798,38,49.1154,-123.126
59153798,33,49.1173,-123.15799999999999
59153798,266,49.1169,-123.1549
59153798,0,49.1267,-123.0821
59153798,0,49.1296,-123.0855
59153798,43,49.123999999999995,-123.1068
59153798,116,49.1165,-123.1559
59153798,397,49.1206,-123.1527
59153798,0,49.1299,-123.085
59153798,0,49.1294,-123.0899
59153798,0,49.131,-123.1007
59153798,0,49.128,-123.0983
59153798,0,49.1277,-123.094
59153798,0,49.1292,-123.088
59153798,0,49.1238,-123.09700000000001
59153798,0,49.1322,-123.0945
59153798,0,49.1308,-123.0916
59153799,285,49.2122,-123.06299999999999
59153800,263,49.2112,-123.06
59153800,0,49.2115,-123.0643
59153800,159,49.2102,-123.059
59153800,0,49.2105,-123.0624
59153801,102,49.2154,-123.0672
59153801,167,49.2135,-123.068
59153801,95,49.214,-123.0671
59153805,83,49.2179,-123.0701
59153805,194,49.2175,-123.068
59153805,69,49.2158,-123.071
59153805,132,49.2167,-123.0674
59153805,70,49.2154,-123.0693
59153805,76,49.215,-123.0711
59153805,83,49.217,-123.0707
59153806,127,49.2124,-123.0706
59153806,0,49.213,-123.0686
59153806,106,49.2122,-123.0676
59153806,113,49.2113,-123.0675
59153806,203,49.2136,-123.0707
59153807,127,49.2201,-123.0816
59153807,127,49.2189,-123.0823
59153807,156,49.2189,-123.0808
59153809,104,49.2211,-123.0754
59153809,116,49.2211,-123.074
59153809,136,49.2189,-123.0793
59153809,123,49.2188,-123.0778
59153809,50,49.22,-123.0754
59153809,159,49.2189,-123.0763
59153809,48,49.22,-123.0741
59153809,117,49.2188,-123.0747
59153810,126,49.2458,-123.1633
59153810,61,49.2465,-123.1629
59153810,40,49.2471,-123.1582
59153810,42,49.2466,-123.1593
59153810,60,49.2461,-123.1604
59153812,175,49.2433,-123.1596
59153812,40,49.2449,-123.15700000000001
59153812,54,49.2443,-123.16
59153812,32,49.2417,-123.1586
59153812,33,49.2426,-123.1545
59153812,95,49.2413,-123.1559
59153812,43,49.2408,-123.1587
59153814,191,49.2435,-123.0795
59153814,0,49.2435,-123.0783
59153814,174,49.2435,-123.07700000000001
59153815,173,49.2436,-123.0821
59153815,170,49.2436,-123.0808
59153815,178,49.2414,-123.0821
59153815,171,49.2413,-123.0808
59153816,125,49.2481,-123.0868
59153816,124,49.2481,-123.0849
59153816,40,49.2481,-123.0833
59153816,25,49.2481,-123.0823
59153816,94,49.2481,-123.081
59153818,234,49.248000000000005,-123.0781
59153818,234,49.247,-123.0781
59153818,162,49.2475,-123.0748
59153818,158,49.2459,-123.0749
59153821,185,49.2637,-123.0601
59153821,210,49.2627,-123.0601
59153821,40,49.2627,-123.0574
59153825,31,49.269,-123.0556
59153825,77,49.268,-123.0557
59153825,93,49.2671,-123.0557
59153825,76,49.2662,-123.0556
59153825,85,49.2653,-123.0557
59153825,80,49.2643,-123.0557
59153825,96,49.2634,-123.0556
59153825,214,49.2625,-123.0556
59153826,90,49.2691,-123.059
59153826,0,49.2682,-123.059
59153826,54,49.2681,-123.0573
59153826,67,49.2672,-123.0573
59153826,70,49.2663,-123.0573
59153826,48,49.2654,-123.0573
59153826,68,49.2646,-123.0573
59153826,79,49.2637,-123.0574
59153826,0,49.2695,-123.0572
59153826,44,49.269,-123.0573
59153831,167,49.2334,-123.0287
59153831,299,49.2331,-123.027
59153831,124,49.2332,-123.0254
59153832,10,49.2335,-123.0242
59153832,"1,019",49.2354,-123.0292
59153832,"1,069",49.2358,-123.0275
59153832,"1,143",49.2347,-123.0265
59153833,0,49.2732,-123.1248
59153833,369,49.2719,-123.1233
59153834,618,49.2724,-123.1268
59153834,906,49.2748,-123.1334
59153834,74,49.2712,-123.1257
59153834,906,49.2737,-123.1286
59153834,0,49.2749,-123.1306
59153834,0,49.2742,-123.1296
59153834,0,49.2735,-123.1317
59153834,622,49.2731,-123.1276
59153834,0,49.2734,-123.1267
59153834,588,49.2725,-123.1296
59153835,307,49.2906,-123.1352
59153836,244,49.2913,-123.1341
59153838,163,49.2894,-123.1312
59153838,204,49.2886,-123.13
59153839,332,49.2887,-123.1322
59153839,306,49.288000000000004,-123.1333
59153839,52,49.2872,-123.1321
59153839,109,49.2879,-123.1311
59153839,541,49.2894,-123.1354
59153843,941,49.2786,-123.1172
59153843,"1,169",49.2775,-123.1188
59153843,0,49.2769,-123.1178
59153845,10,49.2857,-123.1181
59153845,0,49.2847,-123.1197
59153845,0,49.2851,-123.1171
59153845,0,49.2829,-123.1205
59153845,0,49.2845,-123.1161
59153845,0,49.2818,-123.1221
59153845,5,49.2838,-123.1151
59153845,0,49.2822,-123.1195
59153845,0,49.2816,-123.1185
59153845,0,49.2832,-123.1141
59153845,0,49.2821,-123.1158
59153845,254,49.2826,-123.1132
59153845,5,49.281000000000006,-123.1175
59153845,613,49.2799,-123.1191
59153845,0,49.2835,-123.1214
59153845,118,49.2824,-123.1231
59153845,456,49.2805,-123.1201
59153845,141,49.2803,-123.1165
59153845,0,49.2834,-123.1178
59153845,144,49.2812,-123.1211
59153845,193,49.284,-123.1187
59153845,18,49.2815,-123.1148
59153845,535,49.2793,-123.1182
59153845,517,49.2827,-123.1169
59153845,0,49.283,-123.1159
59153846,526,49.275,-123.1246
59153846,826,49.2757,-123.1255
59153846,660,49.2763,-123.1265
59153847,177,49.2767,-123.1239
59153847,763,49.2773,-123.1249
59153847,388,49.278,-123.1259
59153849,469,49.2793,-123.1279
59153849,370,49.2803,-123.1263
59153851,374,49.2786,-123.1269
59153852,149,49.2782,-123.1295
59153852,667,49.2765,-123.1301
59153852,387,49.2776,-123.1285
59153854,41,49.1547,-122.6765
59153854,101,49.1529,-122.67200000000001
59153854,0,49.1503,-122.6715
59153854,88,49.1507,-122.6762
59153854,0,49.1655,-122.6738
59153854,0,49.1576,-122.6699
59153854,31,49.1566,-122.6741
59153854,17,49.1639,-122.6738
59153854,32,49.1609,-122.67399999999999
59153854,0,49.1617,-122.6701
59153854,0,49.1499,-122.6694
59153856,286,49.143,-122.654
59153856,107,49.1468,-122.6476
59153857,59,49.1574,-122.6624
59153857,297,49.1571,-122.6544
59153857,378,49.1596,-122.6582
59153857,0,49.1609,-122.6564
59153857,"1,285",49.1535,-122.6469
59153857,524,49.1499,-122.6474
59153857,407,49.15,-122.6586
59153857,81,49.1537,-122.6579
59153858,327,49.1347,-122.6712
59153858,112,49.1349,-122.6744
59153858,139,49.1421,-122.6775
59153858,46,49.136,-122.6778
59153858,68,49.1351,-122.6766
59153858,26,49.1383,-122.6742
59153858,294,49.1346,-122.6742
59153858,223,49.1343,-122.6783
59153858,137,49.1349,-122.6778
59153858,102,49.1446,-122.67200000000001
59153858,297,49.1377,-122.6701
59153859,127,49.1358,-122.6641
59153859,262,49.1418,-122.665
59153859,131,49.1359,-122.6665
59153859,115,49.1358,-122.6653
59153859,499,49.1348,-122.6629
59153859,39,49.1363,-122.662
59153860,0,49.1253,-122.6755
