"fromId","avg_time_to_allpoi","sd_time_to_allpoi","avg_sd_time_to_uniquepoi","n_accessible_poi"
"59150964001",58.723139347748,23.9982447386901,2.81695881252629,383
"59150964002",59.1306771123237,23.9232661791637,2.84776509665777,383
"59150964003",59.0420339384781,24.2686922528817,2.9046081727046,386
"59150964006",59.0157745066458,23.9614966732309,2.82062535507889,383
"59150964009",58.1073093053202,23.9384802024247,2.77923007139735,383
"59150964010",59.124247192451,24.2434735889427,2.89689794397327,386
"59150965001",61.2172147401471,22.9288469004197,2.77566102728417,378
"59150965002",61.2728853663689,23.0391742911549,2.90382295406439,378
"59150965003",60.0883086988142,23.1895963500654,2.83679584876616,379
"59150965004",60.4271243653135,23.146470140679,2.8786887480965,379
"59150965005",61.2509701316201,23.0125608828289,2.87571351259228,378
"59150966001",61.2668739798709,23.4005986526772,2.94171347189281,377
"59150966002",60.1642815195282,23.2402849719919,3.02961646847043,377
"59150966003",60.8117216349322,23.221833603256,2.86110946557897,378
"59150966004",60.814575080281,23.197265682138,2.86894558743382,378
"59150966005",60.079497003207,23.2253260733745,3.04130897984727,377
"59150966006",61.1269264064636,23.3746372823027,2.99028889993938,377
"59150967001",57.6364485393796,24.428640248652,2.61389444458965,382
"59150967002",58.5141034794176,24.4170484578327,2.60411491039631,382
"59150967003",60.5884045818625,23.9557296314042,2.87938140148609,378
"59150967004",61.6717682856113,23.6110803733907,2.79830625035847,377
"59150967005",61.9184049968216,23.7093965892538,2.84143021643817,378
"59150967006",60.3598458093289,23.8587080059425,2.96476035794938,377
"59150967007",59.5770403606096,24.3363997792221,2.67510213134565,382
"59150967012",58.1309411326462,24.3970456296743,2.67191844480597,382
"59150968004",64.0290585255063,23.2574203334703,2.65328027126601,375
"59150968005",63.8044026364384,23.3167712874766,2.6146849255736,377
"59150968006",63.4688097955189,23.2798079969674,2.69321451609284,377
"59150968007",63.3896661223311,23.5510629572875,2.72646984121175,377
"59150968009",64.4433386851025,23.7332661554729,2.77200325885314,376
"59150968013",61.0729225192535,24.1439453181309,2.87470936357592,379
"59150969001",65.1615099060578,23.5926503886553,2.73768920421416,376
"59150969002",64.9311309311833,23.4518180750828,2.75810918937838,377
"59150969003",64.7554341319524,23.1168286389118,2.75754774054529,377
"59150969007",62.5936592925868,23.0377237122368,2.884131276798,377
"59150969008",62.5480817471938,23.0116346933173,2.84451621939061,378
"59150969012",64.5995115909782,22.9704238336024,2.9721367307687,378
"59150969013",64.4282443019666,22.9310592411524,2.71310245308652,378
"59150969014",63.2201976128635,23.1726614473587,2.70457169216336,378
"59150970001",63.7439729039505,22.8809062965315,2.97122561707569,378
"59150970002",62.0992203919104,22.8807734814292,3.03353825530272,378
"59150970003",60.9423963783575,23.6429508796498,3.01158649575407,382
"59150970004",60.2325674048192,23.6586756935411,2.89822673103252,382
"59150970005",61.1251669731707,23.079052074881,2.8712588020621,379
