id,employment_proximity
59153569001,0.0006
59153569007,0.0122
59153569012,..
59153569013,..
59153569014,..
59153569015,..
59153569018,..
59153569019,0.0046
59153569020,..
59153569021,0.0007
59153569022,0.0002
59153569023,0.0003
59153569024,..
59153569026,0.008
59153569027,..
59153569029,0.0007
59153569030,..
59153570002,0.04
59153570004,0.0422
59153570005,0.0409
59153570006,0.0401
59153570007,0.0364
59153570008,0.009
59153570009,..
59153570010,0.0389
59153570011,0.037
59153571002,0.0449
59153571003,0.0436
59153571004,0.0461
59153572002,0.0454
59153572004,0.0544
59153572005,0.0476
59153572006,0.05
59153572007,0.0481
59153573002,0.0513
59153573007,0.0552
59153573009,0.0459
59153573011,0.0477
59153573012,0.0597
59153573013,0.0509
59153574006,0.0396
59153574009,0.0503
59153574014,0.0539
59153574015,0.0703
59153574016,0.047
59153575001,0.0624
59153575002,0.0722
59153575003,0.0757
59153576001,0.0698
59153576002,0.0716
59153576003,0.0864
59153576004,0.0962
59153576009,0.0842
59153576010,0.0825
59153576011,0.0724
59153576013,0.0834
59153576014,0.0776
59153576015,0.0964
59153576018,0.0774
59153576019,0.0845
59153576020,0.0623
59153576025,0.0767
59153576026,0.0635
59153576027,0.0579
59153577010,0.0578
59153577011,0.0796
59153577012,0.0606
59153578001,0.2308
59153578002,0.392
59153578003,0.4491
59153578004,0.3881
59153579001,0.3216
59153580001,0.4047
59153580004,0.3598
59153580005,0.3597
59153580006,0.3916
59153581001,0.3358
59153581002,0.3342
59153582001,0.3904
59153582002,0.351
59153583001,0.4243
59153583002,0.4077
59153583003,0.3708
59153584001,0.5137
59153584002,0.4485
59153584003,0.498
59153584004,0.507
59153584005,0.5388
59153584006,0.491
59153584007,0.4599
59153584008,0.4729
59153585001,0.358
59153585002,0.3366
59153585003,0.3395
59153585004,0.3326
59153585010,0.2883
59153585011,0.2368
59153585012,0.3105
59153585013,0.25
59153585014,0.2521
59153586006,0.1549
59153586007,0.1881
59153586008,0.193
59153586012,0.2521
59153586013,0.2761
59153586014,0.2676
59153586015,0.1028
59153586017,0.107
59153586022,0.176
59153586023,0.1817
59153586025,0.1439
59153586026,0.2223
59153586027,0.1621
59153586028,0.1566
59153586029,0.1607
59153586032,0.174
59153586033,0.1198
59153586034,0.093
59153586035,0.0968
59153586036,0.1029
59153586037,0.1779
59153587001,0.2463
59153588002,0.2566
59153588003,0.238
59153589002,0.2468
59153589003,0.2301
59153590001,0.24
59153591001,0.2077
59153591002,0.2241
59153592003,0.0078
59153592004,0.0107
59153592005,0.0124
59153592006,0.0069
59153592007,0.0112
59153592008,0.0114
59153592009,0.0158
59153592010,0.0013
59153593008,0.0007
59153593012,0.0029
59153593013,0.0029
59153593014,0.0051
59153593015,0.002
59153593016,0.0038
59153593017,0.0007
59153593018,0.0022
59153594001,0.0006
59153595004,0.0238
59153595006,0.0111
59153595007,0.0174
59153596003,0.0279
59153596004,0.0293
59153596005,0.0291
59153596006,F
59153597001,0.0309
59153597002,0.0297
59153598001,0.0247
59153598003,0.025
59153598004,0.0291
59153598005,0.0293
59153598006,0.0249
59153598007,0.0256
59153598008,0.0292
59153598009,0.029
59153599003,0.0251
59153599004,0.0246
59153599005,0.0249
59153599007,0.0258
59153599008,0.022
59153599009,0.0239
59153599010,0.0212
59153599011,0.0254
59153600001,0.0291
59153600002,0.0277
59153601001,0.0303
59153601007,0.0481
59153601008,0.0456
59153602001,0.0186
59153602004,0.0078
59153602007,0.0397
59153602008,0.0396
59153602009,0.0377
59153602010,0.037
59153602015,0.0579
59153602021,0.0584
59153602022,0.0605
59153602023,0.0608
59153602024,0.0646
59153602025,0.0661
59153602027,0.0666
59153602033,0.0549
59153602035,0.021
59153602038,0.0625
59153602039,0.062
59153602040,0.0623
59153602043,0.04
59153602044,0.0577
59153602046,0.0392
59153602047,0.0423
59153602048,0.0647
59153602049,0.0643
59153602050,0.0658
59153602051,0.0567
59153602053,0.0242
59153602056,0.0567
59153602059,0.0602
59153602060,0.0569
59153602062,0.0574
59153602064,0.0658
59153602065,0.0343
59153602066,0.034
59153602067,0.0334
59153602068,0.0469
59153602069,0.0726
59153602070,0.0676
59153602071,0.0172
59153602072,0.0411
59153603001,0.0041
59153603003,0.004
59153603008,0.0045
59153603012,0.0019
59153603013,0.0038
59153603014,0.0003
59153603015,0.0026
59153603016,0.0018
59153604001,0.0027
59153606001,0.0064
59153606002,0.0061
59153606003,0.007
59153606004,0.0064
59153606005,0.008
59153606007,0.0055
59153606008,0.0066
59153606010,0.0057
59153606011,0.0071
59153606012,0.006
59153606014,0.005
59153606015,0.006
59153607001,0.0033
59153607002,0.0071
59153607003,0.0044
59153607004,0.0026
59153607005,0.0064
59153607006,0.0067
59153607011,0.0077
59153607012,0.0156
59153607016,0.0095
59153607020,0.0051
59153607021,0.0036
59153607022,0.0039
59153607023,0.0037
59153607026,0.0111
59153607029,0.0043
59153607030,0.0049
59153607031,0.0023
59153607032,0.0017
59153607033,0.0045
59153607034,0.0042
59153607035,0.0155
59153607036,0.024
59153607037,0.0195
59153607038,0.0223
59153608002,0.0285
59153608003,0.0283
59153608005,0.0271
59153608006,0.0227
59153608009,0.0264
59153608010,0.0292
59153608012,0.0268
59153608014,0.0256
59153608018,0.0328
59153608021,0.0256
59153608022,0.0297
59153608035,0.0138
59153608036,0.0112
59153608038,0.0141
59153608039,0.0191
59153608040,0.0202
59153608041,0.0154
59153608046,0.0192
59153608047,0.0207
59153608048,0.0205
59153608051,0.0182
59153608052,0.0163
59153608053,0.0215
59153608054,0.0107
59153608055,0.0167
59153608056,0.0112
59153608057,0.012
59153608058,0.0132
59153608060,0.0161
59153608061,0.0286
59153608062,0.0251
59153608063,0.026
59153608064,0.0265
59153608065,0.0267
59153608066,0.0281
59153608067,0.0285
59153608068,0.0313
59153608069,0.0117
59153608070,0.0199
59153608071,0.0087
59153608072,0.019
59153608075,0.0084
59153608076,0.027
59153608077,0.0214
59153608078,0.0225
59153608079,0.012
59153608083,0.0285
59153608084,0.0223
59153608085,0.0077
59153608086,0.0174
59153608087,0.0315
59153608088,0.0112
59153608089,0.0013
59153608090,0.0077
59153608091,0.013
59153608092,0.0324
59153608093,0.0139
59153608094,0.0009
59153608095,0.0081
59153608096,0.0184
59153608097,0.021
59153608098,0.0173
59153608099,0.0176
59153608100,0.0172
59153608101,0.0313
59153608102,0.0229
59153608103,0.0153
59153608104,0.0178
59153608105,0.0053
59153608106,0.0061
59153608107,0.0024
59153608108,0.0065
59153608109,0.0148
59153609004,0.009
59153609005,0.0063
59153609006,0.0062
59153609007,0.0063
59153609008,0.0066
59153609011,0.0065
59153609012,0.0069
59153609014,0.0147
59153609015,0.0111
59153609020,0.005
59153609021,0.0076
59153609024,0.0079
59153609025,0.007
59153609026,0.0073
59153609027,0.0063
59153609028,0.0076
59153609029,0.0083
59153609030,0.0063
59153609031,0.0056
59153609032,0.0055
59153609033,0.0069
59153609034,0.0054
59153609035,0.0071
59153610001,0.0068
59153610002,0.0068
59153610003,0.0073
59153611001,0.0071
59153611002,0.0089
59153611003,0.0107
59153611004,0.0099
59153611005,0.0101
59153611006,0.0097
59153611007,0.0092
59153612001,0.0098
59153612002,0.009
59153612003,0.0097
59153613001,0.0092
59153613002,0.0125
59153614001,0.0117
59153614003,0.0112
59153614004,0.0143
59153614005,0.0127
59153615001,0.0174
59153616006,0.0249
59153616007,0.0272
59153616008,0.0191
59153616009,0.0179
59153616010,0.022
59153616011,0.025
59153616012,0.0252
59153616014,0.0059
59153616016,0.0247
59153616017,0.024
59153616018,0.0221
59153616019,0.0247
59153616020,0.0035
59153616021,0.0444
59153616025,0.0085
59153616026,0.0105
59153616027,0.0162
59153616028,0.0247
59153617005,0.0435
59153617008,0.0302
59153617009,0.0561
59153617010,0.0544
59153617011,0.0301
59153617012,0.0382
59153617013,0.0513
59153617016,0.0402
59153618003,0.0582
59153618004,0.0744
59153618009,0.0732
59153618010,0.062
59153618016,0.036
59153618017,0.0418
59153618018,0.0404
59153618023,0.0448
59153618024,0.0696
59153618025,0.0656
59153618026,0.0778
59153618027,0.0643
59153618029,0.0619
59153618030,0.0656
59153618032,0.047
59153618036,0.0209
59153618037,0.0151
59153618038,0.0186
59153618039,0.0227
59153618040,0.0126
59153618041,0.0265
59153618045,0.0759
59153618046,0.0666
59153618047,0.0738
59153618048,0.0753
59153618049,0.061
59153618050,0.0016
59153618051,0.0706
59153618052,0.059
59153618053,0.0556
59153619001,0.0528
59153619002,0.057
59153620001,0.0563
59153621001,0.0537
59153621002,0.055
59153621003,0.0526
59153622001,0.0592
59153622002,0.0584
59153622003,0.0558
59153623001,0.0645
59153623002,0.0535
59153623003,0.0541
59153623004,0.0565
59153624001,0.0711
59153624002,0.0695
59153624003,0.0629
59153624004,0.0362
59153624006,0.0195
59153624007,0.026
59153625001,0.0726
59153625002,0.0612
59153626001,0.0644
59153626005,0.0686
59153626006,0.0667
59153627001,0.0656
59153627002,0.0641
59153628001,0.0739
59153628002,0.0687
59153629001,0.0648
59153629003,0.07
59153629004,0.0893
59153629005,0.0869
59153629008,0.0779
59153629009,0.0638
59153630001,0.0744
59153630002,0.0719
59153630003,0.0655
59153630004,0.0658
59153631004,0.0437
59153631005,0.0653
59153632001,0.0794
59153632002,0.0645
59153632003,0.0675
59153632004,0.0613
59153633005,0.0735
59153633006,0.0747
59153633012,0.0482
59153633013,0.0486
59153633022,0.0438
59153633027,0.0423
59153633028,0.0419
59153633032,0.0603
59153633038,0.0518
59153633039,0.0444
59153633042,0.0484
59153633046,0.0746
59153633047,0.0738
59153633048,0.0637
59153633049,0.0671
59153633050,0.045
59153633051,0.0631
59153633052,0.0411
59153633053,0.061
59153634001,0.0635
59153634002,0.0574
59153634003,0.0615
59153634004,0.0582
59153635001,0.0585
59153636001,0.062
59153636002,0.0606
59153636003,0.0586
59153636004,0.0591
59153636005,0.0598
59153636006,0.0634
59153637001,0.0675
59153637002,0.0653
59153637003,0.0676
59153637004,0.0683
59153637005,0.0618
59153638001,0.0734
59153638002,0.0683
59153638005,0.0661
59153639001,0.0761
59153639002,0.0759
59153639003,0.0705
59153639004,0.068
59153639005,0.0706
59153639006,0.074
59153639007,0.076
59153639008,0.0778
59153640001,0.0744
59153640002,0.0766
59153640003,0.0758
59153641001,0.0714
59153641002,0.0695
59153641003,0.0692
59153641004,0.0684
59153641005,0.0666
59153642001,0.0766
59153642002,0.0729
59153642003,0.0704
59153642004,0.0679
59153642005,0.067
59153643001,0.0726
59153644002,0.0811
59153644004,0.0873
59153644007,0.0847
59153644009,0.0873
59153644010,0.0783
59153645001,0.0924
59153645002,0.1022
59153645003,0.0953
59153645004,0.0959
59153645005,0.0945
59153645006,0.0917
59153645007,0.0958
59153645009,0.093
59153645010,0.088
59153645011,0.0827
59153645013,0.0892
59153645014,0.092
59153645015,0.0915
59153645017,0.0898
59153645018,0.092
59153645019,0.094
59153645020,0.0915
59153645021,0.0758
59153645027,0.0767
59153645029,0.0862
59153645030,0.0889
59153645031,0.0955
59153645034,0.0855
59153645035,0.0859
59153645036,0.077
59153645037,0.0972
59153645038,0.0888
59153646001,0.0848
59153646002,0.0827
59153647001,0.0819
59153647002,0.0787
59153647003,0.0808
59153648001,0.0795
59153648002,0.0804
59153649002,0.0825
59153649003,0.0825
59153650001,0.0821
59153650002,0.0709
59153651001,0.0808
59153651002,0.0832
59153652003,0.0775
59153652004,0.0677
59153652005,0.0594
59153652006,0.0792
59153653001,0.085
59153653016,0.0576
59153653017,0.0602
59153653018,0.0516
59153653019,0.0644
59153653021,0.0808
59153654001,0.0632
59153655005,0.0509
59153655008,0.052
59153655009,0.0492
59153655010,0.0534
59153655011,0.0564
59153655012,0.058
59153655013,0.0597
59153655014,0.0582
59153656002,0.0579
59153656003,0.0504
59153656005,0.0457
59153656008,0.0479
59153656011,0.052
59153656012,0.0533
59153656013,0.0441
59153657002,0.0949
59153657003,0.084
59153657004,0.074
59153658001,0.0766
59153658010,0.0783
59153658011,0.0795
59153658014,0.0883
59153658016,0.078
59153658017,0.0783
59153658018,0.0766
59153658021,0.086
59153658022,0.081
59153658023,0.0526
59153658026,0.0792
59153658027,0.0689
59153658028,0.0606
59153658029,0.0525
59153659001,0.0869
59153659002,0.0821
59153659003,0.08
59153659004,0.0787
59153659005,0.0783
59153659006,0.0845
59153660001,0.0862
59153660005,0.0918
59153660008,0.1069
59153660009,0.0934
59153661002,0.0947
59153661003,0.1072
59153661004,0.1067
59153661005,0.0941
59153661006,0.0905
59153661009,0.089
59153662001,0.111
59153662002,0.111
59153662011,0.1114
59153662013,0.1062
59153662014,0.1299
59153662015,0.1258
59153662016,0.119
59153662017,0.105
59153662018,0.1102
59153662019,0.1245
59153662020,0.0871
59153662021,0.1157
59153662022,0.0951
59153662023,0.1136
59153662025,0.1076
59153662026,0.0997
59153663001,0.0007
59153663003,0.0007
59153663004,0.0009
59153663005,0.0017
59153663006,0.0022
59153663007,0.0019
59153663008,0.0012
59153663016,0.0006
59153663019,0.0012
59153663023,0.0014
59153663025,0.002
59153663027,0.001
59153663028,0.0009
59153663030,0.0008
59153663031,0.0006
59153664001,0.0013
59153664003,0.0012
59153664007,0.0016
59153664010,0.0015
59153664011,0.0021
59153665002,0.0023
59153665004,0.0016
59153665006,0.0022
59153665007,0.0036
59153665008,0.0011
59153665009,0.0031
59153665011,0.0015
59153665012,0.001
59153665013,0.0017
59153665014,0.003
59153665015,0.002
59153665016,0.0007
59153665017,0.0006
59153666006,0.0026
59153666008,0.0007
59153666009,0.0006
59153666010,0.0006
59153666012,0.0008
59153666016,0.0009
59153666017,0.0008
59153666018,0.0016
59153666019,0.0006
59153666020,0.0005
59153667001,0.0009
59153667004,0.0002
59153667005,0.0007
59153667007,0.0005
59153668001,0.3681
59153669001,0.3721
59153670001,0.3454
59153671001,0.3458
59153672001,0.3272
59153673001,0.3365
59153674001,0.3172
59153675001,0.2921
59153676001,0.3066
59153676002,0.2904
59153677001,0.2721
59153678001,0.2734
59153679001,F
59153679002,0.2931
59153679003,0.293
59153680001,0.3436
59153681001,0.3534
59153682001,0.3991
59153682002,0.4528
59153683001,0.4073
59153683002,0.3768
59153684001,0.3778
59153684002,0.2891
59153685001,0.2222
59153686004,0.242
59153686011,0.2086
59153686012,0.2079
59153686013,0.2007
59153686014,0.2117
59153686016,0.195
59153686018,0.2186
59153686019,0.2083
59153686020,0.2011
59153686026,0.235
59153686027,0.2178
59153686028,0.2546
59153686029,0.2189
59153686030,0.2096
59153687001,0.1998
59153687004,0.2572
59153687006,0.2729
59153687011,0.2361
59153687012,0.2506
59153688001,0.2312
59153688002,0.2368
59153688003,0.2355
59153688004,0.2399
59153689004,0.1764
59153689005,0.1939
59153689008,0.2362
59153689009,0.2402
59153689010,0.2256
59153689011,0.2517
59153689015,0.206
59153689016,0.1836
59153689017,0.2061
59153689019,0.2348
59153689020,0.2148
59153689026,0.2659
59153689027,0.2261
59153689028,0.2517
59153689029,0.2171
59153689030,0.2125
59153690001,0.2614
59153690002,0.2611
59153690003,0.2685
59153691001,0.2418
59153691002,0.2604
59153691009,0.2941
59153691010,0.2937
59153692002,0.2562
59153692003,0.2485
59153692004,0.235
59153693001,0.039
59153693019,0.0401
59153693020,0.0404
59153693022,0.0398
59153693023,0.0276
59153693025,0.0275
59153693026,0.0281
59153694003,0.0392
59153694004,0.0389
59153694005,0.0428
59153694006,0.0413
59153694007,0.0259
59153694008,0.0322
59153695004,0.0466
59153695007,0.0211
59153695011,0.0155
59153695012,0.0252
59153695013,0.0199
59153695016,0.0284
59153695017,0.0227
59153695018,0.0178
59153695020,0.0204
59153695024,0.0183
59153695025,0.0178
59153695026,0.028
59153695033,0.0152
59153695034,0.0174
59153695035,0.0233
59153695036,0.0304
59153695037,0.0198
59153695038,0.02
59153695039,0.0161
59153695040,0.0182
59153695041,0.0162
59153695042,0.02
59153695043,0.0247
59153696004,0.0274
59153696006,0.0277
59153696007,0.0329
59153696008,0.0463
59153696009,0.0482
59153697003,0.0371
59153698001,0.0497
59153698002,0.053
59153698003,0.0662
59153698011,0.044
59153698012,0.0372
59153698013,0.0582
59153698022,0.0615
59153698023,0.0559
59153698024,0.0645
59153698025,0.0596
59153698026,0.0567
59153699001,0.037
59153700001,0.0495
59153700002,0.047
59153700003,0.0525
59153700004,0.0491
59153701002,0.0553
59153701003,0.0599
59153702001,0.0566
59153702002,0.0536
59153703002,0.0577
59153703003,0.0527
59153703004,0.0542
59153703005,0.0592
59153703006,0.0649
59153704002,0.0486
59153704003,0.0412
59153704006,0.0515
59153704007,0.0552
59153705001,0.0509
59153706004,0.05
59153706005,0.0485
59153706006,0.0469
59153707002,0.0445
59153707004,0.0466
59153707005,0.0453
59153708001,0.0487
59153708002,0.0474
59153709001,0.0531
59153709003,0.0544
59153709004,0.0535
59153710001,0.0309
59153710002,0.0328
59153710003,0.0417
59153711001,0.0344
59153711003,0.0402
59153711004,0.0393
59153711007,0.0377
59153712001,0.0386
59153712004,0.0412
59153712005,0.0383
59153712006,0.0427
59153712007,0.0388
59153713002,0.0398
59153713003,0.0399
59153713004,0.0376
59153713007,0.0113
59153713009,0.0406
59153713011,0.0364
59153714010,0.0424
59153714011,0.0389
59153714012,0.0409
59153714013,0.0422
59153715003,0.0548
59153715004,0.0521
59153715008,0.0576
59153715009,0.051
59153716002,0.0608
59153716005,0.0719
59153717002,0.0691
59153717003,0.0916
59153718001,0.0889
59153718002,0.0712
59153719001,0.0749
59153719002,0.0698
59153720001,0.076
59153720002,0.0733
59153720003,0.0689
59153720004,0.0782
59153721001,0.0174
59153721002,0.0327
59153721003,0.0283
59153721006,0.0295
59153721007,0.0269
59153721008,0.0344
59153721009,0.0315
59153721010,0.0325
59153721011,0.0296
59153722002,0.0345
59153722004,0.0332
59153722007,0.0321
59153722010,0.0282
59153722012,0.0351
59153722013,0.0356
59153722015,0.0322
59153722016,0.0361
59153722017,0.0329
59153723006,0.0556
59153723007,0.053
59153723017,0.0339
59153723018,0.0333
59153723019,0.0393
59153723020,0.0395
59153723021,0.0541
59153723022,0.0519
59153723023,0.0571
59153723024,0.0575
59153723028,0.0469
59153723030,0.0362
59153723031,0.0198
59153723032,0.047
59153723033,0.0507
59153723037,0.0408
59153723040,0.0456
59153723041,0.0399
59153723042,0.0114
59153723043,0.0315
59153723044,0.0332
59153724006,0.0354
59153724009,0.0355
59153724010,0.0361
59153724011,0.0391
59153724012,0.0359
59153724013,0.0361
59153725001,0.0309
59153725002,0.0399
59153725005,0.0363
59153725006,0.036
59153725007,0.0336
59153726008,0.0374
59153726009,0.0394
59153726010,0.0405
59153726011,0.0405
59153726012,0.0393
59153726013,0.0403
59153726014,0.0328
59153726016,0.0314
59153726017,0.0413
59153726018,0.0376
59153728003,0.0465
59153728004,0.0517
59153728005,0.0468
59153728006,0.0496
59153728007,0.0486
59153728008,0.049
59153728009,0.0493
59153728010,0.0486
59153728011,0.0475
59153728012,0.0473
59153728013,0.0477
59153728014,0.0478
59153728015,0.0472
59153728016,0.046
59153728017,0.0483
59153728018,0.0487
59153728019,0.0474
59153728020,0.0462
59153728021,0.0447
59153729002,0.0456
59153729003,0.0426
59153729004,0.0429
59153729005,0.0402
59153729006,0.0402
59153729007,0.041
59153729008,0.0422
59153729009,0.0431
59153729010,0.044
59153729011,0.0419
59153729012,0.0461
59153729013,0.0451
59153729014,0.0419
59153729015,0.0438
59153729016,0.0509
59153729017,0.0476
59153730001,0.0371
59153730002,0.0338
59153730003,0.0412
59153730006,0.0553
59153730008,0.0351
59153730013,0.0376
59153730014,0.0387
59153730015,0.0406
59153730016,0.0419
59153730017,0.0409
59153730018,0.0409
59153730019,0.0401
59153731001,0.0004
59153731002,0.0006
59153731003,0.0154
59153731004,0.0007
59153731005,0.002
59153732001,0.0109
59153732002,0.011
59153733001,0.052
59153733002,0.0491
59153733003,0.0564
59153734002,0.0483
59153734003,0.0477
59153734005,0.0526
59153734006,0.0478
59153735003,0.0619
59153735004,0.0605
59153735005,0.0598
59153735006,0.0577
59153735007,0.0624
59153735009,0.0625
59153735010,0.06
59153735011,0.0534
59153735012,0.0553
59153735013,0.0605
59153735014,0.0569
59153735015,0.0586
59153735016,0.0606
59153736001,0.0625
59153736002,0.0604
59153736003,0.0604
59153736004,0.0605
59153736005,0.0621
59153736006,0.0593
59153737001,0.0555
59153737005,0.0569
59153738006,0.0618
59153738007,0.058
59153738008,0.0611
59153738009,0.0588
59153738010,0.0535
59153739003,0.0573
59153739004,0.0584
59153739007,0.0558
59153739008,0.0618
59153740001,0.0337
59153740003,0.0401
59153740004,0.0388
59153740006,0.0365
59153740008,0.0349
59153740009,0.0339
59153740012,0.0357
59153740013,0.0377
59153740014,0.0344
59153740015,0.0362
59153740016,0.0379
59153740017,0.036
59153741006,0.0391
59153741007,0.0382
59153741009,0.0339
59153741010,0.0298
59153741011,0.0299
59153741012,0.0297
59153741013,0.0281
59153741014,0.0391
59153741015,0.0295
59153741016,0.0306
59153741019,0.0355
59153742002,0.0393
59153742003,0.0379
59153742006,0.0379
59153742007,0.0429
59153743002,0.0403
59153743003,0.04
59153744001,0.009
59153744002,0.0084
59153744004,0.007
59153744006,0.0051
59153744010,0.0034
59153744011,0.0058
59153744014,0.0063
59153744015,0.01
59153744016,0.0097
59153744017,0.0098
59153744018,0.0072
59153744020,0.0081
59153744021,0.007
59153744022,0.0087
59153744023,0.0094
59153745004,0.0041
59153745005,0.0019
59153745007,0.0023
59153745008,0.0013
59153746001,0.002
59153746002,0.0017
59153746005,0.0043
59153747003,0.0021
59153747009,0.001
59153747010,0.0015
59153747011,0.0015
59153748001,0.0016
59153748002,0.0015
59153748005,0.002
59153748006,0.0012
59153749008,0.0022
59153749009,0.0015
59153749010,0.0055
59153749011,0.005
59153749012,0.0014
59153749013,0.0014
59153750003,0.0021
59153750004,0.002
59153751001,0.0033
59153751011,0.0025
59153751012,0.0029
59153751015,0.0025
59153751016,0.0039
59153751017,0.0023
59153751018,0.0025
59153751019,0.0036
59153751020,0.0042
59153752003,0.0062
59153752004,0.0026
59153754002,0.0082
59153754003,0.0074
59153756001,0.0133
59153756002,0.0177
59153756003,0.0171
59153756004,0.0135
59153756006,0.0177
59153756008,0.0165
59153756009,0.0139
59153757003,0.0144
59153757004,0.0124
59153757005,0.014
59153758001,0.0129
59153758002,0.0126
59153758004,0.0129
59153758006,0.0129
59153758007,0.015
59153758008,0.0143
59153758009,0.0127
59153758010,0.0129
59153762011,0.006
59153762016,0.0025
59153762017,0.0051
59153762019,0.0062
59153762021,0.004
59153762022,0.0035
59153762023,0.0049
59153762024,0.0045
59153763002,0.0076
59153763003,0.0082
59153763004,0.0088
59153763005,0.0093
59153763006,0.0086
59153763007,0.0069
59153763008,0.0035
59153764003,0.0062
59153764004,0.0064
59153765001,0.0074
59153765002,0.0084
59153765005,0.0073
59153765009,0.0064
59153765010,..
59153765011,0.0073
59153765012,0.0001
59153765013,0.0061
59153765014,0.0058
59153765015,0.0056
59153766003,0.006
59153766004,0.0068
59153766005,0.0074
59153766006,0.0098
59153766007,0.0095
59153766008,0.0169
59153766010,0.015
59153766011,0.0157
59153766012,0.0165
59153766013,0.0148
59153766016,0.0145
59153766017,0.0146
59153766018,0.0144
59153766019,0.0103
59153766020,0.0079
59153766021,0.0128
59153766022,0.0134
59153766023,0.0063
59153766024,0.0054
59153766025,0.0164
59153767001,0.0034
59153767002,0.0034
59153767007,0.0043
59153767010,0.0041
59153767011,0.0043
59153767012,0.0058
59153768001,0.0019
59153768002,0.0015
59153768005,0.0038
59153768006,0.0039
59153768007,0.0033
59153769001,0.0081
59153769009,0.0078
59153769010,0.0074
59153769011,0.0069
59153770001,0.0104
59153770005,0.0052
59153770006,0.005
59153770007,0.0036
59153770008,0.0094
59153771002,0.0098
59153771003,0.0093
59153771007,0.0086
59153771009,0.0079
59153771010,0.0085
59153771011,0.0075
59153772001,0.0144
59153772002,0.0144
59153772003,0.0145
59153772005,0.0067
59153772006,0.0113
59153773003,0.0035
59153773006,0.0059
59153773007,0.0051
59153774001,0.0235
59153774003,0.0171
59153774006,0.0075
59153774011,0.0092
59153774012,0.0181
59153775006,0.0093
59153775007,0.007
59153776003,0.0154
59153776007,0.0157
59153776008,0.0075
59153777001,0.0094
59153777004,0.0063
59153777005,0.0038
59153777009,0.0041
59153777010,0.0078
59153778001,0.0059
59153778005,0.0011
59153778009,0.0047
59153778010,0.004
59153778011,0.0038
59153778012,0.0037
59153778014,0.0034
59153778015,0.0033
59153779006,0.0014
59153779007,0.0026
59153780001,0.0032
59153780002,0.001
59153780003,0.0016
59153780006,0.001
59153781003,0.0033
59153781009,0.0037
59153781010,0.0018
59153781011,0.0018
59153782001,0.0041
59153782002,0.0035
59153782003,0.0037
59153782004,0.0032
59153782005,0.0027
59153783001,0.0044
59153783004,0.0038
59153783005,0.0037
59153783006,0.0017
59153783007,0.0033
59153784001,0.0021
59153784002,0.0019
59153784003,0.0023
59153784004,0.0028
59153784005,0.0014
59153784006,0.0012
59153785003,0.0045
59153785004,0.0059
59153785005,0.0041
59153785006,0.0063
59153786001,0.0043
59153786002,0.0034
59153786003,0.0038
59153786008,0.0031
59153786011,0.0022
59153786012,0.0018
59153786013,0.0026
59153786014,0.0025
59153788001,0.0069
59153788002,0.0065
59153788004,0.0095
59153788005,0.0061
59153788006,0.0119
59153789001,0.012
59153789002,0.0106
59153790001,0.0102
59153790002,0.0107
59153790003,0.0124
59153791001,0.007
59153792001,0.0085
59153792002,0.0086
59153794001,0.0183
59153794002,0.0246
59153794003,0.0258
59153794004,0.0276
59153794005,0.0266
59153794006,0.017
59153794007,0.0214
59153794008,0.0159
59153795001,0.0228
59153795002,0.0231
59153796001,0.0217
59153797001,0.0192
59153798001,0.018
59153798002,0.0309
59153798003,0.0178
59153798004,0.0186
59153798007,0.018
59153798011,0.0063
59153798012,0.0255
59153798014,0.0334
59153798017,0.0185
59153798018,0.019
59153798021,0.0288
59153798023,0.0422
59153798024,0.0477
59153798025,0.0459
59153798026,0.0398
59153798027,0.0383
59153798028,0.0393
59153798029,0.0465
59153798030,0.0416
59153799001,0.0888
59153800001,0.0886
59153800002,0.0921
59153800003,0.0797
59153800004,0.0887
59153801001,0.1018
59153801002,0.0951
59153801003,0.1028
59153805002,0.1127
59153805003,0.1122
59153805004,0.1102
59153805005,0.1122
59153805006,0.1028
59153805007,0.1048
59153805009,0.106
59153806001,0.098
59153806002,0.0959
59153806003,0.0953
59153806004,0.0933
59153806005,0.0991
59153807001,0.1296
59153807002,0.1249
59153807003,0.1217
59153809001,0.1369
59153809002,0.1353
59153809003,0.1241
59153809004,0.1339
59153809005,0.1346
59153809006,0.1349
59153809007,0.1329
59153809008,0.1278
59153810001,0.123
59153810002,0.1228
59153810003,0.1329
59153810004,0.1307
59153810005,0.1276
59153812001,0.1284
59153812002,0.131
59153812003,0.1251
59153812004,0.1283
59153812005,0.1367
59153812006,0.1348
59153812007,0.1291
59153814001,0.1603
59153814002,F
59153814003,0.1634
59153815001,0.1589
59153815002,0.1594
59153815003,0.1552
59153815004,0.1532
59153816001,0.1701
59153816002,0.1705
59153816003,0.1718
59153816004,0.1706
59153816005,0.1673
59153818001,0.1726
59153818002,0.1648
59153818003,0.1644
59153818004,0.1655
59153821001,0.1686
59153821002,0.1689
59153821003,0.1643
59153825001,0.1615
59153825002,0.162
59153825003,0.159
59153825004,0.1584
59153825005,0.161
59153825006,0.1613
59153825007,0.1651
59153825008,0.1649
59153826001,0.166
59153826002,0.1653
59153826003,0.1606
59153826004,0.1603
59153826005,0.1606
59153826006,0.1621
59153826007,0.1633
59153826008,0.1646
59153826009,0.1641
59153826010,0.1655
59153831001,0.1249
59153831002,0.1129
59153831003,0.12
59153832001,0.1255
59153832002,0.126
59153832003,0.1226
