id,prox_emp,prox_pharma,prox_childcare,prox_health,prox_grocery,prox_educpri,prox_educsec,prox_lib,prox_parks,prox_transit
59153045005,0.0472,0.056,0.0687,0.046,0.0753,..,..,0.0686,..,0.0284
59153045008,0.0457,0.0583,0.0654,0.0411,0.1071,0.0274,..,0.0814,..,0.0375
59153045009,0.0659,0.0658,0.0733,0.0561,0.0876,0.0311,0.0401,0.0721,..,0.0474
59153045010,0.0579,0.0149,0.05,0.041,0.035,0.0565,0.0729,0.0528,..,0.0181
59153045011,0.0579,0.0305,0.0454,0.0428,0.0383,0.0347,0.0447,0.0562,..,0.0246
59153045012,0.0539,..,0.0414,0.0345,..,0.0306,0.0395,..,..,0.0111
59153045013,0.0575,0.0483,0.0708,0.0433,0.0845,0.0272,0.0351,0.07,..,0.0381
59153049001,0.0154,..,0.0085,0.0006,..,0.0477,..,..,..,0.001
59153049004,0.0268,..,0.0251,0.0153,..,0.0319,..,..,..,0.0057
59153049005,0.021,..,0.0053,0.0007,..,0.0309,..,..,..,0.0026
59153049006,0.0269,..,0.025,0.0154,..,0.0311,..,..,..,0.008
59153049007,0.0212,..,..,0.002,..,..,..,..,..,0.008
59153049008,0.0239,..,0.0116,0.0042,..,0.0299,..,..,..,0.0033
59153049009,0.0318,0.0079,0.0268,0.0208,..,..,..,0.0659,0.0404,0.003
59153051002,0.0507,0.0093,0.0512,0.0049,0.0388,0.1178,0.0372,..,0.0145,0.0054
59153051003,0.0529,0.0086,0.0584,0.0052,0.0363,0.1634,0.0414,..,0.0135,0.007
59153051005,0.0532,0.0077,0.0655,0.0053,0.0326,0.1767,0.0447,..,0.012,0.0094
59153052001,0.0536,0.0068,0.0258,0.0042,..,0.11,..,..,0.0106,0.0086
59153052002,0.055,..,0.012,0.0033,..,0.066,..,..,..,0.0039
59153052003,0.0514,..,0.0049,0.0021,..,0.046,..,..,..,0.0017
59153053002,0.0503,..,..,0.0018,..,0.0263,..,..,..,0.0004
59153053003,0.0572,..,0.0103,0.0028,..,0.071,..,..,0.0137,0.0022
59153053004,0.0272,..,..,..,..,0.0288,..,..,0.0104,0.0009
59153054001,0.0534,..,0.0052,0.0021,..,0.0306,..,..,0.0348,..
59153054002,0.0534,..,0.0049,0.0021,..,0.0291,..,..,0.0348,..
59153055001,0.0504,..,0.0148,0.0023,..,0.0808,..,..,..,0.0033
59153057001,0.0251,..,0.0348,0.0044,..,0.1263,..,..,0.0269,0.0079
59153057003,0.0264,0.0296,0.0478,0.0042,..,0.1947,..,..,0.0543,0.008
59153058001,0.062,0.0133,0.0549,0.0127,0.0295,0.1836,0.1533,0.0577,..,0.0177
59153058002,0.0593,0.0079,0.0627,0.0112,0.0227,0.1806,0.1585,0.0659,..,0.0215
59153058003,0.0594,0.0091,0.054,0.0108,0.0275,0.1326,0.094,0.0512,..,0.0186
59153058004,0.0604,..,0.0458,0.0096,0.0288,0.1798,0.0978,..,..,0.0096
59153058005,0.0593,0.0068,0.0325,0.0096,0.0293,0.1759,0.1158,..,..,0.0156
59153059001,0.065,0.0078,0.0878,0.014,0.0709,0.2185,0.1754,0.0672,..,0.0179
59153059002,0.0613,0.0068,0.0886,0.0115,0.0253,0.2812,0.1742,0.0607,..,0.0148
59153059003,0.0625,0.0065,0.1188,0.0113,0.0358,0.4488,0.1806,0.0582,..,0.0131
59153059004,0.0631,..,0.0488,0.0102,0.0459,0.1935,0.1049,..,..,0.0124
59153059005,0.0614,..,0.0363,0.0092,0.0271,0.1373,0.0932,..,..,0.0077
59153059006,0.059,0.0072,0.0385,0.0088,0.057,0.2079,0.161,..,..,0.015
59153059007,0.0634,..,0.049,0.0095,0.0456,0.1754,0.1064,..,..,0.0107
59153060001,0.0559,..,0.0208,0.007,0.0177,0.1398,0.099,..,..,0.0057
59153060002,0.0571,..,0.03,0.0074,0.0301,0.1627,0.1196,..,..,0.0079
59153061003,0.0665,0.0102,0.0365,0.0076,0.0278,0.1025,0.0554,..,..,0.0084
59153062002,0.0616,..,0.0392,0.0075,0.039,0.146,0.1119,..,..,0.0188
59153062005,0.0462,0.0082,0.044,0.0071,0.0454,0.2049,0.1261,..,..,0.007
59153063001,0.0511,0.0224,0.0802,0.014,0.0392,0.272,0.0614,..,..,0.0069
59153063002,0.0473,0.009,0.0434,0.0075,0.0358,0.1784,0.0865,..,..,0.006
59153063003,0.0487,0.0077,0.0391,0.0062,0.0302,0.1656,0.0729,..,0.0104,0.0045
59153064001,0.0563,0.0735,0.0608,0.0123,0.0373,0.1613,0.0654,..,..,0.0121
59153064002,0.0557,0.0344,0.0642,0.0129,0.0451,0.1568,0.056,..,..,0.0113
59153064003,0.0545,0.0267,0.0822,0.0139,0.0402,0.2582,0.0537,..,..,0.0104
59153064004,0.0516,0.0223,0.0676,0.0127,0.0423,0.2173,0.0671,..,..,0.0072
59153064005,0.052,0.025,0.0585,0.012,0.0918,0.1821,0.075,..,..,0.0078
59153064006,0.0525,0.0268,0.0602,0.012,0.0498,0.1966,0.081,..,..,0.0095
59153064007,0.0524,0.0231,0.0602,0.0113,0.046,0.2113,0.1001,..,..,0.0094
59153065001,0.0537,0.0412,0.051,0.0115,0.0385,0.1798,0.0372,..,0.0468,0.0053
59153065002,0.0562,0.0508,0.0564,0.0131,0.04,0.1994,0.0383,..,0.0523,0.007
59153065003,0.0569,0.074,0.0624,0.0133,..,0.1731,..,0.0466,0.03,0.004
59153065004,0.0556,0.0316,0.06,0.0129,..,0.1818,..,0.0483,0.0279,0.0036
59153065005,0.0537,0.022,0.0414,0.0111,..,0.2198,..,0.0466,0.0228,0.0019
59153065006,0.0537,0.022,0.0414,0.0111,..,0.2125,..,0.0466,0.0228,0.0019
59153066002,0.0572,0.0575,0.0661,0.012,..,0.14,0.0472,0.0476,0.0644,0.0132
59153066003,0.0576,0.0541,0.0747,0.0119,..,0.1437,0.0824,0.0558,0.1033,0.015
59153066004,0.0558,0.0475,0.0521,0.0129,0.0146,0.1725,0.0356,..,0.0344,0.0048
59153066005,0.0542,0.0585,0.0567,0.0106,0.0567,0.176,0.0404,..,0.0584,0.0145
59153067001,0.0592,0.1023,0.0997,0.0093,0.0253,0.1592,0.1008,0.0532,0.1244,0.0184
59153069001,0.0494,0.0427,0.0483,0.0062,0.0301,0.1225,0.2035,0.1001,0.0587,0.0158
59153069002,0.0513,0.0402,0.0484,0.0067,0.04,0.1183,0.2026,0.1095,0.0434,0.0104
59153069004,0.059,0.0264,0.0402,0.0089,0.0122,0.1142,0.2172,0.1001,0.0621,0.0061
59153069007,0.0655,0.0475,0.0745,0.0147,0.0768,0.1695,0.2324,0.2935,0.0644,0.017
59153070001,0.0498,..,0.0309,0.004,0.0233,0.2475,0.319,..,0.0691,0.0125
59153070002,0.0419,..,0.0146,0.002,0.0283,0.0327,0.0421,..,..,0.0016
59153070005,0.0557,0.0094,0.0162,0.0022,..,0.0373,0.0481,..,0.0161,0.0035
59153070006,0.0553,0.007,0.0181,0.0021,..,0.0471,0.0607,..,0.075,0.0073
59153071001,0.0549,0.0215,0.0198,0.0024,..,0.0309,0.0398,..,0.0135,0.0024
59153071002,0.0524,0.0602,0.0254,0.0023,..,0.0265,0.0342,..,0.011,0.0038
59153071003,0.0548,0.0323,0.0237,0.0034,..,0.0306,0.0395,..,0.0141,0.0051
59153071006,0.0553,0.0223,0.0442,0.0027,..,..,..,..,..,0.0047
59153072001,0.0936,0.0153,0.1097,0.0349,0.0136,0.0831,0.1071,..,0.1058,0.0238
59153072002,0.0991,0.0284,0.1112,0.0294,0.0431,0.0869,0.112,0.0497,0.1126,0.0306
59153072003,0.1035,0.067,0.1093,0.0336,0.0781,0.1255,0.1618,0.0592,0.1056,0.0361
59153072004,0.0889,0.0265,0.103,0.0247,0.0375,0.0945,0.1218,0.049,0.1034,0.0223
59153073001,0.0894,0.0427,0.1217,0.0267,0.0337,0.1827,0.2355,0.054,0.1207,0.0282
59153073002,0.095,0.0692,0.122,0.0317,0.0731,0.1829,0.2358,0.0618,0.1118,0.0354
59153073003,0.1044,0.0874,0.1026,0.0347,0.0907,0.1176,0.1516,0.0629,0.0997,0.0433
59153074001,0.1042,0.1069,0.1037,0.035,0.0899,0.0877,0.1131,0.07,0.1031,0.0572
59153075002,0.1062,0.0405,0.0969,0.0267,0.066,0.3055,0.3768,..,0.1204,0.027
59153075004,0.1165,0.0268,0.1238,0.0321,0.0202,0.6575,0.8396,..,0.0666,0.0251
59153075005,0.0959,0.0456,0.0921,0.0271,0.0671,0.269,0.2911,..,0.1663,0.0218
59153076001,0.1229,0.0341,0.1076,0.0328,0.0189,0.4198,0.5336,..,0.0895,0.0279
59153076002,0.1204,0.0284,0.1129,0.0332,0.0211,0.5004,0.6368,..,0.0679,0.0297
59153076003,0.1148,0.0195,0.1587,0.0336,0.0162,0.4664,0.5977,..,0.0506,0.0227
59153077001,0.1298,0.0344,0.1212,0.0273,0.0806,0.3159,0.418,..,0.0804,0.0247
59153077004,0.1217,0.0473,0.0994,0.0267,0.0856,0.349,0.4393,..,0.1166,0.0241
59153077005,0.1263,0.0786,0.1005,0.0278,0.0418,0.3624,0.4623,..,0.139,0.0247
59153078001,0.1182,0.0261,0.069,0.0357,0.0428,0.2437,0.3959,..,0.0395,0.0234
59153078007,0.1209,0.0216,0.0941,0.0339,0.0513,0.3156,0.4156,..,0.0493,0.0201
59153079001,0.1203,0.0212,0.0828,0.027,0.0523,0.216,0.3161,..,0.0341,0.0204
59153079002,0.1311,0.0251,0.1307,0.0271,0.0462,0.2327,0.3271,0.047,0.0406,0.0167
59153080001,0.124,0.0156,0.0678,0.0306,0.0829,0.2037,0.3356,0.0524,0.0246,0.0283
59153080002,0.1209,0.0181,0.0692,0.0307,0.0599,0.1781,0.3026,..,0.0291,0.0226
59153080003,0.1182,0.0109,0.0674,0.0337,0.0748,0.195,0.3088,..,0.0295,0.0248
59153081001,0.0973,0.0236,0.1357,0.0141,0.0406,0.2699,0.3037,0.0618,0.0233,0.0202
59153081002,0.0924,0.017,0.1251,0.0134,0.0216,0.2466,0.2645,0.0545,0.0244,0.0145
59153081003,0.0945,0.0205,0.1226,0.0139,0.0538,0.2733,0.2858,0.1017,..,0.0153
59153082001,0.0887,0.0183,0.1249,0.0141,0.0193,0.2332,0.2219,0.0536,0.0258,0.0125
59153082002,0.0864,0.0271,0.1623,0.011,0.0085,0.2075,0.2073,0.0508,0.0283,0.0085
59153082003,0.0887,0.0394,0.1612,0.0124,0.0078,0.2669,0.2879,0.0587,0.0348,0.0143
59153083001,0.0813,0.0528,0.1381,0.0109,0.0146,0.4307,0.4724,0.0562,0.0907,0.0181
59153083002,0.0861,0.0425,0.1478,0.0113,..,0.3121,0.3191,0.052,0.0431,0.0122
59153083003,0.0822,0.0296,0.1133,0.0106,..,0.2497,0.2411,..,0.0278,0.0093
59153083005,0.0854,0.0521,0.1059,0.0158,..,0.2776,0.2825,0.0508,0.0544,0.0253
59153083006,0.0814,0.0777,0.1166,0.0114,..,0.3242,0.341,0.0476,0.0455,0.0181
59153083007,0.0823,0.0555,0.1204,0.0144,..,0.38,0.4129,0.0493,0.0693,0.0632
59153084001,0.1309,0.0937,0.1282,0.0192,0.1865,0.2401,0.2737,..,0.0562,0.0286
59153084002,0.1274,0.0655,0.1088,0.0195,0.1551,0.3014,0.3469,..,0.0817,0.023
59153084003,F,F,F,F,F,F,F,F,F,F
59153084004,0.1271,0.0487,0.1079,0.0192,0.1521,0.2965,0.334,..,0.118,0.0223
59153085001,0.136,0.0648,0.1288,0.0211,0.2086,0.1916,0.2129,..,0.0487,0.0247
59153085002,0.1319,0.0374,0.1248,0.0203,0.1639,0.2366,0.2657,..,0.0624,0.0208
59153085003,0.1292,0.0323,0.1028,0.0204,0.14,0.2591,0.3248,..,0.0873,0.023
59153086001,0.1308,0.0322,0.1744,0.0211,0.1436,0.1787,0.2331,0.0483,0.0356,0.0207
59153086002,0.1302,0.0296,0.1171,0.0202,0.1599,0.1879,0.2395,..,0.0438,0.0203
59153087001,0.1354,0.0804,0.1619,0.0212,0.2374,0.1436,0.1851,..,0.0403,0.0263
59153087002,0.1379,0.0679,0.1435,0.0221,0.3706,0.1507,0.1942,..,0.043,0.0291
59153087003,0.1316,0.0983,0.1348,0.0203,0.1706,0.1585,0.241,..,0.0403,0.0214
59153088001,0.1326,0.0382,0.1155,0.02,0.1104,0.1147,0.1866,..,0.0254,0.0222
59153089001,0.1417,0.1764,0.1909,0.0255,0.3616,0.1367,0.2162,0.0618,0.0123,0.0408
59153089002,0.1391,0.1233,0.1766,0.0229,0.2436,0.1418,0.2536,0.0618,0.0213,0.0363
59153089003,0.1374,0.1071,0.2025,0.0211,0.2207,0.1444,0.2567,0.0582,0.0233,0.0317
59153090001,0.1362,0.1026,0.1781,0.021,0.2395,0.1836,0.2366,0.0476,0.0204,0.0347
59153090002,0.1369,0.095,0.1662,0.0218,0.2356,0.1717,0.2213,..,0.0261,0.0292
59153090003,0.1393,0.0845,0.1588,0.0224,0.2086,0.1734,0.2235,..,0.046,0.0288
59153091001,0.1354,0.0494,0.142,0.0214,0.1482,0.1763,0.2273,..,0.0435,0.0237
59153092001,0.1304,0.0491,0.1336,0.0229,0.1691,0.2253,0.2904,..,0.0447,0.0298
59153092002,0.133,0.0437,0.1318,0.023,0.1502,0.2043,0.2633,..,0.0393,0.0285
59153093001,0.131,0.0445,0.1216,0.0228,0.1792,0.2157,0.278,..,0.0316,0.0285
59153093002,F,F,F,F,F,F,F,F,F,F
59153093003,0.1285,0.0519,0.1045,0.0209,0.1679,0.2199,0.2834,..,0.0345,0.0328
59153093004,0.1329,0.0499,0.1051,0.0186,0.2056,0.2148,0.2769,..,0.0179,0.0376
59153094001,0.1333,0.0487,0.1328,0.0219,0.1821,0.2119,0.2731,..,0.0251,0.0321
59153094002,0.1341,0.0466,0.1636,0.0205,0.2081,0.2403,0.3097,..,0.0164,0.0384
59153095001,0.134,0.0655,0.1128,0.0193,0.228,0.1428,0.184,..,0.0159,0.0479
59153095002,0.1337,0.0868,0.0979,0.023,0.2041,0.0994,0.1281,..,0.0179,0.0531
59153095003,0.1329,0.1058,0.0792,0.0218,0.2149,0.088,0.1134,..,0.0167,0.0502
59153095004,0.1303,0.0571,0.0925,0.0216,0.2134,0.1451,0.1871,..,0.0244,0.0388
59153095005,0.1337,0.0551,0.0982,0.0221,0.2353,0.2009,0.259,..,0.0209,0.0386
59153096001,0.1344,0.0339,0.125,0.0223,0.1824,0.1106,0.1425,..,0.0239,0.0348
59153096002,0.1341,0.0387,0.1108,0.0213,0.2527,0.0975,0.1257,..,0.0229,0.0388
59153096003,0.133,0.0558,0.0946,0.022,0.2121,0.0882,0.1137,..,0.0122,0.0483
59153097001,0.1329,0.0281,0.1342,0.0364,0.125,0.1511,0.1452,..,0.0335,0.0362
59153097002,0.1323,0.0354,0.1143,0.0335,0.1586,0.1423,0.1318,..,0.0386,0.0437
59153097003,0.1344,0.0302,0.1115,0.0395,0.1324,0.1509,0.137,..,0.0445,0.0418
59153097007,0.1339,0.0645,0.0928,0.0208,0.1919,0.0817,0.1053,..,0.0214,0.044
59153097008,0.1194,0.0349,0.0402,0.0158,0.0887,0.0594,0.0766,..,..,0.0176
59153097013,0.1291,0.043,0.0828,0.0235,0.2286,0.0408,..,..,0.0313,0.0261
59153097014,0.1108,0.0319,0.0381,0.0153,0.0918,0.028,..,..,..,0.0071
59153097015,0.1034,0.0379,0.04,0.013,0.1021,0.0295,0.038,..,..,0.0121
59153097017,0.0976,0.0213,0.018,0.0116,..,..,..,..,..,0.0037
59153097021,0.1196,0.0356,0.0997,0.0247,0.1282,0.1106,0.087,..,0.0265,0.0497
59153097022,0.1294,0.0399,0.1187,0.0251,0.3265,0.1176,0.1094,..,0.0244,0.0466
59153097023,0.1248,0.0246,0.0641,0.0205,0.1129,0.0672,0.0339,..,0.0206,0.0281
59153097024,0.1241,0.0387,0.0919,0.0217,0.1451,0.1071,0.0968,..,0.0209,0.0483
59153098008,0.1293,0.0151,0.0704,0.0203,0.0575,0.1058,0.0342,..,0.0454,0.0564
59153098009,0.1284,0.0153,0.0903,0.0207,0.0579,0.2656,0.0733,..,0.0888,0.1109
59153098010,0.1166,0.0072,0.0273,0.0152,0.0433,0.0501,..,..,0.0283,0.0274
59153099001,0.0314,0.0107,0.0852,0.0027,0.0112,0.1054,0.1359,..,0.0122,0.0098
59153099002,0.0352,0.017,0.1604,0.0038,0.0112,0.1355,0.1747,..,0.0122,0.0133
59153099003,0.0342,0.019,0.096,0.0035,0.0086,0.0736,0.0948,..,..,0.0172
59153099004,0.0343,0.0258,0.0745,0.0037,..,0.0691,0.0891,..,..,0.0131
59153099005,0.0336,0.04,0.0933,0.0034,..,0.0671,0.0865,..,..,0.0103
59153102001,0.0286,0.0142,0.0746,0.0015,0.007,0.1503,0.1937,..,0.026,0.0123
59153102002,0.0315,0.0081,0.0731,0.0028,0.0074,0.1162,0.1498,..,0.0192,0.0089
59153102003,0.033,0.0117,0.08,0.003,0.0162,0.0834,0.1075,..,0.013,0.012
59153103001,0.0301,0.0282,0.0721,0.0019,..,0.1838,0.237,..,0.017,0.0093
59153103002,0.0299,0.0577,0.1028,0.0017,..,0.1207,0.1556,..,0.0135,0.0055
59153104001,0.029,0.0253,0.0917,0.0021,..,0.3068,0.3955,..,0.0145,0.0049
59153104002,0.029,0.0243,0.0842,0.0021,..,0.3015,0.3887,..,0.0132,0.0041
59153104003,0.0301,0.0276,0.0944,0.0023,..,0.3072,0.396,..,0.0152,0.0066
59153105001,0.0316,0.0282,0.0447,0.0028,..,0.121,0.156,..,..,0.009
59153105002,0.0326,0.0287,0.0466,0.0029,..,0.1276,0.1644,..,..,0.0092
59153106001,0.0322,0.0397,0.0884,0.0034,..,0.1605,0.2069,..,0.0102,0.01
59153107001,0.0373,0.0906,0.0636,0.0055,0.0497,0.1964,0.2531,..,0.0101,0.0142
59153108001,0.0379,0.0316,0.0717,0.0062,..,0.1368,0.1764,..,..,0.0126
59153108003,0.0377,0.0399,0.0665,0.0061,..,0.1356,0.1748,..,..,0.0096
59153108005,0.033,0.0839,0.0931,0.0033,..,0.2015,0.2598,..,0.0185,0.0133
59153108006,0.0356,0.0922,0.0862,0.0044,..,0.1896,0.2444,..,0.0137,0.012
59153110001,0.0452,0.0456,0.1537,0.0152,0.0082,0.1502,0.1935,..,0.0159,0.01
59153110002,0.045,0.0858,0.1515,0.0147,0.0287,0.123,0.1586,..,0.0139,0.0087
59153110003,0.0447,0.0546,0.1609,0.0139,0.0236,0.1037,0.1337,..,0.0235,0.0094
59153110004,0.0427,0.0475,0.1514,0.0075,..,0.0945,0.1219,..,0.0143,0.0081
59153110005,0.0427,0.0477,0.1412,0.0075,0.043,0.1644,0.2119,..,0.0523,0.0175
59153111001,0.0459,0.0284,0.1382,0.0171,0.0073,0.0989,0.1275,..,..,0.0178
59153111002,0.044,0.0417,0.1263,0.0145,0.0072,0.1174,0.1513,..,0.0139,0.0088
59153111003,0.0448,0.0572,0.1223,0.0155,..,0.0649,0.0836,..,0.0128,0.0126
59153111004,0.0451,0.0581,0.1207,0.0154,..,0.0889,0.1146,..,0.0132,0.0124
59153113001,0.0522,0.0065,0.0428,0.0275,..,0.0734,0.1407,0.0483,0.0222,0.0164
59153113007,0.0665,0.0751,0.06,0.0353,0.0799,0.1143,0.2,0.0778,0.1203,0.0666
59153113008,0.0649,0.0566,0.0793,0.0398,0.0673,0.1074,0.1833,0.0653,0.0405,0.0576
59153114002,0.0563,0.0199,0.0581,0.032,0.0212,0.082,0.1539,0.054,0.0267,0.0234
59153114005,0.0558,0.0073,0.0509,0.0322,..,0.079,0.1534,0.0497,0.0334,0.0202
59153121001,0.0198,..,0.0193,0.0036,..,0.0709,0.0913,..,0.0108,0.0028
59153121002,0.0198,..,0.0389,0.0051,..,0.1192,0.1948,..,0.0228,0.0059
59153122001,0.0216,0.0134,0.0295,0.0091,0.0295,0.0921,0.1571,..,0.0147,0.0027
59153122002,0.0208,0.0146,0.087,0.0066,0.0322,0.1564,0.2473,..,0.0303,0.0089
59153122003,0.0228,0.0212,0.0441,0.0064,0.0465,0.1554,0.2553,..,0.0393,0.0116
59153122004,0.0246,0.0253,0.0483,0.0078,0.0556,0.1412,0.24,..,0.0357,0.0098
59153123001,0.1951,0.315,0.1381,0.1018,0.4101,0.0765,0.1367,..,0.047,0.0691
59153123002,0.1989,0.4249,0.1435,0.1088,0.6669,0.0738,0.136,0.0486,0.0703,0.0884
59153124001,0.1938,0.2753,0.1223,0.0974,0.3368,0.081,0.1399,..,0.0378,0.0583
59153132001,0.2729,0.2976,0.0963,0.1984,0.1004,0.1046,0.2484,0.1399,0.1732,0.1171
59153132002,0.2854,0.3543,0.1028,0.2105,0.1234,0.1034,0.3095,0.2045,0.1319,0.1311
59153132003,0.2808,0.3771,0.1013,0.2238,0.1121,0.1058,0.3586,0.2471,0.0835,0.127
59153132004,0.286,0.3919,0.1172,0.2407,0.0962,0.1149,0.2871,0.312,0.0632,0.1148
59153132005,0.2704,0.3077,0.0936,0.2055,0.0797,0.1157,0.2421,0.1662,0.1527,0.0848
59153132010,0.2652,0.2631,0.08,0.2,0.0741,0.0913,0.2014,0.1488,0.1341,0.0781
59153132011,0.2597,0.2743,0.0933,0.2002,0.0693,0.0969,0.1913,0.1095,0.1535,0.0739
59153133001,0.2685,0.324,0.0983,0.2257,0.069,0.0904,0.1917,0.1296,0.1335,0.0782
59153133002,0.2722,0.4231,0.1085,0.2497,0.0286,0.0877,0.1882,0.1296,0.091,0.0795
59153133003,0.2764,0.513,0.1328,0.2786,0.0624,0.0949,0.1825,0.113,0.1098,0.0838
59153133004,0.2787,0.5387,0.1532,0.3133,0.1375,0.0866,0.1617,0.0887,0.1345,0.0799
59153134001,0.2726,0.417,0.1376,0.2425,0.0726,0.1229,0.2465,0.2045,0.0748,0.0852
59153134002,0.2496,0.3558,0.1541,0.2178,0.0753,0.1298,0.2425,0.1588,0.0678,0.0744
59153135001,0.2689,0.4754,0.1571,0.2617,0.0564,0.0961,0.192,0.1372,0.1004,0.0841
59153135002,0.2495,0.366,0.1817,0.2283,0.0685,0.1279,0.225,0.1148,0.082,0.0709
59153135005,0.2418,0.2911,0.2122,0.2184,0.0712,0.136,0.229,0.0987,0.0744,0.0594
59153136001,0.2699,0.5199,0.1888,0.283,0.117,0.0895,0.171,0.103,0.1238,0.0951
59153136002,0.2505,0.4139,0.229,0.2457,0.0952,0.0949,0.1724,0.0898,0.1105,0.0757
59153136003,0.2432,0.3341,0.1883,0.228,0.082,0.1038,0.1795,0.0796,0.0896,0.0636
59153137001,0.2481,0.3343,0.117,0.2035,0.0794,0.1251,0.2451,0.1883,0.023,0.0673
59153137002,0.2429,0.2858,0.1647,0.2096,0.0739,0.1379,0.2432,0.1296,0.0328,0.0586
59153138001,0.2683,0.4092,0.1115,0.218,0.1128,0.1093,0.3631,0.7194,0.0609,0.1291
59153138002,0.2728,0.3724,0.1154,0.2354,0.0936,0.117,0.2754,0.4116,0.059,0.0975
59153138003,0.2523,0.3693,0.1194,0.2041,0.0728,0.1216,0.257,0.2656,0.0345,0.0814
59153139001,0.2601,0.427,0.113,0.2095,0.1107,0.1145,0.3024,0.399,0.0474,0.1056
59153139002,0.2523,0.43,0.113,0.2015,0.0869,0.1172,0.2699,0.256,0.0355,0.0874
59153140001,0.2926,0.4483,0.1176,0.1986,0.1292,0.1057,0.6473,0.312,0.0597,0.1646
59153140002,0.2641,0.3873,0.1236,0.1977,0.1104,0.1147,0.3027,0.256,0.052,0.1017
59153140003,0.2517,0.3529,0.1085,0.1867,0.0756,0.0909,0.236,0.1883,0.0499,0.0832
59153140004,0.2406,0.2768,0.1026,0.1766,0.0896,0.0883,0.2084,0.1457,0.0442,0.0708
59153141001,0.2502,0.2132,0.0817,0.1919,0.0133,0.0956,0.1776,0.0876,0.1347,0.0604
59153141002,0.2694,0.3543,0.1194,0.2455,0.0416,0.0972,0.1854,0.0987,0.156,0.0761
59153141003,0.264,0.3775,0.1497,0.2626,0.0735,0.0862,0.1612,0.0796,0.1499,0.0714
59153142001,0.2615,0.2876,0.1482,0.2439,0.0386,0.0876,0.1589,0.0714,0.2585,0.0593
59153142002,0.2552,0.2655,0.1728,0.2368,0.0386,0.0755,0.1369,0.0607,0.2179,0.0442
59153144001,0.2826,0.3658,0.1489,0.2858,0.1734,0.082,0.1407,0.0528,0.1836,0.0771
59153144002,0.2929,0.3446,0.158,0.3081,0.2724,0.044,0.0567,0.047,0.1791,0.0876
59153144003,0.3036,0.402,0.1548,0.3663,0.2582,0.0713,0.0919,0.0501,0.2178,0.0995
59153145001,0.2658,0.3395,0.1298,0.2801,0.1061,0.0833,0.1446,0.0567,0.1837,0.0681
59153145002,0.2882,0.5342,0.1501,0.3348,0.1049,0.0825,0.1489,0.0659,0.1783,0.0834
59153145003,0.2879,0.5237,0.1465,0.3712,0.1917,0.0801,0.1406,0.0613,0.1695,0.0903
59153145004,0.2804,0.3998,0.1533,0.3264,0.2026,0.084,0.1456,0.0567,0.2519,0.0856
59153146002,0.2865,0.206,0.1382,0.1752,0.204,0.0548,0.0707,0.0549,0.178,0.0536
59153146003,0.2831,0.1973,0.1202,0.17,0.1631,0.0546,0.0704,0.0587,0.1572,0.0549
59153146004,0.2875,0.1591,0.1105,0.1568,0.1974,0.0587,0.0757,0.0647,0.1294,0.0538
59153146005,0.2947,0.1631,0.1015,0.1521,0.1981,0.0616,0.0794,0.0714,0.1277,0.0543
59153146006,0.2934,0.2008,0.1265,0.1665,0.2308,0.0556,0.0716,0.0624,0.1518,0.0593
59153146009,0.2808,0.2312,0.1105,0.1795,0.2187,0.0271,0.0349,0.0501,0.1587,0.0549
59153146010,0.2889,0.2472,0.1244,0.2126,0.2318,0.0579,0.0746,0.0493,0.1822,0.0587
59153146012,0.2951,0.2337,0.1696,0.1834,0.2853,0.0814,0.1049,0.0613,0.1624,0.0656
59153146013,0.294,0.2598,0.1426,0.2018,0.3098,0.0554,0.0714,0.0558,0.1736,0.0783
59153146014,0.2316,0.2428,0.132,0.0898,0.2626,0.0615,0.0792,0.0508,0.2286,0.0668
59153146017,0.323,0.2965,0.1408,0.2662,0.608,0.058,0.0748,0.0613,0.1467,0.0911
59153146018,0.3117,0.3356,0.1325,0.2702,0.4344,0.0572,0.0737,0.0582,0.1256,0.1003
59153146019,0.3106,0.3336,0.1403,0.2447,0.465,0.0916,0.1181,0.1225,0.1312,0.1065
59153146020,0.3177,0.3085,0.1273,0.2313,0.5409,0.0616,0.0794,0.1178,0.1461,0.0884
59153146021,0.3131,0.2804,0.1208,0.2061,0.4499,0.095,0.1225,0.132,0.1509,0.0846
59153146022,0.3044,0.3051,0.1359,0.2149,0.4354,0.1003,0.1293,0.1377,0.1697,0.0955
59153146023,0.2935,0.3161,0.1068,0.1887,0.3699,0.1149,0.1481,0.1506,0.1331,0.0891
59153146024,0.2975,0.2802,0.1122,0.1874,0.3496,0.1137,0.1466,0.1532,0.1913,0.0768
59153146025,0.31,0.2772,0.0868,0.1733,0.3,0.1028,0.1325,0.1409,0.1231,0.0695
59153146026,0.3153,0.2733,0.1153,0.1902,0.3658,0.0652,0.084,0.1287,0.1288,0.0758
59153146027,0.3213,0.2341,0.1336,0.1897,0.3063,0.0624,0.0804,0.1251,0.1329,0.0663
59153146028,0.3245,0.2468,0.139,0.2206,0.342,0.057,0.0734,0.0672,0.1457,0.0664
59153146029,0.317,0.29,0.1292,0.2168,0.4216,0.0593,0.0764,0.115,0.1445,0.077
59153146030,0.2998,0.1952,0.1697,0.1722,0.2514,0.0587,0.0756,0.0686,0.1437,0.0598
59153146031,0.2954,0.1755,0.1182,0.1588,0.1965,0.0654,0.0844,0.0796,0.1211,0.066
