"fromId","all_destination_scores","nearest1_gallery_scores","nearest1_library_or_archives_scores","nearest1_museum_scores","nearest1_theatre_performance_and_concert_hall_scores","nearest3_gallery_scores","nearest3_library_or_archives_scores","nearest3_museum_scores","nearest3_theatre_performance_and_concert_hall_scores","gallery_scores","library_archives_scores","museum_score","theatre_concert_hall_scores","pop","lat","lon"
"59150692003",0.64191623747145,0.520541206571186,0.288768809172153,0.332302341062855,0.305289587350395,0.332457278809989,0.428847717431784,0.25606863764465,0.284385832323801,0.5300849,0.2909655,0.3866047,0.3522409,"263",49.2427,-123.0993
"59150692004",0.606179150882095,0.471619576618541,0.295451252536918,0.298754509606679,0.289562507130049,0.290601611921488,0.437562283097232,0.26944262221807,0.271211411352517,0.4863797,0.2797933,0.3669578,0.3286184,"218",49.2413,-123.0978
"59150693001",0.667023859328428,0.664188353057637,0.302495535016662,0.348881896528023,0.316543540372318,0.349484032428744,0.429755872898561,0.267957307218682,0.298212791535172,0.5591166,0.2967817,0.4012872,0.3696797,"83",49.2451,-123.0993
"59150693002",0.657321762156185,0.574104561675346,0.292901772253739,0.337080704187556,0.307251886717959,0.333758479135135,0.454408355658154,0.260336783258979,0.290188296900462,0.5445318,0.2958091,0.3930359,0.3618883,"74",49.2438,-123.0993
"59150693003",0.662822032296014,0.574104561675346,0.280649482037034,0.329198329165961,0.300737954617872,0.330151085463277,0.444710568814485,0.253155368205741,0.291871892875064,0.5522215,0.2971272,0.3964124,0.3680161,"79",49.245,-123.098
"59150693004",0.668933803123221,0.5537973821236,0.286759504106614,0.325431745446541,0.292070102451735,0.324085465814922,0.427324797223119,0.252134177658172,0.293537207957173,0.5555053,0.2989473,0.4000552,0.3714745,"32",49.245,-123.0971
"59150693005",0.646196011564454,0.520541206571186,0.281325184648242,0.289675576155912,0.277531648014261,0.309441703051159,0.421093462210426,0.235753235935531,0.277026843254366,0.5249676,0.2955309,0.3825451,0.3560544,"73",49.2452,-123.0955
"59150693006",0.636490524121352,0.506552302034474,0.275242228713933,0.294752812134706,0.278762744561821,0.302733235719994,0.452891846964001,0.238704845048319,0.272362548522962,0.5172515,0.2920952,0.377105,0.3497132,"78",49.2445,-123.0955
"59150694001",0.635829433475904,0.506552302034474,0.289413091108304,0.283260915213978,0.271205137331539,0.300949049385353,0.472295492221476,0.232079108473454,0.269202880794067,0.5108713,0.2943195,0.3747301,0.34856,"145",49.2439,-123.0955
"59150694002",0.624440125583577,0.482290443970856,0.305360024324989,0.290461806551739,0.276636718144536,0.317769442238214,0.421452895827255,0.233210848736463,0.266679784335803,0.5036431,0.2896512,0.3698871,0.3428269,"103",49.2431,-123.0956
"59150694003",0.60384804423073,0.328520325900744,0.322706807643374,0.304412915236083,0.296955160574233,0.258095763357306,0.427964033739037,0.240740978290275,0.273533011771388,0.4877413,0.2782688,0.3601318,0.3319639,"0",49.2415,-123.0936
"59150694004",0.648908945057052,0.342633892543319,0.338356729681403,0.321604907542138,0.319566934230945,0.284769610709256,0.486093070509335,0.251897544943493,0.287865642360686,0.5335976,0.2955119,0.3870026,0.3559992,"241",49.2431,-123.0923
"59150695001",0.596690523666511,0.32118869106568,0.301933249603633,0.28632804039055,0.284199592913507,0.249440943064191,0.433651938895118,0.23211090497585,0.275678718843541,0.4695956,0.2783775,0.3569894,0.3224294,"85",49.2392,-123.0959
"59150695002",0.616115567315979,0.322448713637384,0.306680783614406,0.335235377336132,0.324301278489674,0.250056365119127,0.422741018713902,0.246209581720178,0.284478568037887,0.48533,0.2872411,0.3678373,0.3341351,"77",49.2384,-123.096
"59150695003",0.640827513490379,0.310301186531123,0.327510457524743,0.309771380373333,0.299346305941384,0.241518619818728,0.430011115306305,0.239162498770311,0.278470392927853,0.493808,0.299875,0.3716705,0.3476796,"92",49.2387,-123.0933
"59150695004",0.706466366182293,0.274483253744198,0.471981553100021,0.378538558986446,0.366738831043418,0.263996287336489,0.474485340512478,0.295950894736605,0.330987672711358,0.561883,0.3160714,0.4189411,0.3916418,"220",49.235,-123.0938
"59150695005",0.686481475510653,0.328272196676146,0.359238587896444,0.354338294043122,0.343022328555444,0.26682605699042,0.461427862555349,0.268557333722019,0.306666865708434,0.5400262,0.3165034,0.4071857,0.3745531,"90",49.2367,-123.0982
"59150696001",0.664735788528844,0.482290443970856,0.333394422104564,0.33529883691121,0.31426618582888,0.304616158435758,0.431105917863312,0.259923164282669,0.292484948215669,0.5486847,0.2983233,0.3959418,0.3664236,"254",49.2451,-123.0922
"59150696002",0.647529013023448,0.359545365095978,0.338485311509281,0.321102611557027,0.312348803722617,0.275012036584009,0.442263041068652,0.252945794483979,0.288580129255971,0.5280288,0.2961749,0.3834083,0.3557219,"250",49.2441,-123.0922
"59150697001",0.700212116330305,0.490227496977129,0.339597361021678,0.353056591114893,0.345633783026261,0.324873814747258,0.481419535879314,0.281185572170404,0.315145967003446,0.5893656,0.3125752,0.4210614,0.3888124,"288",49.2482,-123.0921
"59150697002",0.687058881185456,0.921232415633217,0.317463329548966,0.328137190764649,0.311204144838163,0.33949715805935,0.482735881820329,0.254829795705717,0.299881081924898,0.5720937,0.3102602,0.4099124,0.3807362,"175",49.2471,-123.0922
"59150697003",0.674959518858227,0.894500632473467,0.300214552137041,0.349028131519048,0.326618786473166,0.337000812224496,0.420355914450203,0.269213700412138,0.300976978513232,0.5631309,0.3018695,0.4045164,0.3746853,"211",49.2461,-123.0921
"59150698001",0.695621162941861,0.598014856063728,0.344129159543486,0.325659948366801,0.301694575593719,0.362916846550325,0.421653570860942,0.291494709236965,0.300123465614836,0.5856964,0.3081386,0.4219109,0.3885701,"107",49.248,-123.0961
"59150698002",0.694010968732869,0.654878481824249,0.333729735116004,0.318160372987163,0.301694575593719,0.369414093817552,0.424099038292835,0.286725528643223,0.297545659892646,0.5841588,0.3087732,0.4199316,0.38829,"98",49.248,-123.0948
"59150698003",0.665947047429507,0.574104561675346,0.309418992492697,0.289783887777658,0.288237280913688,0.311911011459707,0.428639762692545,0.237518852171983,0.28432922964233,0.5459463,0.3022664,0.3958039,0.3701574,"293",49.2465,-123.0955
"59150698004",0.684732133356833,0.664188353057637,0.317130897857396,0.310564161918084,0.303905834548236,0.360289067032118,0.480058427531661,0.279392412371739,0.291911469948488,0.5693791,0.308797,0.4126458,0.3811414,"74",49.2471,-123.097
"59150699001",0.700921430466553,0.664188353057637,0.317130897857396,0.350318657096603,0.307071197660473,0.39631624885169,0.495418511125285,0.303107064645293,0.312334856267421,0.5956404,0.3122242,0.4254553,0.3904775,"116",49.2498,-123.0977
"59150699002",0.710560036627245,0.715508419137458,0.336413069655872,0.35390635235184,0.31118567711928,0.393316214853094,0.498902112079287,0.306329529800895,0.312232341457911,0.6075598,0.3141228,0.4349025,0.3977784,"53",49.249,-123.0977
"59150699003",0.704386479116295,0.999,0.332032187228712,0.327086725127475,0.306119626147726,0.445050348639688,0.437895984761321,0.293309699838912,0.304221016151651,0.5993447,0.3117721,0.4278688,0.3945276,"116",49.249,-123.0954
"59150699004",0.692491278821301,0.464515111340179,0.334440629941937,0.318763092946774,0.314308314717367,0.339074600274743,0.424981186516179,0.291236833068186,0.301037220484393,0.5798716,0.3090402,0.4187548,0.3868532,"0",49.2496,-123.0941
"59150699005",0.708661506292719,0.425962838068816,0.344963162358089,0.348806272376805,0.356058207104938,0.32183125269447,0.442559990269968,0.30311208314,0.323133775210489,0.6017965,0.3132252,0.43023,0.3965891,"30",49.2489,-123.0912
"59150699006",0.70196130704729,0.407629155768743,0.333487918667305,0.351526635408911,0.357113356820923,0.315217231330094,0.470863970512229,0.282262208641808,0.321211439308211,0.5925963,0.3115797,0.424917,0.3922095,"86",49.2497,-123.0911
"59150699007",0.700646426086629,0.493877302166539,0.319288010457661,0.371527914204875,0.366381694861039,0.346232867756675,0.478540186000431,0.281587175382624,0.322238814783846,0.5916703,0.3139304,0.4203123,0.3886148,"88",49.2506,-123.0911
"59150700001",0.702646123386,0.799296617462412,0.471981553100021,0.390496876865931,0.35355468834221,0.431621205448544,0.596103192533568,0.300108302155595,0.324815747042775,0.6055386,0.3111421,0.4248216,0.3912162,"146",49.2516,-123.0998
"59150700004",0.692580551799061,0.5537973821236,0.319317830699955,0.33355193915961,0.318907117659096,0.369551660078057,0.474905562756804,0.272052660196687,0.307959105998597,0.5837708,0.3098583,0.4172474,0.3855748,"110",49.2506,-123.0944
"59150700005",0.683822438491522,0.598014856063728,0.299042430801397,0.353537070286059,0.349167143678522,0.395688507698986,0.462079148111902,0.272714677684223,0.317301588627356,0.5833318,0.3026343,0.4110337,0.3799578,"125",49.2515,-123.0953
"59150700006",0.690135448794878,0.5537973821236,0.3168631183127,0.379316231587579,0.359076830864545,0.36743210143073,0.446794413682205,0.294933719615508,0.330772650714861,0.5889948,0.3046173,0.4169339,0.3833512,"122",49.2515,-123.093
"59150700007",0.687097688692824,0.664188353057637,0.300129011381265,0.351632541050415,0.305228240518196,0.392941452905792,0.464826296609927,0.270248706572507,0.308057111027851,0.5878863,0.303049,0.4157794,0.3837542,"5",49.2511,-123.0977
"59150701001",0.69111174062205,0.799296617462412,0.516519816082056,0.396037719745337,0.356283561766696,0.428661794562023,0.609922463317129,0.303189508926438,0.329531020632398,0.594731,0.3054747,0.4144139,0.3856042,"104",49.2534,-123.0997
