"fromId","type","time_groups","pop"
"2.92259735424909e-313","gallery","45",37
"2.92259735424909e-313","library or archives","30",37
"2.92259735424909e-313","museum","30",37
"2.92259735424909e-313","theatre/performance and concert hall","15",37
"2.9225973542985e-313","gallery","45",85
"2.9225973542985e-313","library or archives","30",85
"2.9225973542985e-313","museum","30",85
"2.9225973542985e-313","theatre/performance and concert hall","30",85
"2.9225973543479e-313","gallery","45",119
"2.9225973543479e-313","library or archives","30",119
"2.9225973543479e-313","museum","45",119
"2.9225973543479e-313","theatre/performance and concert hall","30",119
"2.92259735439731e-313","gallery","45",99
"2.92259735439731e-313","library or archives","30",99
"2.92259735439731e-313","museum","45",99
"2.92259735439731e-313","theatre/performance and concert hall","30",99
"2.92259735444672e-313","gallery","45",57
"2.92259735444672e-313","library or archives","30",57
"2.92259735444672e-313","museum","45",57
"2.92259735444672e-313","theatre/performance and concert hall","30",57
"2.92259735449612e-313","gallery","45",55
"2.92259735449612e-313","library or archives","30",55
"2.92259735449612e-313","museum","30",55
"2.92259735449612e-313","theatre/performance and concert hall","30",55
"2.92259735454553e-313","gallery","45",38
"2.92259735454553e-313","library or archives","30",38
"2.92259735454553e-313","museum","30",38
"2.92259735454553e-313","theatre/performance and concert hall","30",38
"2.92259740365565e-313","gallery","45",114
"2.92259740365565e-313","library or archives","30",114
"2.92259740365565e-313","museum","45",114
"2.92259740365565e-313","theatre/performance and concert hall","30",114
"2.92259740370506e-313","gallery","45",94
"2.92259740370506e-313","library or archives","30",94
"2.92259740370506e-313","museum","45",94
"2.92259740370506e-313","theatre/performance and concert hall","30",94
"2.92259740375447e-313","gallery","45",91
"2.92259740375447e-313","library or archives","30",91
"2.92259740375447e-313","museum","45",91
"2.92259740375447e-313","theatre/performance and concert hall","30",91
"2.92259740380387e-313","gallery","45",140
"2.92259740380387e-313","library or archives","30",140
"2.92259740380387e-313","museum","30",140
"2.92259740380387e-313","theatre/performance and concert hall","30",140
"2.92259740385328e-313","gallery","45",152
"2.92259740385328e-313","library or archives","30",152
"2.92259740385328e-313","museum","45",152
"2.92259740385328e-313","theatre/performance and concert hall","30",152
"2.92259740390269e-313","gallery","45",69
"2.92259740390269e-313","library or archives","30",69
"2.92259740390269e-313","museum","30",69
"2.92259740390269e-313","theatre/performance and concert hall","30",69
"2.92259745306222e-313","gallery","30",0
"2.92259745306222e-313","library or archives","30",0
"2.92259745306222e-313","museum","30",0
"2.92259745306222e-313","theatre/performance and concert hall","30",0
"2.92259745311163e-313","gallery","30",0
"2.92259745311163e-313","library or archives","30",0
"2.92259745311163e-313","museum","30",0
"2.92259745311163e-313","theatre/performance and concert hall","30",0
"2.92259745316103e-313","gallery","45",930
"2.92259745316103e-313","library or archives","30",930
"2.92259745316103e-313","museum","30",930
"2.92259745316103e-313","theatre/performance and concert hall","30",930
"2.92259745321044e-313","gallery","45",312
"2.92259745321044e-313","library or archives","30",312
"2.92259745321044e-313","museum","30",312
"2.92259745321044e-313","theatre/performance and concert hall","30",312
"2.92259745325984e-313","gallery","45",0
"2.92259745325984e-313","library or archives","30",0
"2.92259745325984e-313","museum","45",0
"2.92259745325984e-313","theatre/performance and concert hall","30",0
"2.92259750246878e-313","gallery","30",0
"2.92259750246878e-313","library or archives","30",0
"2.92259750246878e-313","museum","30",0
"2.92259750246878e-313","theatre/performance and concert hall","30",0
"2.92259750251819e-313","gallery","30",5
"2.92259750251819e-313","library or archives","30",5
"2.92259750251819e-313","museum","30",5
"2.92259750251819e-313","theatre/performance and concert hall","30",5
"2.9225975025676e-313","gallery","45",0
"2.9225975025676e-313","library or archives","30",0
"2.9225975025676e-313","museum","30",0
"2.9225975025676e-313","theatre/performance and concert hall","30",0
"2.922597502617e-313","gallery","45",188
"2.922597502617e-313","library or archives","30",188
"2.922597502617e-313","museum","30",188
"2.922597502617e-313","theatre/performance and concert hall","30",188
"2.92259750266641e-313","gallery","45",483
"2.92259750266641e-313","library or archives","45",483
"2.92259750266641e-313","museum","45",483
"2.92259750266641e-313","theatre/performance and concert hall","45",483
"2.92259750271582e-313","gallery","45",532
"2.92259750271582e-313","library or archives","45",532
"2.92259750271582e-313","museum","45",532
"2.92259750271582e-313","theatre/performance and concert hall","45",532
"2.92259750276522e-313","gallery","45",912
"2.92259750276522e-313","library or archives","45",912
"2.92259750276522e-313","museum","45",912
"2.92259750276522e-313","theatre/performance and concert hall","45",912
"2.92259750281463e-313","gallery","30",0
"2.92259750281463e-313","library or archives","30",0
"2.92259750281463e-313","museum","30",0
"2.92259750281463e-313","theatre/performance and concert hall","30",0
"2.92259750286404e-313","gallery","45",645
"2.92259750286404e-313","library or archives","30",645
"2.92259750286404e-313","museum","30",645
"2.92259750286404e-313","theatre/performance and concert hall","30",645
"2.92259755187535e-313","gallery","45",0
"2.92259755187535e-313","library or archives","45",0
"2.92259755187535e-313","museum","45",0
"2.92259755187535e-313","theatre/performance and concert hall","45",0
"2.92259755192475e-313","gallery","15",5
"2.92259755192475e-313","library or archives","15",5
"2.92259755192475e-313","museum","15",5
"2.92259755192475e-313","theatre/performance and concert hall","15",5
"2.92259755197416e-313","gallery","15",0
"2.92259755197416e-313","library or archives","15",0
"2.92259755197416e-313","museum","15",0
"2.92259755197416e-313","theatre/performance and concert hall","15",0
"2.92259755202357e-313","gallery","30",0
"2.92259755202357e-313","library or archives","30",0
"2.92259755202357e-313","museum","30",0
"2.92259755202357e-313","theatre/performance and concert hall","30",0
"2.92259755207297e-313","gallery","30",0
"2.92259755207297e-313","library or archives","30",0
"2.92259755207297e-313","museum","15",0
"2.92259755207297e-313","theatre/performance and concert hall","30",0
"2.92259755212238e-313","gallery","30",0
"2.92259755212238e-313","library or archives","30",0
"2.92259755212238e-313","museum","30",0
"2.92259755212238e-313","theatre/performance and concert hall","30",0
"2.92259755217179e-313","gallery","30",0
"2.92259755217179e-313","library or archives","30",0
"2.92259755217179e-313","museum","15",0
"2.92259755217179e-313","theatre/performance and concert hall","30",0
"2.92259755222119e-313","gallery","30",71
"2.92259755222119e-313","library or archives","30",71
"2.92259755222119e-313","museum","15",71
"2.92259755222119e-313","theatre/performance and concert hall","30",71
"2.9225975522706e-313","gallery","30",0
"2.9225975522706e-313","library or archives","45",0
"2.9225975522706e-313","museum","15",0
"2.9225975522706e-313","theatre/performance and concert hall","30",0
"2.92259755232001e-313","gallery","30",0
"2.92259755232001e-313","library or archives","45",0
"2.92259755232001e-313","museum","15",0
"2.92259755232001e-313","theatre/performance and concert hall","30",0
"2.92259755236941e-313","gallery","30",1002
"2.92259755236941e-313","library or archives","30",1002
"2.92259755236941e-313","museum","30",1002
"2.92259755236941e-313","theatre/performance and concert hall","30",1002
"2.92259755241882e-313","gallery","30",88
"2.92259755241882e-313","library or archives","30",88
"2.92259755241882e-313","museum","15",88
"2.92259755241882e-313","theatre/performance and concert hall","30",88
"2.92259755246823e-313","gallery","30",0
"2.92259755246823e-313","library or archives","30",0
"2.92259755246823e-313","museum","30",0
"2.92259755246823e-313","theatre/performance and concert hall","30",0
"2.92259755251763e-313","gallery","30",201
"2.92259755251763e-313","library or archives","30",201
"2.92259755251763e-313","museum","30",201
"2.92259755251763e-313","theatre/performance and concert hall","30",201
"2.92259755256704e-313","gallery","45",0
"2.92259755256704e-313","library or archives","45",0
"2.92259755256704e-313","museum","30",0
"2.92259755256704e-313","theatre/performance and concert hall","45",0
"2.92259755261645e-313","gallery","30",517
"2.92259755261645e-313","library or archives","30",517
"2.92259755261645e-313","museum","30",517
"2.92259755261645e-313","theatre/performance and concert hall","30",517
"2.92259755266585e-313","gallery","30",206
"2.92259755266585e-313","library or archives","30",206
"2.92259755266585e-313","museum","30",206
"2.92259755266585e-313","theatre/performance and concert hall","30",206
"2.92259755271526e-313","gallery","30",139
"2.92259755271526e-313","library or archives","30",139
"2.92259755271526e-313","museum","30",139
"2.92259755271526e-313","theatre/performance and concert hall","30",139
"2.92259755281407e-313","gallery","30",0
"2.92259755281407e-313","library or archives","30",0
"2.92259755281407e-313","museum","30",0
"2.92259755281407e-313","theatre/performance and concert hall","30",0
"2.92259760128191e-313","gallery","30",1045
"2.92259760128191e-313","library or archives","30",1045
"2.92259760128191e-313","museum","30",1045
"2.92259760128191e-313","theatre/performance and concert hall","30",1045
"2.92259760133132e-313","gallery","30",0
"2.92259760133132e-313","library or archives","30",0
"2.92259760133132e-313","museum","30",0
"2.92259760133132e-313","theatre/performance and concert hall","30",0
"2.92259765068848e-313","gallery","30",530
"2.92259765068848e-313","library or archives","30",530
"2.92259765068848e-313","museum","30",530
"2.92259765068848e-313","theatre/performance and concert hall","30",530
"2.92259770009504e-313","gallery","30",232
"2.92259770009504e-313","library or archives","30",232
"2.92259770009504e-313","museum","30",232
"2.92259770009504e-313","theatre/performance and concert hall","30",232
"2.92259770014445e-313","gallery","30",154
"2.92259770014445e-313","library or archives","30",154
"2.92259770014445e-313","museum","30",154
"2.92259770014445e-313","theatre/performance and concert hall","30",154
"2.92259770019385e-313","gallery","30",0
"2.92259770019385e-313","library or archives","30",0
"2.92259770019385e-313","museum","30",0
"2.92259770019385e-313","theatre/performance and concert hall","30",0
"2.92259770024326e-313","gallery","30",768
"2.92259770024326e-313","library or archives","30",768
"2.92259770024326e-313","museum","30",768
"2.92259770024326e-313","theatre/performance and concert hall","30",768
"2.92259770029267e-313","gallery","30",122
"2.92259770029267e-313","library or archives","30",122
"2.92259770029267e-313","museum","30",122
"2.92259770029267e-313","theatre/performance and concert hall","30",122
"2.92259779890817e-313","gallery","30",99
"2.92259779890817e-313","library or archives","30",99
"2.92259779890817e-313","museum","45",99
"2.92259779890817e-313","theatre/performance and concert hall","60",99
"2.92259779895758e-313","gallery","45",110
"2.92259779895758e-313","library or archives","45",110
"2.92259779895758e-313","museum","60",110
"2.92259779895758e-313","theatre/performance and concert hall","75",110
"2.92259779900698e-313","gallery","45",69
"2.92259779900698e-313","library or archives","45",69
"2.92259779900698e-313","museum","60",69
"2.92259779900698e-313","theatre/performance and concert hall","75",69
"2.92259784831474e-313","gallery","30",61
"2.92259784831474e-313","library or archives","30",61
"2.92259784831474e-313","museum","45",61
"2.92259784831474e-313","theatre/performance and concert hall","60",61
"2.92259784836414e-313","gallery","30",218
"2.92259784836414e-313","library or archives","30",218
"2.92259784836414e-313","museum","45",218
"2.92259784836414e-313","theatre/performance and concert hall","60",218
"2.92259794712786e-313","gallery","45",110
"2.92259794712786e-313","library or archives","45",110
"2.92259794712786e-313","museum","45",110
"2.92259794712786e-313","theatre/performance and concert hall","60",110
"2.92259794717727e-313","gallery","45",0
"2.92259794717727e-313","library or archives","45",0
"2.92259794717727e-313","museum","45",0
"2.92259794717727e-313","theatre/performance and concert hall","60",0
"2.92259794722668e-313","gallery","60",115
"2.92259794722668e-313","library or archives","45",115
"2.92259794722668e-313","museum","60",115
"2.92259794722668e-313","theatre/performance and concert hall","75",115
"2.92259794727608e-313","gallery","45",238
"2.92259794727608e-313","library or archives","45",238
"2.92259794727608e-313","museum","60",238
"2.92259794727608e-313","theatre/performance and concert hall","60",238
"2.92259799658384e-313","gallery","45",205
"2.92259799658384e-313","library or archives","45",205
"2.92259799658384e-313","museum","60",205
"2.92259799658384e-313","theatre/performance and concert hall","60",205
"2.92259799663324e-313","gallery","45",222
"2.92259799663324e-313","library or archives","45",222
"2.92259799663324e-313","museum","60",222
"2.92259799663324e-313","theatre/performance and concert hall","75",222
"2.92259799668265e-313","gallery","45",0
"2.92259799668265e-313","library or archives","60",0
"2.92259799668265e-313","museum","45",0
"2.92259799668265e-313","theatre/performance and concert hall","60",0
"2.92259799673206e-313","gallery","45",0
"2.92259799673206e-313","library or archives","45",0
"2.92259799673206e-313","museum","45",0
"2.92259799673206e-313","theatre/performance and concert hall","60",0
"2.92259799678146e-313","gallery","45",0
"2.92259799678146e-313","library or archives","45",0
"2.92259799678146e-313","museum","45",0
"2.92259799678146e-313","theatre/performance and concert hall","60",0
"2.92259799683087e-313","gallery","45",0
"2.92259799683087e-313","library or archives","45",0
"2.92259799683087e-313","museum","45",0
"2.92259799683087e-313","theatre/performance and concert hall","60",0
"2.92259799688027e-313","gallery","45",0
"2.92259799688027e-313","library or archives","45",0
"2.92259799688027e-313","museum","45",0
"2.92259799688027e-313","theatre/performance and concert hall","60",0
"2.92259799692968e-313","gallery","45",0
"2.92259799692968e-313","library or archives","45",0
"2.92259799692968e-313","museum","45",0
"2.92259799692968e-313","theatre/performance and concert hall","60",0
"2.92259799697909e-313","gallery","45",0
"2.92259799697909e-313","library or archives","45",0
"2.92259799697909e-313","museum","45",0
"2.92259799697909e-313","theatre/performance and concert hall","60",0
"2.92259799702849e-313","gallery","45",0
"2.92259799702849e-313","library or archives","60",0
"2.92259799702849e-313","museum","45",0
"2.92259799702849e-313","theatre/performance and concert hall","60",0
"2.9225979970779e-313","gallery","45",0
"2.9225979970779e-313","library or archives","60",0
"2.9225979970779e-313","museum","45",0
"2.9225979970779e-313","theatre/performance and concert hall","60",0
"2.92259799712731e-313","gallery","45",0
"2.92259799712731e-313","library or archives","45",0
"2.92259799712731e-313","museum","45",0
"2.92259799712731e-313","theatre/performance and concert hall","60",0
"2.92259799717671e-313","gallery","45",0
"2.92259799717671e-313","library or archives","45",0
"2.92259799717671e-313","museum","45",0
"2.92259799717671e-313","theatre/performance and concert hall","60",0
"2.92259799722612e-313","gallery","45",0
"2.92259799722612e-313","library or archives","60",0
"2.92259799722612e-313","museum","45",0
"2.92259799722612e-313","theatre/performance and concert hall","60",0
"2.92259799727553e-313","gallery","45",0
"2.92259799727553e-313","library or archives","60",0
"2.92259799727553e-313","museum","45",0
"2.92259799727553e-313","theatre/performance and concert hall","60",0
"2.92259799732493e-313","gallery","45",0
"2.92259799732493e-313","library or archives","45",0
"2.92259799732493e-313","museum","45",0
"2.92259799732493e-313","theatre/performance and concert hall","60",0
"2.92259799737434e-313","gallery","45",0
"2.92259799737434e-313","library or archives","45",0
"2.92259799737434e-313","museum","45",0
"2.92259799737434e-313","theatre/performance and concert hall","60",0
"2.92259799742375e-313","gallery","45",0
"2.92259799742375e-313","library or archives","45",0
"2.92259799742375e-313","museum","45",0
"2.92259799742375e-313","theatre/performance and concert hall","60",0
"2.92259799747315e-313","gallery","45",0
"2.92259799747315e-313","library or archives","45",0
"2.92259799747315e-313","museum","45",0
"2.92259799747315e-313","theatre/performance and concert hall","60",0
"2.92259799752256e-313","gallery","45",0
"2.92259799752256e-313","library or archives","60",0
"2.92259799752256e-313","museum","45",0
"2.92259799752256e-313","theatre/performance and concert hall","60",0
"2.92259799757197e-313","gallery","45",108
"2.92259799757197e-313","library or archives","60",108
"2.92259799757197e-313","museum","60",108
"2.92259799757197e-313","theatre/performance and concert hall","60",108
"2.92259799762137e-313","gallery","45",0
"2.92259799762137e-313","library or archives","45",0
"2.92259799762137e-313","museum","45",0
"2.92259799762137e-313","theatre/performance and concert hall","60",0
"2.92259799767078e-313","gallery","45",0
"2.92259799767078e-313","library or archives","60",0
"2.92259799767078e-313","museum","45",0
"2.92259799767078e-313","theatre/performance and concert hall","45",0
"2.92259799772019e-313","gallery","45",0
"2.92259799772019e-313","library or archives","45",0
"2.92259799772019e-313","museum","45",0
"2.92259799772019e-313","theatre/performance and concert hall","60",0
"2.92259799776959e-313","gallery","45",0
"2.92259799776959e-313","library or archives","60",0
"2.92259799776959e-313","museum","45",0
"2.92259799776959e-313","theatre/performance and concert hall","60",0
"2.92259799786841e-313","gallery","60",0
"2.92259799786841e-313","library or archives","60",0
"2.92259799786841e-313","museum","60",0
"2.92259799786841e-313","theatre/performance and concert hall","60",0
"2.92259799796722e-313","gallery","45",0
"2.92259799796722e-313","library or archives","60",0
"2.92259799796722e-313","museum","45",0
"2.92259799796722e-313","theatre/performance and concert hall","60",0
"2.92259809534756e-313","gallery","45",81
"2.92259809534756e-313","library or archives","30",81
"2.92259809534756e-313","museum","45",81
"2.92259809534756e-313","theatre/performance and concert hall","60",81
"2.92259809539696e-313","gallery","45",485
"2.92259809539696e-313","library or archives","45",485
"2.92259809539696e-313","museum","45",485
"2.92259809539696e-313","theatre/performance and concert hall","60",485
"2.92259814475412e-313","gallery","45",0
"2.92259814475412e-313","library or archives","45",0
"2.92259814475412e-313","museum","45",0
"2.92259814475412e-313","theatre/performance and concert hall","60",0
"2.92259814480353e-313","gallery","45",497
"2.92259814480353e-313","library or archives","45",497
"2.92259814480353e-313","museum","45",497
"2.92259814480353e-313","theatre/performance and concert hall","60",497
"2.92259819416069e-313","gallery","30",565
"2.92259819416069e-313","library or archives","30",565
"2.92259819416069e-313","museum","45",565
"2.92259819416069e-313","theatre/performance and concert hall","60",565
"2.92259829297382e-313","gallery","45",458
"2.92259829297382e-313","library or archives","45",458
"2.92259829297382e-313","museum","75",458
"2.92259829297382e-313","theatre/performance and concert hall","75",458
"2.92259829302322e-313","gallery","45",179
"2.92259829302322e-313","library or archives","45",179
"2.92259829302322e-313","museum","75",179
"2.92259829302322e-313","theatre/performance and concert hall","75",179
"2.92259829307263e-313","gallery","45",47
"2.92259829307263e-313","library or archives","45",47
"2.92259829307263e-313","museum","75",47
"2.92259829307263e-313","theatre/performance and concert hall","75",47
"2.92259834238038e-313","gallery","45",109
"2.92259834238038e-313","library or archives","45",109
"2.92259834238038e-313","museum","60",109
"2.92259834238038e-313","theatre/performance and concert hall","75",109
"2.92259834242979e-313","gallery","45",219
"2.92259834242979e-313","library or archives","45",219
"2.92259834242979e-313","museum","60",219
"2.92259834242979e-313","theatre/performance and concert hall","75",219
"2.92259839178695e-313","gallery","45",476
"2.92259839178695e-313","library or archives","45",476
"2.92259839178695e-313","museum","45",476
"2.92259839178695e-313","theatre/performance and concert hall","75",476
"2.92259839183635e-313","gallery","45",67
"2.92259839183635e-313","library or archives","45",67
"2.92259839183635e-313","museum","45",67
"2.92259839183635e-313","theatre/performance and concert hall","75",67
"2.92259839188576e-313","gallery","45",69
"2.92259839188576e-313","library or archives","30",69
"2.92259839188576e-313","museum","45",69
"2.92259839188576e-313","theatre/performance and concert hall","75",69
"2.92259839193517e-313","gallery","45",36
"2.92259839193517e-313","library or archives","45",36
"2.92259839193517e-313","museum","45",36
"2.92259839193517e-313","theatre/performance and concert hall","75",36
"2.92259849060007e-313","gallery","30",27
"2.92259849060007e-313","library or archives","15",27
"2.92259849060007e-313","museum","30",27
"2.92259849060007e-313","theatre/performance and concert hall","60",27
"2.92259849064948e-313","gallery","45",0
"2.92259849064948e-313","library or archives","45",0
"2.92259849064948e-313","museum","45",0
"2.92259849064948e-313","theatre/performance and concert hall","75",0
"2.92259849069889e-313","gallery","45",1026
"2.92259849069889e-313","library or archives","30",1026
"2.92259849069889e-313","museum","45",1026
"2.92259849069889e-313","theatre/performance and concert hall","60",1026
"2.92259849074829e-313","gallery","45",31
"2.92259849074829e-313","library or archives","45",31
"2.92259849074829e-313","museum","45",31
"2.92259849074829e-313","theatre/performance and concert hall","75",31
"2.9225984907977e-313","gallery","45",5
"2.9225984907977e-313","library or archives","45",5
"2.9225984907977e-313","museum","45",5
"2.9225984907977e-313","theatre/performance and concert hall","75",5
"2.92259854000664e-313","gallery","30",24
"2.92259854000664e-313","library or archives","30",24
"2.92259854000664e-313","museum","30",24
"2.92259854000664e-313","theatre/performance and concert hall","45",24
"2.92259854005605e-313","gallery","45",23
"2.92259854005605e-313","library or archives","30",23
"2.92259854005605e-313","museum","45",23
"2.92259854005605e-313","theatre/performance and concert hall","60",23
"2.92259854010545e-313","gallery","30",19
"2.92259854010545e-313","library or archives","30",19
"2.92259854010545e-313","museum","30",19
"2.92259854010545e-313","theatre/performance and concert hall","45",19
"2.92259854015486e-313","gallery","45",5
"2.92259854015486e-313","library or archives","30",5
"2.92259854015486e-313","museum","45",5
"2.92259854015486e-313","theatre/performance and concert hall","60",5
"2.92259854020427e-313","gallery","30",17
"2.92259854020427e-313","library or archives","30",17
"2.92259854020427e-313","museum","45",17
"2.92259854020427e-313","theatre/performance and concert hall","60",17
"2.92259854025367e-313","gallery","30",0
"2.92259854025367e-313","library or archives","30",0
"2.92259854025367e-313","museum","30",0
"2.92259854025367e-313","theatre/performance and concert hall","45",0
"2.92259854030308e-313","gallery","30",17
"2.92259854030308e-313","library or archives","30",17
"2.92259854030308e-313","museum","30",17
"2.92259854030308e-313","theatre/performance and concert hall","45",17
"2.92259854035249e-313","gallery","30",351
"2.92259854035249e-313","library or archives","30",351
"2.92259854035249e-313","museum","30",351
"2.92259854035249e-313","theatre/performance and concert hall","45",351
"2.92259854040189e-313","gallery","30",0
"2.92259854040189e-313","library or archives","30",0
"2.92259854040189e-313","museum","30",0
"2.92259854040189e-313","theatre/performance and concert hall","45",0
"2.9225985894132e-313","gallery","30",5
"2.9225985894132e-313","library or archives","30",5
"2.9225985894132e-313","museum","30",5
"2.9225985894132e-313","theatre/performance and concert hall","45",5
"2.92259858946261e-313","gallery","30",640
"2.92259858946261e-313","library or archives","30",640
"2.92259858946261e-313","museum","30",640
"2.92259858946261e-313","theatre/performance and concert hall","45",640
"2.92239864109574e-313","gallery",NA,15
"2.92239864109574e-313","library or archives",NA,15
"2.92239864109574e-313","museum",NA,15
"2.92239864109574e-313","theatre/performance and concert hall",NA,15
"2.92239864129336e-313","gallery",NA,198
"2.92239864129336e-313","library or archives",NA,198
"2.92239864129336e-313","museum",NA,198
"2.92239864129336e-313","theatre/performance and concert hall",NA,198
"2.92239864144158e-313","gallery",NA,79
"2.92239864144158e-313","library or archives",NA,79
"2.92239864144158e-313","museum",NA,79
"2.92239864144158e-313","theatre/performance and concert hall",NA,79
"2.9223989869911e-313","gallery",NA,0
"2.9223989869911e-313","library or archives",NA,0
"2.9223989869911e-313","museum",NA,0
"2.9223989869911e-313","theatre/performance and concert hall",NA,0
"2.92239898708991e-313","gallery",NA,0
"2.92239898708991e-313","library or archives",NA,0
"2.92239898708991e-313","museum",NA,0
"2.92239898708991e-313","theatre/performance and concert hall",NA,0
"2.92239898733694e-313","gallery",NA,0
"2.92239898733694e-313","library or archives",NA,0
"2.92239898733694e-313","museum",NA,0
"2.92239898733694e-313","theatre/performance and concert hall",NA,0
"2.92239898738635e-313","gallery",NA,0
"2.92239898738635e-313","library or archives",NA,0
"2.92239898738635e-313","museum",NA,0
"2.92239898738635e-313","theatre/performance and concert hall",NA,0
"2.92239898758398e-313","gallery",NA,0
"2.92239898758398e-313","library or archives",NA,0
"2.92239898758398e-313","museum",NA,0
"2.92239898758398e-313","theatre/performance and concert hall",NA,0
"2.92239898763338e-313","gallery",NA,0
"2.92239898763338e-313","library or archives",NA,0
"2.92239898763338e-313","museum",NA,0
"2.92239898763338e-313","theatre/performance and concert hall",NA,0
"2.92239898783101e-313","gallery",NA,1055
"2.92239898783101e-313","library or archives",NA,1055
"2.92239898783101e-313","museum",NA,1055
"2.92239898783101e-313","theatre/performance and concert hall",NA,1055
"2.92239898788042e-313","gallery",NA,0
"2.92239898788042e-313","library or archives",NA,0
"2.92239898788042e-313","museum",NA,0
"2.92239898788042e-313","theatre/performance and concert hall",NA,0
"2.92239898792982e-313","gallery",NA,0
"2.92239898792982e-313","library or archives",NA,0
"2.92239898792982e-313","museum",NA,0
"2.92239898792982e-313","theatre/performance and concert hall",NA,0
"2.92240106320316e-313","gallery",NA,0
"2.92240106320316e-313","library or archives",NA,0
"2.92240106320316e-313","museum",NA,0
"2.92240106320316e-313","theatre/performance and concert hall",NA,0
"2.92240180474629e-313","gallery",NA,0
"2.92240180474629e-313","library or archives",NA,0
"2.92240180474629e-313","museum",NA,0
"2.92240180474629e-313","theatre/performance and concert hall",NA,0
"2.92240457017993e-313","gallery",NA,0
"2.92240457017993e-313","library or archives",NA,0
"2.92240457017993e-313","museum",NA,0
"2.92240457017993e-313","theatre/performance and concert hall",NA,0
"2.92240817710618e-313","gallery",NA,0
"2.92240817710618e-313","library or archives",NA,0
"2.92240817710618e-313","museum",NA,0
"2.92240817710618e-313","theatre/performance and concert hall",NA,0
"2.92240960930367e-313","gallery",NA,409
"2.92240960930367e-313","library or archives",NA,409
"2.92240960930367e-313","museum",NA,409
"2.92240960930367e-313","theatre/performance and concert hall",NA,409
"2.92241035074798e-313","gallery",NA,0
"2.92241035074798e-313","library or archives",NA,0
"2.92241035074798e-313","museum",NA,0
"2.92241035074798e-313","theatre/performance and concert hall",NA,0
"2.9224103508468e-313","gallery",NA,938
"2.9224103508468e-313","library or archives",NA,938
"2.9224103508468e-313","museum",NA,938
"2.9224103508468e-313","theatre/performance and concert hall",NA,938
"2.9224103508962e-313","gallery",NA,0
"2.9224103508962e-313","library or archives",NA,0
"2.9224103508962e-313","museum",NA,0
"2.9224103508962e-313","theatre/performance and concert hall",NA,0
"2.92241044926467e-313","gallery",NA,71
"2.92241044926467e-313","library or archives",NA,71
"2.92241044926467e-313","museum",NA,71
"2.92241044926467e-313","theatre/performance and concert hall",NA,71
"2.92241044931408e-313","gallery",NA,145
"2.92241044931408e-313","library or archives",NA,145
"2.92241044931408e-313","museum",NA,145
"2.92241044931408e-313","theatre/performance and concert hall",NA,145
"2.92244369983323e-313","gallery",NA,237
"2.92244369983323e-313","library or archives",NA,237
"2.92244369983323e-313","museum",NA,237
"2.92244369983323e-313","theatre/performance and concert hall",NA,237
"2.92244369988264e-313","gallery",NA,52
"2.92244369988264e-313","library or archives",NA,52
"2.92244369988264e-313","museum",NA,52
"2.92244369988264e-313","theatre/performance and concert hall",NA,52
"2.92244454068356e-313","gallery",NA,98
"2.92244454068356e-313","library or archives",NA,98
"2.92244454068356e-313","museum",NA,98
"2.92244454068356e-313","theatre/performance and concert hall",NA,98
"2.92244533034868e-313","gallery",NA,45
"2.92244533034868e-313","library or archives",NA,45
"2.92244533034868e-313","museum",NA,45
"2.92244533034868e-313","theatre/performance and concert hall",NA,45
"2.9224453304969e-313","gallery",NA,104
"2.9224453304969e-313","library or archives",NA,104
"2.9224453304969e-313","museum",NA,104
"2.9224453304969e-313","theatre/performance and concert hall",NA,104
"2.92244537995287e-313","gallery",NA,20
"2.92244537995287e-313","library or archives",NA,20
"2.92244537995287e-313","museum",NA,20
"2.92244537995287e-313","theatre/performance and concert hall",NA,20
"2.92244538000227e-313","gallery",NA,31
"2.92244538000227e-313","library or archives",NA,31
"2.92244538000227e-313","museum",NA,31
"2.92244538000227e-313","theatre/performance and concert hall",NA,31
"2.92244538005168e-313","gallery",NA,31
"2.92244538005168e-313","library or archives",NA,31
"2.92244538005168e-313","museum",NA,31
"2.92244538005168e-313","theatre/performance and concert hall",NA,31
"2.92244538010109e-313","gallery",NA,22
"2.92244538010109e-313","library or archives",NA,22
"2.92244538010109e-313","museum",NA,22
"2.92244538010109e-313","theatre/performance and concert hall",NA,22
"2.92244538015049e-313","gallery",NA,16
"2.92244538015049e-313","library or archives",NA,16
"2.92244538015049e-313","museum",NA,16
"2.92244538015049e-313","theatre/performance and concert hall",NA,16
"2.92244538029871e-313","gallery",NA,10
"2.92244538029871e-313","library or archives",NA,10
"2.92244538029871e-313","museum",NA,10
"2.92244538029871e-313","theatre/performance and concert hall",NA,10
"2.92244538034812e-313","gallery",NA,196
"2.92244538034812e-313","library or archives",NA,196
"2.92244538034812e-313","museum",NA,196
"2.92244538034812e-313","theatre/performance and concert hall",NA,196
"2.92244686185337e-313","gallery",NA,126
"2.92244686185337e-313","library or archives",NA,126
"2.92244686185337e-313","museum",NA,126
"2.92244686185337e-313","theatre/performance and concert hall",NA,126
"2.92244706027013e-313","gallery",NA,255
"2.92244706027013e-313","library or archives",NA,255
"2.92244706027013e-313","museum",NA,255
"2.92244706027013e-313","theatre/performance and concert hall",NA,255
"2.92244750463277e-313","gallery",NA,0
"2.92244750463277e-313","library or archives",NA,0
"2.92244750463277e-313","museum",NA,0
"2.92244750463277e-313","theatre/performance and concert hall",NA,0
